cycle_index,discharge_capacity,charge_capacity,voltage,internal_resistance,temperature,current,step_type,cycle_life
99,0.9957101120778041,1.0950726,2.799999952316284,0.016959950327873,30.448671340942383,-4.399906635284424,discharge,876
99,0.9954684356295581,1.0950726,2.8007006645202632,0.016959950327873,30.444625854492188,-4.399878978729248,discharge,876
99,0.9952267591813121,1.0950726,2.801401376724243,0.016959950327873,30.440580368041992,-4.399851322174072,discharge,876
99,0.9949850827330661,1.0950726,2.802102088928222,0.016959950327873,30.436534881591797,-4.3998236656188965,discharge,876
99,0.99474340628482,1.0950726,2.802802801132202,0.016959950327873,30.4324893951416,-4.399796009063721,discharge,876
99,0.994501729836574,1.0950726,2.803503513336181,0.016959950327873,30.428443908691406,-4.399768352508545,discharge,876
99,0.9942600533883281,1.0950726,2.804204225540161,0.016959950327873,30.42439842224121,-4.399740695953369,discharge,876
99,0.9940074744722701,1.0950726,2.80490493774414,0.016959950327873,30.425039291381836,-4.3997273445129395,discharge,876
99,0.9937497760071691,1.0950726,2.80560564994812,0.016959950327873,30.427881240844727,-4.399720668792725,discharge,876
99,0.993492077542067,1.0950726,2.806306362152099,0.016959950327873,30.43072509765625,-4.39971399307251,discharge,876
99,0.9932343790769651,1.0950726,2.807007074356079,0.016959950327873,30.43356704711914,-4.399707794189453,discharge,876
99,0.9929766806118641,1.0950726,2.807707786560058,0.016959950327873,30.43640899658203,-4.399701118469238,discharge,876
99,0.9927189821467621,1.0950726,2.808408498764038,0.016959950327873,30.439250946044922,-4.399694919586182,discharge,876
99,0.9924612836816611,1.0950726,2.809109210968017,0.016959950327873,30.442092895507812,-4.399688243865967,discharge,876
99,0.992203585216559,1.0950726,2.809809923171997,0.016959950327873,30.444936752319336,-4.399681568145752,discharge,876
99,0.9919458867514581,1.0950726,2.810510396957397,0.016959950327873,30.447778701782227,-4.399675369262695,discharge,876
99,0.9916881882863561,1.0950726,2.811211109161377,0.016959950327873,30.450620651245117,-4.3996686935424805,discharge,876
99,0.991430489821254,1.0950726,2.811911821365356,0.016959950327873,30.453462600708008,-4.399662017822266,discharge,876
99,0.9911727913561531,1.0950726,2.812612533569336,0.016959950327873,30.45630645751953,-4.399655818939209,discharge,876
99,0.9909150928910511,1.0950726,2.813313245773315,0.016959950327873,30.459148406982422,-4.399649143218994,discharge,876
99,0.99065739442595,1.0950726,2.814013957977295,0.016959950327873,30.461990356445312,-4.3996429443359375,discharge,876
99,0.990393440972918,1.0950726,2.814714670181274,0.016959950327873,30.464141845703125,-4.399654865264893,discharge,876
99,0.99011886467937,1.0950726,2.815415382385254,0.016959950327873,30.46512222290039,-4.399698257446289,discharge,876
99,0.9898442883858211,1.0950726,2.816116094589233,0.016959950327873,30.466102600097656,-4.399741649627685,discharge,876
99,0.9895697120922731,1.0950726,2.816816806793213,0.016959950327873,30.467082977294922,-4.399785041809082,discharge,876
99,0.9892951357987251,1.0950726,2.817517518997192,0.016959950327873,30.468061447143555,-4.399828433990478,discharge,876
99,0.9890205595051771,1.0950726,2.818218231201172,0.016959950327873,30.46904182434082,-4.399871826171875,discharge,876
99,0.9887459832116281,1.0950726,2.818918943405151,0.016959950327873,30.470022201538086,-4.3999152183532715,discharge,876
99,0.9884714069180801,1.0950726,2.819619655609131,0.016959950327873,30.47100257873535,-4.399958610534668,discharge,876
99,0.9881968306245321,1.0950726,2.82032036781311,0.016959950327873,30.471982955932617,-4.4000020027160645,discharge,876
99,0.9879222543309831,1.0950726,2.82102108001709,0.016959950327873,30.47296142578125,-4.400045394897461,discharge,876
99,0.987647678037435,1.0950726,2.8217217922210693,0.016959950327873,30.473941802978516,-4.400088787078857,discharge,876
99,0.987373101743887,1.0950726,2.822422504425049,0.016959950327873,30.47492218017578,-4.400132179260254,discharge,876
99,0.987098525450338,1.0950726,2.8231232166290283,0.016959950327873,30.475902557373047,-4.40017557144165,discharge,876
99,0.9868239491567901,1.0950726,2.823823928833008,0.016959950327873,30.47688102722168,-4.400218963623047,discharge,876
99,0.9865493728632421,1.0950726,2.8245246410369873,0.016959950327873,30.477861404418945,-4.400261878967285,discharge,876
99,0.9862643131546991,1.0950726,2.825225114822387,0.016959950327873,30.477218627929688,-4.400239944458008,discharge,876
99,0.9859788323650831,1.0950726,2.825925827026367,0.016959950327873,30.476511001586914,-4.400214672088623,discharge,876
99,0.9856933515754671,1.0950726,2.826626539230346,0.016959950327873,30.475805282592773,-4.4001898765563965,discharge,876
99,0.9854078707858501,1.0950726,2.827327251434326,0.016959950327873,30.47509765625,-4.40016508102417,discharge,876
99,0.985122389996234,1.0950726,2.828027963638305,0.016959950327873,30.474390029907227,-4.400140285491943,discharge,876
99,0.984836909206617,1.0950726,2.828728675842285,0.016959950327873,30.473682403564453,-4.400115013122559,discharge,876
99,0.984551428417001,1.0950726,2.829429388046264,0.016959950327873,30.47297477722168,-4.400090217590332,discharge,876
