Date and Time	Time stamp	Total time (days)	Total test time (days)	Position	Tasks	CellUnit	Cycle - actual	Cycle - normalized	Cycle - total	Cycle - total - normalized	Cycle length (h)	Current_dch (C)	Current_dch std dev (C)	Current_dch_end (C)	Current_cha (C)	Current_cha std dev (C)	Current_cha_end (C)	Temp avg (°C)	Temp std dev (°C)	Temp dch start (°C)	Temp dch avg (°C)	Temp dch max (°C)	Temp dch std dev (°C)	Temp cha start (°C)	Temp cha avg (°C)	Temp cha max (°C)	Temp cha std dev (°C)	Voltage EoD (V)	Voltage EoC (V)	Voltage EoD ocv (V)	Voltage EoC ocv (V)	Voltage charge avg (V)	Voltage discharge avg (V)	Ah_dch (Ah)	Ah_cha (Ah)	Ah_dch (nominal) (%)	Ah_dch (C20 first) (%)	Ah_cha (nominal) (%)	Ah_cha (C20 first) (%)	CE (%)	Wh_dch (Wh)	Wh_cha (Wh)	Efficiency (%)	Ah_balance start (mAh)	Ah_balance end (mAh)	Ah_balance max (mAh)	Ah_balance min (mAh)	SoC - max (nom) (%)	SoC - min (nom) (%)	SoC - max (C20 last) (%)	SoC - min (C20 last) (%)	R_DC 0ms EoC (mOhm)	R_DC 50ms EoC (mOhm)	R_DC 0ms EoD (mOhm)	R_DC 50ms EoD (mOhm)	R_DC 0ms SoC50 dch (mOhm)	R_DC 50ms Soc50 dch (mOhm)	R_DC 0ms SoC50 cha (mOhm)	R_DC 50ms Soc50 cha (mOhm)	Shunt voltage dch (µV)	Shunt voltage cha (µV)	CE Shunt 	Ah_cha slippage (Ah)	Ah_dch slippage (Ah)	Cycle type	TestRegime	TestRegime version
26.04.2021 14:45:00	3702285900.002	0.000	0.082	12.12	15440	SK04A20096	0	0.0000	0	0.0000	1.979	0.000	0.0000	0.000	0.000	0.0000	0.000	23.85	0.89	21.66	23.85	25.00	0.89	21.66	23.85	25.00	0.89	3.599654	3.599654	3.599744	3.599744	3.599930	3.599930	0.000000	0.000000	0.000	0.000000		0.000000	0.0000	0.000000	0.000000	0.0000	48822.389	48822.389	48822.389	48822.389	23.7150	23.7150	26.0039	26.0039									0.000000	0.000000	0	0.000000	0.000000	OCV	OCV generic long S	7
26.04.2021 16:48:00	3702293280.005	0.085	0.144	12.12	15443	SK04A20096	0	0.0000	1	0.0000	1.488				0.750	0.0000	0.050	27.26	1.22					24.71	27.50	28.67	1.18		4.200087		4.189734	3.940489			48.822376			76.285	73.996065	0.0000		190.180242	0.0000	48822.389	0.000	48822.389	0.000	100.0000	23.7150	100.0000	26.0039									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG25oC charact P1s	2
26.04.2021 18:17:15	3702298635.778	0.147	0.422	12.12	15443	SK04A20096	1	0.9764	2	0.9764	6.669	-0.750	0.0000	-0.750	0.750	0.0000	0.050	26.65	1.55	25.95	27.77	30.12	1.00	25.90	27.74	28.89	0.91	2.999981	4.200531	3.392232	4.180752	3.807657	3.685339	62.486553	62.530259	97.635	95.122819	97.704	94.771978	99.9301	230.325556	239.063072	96.3451	0.000	0.000	62486.566	-43.706	100.0683	2.3647	100.0662	5.2942	0.3738	0.4800	0.3766	0.6836	0.3944	0.5561	0.3704	0.5460	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1s	2
27.04.2021 00:57:23	3702322643.025	0.425	0.784	12.12	15443	SK04A20096	2	1.9820	3	1.9820	8.691	-0.250	0.0000	-0.250	0.250	0.0000	0.050	25.49	0.41	24.91	25.43	26.84	0.38	25.98	25.47	26.17	0.35	3.000012	4.200345	3.203003	4.190168	3.770462	3.694118	64.362568	64.482387	100.567	97.978663	100.754	97.730658	99.8142	238.565299	243.460400	97.9894	0.000	0.000	64362.572	-119.819	100.1872	-0.5665	100.1816	2.4509	0.3681	0.5557	0.3650	0.7368	0.3870	0.6033	0.3550	0.6060	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1s	2
27.04.2021 09:38:49	3702353929.273	0.787	2.520	12.12	15443	SK04A20096	3	3.0084	4	3.0084	41.651	-0.050	0.0000	-0.050	0.050	0.0000	0.050	25.04	0.16	25.22	25.05	25.47	0.16	25.26	25.02	25.38	0.16	2.999940	4.200022	3.037568	4.192456	3.749406	3.714643	65.690392	65.979692	102.641	100.000000	103.093	100.000000	99.5615	244.302874	247.433660	98.7347	0.000	0.000	65690.392	-289.300	100.4520	-2.6412	100.4385	0.4385	0.2553	0.5784	0.3114	0.8530	0.3334	0.6206	0.2421	0.6583	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC  - R_DC, OCV	LG25oC charact P1s	2
29.04.2021 03:17:52	3702503872.526	2.523	3.257	12.12	15443	SK04A20096	4	4.0342	5	4.0342	17.689	-0.200	0.7370	-0.050				25.22	0.23	25.10	25.22	26.28	0.23					2.999968		3.035252			3.744673	65.647374		102.574	99.934514			0.0000	241.610926		0.0000	0.000	65647.387	65647.387	0.000	100.0000	-2.5740	100.0000	0.5036	0.3778	0.5657	0.2487	0.7781	0.3857	0.6015	0.3766	0.6057	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge - HPPC, OCV	LG25oC charact P1s	2
29.04.2021 20:59:14	3702567554.654	3.260	3.546	12.12	15443	SK04A20096	5	4.0342	6	4.0342	6.935				0.750	0.0000	0.750	25.33	0.71					25.28	26.35	27.89	0.90		3.753854		3.686392	3.446619			32.825027			51.289	49.750197	0.0000		119.059803	0.0000	65647.387	32822.347	65647.387	32822.347	48.7151	-2.5740	50.2539	0.5036	0.3675	0.4878					0.3675	0.4878	0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC, OCV	LG25oC charact P1s	2
30.04.2021 09:35:00	3702612900.005	3.785	3.606	12.12	15462	SK04A20096	0	0.0000	7	4.0342	1.451				0.500	0.0000	0.050	25.93	0.35					25.02	26.02	26.29	0.30		4.200400		4.189311	3.982011			32.696634			51.088	49.555603	0.0000		129.516064	0.0000	32822.347	0.000	32822.347	0.000	100.0000	48.7151	100.0000	50.2539									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG25oC Soc100 P1s	2
30.04.2021 11:02:05	3702618125.096	3.845	3.706	12.12	15462	SK04A20096	1	0.5989	8	4.6331	2.396	-0.250	0.0000	-0.250				25.37	0.20	25.64	25.37	25.71	0.20					3.619678		3.619678			3.852865	38.326890		59.886	58.344742			0.0000	147.536079		0.0000	0.000	38326.894	38326.894	0.000	100.0000	40.1142	100.0000	41.9111			0.3940	0.5755	0.3802	0.5333			0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC	LG25oC Soc100 P1s	2
30.04.2021 13:31:00	3702627060.002	3.949	3.784	12.12	15469	SK04A20096	0	0.0000	9	4.6331	1.870				0.750	0.0000	0.050	26.33	0.86					25.10	26.89	27.71	0.70		4.200180		4.186664	3.972670			38.424899			60.039	58.237463	0.0000		151.052002	0.0000	38326.894	0.000	38326.894	-98.018	100.1532	40.1142	100.1486	41.9111									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG25oC charge P1s	1
05.08.2021 14:31:00	3711011460.002	100.990	4.085	24.17	16215	SK04A20096	0	0.0000	10	4.6331	7.213	0.000	0.0000	0.000	0.000	0.0000	0.000	26.11	0.77	28.50	26.11	28.50	0.77	28.50	26.11	28.50	0.77	4.109009	4.109009	4.109029	4.109029	4.108914	4.108914	0.000000	0.000000	0.000	0.000000		0.000000	0.0000	0.000000	0.000000	0.0000	0.000	0.002	0.002	0.000	100.0000	100.0000	100.0000	100.0000									0.000000	0.000000	0	0.000000	0.000000	OCV	OCV generic long HP	8
05.08.2021 21:46:00	3711037560.005	101.292	4.104	24.17	16227	SK04A20096	0	0.0000	11	4.6331	0.462				0.750	0.2660	0.050	25.48	0.07					25.49	25.54	25.57	0.03		4.199603		4.191292	4.180787			3.553582			5.552	5.385872	0.0000		14.884572	0.0000	0.002	0.000	0.002	-3553.585	105.5525	100.0000	105.3859	100.0000									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG25oC charact P1a	3
05.08.2021 22:13:44	3711039224.733	101.312	4.364	24.17	16227	SK04A20096	1	0.9267	12	5.5598	6.246	-0.750	0.0590	-0.750	0.750	0.0610	0.050	25.89	0.55	25.35	26.23	27.23	0.43	25.99	26.34	26.88	0.35	2.999999	4.200264	3.308112	4.181256	3.792839	3.669836	59.308909	58.970915	92.670	90.285515	92.142	89.377372	100.5732	217.913802	224.804300	96.9349	0.000	0.002	59308.914	0.000	100.0000	7.3298	100.0000	10.1104	0.3774	0.4439	0.4114	0.6713	0.4101	0.5222	0.3828	0.4667	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	3
06.08.2021 04:28:28	3711061708.688	101.572	4.712	24.17	16227	SK04A20096	2	1.8747	13	6.5078	8.336	-0.250	0.0140	-0.250	0.240	0.0210	0.050	25.54	0.23	25.31	25.54	26.27	0.20	25.98	25.48	25.98	0.19	2.999999	4.200416	3.132906	4.189559	3.763544	3.688650	60.669657	60.602621	94.796	92.356972	94.692	91.850415	100.1106	224.473796	228.484116	98.2448	0.002	0.000	60669.662	0.000	100.0000	5.2037	100.0000	8.0480	0.3877	0.4764	0.4393	0.6960	0.4308	0.5613	0.3836	0.4960	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	3
06.08.2021 12:48:39	3711091719.826	101.919	6.342	24.17	16227	SK04A20096	3	2.8386	14	7.4717	39.123	-0.050	0.0020	-0.050	0.050	0.0020	0.001	25.46	0.13	25.50	25.45	25.86	0.15	25.68	25.46	25.70	0.12	2.999996	4.197737	3.038290	4.193260	3.755280	3.708645	61.693137	61.868521	96.396	93.915008	96.670	93.769036	99.7165	229.140754	232.068230	98.7385	0.000	0.001	61693.137	-175.384	100.2740	3.6045	100.2835	0.2835	0.3103	0.4498	0.4808	0.7349	0.4583	0.6249	0.3004	0.4698	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge - pulses, OCV	LG25oC charact P1a	3
08.08.2021 03:56:02	3711232562.277	103.549	7.077	24.17	16227	SK04A20096	4	3.8079	15	8.4410	17.650	-0.200	0.7170	-0.050				25.48	0.14	25.52	25.48	25.88	0.13					2.999998		3.058228			3.744200	62.031897		96.925	94.430700			0.0000	228.292718		0.0000	0.001	62031.903	62031.903	0.001	100.0000	3.0752	100.0000	-0.2641	0.3976	0.4886	0.5295	0.7962	0.4299	0.5566	0.3991	0.5198	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge - HPPC, OCV	LG25oC charact P1a	3
