cycle_index,discharge_capacity,charge_capacity,voltage,temperature,current,internal_resistance,step_type,cycle_life
9,0.9964935471411431,1.0708572,2.799999952316284,35.263126373291016,-4.400027275085449,0.015340157784521,discharge,876
9,0.9962932469641271,1.070857199999999,2.8007006645202632,35.261104583740234,-4.400023937225342,0.015340157784521,discharge,876
9,0.996092946787111,1.0708572,2.801401376724243,35.25908660888672,-4.400020599365234,0.015340157784521,discharge,876
9,0.995888557188881,1.0708572,2.802102088928222,35.25801467895508,-4.400018692016602,0.015340157784521,discharge,876
9,0.9956755798903851,1.0708572,2.802802801132202,35.258934020996094,-4.400020599365234,0.015340157784521,discharge,876
9,0.9954626025918901,1.0708572,2.803503513336181,35.259857177734375,-4.400022506713867,0.015340157784521,discharge,876
9,0.9952496252933941,1.0708572,2.804204225540161,35.26077651977539,-4.4000244140625,0.015340157784521,discharge,876
9,0.9950366479948991,1.0708572,2.80490493774414,35.261695861816406,-4.400026321411133,0.015340157784521,discharge,876
9,0.9948236706964041,1.0708572,2.80560564994812,35.26261901855469,-4.400028228759766,0.015340157784521,discharge,876
9,0.9946106933979081,1.0708572,2.806306362152099,35.2635383605957,-4.400030136108398,0.015340157784521,discharge,876
9,0.9943977160994131,1.0708572,2.807007074356079,35.26445770263672,-4.400032043457031,0.015340157784521,discharge,876
9,0.9941847388009181,1.070857199999999,2.807707786560058,35.265380859375,-4.400033473968506,0.015340157784521,discharge,876
9,0.9939717615024221,1.0708572,2.808408498764038,35.266300201416016,-4.400035381317139,0.015340157784521,discharge,876
9,0.993758784203927,1.0708572,2.809109210968017,35.26721954345703,-4.4000372886657715,0.015340157784521,discharge,876
9,0.993545806905432,1.0708572,2.809809923171997,35.26814270019531,-4.400039196014404,0.015340157784521,discharge,876
9,0.993332829606936,1.0708572,2.810510396957397,35.26906204223633,-4.400041103363037,0.015340157784521,discharge,876
9,0.9931198523084411,1.0708572,2.811211109161377,35.269981384277344,-4.40004301071167,0.015340157784521,discharge,876
9,0.9929068750099461,1.0708572,2.811911821365356,35.270904541015625,-4.400044918060303,0.015340157784521,discharge,876
9,0.9926788153625391,1.0708572,2.812612533569336,35.26824188232422,-4.40003776550293,0.015340157784521,discharge,876
9,0.99244994099612,1.0708572,2.813313245773315,35.265384674072266,-4.400030612945557,0.015340157784521,discharge,876
9,0.9922210666297001,1.0708572,2.814013957977295,35.26253128051758,-4.400022983551025,0.015340157784521,discharge,876
9,0.9919921922632801,1.0708572,2.814714670181274,35.259674072265625,-4.400015830993652,0.015340157784521,discharge,876
9,0.9917633178968601,1.0708572,2.815415382385254,35.25682067871094,-4.400008201599121,0.015340157784521,discharge,876
9,0.9915344435304411,1.0708572,2.816116094589233,35.253963470458984,-4.400001049041748,0.015340157784521,discharge,876
9,0.9913055691640211,1.0708572,2.816816806793213,35.2511100769043,-4.399993896484375,0.015340157784521,discharge,876
9,0.9910766947976011,1.0708572,2.817517518997192,35.248252868652344,-4.399986267089844,0.015340157784521,discharge,876
9,0.990847820431181,1.0708572,2.818218231201172,35.245399475097656,-4.399979114532471,0.015340157784521,discharge,876
9,0.9906189460647621,1.0708572,2.818918943405151,35.2425422668457,-4.3999714851379395,0.015340157784521,discharge,876
9,0.990390071698342,1.0708572,2.819619655609131,35.239688873291016,-4.399964332580566,0.015340157784521,discharge,876
9,0.9901611973319221,1.0708572,2.82032036781311,35.23683166503906,-4.399956703186035,0.015340157784521,discharge,876
9,0.989932322965502,1.0708572,2.82102108001709,35.233978271484375,-4.399949550628662,0.015340157784521,discharge,876
9,0.9897034485990831,1.0708572,2.8217217922210693,35.23112106323242,-4.399941921234131,0.015340157784521,discharge,876
9,0.9894610224129791,1.0708572,2.822422504425049,35.2292366027832,-4.399937152862549,0.015340157784521,discharge,876
9,0.9892115507205371,1.0708572,2.8231232166290283,35.22785186767578,-4.399932861328125,0.015340157784521,discharge,876
9,0.9889620790280961,1.0708572,2.823823928833008,35.226470947265625,-4.399929046630859,0.015340157784521,discharge,876
9,0.988712607335654,1.0708572,2.8245246410369873,35.22509002685547,-4.399925231933594,0.015340157784521,discharge,876
9,0.9884631356432131,1.0708572,2.825225114822387,35.22370910644531,-4.39992094039917,0.015340157784521,discharge,876
9,0.988213663950772,1.0708572,2.825925827026367,35.22232437133789,-4.399917125701904,0.015340157784521,discharge,876
9,0.9879641922583301,1.0708572,2.826626539230346,35.220943450927734,-4.399913311004639,0.015340157784521,discharge,876
9,0.987714720565889,1.0708572,2.827327251434326,35.21956253051758,-4.399909019470215,0.015340157784521,discharge,876
9,0.9874652488734481,1.0708572,2.828027963638305,35.218177795410156,-4.399905204772949,0.015340157784521,discharge,876
9,0.9872157771810061,1.0708572,2.828728675842285,35.216796875,-4.399901390075684,0.015340157784521,discharge,876
9,0.9869663054885651,1.0708572,2.829429388046264,35.215415954589844,-4.39989709854126,0.015340157784521,discharge,876
9,0.9867168337961241,1.0708572,2.830130100250244,35.21403503417969,-4.399893283843994,0.015340157784521,discharge,876
9,0.986467362103682,1.0708572,2.830830812454223,35.212650299072266,-4.399889469146728,0.015340157784521,discharge,876
9,0.9862178904112411,1.0708572,2.831531524658203,35.21126937866211,-4.399885654449463,0.015340157784521,discharge,876
9,0.98596319692859,1.0708572,2.832232236862182,35.20914840698242,-4.3998870849609375,0.015340157784521,discharge,876
9,0.9856979199875261,1.0708572,2.832932949066162,35.20553207397461,-4.399899959564209,0.015340157784521,discharge,876
9,0.985432643046462,1.0708572,2.833633661270141,35.2019157409668,-4.399913311004639,0.015340157784521,discharge,876
9,0.9851673661053981,1.0708572,2.834334373474121,35.19829559326172,-4.39992618560791,0.015340157784521,discharge,876
9,0.9849020891643351,1.0708572,2.8350350856781,35.194679260253906,-4.399939060211182,0.015340157784521,discharge,876
9,0.98463681222327,1.0708572,2.83573579788208,35.191062927246094,-4.399952411651611,0.015340157784521,discharge,876
9,0.9843715352822071,1.0708572,2.836436510086059,35.18744659423828,-4.399965286254883,0.015340157784521,discharge,876
9,0.9841062583411431,1.0708572,2.837137222290039,35.1838264465332,-4.3999786376953125,0.015340157784521,discharge,876
9,0.983840981400079,1.0708572,2.837837934494018,35.18021011352539,-4.399991512298584,0.015340157784521,discharge,876
9,0.9835757044590151,1.0708572,2.838538646697998,35.17659378051758,-4.4000043869018555,0.015340157784521,discharge,876
9,0.9833104275179511,1.0708572,2.839239120483398,35.172977447509766,-4.400017738342285,0.015340157784521,discharge,876
9,0.9830451505768871,1.0708572,2.839939832687378,35.16935729980469,-4.400030612945557,0.015340157784521,discharge,876
9,0.9827798736358241,1.0708572,2.840640544891357,35.165740966796875,-4.400043487548828,0.015340157784521,discharge,876
9,0.98251459669476,1.0708572,2.841341257095337,35.16212463378906,-4.400056838989258,0.015340157784521,discharge,876
9,0.9822493197536961,1.0708572,2.842041969299316,35.15850830078125,-4.400069713592529,0.015340157784521,discharge,876
9,0.9819577075248631,1.0708572,2.842742681503296,35.15811538696289,-4.400068759918213,0.015340157784521,discharge,876
9,0.9816651321258371,1.0708572,2.843443393707275,35.1578369140625,-4.400067329406738,0.015340157784521,discharge,876
9,0.9813725567268101,1.0708572,2.844144105911255,35.157562255859375,-4.400065898895264,0.015340157784521,discharge,876
9,0.9810799813277831,1.0708572,2.844844818115234,35.15728759765625,-4.400063991546631,0.015340157784521,discharge,876
9,0.9807874059287561,1.0708572,2.845545530319214,35.157012939453125,-4.400062561035156,0.015340157784521,discharge,876
9,0.9804948305297301,1.0708572,2.846246242523193,35.15673828125,-4.400061130523682,0.015340157784521,discharge,876
9,0.980202255130703,1.0708572,2.846946954727173,35.156463623046875,-4.400059700012207,0.015340157784521,discharge,876
9,0.9799096797316761,1.0708572,2.847647666931152,35.15618896484375,-4.400058269500732,0.015340157784521,discharge,876
9,0.97961710433265,1.0708572,2.848348379135132,35.155914306640625,-4.4000563621521,0.015340157784521,discharge,876
9,0.9793245289336231,1.0708572,2.8490490913391113,35.1556396484375,-4.400054931640625,0.015340157784521,discharge,876
9,0.979031953534596,1.0708572,2.849749803543091,35.155364990234375,-4.40005350112915,0.015340157784521,discharge,876
9,0.97873937813557,1.0708572,2.8504505157470703,35.15509033203125,-4.400052070617676,0.015340157784521,discharge,876
9,0.978446802736543,1.0708572,2.85115122795105,35.154815673828125,-4.400050640106201,0.015340157784521,discharge,876
9,0.9781542273375161,1.0708572,2.8518519401550293,35.154541015625,-4.400048732757568,0.015340157784521,discharge,876
9,0.977847047869247,1.0708572,2.852552652359009,35.153961181640625,-4.400051116943359,0.015340157784521,discharge,876
9,0.9775291143661121,1.0708572,2.8532533645629883,35.15315628051758,-4.400055885314941,0.015340157784521,discharge,876
9,0.9772111808629771,1.070857199999999,2.8539538383483882,35.15235137939453,-4.400060176849365,0.015340157784521,discharge,876
9,0.9768932473598421,1.0708572,2.854654550552368,35.151546478271484,-4.400064945220947,0.015340157784521,discharge,876
9,0.976575313856707,1.0708572,2.855355262756347,35.15074157714844,-4.400069713592529,0.015340157784521,discharge,876
9,0.9762573803535711,1.0708572,2.856055974960327,35.14993667602539,-4.400074481964111,0.015340157784521,discharge,876
9,0.9759394468504361,1.0708572,2.856756687164306,35.14913558959961,-4.400079250335693,0.015340157784521,discharge,876
9,0.9756215133473011,1.070857199999999,2.857457399368286,35.14833068847656,-4.400084018707275,0.015340157784521,discharge,876
9,0.975303579844166,1.0708572,2.858158111572265,35.147525787353516,-4.400088787078857,0.015340157784521,discharge,876
