cycle_index,discharge_capacity,charge_capacity,voltage,internal_resistance,temperature,current,step_type,cycle_life
9,1.006029094516761,1.0753908,2.799999952316284,0.016989624127745,36.398170471191406,-4.400158405303955,discharge,523
9,1.005848384249254,1.0753908,2.8007006645202632,0.016989624127745,36.398170471191406,-4.400135993957519,discharge,523
9,1.005667673981747,1.0753908,2.801401376724243,0.016989624127745,36.398170471191406,-4.400113105773926,discharge,523
9,1.005486963714239,1.0753908,2.802102088928222,0.016989624127745,36.398170471191406,-4.40009069442749,discharge,523
9,1.005306253446732,1.0753908,2.802802801132202,0.016989624127745,36.398170471191406,-4.400068283081055,discharge,523
9,1.005125543179225,1.0753908,2.803503513336181,0.016989624127745,36.398170471191406,-4.400045871734619,discharge,523
9,1.004944832911718,1.0753908,2.804204225540161,0.016989624127745,36.398170471191406,-4.400023460388184,discharge,523
9,1.004756757327221,1.0753908,2.80490493774414,0.016989624127745,36.39697265625,-4.400018692016602,discharge,523
9,1.004559987324327,1.0753908,2.80560564994812,0.016989624127745,36.39436721801758,-4.400035858154297,discharge,523
9,1.004363217321432,1.0753908,2.806306362152099,0.016989624127745,36.39175796508789,-4.400052547454834,discharge,523
9,1.004166447318538,1.0753908,2.807007074356079,0.016989624127745,36.38915252685547,-4.400069713592529,discharge,523
9,1.003969677315644,1.0753908,2.807707786560058,0.016989624127745,36.38654327392578,-4.400086402893066,discharge,523
9,1.00377290731275,1.0753908,2.808408498764038,0.016989624127745,36.383934020996094,-4.400103092193603,discharge,523
9,1.003576137309856,1.0753908,2.809109210968017,0.016989624127745,36.38132858276367,-4.400120258331299,discharge,523
9,1.003379367306962,1.0753908,2.809809923171997,0.016989624127745,36.378719329833984,-4.400136947631836,discharge,523
9,1.003182597304068,1.0753908,2.810510396957397,0.016989624127745,36.3761100769043,-4.400154113769531,discharge,523
9,1.002985827301174,1.0753908,2.811211109161377,0.016989624127745,36.373504638671875,-4.400170803070068,discharge,523
9,1.002789057298279,1.0753908,2.811911821365356,0.016989624127745,36.37089538574219,-4.400187969207764,discharge,523
9,1.002592287295385,1.0753908,2.812612533569336,0.016989624127745,36.3682861328125,-4.400204658508301,discharge,523
9,1.002395517292491,1.0753908,2.813313245773315,0.016989624127745,36.36568069458008,-4.400221347808838,discharge,523
9,1.002198747289597,1.0753908,2.814013957977295,0.016989624127745,36.36307144165039,-4.400238513946533,discharge,523
9,1.002000364281171,1.0753908,2.814714670181274,0.016989624127745,36.424800872802734,-4.400252819061279,discharge,523
9,1.001785983661163,1.0753908,2.815415382385254,0.016989624127745,36.42031478881836,-4.40024471282959,discharge,523
9,1.001571603041154,1.0753908,2.816116094589233,0.016989624127745,36.415828704833984,-4.400236129760742,discharge,523
9,1.001357222421146,1.0753908,2.816816806793213,0.016989624127745,36.41134262084961,-4.400228023529053,discharge,523
9,1.001142841801138,1.0753908,2.817517518997192,0.016989624127745,36.406856536865234,-4.400219440460205,discharge,523
9,1.00092846118113,1.0753908,2.818218231201172,0.016989624127745,36.402374267578125,-4.400211334228516,discharge,523
9,1.000714080561121,1.075390799999999,2.818918943405151,0.016989624127745,36.39788818359375,-4.400202751159668,discharge,523
9,1.000499699941113,1.0753908,2.819619655609131,0.016989624127745,36.393402099609375,-4.400194644927978,discharge,523
9,1.000285319321105,1.0753908,2.82032036781311,0.016989624127745,36.388916015625,-4.400186061859131,discharge,523
9,1.000070938701096,1.0753908,2.82102108001709,0.016989624127745,36.384429931640625,-4.400177955627441,discharge,523
9,0.9998565580810881,1.0753908,2.8217217922210693,0.016989624127745,36.37994384765625,-4.400169372558594,discharge,523
9,0.9996421774610801,1.0753908,2.822422504425049,0.016989624127745,36.375457763671875,-4.400161266326904,discharge,523
9,0.9994277968410721,1.0753908,2.8231232166290283,0.016989624127745,36.3709716796875,-4.400152683258057,discharge,523
9,0.9992134162210641,1.0753908,2.823823928833008,0.016989624127745,36.366485595703125,-4.400144577026367,discharge,523
9,0.9989990356010551,1.0753908,2.8245246410369873,0.016989624127745,36.36199951171875,-4.400135993957519,discharge,523
9,0.998776313986887,1.0753908,2.825225114822387,0.016989624127745,36.360958099365234,-4.400118350982666,discharge,523
9,0.9985502012717621,1.0753908,2.825925827026367,0.016989624127745,36.3613166809082,-4.400096893310547,discharge,523
9,0.9983240885566371,1.0753908,2.826626539230346,0.016989624127745,36.361671447753906,-4.400075912475586,discharge,523
9,0.998097975841512,1.0753908,2.827327251434326,0.016989624127745,36.362030029296875,-4.400054454803467,discharge,523
9,0.9978718631263871,1.0753908,2.828027963638305,0.016989624127745,36.362388610839844,-4.400032997131348,discharge,523
9,0.997645750411262,1.0753908,2.828728675842285,0.016989624127745,36.36274719238281,-4.400011539459228,discharge,523
9,0.9974196376961371,1.0753908,2.829429388046264,0.016989624127745,36.36310577392578,-4.399990081787109,discharge,523
9,0.9971935249810121,1.0753908,2.830130100250244,0.016989624127745,36.36346435546875,-4.399969100952148,discharge,523
9,0.996967412265887,1.0753908,2.830830812454223,0.016989624127745,36.36381912231445,-4.399947643280029,discharge,523
9,0.9967412995507621,1.0753908,2.831531524658203,0.016989624127745,36.36417770385742,-4.39992618560791,discharge,523
9,0.9965151868356371,1.0753908,2.832232236862182,0.016989624127745,36.36453628540039,-4.399904727935791,discharge,523
9,0.996289074120512,1.0753908,2.832932949066162,0.016989624127745,36.36489486694336,-4.399883270263672,discharge,523
9,0.9960629614053871,1.0753908,2.833633661270141,0.016989624127745,36.36525344848633,-4.399862289428711,discharge,523
9,0.9958368486902621,1.0753908,2.834334373474121,0.016989624127745,36.3656120300293,-4.399840831756592,discharge,523
9,0.9956095958384681,1.0753908,2.8350350856781,0.016989624127745,36.36559295654297,-4.399822235107422,discharge,523
9,0.995366626906609,1.0753908,2.83573579788208,0.016989624127745,36.36040115356445,-4.39984655380249,discharge,523
9,0.9951236579747501,1.0753908,2.836436510086059,0.016989624127745,36.3552131652832,-4.399870872497559,discharge,523
9,0.9948806890428921,1.0753908,2.837137222290039,0.016989624127745,36.35002136230469,-4.399895191192627,discharge,523
9,0.9946377201110331,1.0753908,2.837837934494018,0.016989624127745,36.34483337402344,-4.399919033050537,discharge,523
9,0.9943947511791741,1.0753908,2.838538646697998,0.016989624127745,36.33964157104492,-4.3999433517456055,discharge,523
9,0.994151782247316,1.0753908,2.839239120483398,0.016989624127745,36.33445358276367,-4.399967670440674,discharge,523
9,0.9939088133154571,1.0753908,2.839939832687378,0.016989624127745,36.329261779785156,-4.399991989135742,discharge,523
9,0.9936658443835981,1.0753908,2.840640544891357,0.016989624127745,36.324073791503906,-4.400015830993652,discharge,523
9,0.99342287545174,1.0753908,2.841341257095337,0.016989624127745,36.31888198852539,-4.400040149688721,discharge,523
9,0.9931799065198811,1.0753908,2.842041969299316,0.016989624127745,36.313690185546875,-4.400064468383789,discharge,523
9,0.992936937588022,1.0753908,2.842742681503296,0.016989624127745,36.308502197265625,-4.400088787078857,discharge,523
9,0.9926939686561631,1.0753908,2.843443393707275,0.016989624127745,36.30331039428711,-4.400112628936768,discharge,523
9,0.9924509997243051,1.0753908,2.844144105911255,0.016989624127745,36.29812240600586,-4.400136947631836,discharge,523
