Date and Time	Time stamp	Total time (days)	Total test time (days)	Position	Tasks	CellUnit	Cycle - actual	Cycle - normalized	Cycle - total	Cycle - total - normalized	Cycle length (h)	Current_dch (C)	Current_dch std dev (C)	Current_dch_end (C)	Current_cha (C)	Current_cha std dev (C)	Current_cha_end (C)	Temp avg (°C)	Temp std dev (°C)	Temp dch start (°C)	Temp dch avg (°C)	Temp dch max (°C)	Temp dch std dev (°C)	Temp cha start (°C)	Temp cha avg (°C)	Temp cha max (°C)	Temp cha std dev (°C)	Voltage EoD (V)	Voltage EoC (V)	Voltage EoD ocv (V)	Voltage EoC ocv (V)	Voltage charge avg (V)	Voltage discharge avg (V)	Ah_dch (Ah)	Ah_cha (Ah)	Ah_dch (nominal) (%)	Ah_dch (C20 first) (%)	Ah_cha (nominal) (%)	Ah_cha (C20 first) (%)	CE (%)	Wh_dch (Wh)	Wh_cha (Wh)	Efficiency (%)	Ah_balance start (mAh)	Ah_balance end (mAh)	Ah_balance max (mAh)	Ah_balance min (mAh)	SoC - max (nom) (%)	SoC - min (nom) (%)	SoC - max (C20 last) (%)	SoC - min (C20 last) (%)	R_DC 0ms EoC (mOhm)	R_DC 50ms EoC (mOhm)	R_DC 0ms EoD (mOhm)	R_DC 50ms EoD (mOhm)	R_DC 0ms SoC50 dch (mOhm)	R_DC 50ms Soc50 dch (mOhm)	R_DC 0ms SoC50 cha (mOhm)	R_DC 50ms Soc50 cha (mOhm)	Shunt voltage dch (µV)	Shunt voltage cha (µV)	CE Shunt 	Ah_cha slippage (Ah)	Ah_dch slippage (Ah)	Cycle type	TestRegime	TestRegime version
26.04.2021 14:44:00	3702285840.002	0.000	0.083	21.19	15439	SK04A14442	0	0.0000	0	0.0000	1.990	0.000	0.0000	0.000	0.000	0.0000	0.000	21.13	1.44	18.59	21.13	24.46	1.44	18.59	21.13	24.46	1.44	3.596985	3.596985	3.596610	3.596610	3.596683	3.596683	0.000000	0.000000	0.000	0.000000		0.000000	0.0000	0.000000	0.000000	0.0000	48728.141	48728.137	48728.141	48728.137	23.8623	23.8623	25.5592	25.5592									0.000000	0.000000	0	0.000000	0.000000	OCV	OCV generic long HP	8
26.04.2021 16:49:00	3702293340.005	0.087	0.146	21.19	15445	SK04A14442	0	0.0000	1	0.0000	1.505				0.750	0.2120	0.050	25.79	0.60					24.51	25.88	26.44	0.60		4.200212		4.189355	3.942985			48.728136			76.138	74.440795	0.0000		189.894318	0.0000	48728.137	0.000	48728.137	-0.004	100.0000	23.8623	100.0000	25.5592									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG25oC charact P1a	3
26.04.2021 18:19:18	3702298758.111	0.150	0.411	21.19	15445	SK04A14442	1	0.9608	2	0.9608	6.368	-0.750	0.0610	-0.751	0.750	0.0600	0.050	25.51	0.77	25.46	25.99	26.90	0.35	25.97	26.29	26.67	0.33	2.999996	4.199988	3.411391	4.181058	3.809440	3.689426	61.488225	61.564879	96.075	94.459131	96.195	94.051177	99.8755	226.524581	235.595642	96.1497	0.000	-0.007	61488.230	-76.654	100.1198	3.9246	100.1171	6.0659	0.3790	0.4512	0.4858	0.8343	0.4728	0.6169	0.3740	0.4956	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	3
27.04.2021 00:41:23	3702321683.806	0.415	0.769	21.19	15445	SK04A14442	2	1.9592	3	1.9592	8.589	-0.250	0.0140	-0.250	0.250	0.0130	0.050	24.80	0.17	24.61	24.76	25.30	0.17	25.07	24.81	25.07	0.13	2.999996	4.200692	3.187663	4.190279	3.772175	3.701904	63.901633	63.991914	99.846	98.166644	99.987	97.758900	99.8589	236.824137	241.619551	98.0153	-0.007	-0.001	63901.628	-90.289	100.1411	0.1537	100.1379	2.3790	0.3701	0.4789	0.4846	0.8831	0.4774	0.6616	0.3695	0.5393	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	3
27.04.2021 09:16:44	3702352604.197	0.773	2.490	21.19	15445	SK04A14442	3	2.9763	4	2.9763	41.308	-0.050	0.0020	-0.050	0.050	0.0020	0.050	24.57	0.07	24.76	24.58	24.79	0.08	24.67	24.56	24.71	0.07	2.999994	4.199608	3.034547	4.192619	3.755535	3.719066	65.095057	65.458914	101.711	100.000000	102.280	100.000000	99.4441	242.085957	245.504390	98.6076	-0.001	-0.001	65095.056	-363.859	100.5685	-1.7110	100.5559	0.5559	0.3519	0.5298	0.5165	0.8935	0.5360	0.7279	0.3691	0.5574	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge - pulses, OCV	LG25oC charact P1a	3
29.04.2021 02:35:13	3702501313.434	2.494	3.236	21.19	15445	SK04A14442	4	3.9943	5	3.9943	17.900	-0.200	0.7160	-0.050				24.66	0.10	24.65	24.66	25.10	0.10					2.999998		3.046356			3.745386	65.149336		101.796	100.083384			0.0000	239.815519		0.0000	-0.001	65149.339	65149.340	-0.001	100.0000	-1.7958	100.0000	0.4729	0.3893	0.5150	0.4141	0.9579	0.4569	0.6331	0.3938	0.5494	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge - HPPC, OCV	LG25oC charact P1a	3
29.04.2021 20:29:13	3702565753.718	3.240	3.525	21.19	15445	SK04A14442	5	3.9943	6	3.9943	6.930				0.750	0.0280	0.751	24.75	0.37					24.67	25.14	26.01	0.45		3.759625		3.687359	3.476410			32.576671			50.901	49.766593	0.0000		118.225234	0.0000	65149.339	32572.650	65149.339	32572.650	49.1052	-1.7958	50.2396	0.4729	0.3608	0.4622					0.3608	0.4622	0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC, OCV	LG25oC charact P1a	3
05.05.2021 20:30:00	3703084200.002	9.240	3.572	21.19	15522	SK04A14442	0	0.0000	7	3.9943	1.148				0.750	0.2220	0.050	25.42	0.42					24.53	25.48	25.95	0.42		4.200126		4.189424	3.999306			32.435430			50.680	49.550822	0.0000		129.057168	0.0000	32572.650	-0.001	32572.650	-0.001	100.0000	49.1052	100.0000	50.2396									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG25oC 00100S3C4 P1a	1
05.05.2021 21:38:52	3703088332.173	9.288	3.712	21.19	15522	SK04A14442	1	0.9648	8	4.9591	3.339	-0.750	0.0600	-0.751	0.750	0.0280	0.057	26.15	0.44	25.28	25.91	26.87	0.38	25.99	26.35	26.80	0.39	2.999941	4.200056	3.389182	4.188416	3.881653	3.675214	61.746004	61.746994	96.478	94.855135	96.480	94.329390	99.9984	227.343164	235.800430	96.4134	-0.001	0.000	61746.008	-0.992	100.0015	3.5219	100.0015	5.6721	0.3542	0.4333	0.4771	0.7928	0.4603	0.5860	0.3542	0.4333	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge - pulses, OCV	LG25oC 00100S3C4 P1a	1
06.05.2021 00:59:10	3703100350.844	9.427	3.844	21.19	15522	SK04A14442	2	1.9295	9	5.9238	3.178	-0.750	0.0240	-0.751	0.750	0.1820	0.050	26.18	0.37	25.52	25.97	26.84	0.31	25.97	26.28	26.68	0.33	2.999932	4.200172	3.386418	4.192993	3.843476	3.612369	61.744645	61.838360	96.476	94.853047	96.622	94.468967	99.8485	227.350593	236.117812	96.2869	0.000	-0.001	61744.650	-93.715	100.1464	3.5240	100.1432	5.6742			0.4594	0.8009	0.4594	0.8009			0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC, OCV, Charge CC-CV, OCV	LG25oC 00100S3C4 P1a	1
