cycle_index,discharge_capacity,charge_capacity,discharge_energy,charge_energy,dc_internal_resistance,temperature_maximum,temperature_average,temperature_minimum,date_time_iso,energy_efficiency,charge_throughput,energy_throughput,charge_duration,time_temperature_integrated,paused
0,1.669002399999999,1.1649095,5.1228142,3.9938385,0.017037585377693003,32.974361419677734,29.2254581451416,29.031156539916992,2017-05-13T03:14:08+00:00,1.2826793572148691,1.164909482002258,3.9938385486602783,13184.0,7694.974613444009,0
1,1.073602899999999,1.0735375,3.2575581,3.7208347,0.016548700630664,33.07372283935547,30.913978576660156,29.387367248535156,2017-05-13T07:34:24+00:00,0.875491217064816,2.238446950912475,7.714673042297363,640.0,1580.5635904947917,0
2,1.0761266,1.0761191,3.2653806,3.727132299999999,0.016437578946352,33.06440734863281,30.998571395874023,29.38474464416504,2017-05-13T08:25:36+00:00,0.8761107299571841,3.314566135406494,11.441805839538574,768.0,1649.771687825521,0
3,1.0766531,1.0765846,3.2674634,3.7281537,0.016396421939134,33.00153350830078,31.003019332885742,29.417205810546875,2017-05-13T09:18:56+00:00,0.8764293703878141,4.39115047454834,15.16995906829834,640.0,1584.8960774739585,0
4,1.0775996,1.0774506,3.2712595,3.7303653,0.016365678980946,32.971038818359375,30.987777709960938,29.299325942993164,2017-05-13T10:10:08+00:00,0.8769273883177071,5.468601226806641,18.90032386779785,640.0,1584.6812622070313,0
5,1.0785232,1.078347999999999,3.2746065,3.7328807999999993,0.016305990517139,32.95873260498047,31.01329803466797,29.388458251953125,2017-05-13T11:01:20+00:00,0.8772330742519291,6.54694938659668,22.63320541381836,768.0,1651.6202473958333,0
6,1.0790975999999999,1.0789577,3.2762172,3.734492299999999,0.016286842525005,33.01194763183594,31.020009994506836,29.40184783935547,2017-05-13T11:54:40+00:00,0.877285836149669,7.625906944274902,26.36769676208496,640.0,1584.9655314127604,0
7,1.0795069,1.0793879,3.277760299999999,3.7356648,0.016269033774733002,33.03025817871094,31.02263832092285,29.392704010009766,2017-05-13T12:45:52+00:00,0.877423557916652,8.705294609069824,30.103363037109375,640.0,1652.037215169271,0
8,1.0798842,1.0797179,3.2789459,3.7366409,0.016256134957075,33.086578369140625,31.031227111816406,29.425596237182617,2017-05-13T13:39:12+00:00,0.8775116442149951,9.785013198852539,33.840003967285156,640.0,1586.6269978841146,0
9,1.0799831,1.0798883,3.279439,3.7369604,0.016254181042313,32.988407135009766,31.005043029785156,29.3279972076416,2017-05-13T14:30:24+00:00,0.8775685715053331,10.864901542663574,37.57696533203125,640.0,1585.6622029622395,0
10,1.080176,1.0800947,3.2799258,3.7375667,0.016248615458607,32.972599029541016,31.019081115722656,29.355525970458984,2017-05-13T15:21:36+00:00,0.877556459393754,11.944995880126953,41.31452941894531,640.0,1650.0232666015627,0
11,1.0803552,1.0802398,3.2803087,3.737854,0.016226805746555002,33.012657165527344,31.005159378051758,29.30937385559082,2017-05-13T16:14:56+00:00,0.877591446856939,13.025235176086426,45.05238342285156,640.0,1586.1222208658855,0
12,1.0805001,1.0802976,3.281006299999999,3.7380686,0.016241932287812,32.95164108276367,30.937150955200195,29.26689338684082,2017-05-13T17:06:08+00:00,0.877727685361365,14.105533599853516,48.79045486450195,640.0,1581.2852010091146,0
13,1.075169,1.0789787,3.2625461,3.7390280000000002,0.016835117712616,32.95887756347656,30.774200439453125,29.25965690612793,2017-05-13T17:57:20+00:00,0.8725653030680701,15.1845121383667,52.52947998046875,25216.0,14043.57458496094,-128
14,1.0779788,1.0759794,3.2726583,3.7240441,0.016272084787487002,32.888370513916016,30.944936752319336,29.29812240600586,2017-05-14T01:38:08+00:00,0.8787914998106491,16.26049041748047,56.25352478027344,640.0,1579.022989908854,0
15,1.0790153,1.0781578,3.2753711,3.7309322,0.016254238784313,32.78089904785156,30.912410736083984,29.42588233947754,2017-05-14T02:29:20+00:00,0.8778961729725351,17.33864974975586,59.984458923339844,640.0,1645.1466959635418,0
16,1.0793883,1.078881,3.2753141,3.733277799999999,0.016248669475317,32.832054138183594,30.826786041259766,29.02849578857422,2017-05-14T03:22:40+00:00,0.8773293270594541,18.417530059814453,63.717735290527344,640.0,1574.1849975585938,0
17,1.0797621,1.0794015,3.2763872,3.7350909999999997,0.016251120716333,32.874473571777344,30.7939453125,29.041610717773438,2017-05-14T04:13:52+00:00,0.87719072975732,19.496931076049805,67.45282745361328,640.0,1574.7495076497396,0
18,1.0799582,1.0796431,3.276991399999999,3.735804799999999,0.016255035996437,32.84220886230469,30.808889389038086,29.015993118286133,2017-05-14T05:05:04+00:00,0.8771848571959641,20.576574325561523,71.18862915039062,640.0,1639.3866902669274,0
19,1.080125499999999,1.0798929,3.277402399999999,3.7365654,0.016237214207649002,32.85261917114258,30.822261810302734,29.192678451538086,2017-05-14T05:58:24+00:00,0.877116295087461,21.65646743774414,74.9251937866211,640.0,1575.6776448567707,0
20,1.0802556,1.0800002,3.277837999999999,3.737008999999999,0.016257723793387,32.89028549194336,30.7865047454834,29.022998809814453,2017-05-14T06:49:36+00:00,0.8771287411938261,22.736467361450195,78.6622085571289,640.0,1572.6773274739583,0
21,1.0802811,1.0800563,3.2779198,3.7369621,0.016246814280748,32.83778762817383,30.77558135986328,29.023073196411133,2017-05-14T07:40:48+00:00,0.8771616388616831,23.816524505615234,82.399169921875,640.0,1638.865812174479,0
22,1.0804559,1.0802431000000001,3.2784481,3.7377536,0.016235621646046,32.7584342956543,30.7969970703125,29.07534408569336,2017-05-14T08:34:08+00:00,0.877117234266057,24.896766662597656,86.13692474365234,640.0,1574.3936401367187,0
23,1.0805715,1.080357899999999,3.2786586,3.738067199999999,0.016233326867222002,32.768943786621094,30.796417236328125,29.03942108154297,2017-05-14T09:25:20+00:00,0.877099962247869,25.97712516784668,89.87498474121094,640.0,1574.5290161132812,0
24,1.0805753,1.0804118,3.2787132,3.738244999999999,0.016241958364844,32.80070877075195,30.804393768310547,29.083126068115234,2017-05-14T10:16:32+00:00,0.877072851030363,27.057537078857422,93.61323547363281,640.0,1639.3500203450521,0
25,1.0805809,1.0804415,3.2785279999999988,3.7384009,0.016243413090705,32.82040023803711,30.804941177368164,29.132516860961914,2017-05-14T11:09:52+00:00,0.87698673515727,28.137977600097656,97.35163116455078,640.0,1573.852156575521,0
26,1.0806713000000001,1.0804788,3.2788455,3.7384782,0.016247788444161002,32.85772705078125,30.821943283081055,29.118167877197266,2017-05-14T12:01:04+00:00,0.8770535294280971,29.218456268310547,101.0901107788086,640.0,1574.3363037109375,0
27,1.0807229,1.0805497,3.278855999999999,3.7386410000000003,0.016244025900959,32.89472198486328,30.818321228027344,29.161663055419922,2017-05-14T12:52:16+00:00,0.877018146433423,30.299007415771484,104.82875061035156,768.0,1641.6511840820312,0
28,1.080696699999999,1.080589399999999,3.2787421,3.7388411,0.016242843121290002,32.84352111816406,30.85806655883789,29.136396408081055,2017-05-14T13:45:36+00:00,0.876940745088096,31.379596710205078,108.56759643554688,640.0,1576.0630615234375,0
29,1.0807353,1.0805979,3.278229,3.7390263,0.016260366886854002,32.91926193237305,30.868539810180664,29.183740615844727,2017-05-14T14:36:48+00:00,0.8767600805589411,32.4601936340332,112.3066177368164,640.0,1575.6181884765629,0
30,1.0807087,1.0805895,3.2782388,3.7389851,0.016254618763923,32.700157165527344,30.832229614257812,29.231739044189453,2017-05-14T15:28:00+00:00,0.8767723626392621,33.5407829284668,116.04560852050781,768.0,1640.6961914062501,0
31,1.0807326,1.080560199999999,3.2780266,3.738950299999999,0.016248222440481002,32.854915618896484,30.725374221801758,29.06361961364746,2017-05-14T16:21:20+00:00,0.876723769235445,34.62134552001953,119.78455352783203,640.0,1570.6946166992188,0
32,1.0808069,1.0805951,3.278151299999999,3.7392374999999998,0.016263553872704003,32.87805938720703,30.775653839111328,29.12594985961914,2017-05-14T17:12:32+00:00,0.876689779667646,35.70193862915039,123.52379608154297,640.0,1636.9053914388023,0
33,1.0807946,1.0806853,3.277854,3.7394729,0.016260433942079003,32.90372848510742,30.78516387939453,29.15117645263672,2017-05-14T18:05:52+00:00,0.8765550888201381,36.782623291015625,127.26326751708984,640.0,1574.211873372396,0
34,1.080795,1.0806421,3.2775736,3.7394407,0.016278615221381,32.837284088134766,30.74371910095215,29.161300659179688,2017-05-14T18:57:04+00:00,0.8764876522844711,37.86326599121094,131.00270080566406,640.0,1570.332938639323,0
35,1.080862199999999,1.0806919,3.2778537,3.7395446000000003,0.016266256570816002,32.87240219116211,30.78225326538086,29.13040542602539,2017-05-14T19:48:16+00:00,0.8765382020045971,38.9439582824707,134.74224853515625,640.0,1637.403076171875,0
36,1.0809429,1.0807487,3.2780111,3.7398062000000003,0.016258860006928,32.69405746459961,30.739307403564453,29.120712280273438,2017-05-14T20:41:36+00:00,0.8765189757693861,40.02470779418945,138.4820556640625,640.0,1571.8523071289064,0
37,1.0809543,1.0808023,3.2777762,3.7400135999999993,0.016271261498332003,32.832584381103516,30.764209747314453,29.070602416992188,2017-05-14T21:32:48+00:00,0.876407561726513,41.10551071166992,142.22207641601562,640.0,1571.6272786458335,0
38,1.0808953,1.0807965,3.2774265,3.74001,0.016265630722045,32.753475189208984,30.756357192993164,29.103487014770508,2017-05-14T22:24:00+00:00,0.8763149029013291,42.18630599975586,145.9620819091797,640.0,1636.6106079101564,0
39,1.0808743,1.080748399999999,3.2771373,3.739897499999999,0.016272442415356,32.907344818115234,30.79661750793457,29.292423248291016,2017-05-14T23:17:20+00:00,0.8762639350410001,43.26705551147461,149.7019805908203,640.0,1574.6888427734375,0
40,1.080874699999999,1.0807236,3.2764394,3.7399454,0.016276869922876,32.838035583496094,30.837778091430664,29.108076095581055,2017-05-15T00:08:32+00:00,0.8760661051361871,44.3477783203125,153.44192504882812,640.0,1575.7769816080731,0
41,1.0809392,1.0807627,3.2768102,3.7401397000000003,0.016275361180305002,32.84073257446289,30.806739807128906,29.222522735595703,2017-05-15T00:59:44+00:00,0.876119734244151,45.42853927612305,157.18206787109375,640.0,1641.3241658528648,0
42,1.0809145,1.0807772,3.2766366,3.7401872000000003,0.01628322713077,32.84656524658203,30.75896644592285,29.115201950073242,2017-05-15T01:53:04+00:00,0.876062192822861,46.50931930541992,160.92225646972656,640.0,1572.3160970052083,0
43,1.0809885,1.080763699999999,3.2764888,3.740189299999999,0.016281057149171,32.78462219238281,30.716516494750977,29.06622314453125,2017-05-15T02:44:16+00:00,0.8760221842247391,47.59008026123047,164.66244506835938,640.0,1570.7836263020836,0
44,1.0810155,1.0808343,3.2767103,3.7402806,0.016250733286142002,32.8420295715332,30.79275894165039,29.17162322998047,2017-05-15T03:35:28+00:00,0.876060020737481,48.67091751098633,168.40272521972656,768.0,1640.8538004557292,0
45,1.0809205,1.0807904,3.276315,3.7402623,0.016266301274299,32.82600402832031,30.80793571472168,29.187854766845703,2017-05-15T04:28:48+00:00,0.8759586192658201,49.751705169677734,172.1429901123047,640.0,1574.3523885091145,0
46,1.0808891,1.0807122,3.2760217000000003,3.7400267,0.016268512234091002,32.82600402832031,30.79514503479004,29.24260139465332,2017-05-15T05:20:00+00:00,0.875935377680592,50.83241653442383,175.8830108642578,640.0,1574.9763916015627,0
47,1.080905399999999,1.0807312,3.2756574,3.7401120999999993,0.016275040805339,32.85357666015625,30.813608169555664,29.25519561767578,2017-05-15T06:11:12+00:00,0.875817973477319,51.913150787353516,179.6231231689453,768.0,1641.3595865885418,0
48,1.0809343,1.0807898,3.2751415,3.7403931999999998,0.016275178641080003,32.7985725402832,30.772560119628906,29.139236450195312,2017-05-15T07:04:32+00:00,0.875614226867913,52.99393844604492,183.36351013183594,640.0,1574.388134765625,0
49,1.080973999999999,1.0807785,3.2751861,3.7403017999999992,0.016277011483907002,32.83736801147461,30.790645599365234,29.18239402770996,2017-05-15T07:55:44+00:00,0.8756475480133711,54.0747184753418,187.10382080078125,640.0,1640.6755615234374,0
50,1.0809518,1.080797899999999,3.2751145,3.7404493999999993,0.016270631924271,32.8409309387207,30.817209243774414,29.2510986328125,2017-05-15T08:49:04+00:00,0.875593852439228,55.155517578125,190.84426879882812,640.0,1575.2275594075522,0
51,1.0809991,1.080787999999999,3.2748854,3.7403584,0.016260681673884,32.81063461303711,30.796390533447266,29.221960067749023,2017-05-15T09:40:16+00:00,0.8755539041392391,56.236305236816406,194.58462524414062,640.0,1575.3619181315107,0
52,1.0809798,1.0808017,3.2745075,3.7403497999999997,0.016270762309432002,32.83695602416992,30.825334548950195,29.188404083251953,2017-05-15T10:31:28+00:00,0.875454883925562,57.31710433959961,198.32498168945312,640.0,1641.2711059570315,0
53,1.080992199999999,1.0808141,3.2745867,3.7405125999999997,0.01626856252551,32.79057312011719,30.834562301635742,29.243953704833984,2017-05-15T11:24:48+00:00,0.875437954680329,58.397918701171875,202.06549072265625,640.0,1576.8363891601564,0
54,1.0809915,1.0808015,3.2740467,3.7406251,0.016282066702842,32.945640563964844,30.83053207397461,29.208635330200195,2017-05-15T12:16:00+00:00,0.8752672648215931,59.478721618652344,205.8061065673828,640.0,1576.7398885091147,0
55,1.0809245,1.080789,3.2742615,3.7404710999999997,0.016272883862257,32.898902893066406,30.841699600219727,29.24869155883789,2017-05-15T13:07:12+00:00,0.875360726620772,60.55950927734375,209.5465850830078,640.0,1642.09775390625,0
56,1.0809041,1.0807388,3.2736123,3.7403983999999992,0.016266679391264,32.88418960571289,30.85873031616211,29.25141143798828,2017-05-15T14:00:32+00:00,0.8752041761112931,61.6402473449707,213.2869873046875,640.0,1577.5254516601565,0
57,1.0809128000000001,1.0807481,3.2732811,3.7405806,0.016279432922601002,32.87557601928711,30.851669311523438,29.219539642333984,2017-05-15T14:51:44+00:00,0.875073003372791,62.72099685668945,217.02755737304688,640.0,1577.653173828125,0
58,1.0808161,1.0807210999999999,3.2722766,3.7404497,0.016273723915219,32.790958404541016,30.810009002685547,29.300485610961914,2017-05-15T15:42:56+00:00,0.8748350766486711,63.801719665527344,220.76800537109375,640.0,1642.2103515625001,0
59,1.0808135,1.0806463,3.2721088,3.7401980999999997,0.016277808696031,32.80936050415039,30.744216918945312,29.154260635375977,2017-05-15T16:36:16+00:00,0.8748490621392481,64.88236236572266,224.50820922851562,640.0,1572.934159342448,0
60,1.0808296,1.0806277,3.271951,3.7401495000000002,0.016277551651,32.78886032104492,30.758901596069336,29.05093002319336,2017-05-15T17:27:28+00:00,0.8748182392174431,65.9629898071289,228.2483673095703,640.0,1571.122342936198,0
61,1.0808098,1.0806196,3.272560799999999,3.7400267,0.016267515718936,32.82013702392578,30.78875160217285,29.10569190979004,2017-05-15T18:18:40+00:00,0.8750100099552761,67.04360961914062,231.98838806152344,640.0,1638.7851196289066,0
62,1.0807965,1.0805851,3.2714833999999993,3.7400192999999993,0.016271404922008,32.745609283447266,30.71392059326172,28.963180541992188,2017-05-15T19:12:00+00:00,0.874723667869842,68.12419891357422,235.72840881347656,640.0,1570.2761759440104,0
63,1.0808322,1.080599399999999,3.2713845,3.740241799999999,0.016278345137834,32.74257278442383,30.741079330444336,29.125118255615234,2017-05-15T20:03:12+00:00,0.8746451900516161,69.20479583740234,239.46864318847656,640.0,1570.7389160156251,0
64,1.080760199999999,1.0806162,3.2711177,3.740164499999999,0.016271803528070002,32.82096862792969,30.777624130249023,29.16021156311035,2017-05-15T20:54:24+00:00,0.8745919330553511,70.28541564941406,243.2088165283203,768.0,1639.3886962890626,0
65,1.0808089,1.080527499999999,3.2733006,3.7398601,0.01627355068922,33.59970474243164,30.96027183532715,29.088584899902344,2017-05-15T21:47:44+00:00,0.87524680401815,71.36593627929688,246.94866943359375,640.0,1581.7473144531252,0
66,1.0815448,1.0813447,3.2837099999999992,3.7398808,0.016099285334348002,34.13529586791992,31.943740844726562,30.390684127807617,2017-05-15T22:38:56+00:00,0.8780253103253981,72.44728088378906,250.6885528564453,640.0,1632.5986287434898,0
67,1.0817564,1.081572399999999,3.2867393,3.7390532,0.016020564362406002,34.51588821411133,32.40510940551758,30.83171272277832,2017-05-15T23:30:08+00:00,0.8790298303324481,73.52885437011719,254.4276123046875,768.0,1724.808064778646,0
68,1.0819476,1.0817558,3.2889977,3.738702999999999,0.015960086137056,34.654666900634766,32.63215255737305,31.0219669342041,2017-05-16T00:23:28+00:00,0.8797162277934351,74.61061096191406,258.16632080078125,640.0,1668.00537109375,0
