cycle_index,discharge_capacity,charge_capacity,discharge_energy,charge_energy,dc_internal_resistance,temperature_maximum,temperature_average,temperature_minimum,date_time_iso,energy_efficiency,charge_throughput,energy_throughput,charge_duration,time_temperature_integrated,paused
0,1.9559715,1.4419957,6.191177400000001,4.7576323,0.029747413471341,34.308780670166016,29.922943115234375,22.961833953857422,2017-07-01T03:54:40+00:00,1.301314815775065,1.4419957399368282,4.757632255554199,33152.0,38535.38230794271,0
1,1.0682162,1.0682136,3.2554946,3.7195675,0.017309054732322002,36.730262756347656,33.06503677368164,30.567745208740234,2017-07-02T01:25:20+00:00,0.875234714788748,2.510209321975708,8.47719955444336,640.0,2039.4049275716147,0
2,1.07155,1.0689626,3.2583968999999993,3.7146765999999998,0.01723395474255,36.14482498168945,32.56070327758789,29.626060485839844,2017-07-02T02:27:12+00:00,0.87716839199407,3.579171895980835,12.191876411437988,512.0,1939.099190266927,0
3,1.0732845,1.0731071,3.269929899999999,3.731212399999999,0.017316905781626,36.90403747558594,32.74446105957031,30.359689712524414,2017-07-02T03:26:56+00:00,0.8763719535237391,4.652278900146484,15.923089027404785,512.0,1952.636364746094,0
4,1.074312999999999,1.0712582,3.2751465,3.721368799999999,0.017092132940888002,36.70357131958008,33.101810455322266,30.512487411499023,2017-07-02T04:26:40+00:00,0.8800918898444031,5.723536968231201,19.64445686340332,640.0,1973.918798828125,0
5,1.074273,1.0735298,3.270443399999999,3.7283754,0.017217250540852002,36.55184555053711,32.748477935791016,29.90217399597168,2017-07-02T05:26:24+00:00,0.8771765310971631,6.797067165374756,23.372833251953125,640.0,1950.5301757812501,0
6,1.075073,1.0732356,3.2766192,3.7291410000000003,0.017140094190835002,36.99245071411133,32.97958755493164,30.44898796081543,2017-07-02T06:26:08+00:00,0.878652536871091,7.870302677154541,27.101974487304688,640.0,1966.2935099283854,0
7,1.0754613,1.0747813,3.279283999999999,3.7322406999999993,0.017011268064379,36.84861373901367,33.171478271484375,30.673480987548828,2017-07-02T07:25:52+00:00,0.8786367931736021,8.945083618164062,30.83421516418457,640.0,1977.097098795573,0
8,1.0748107,1.0734341,3.2705653,3.7286348,0.017188169062137,36.392967224121094,32.533226013183594,29.646154403686523,2017-07-02T08:25:36+00:00,0.877148199121029,10.018518447875977,34.56285095214844,640.0,2001.9684855143228,0
9,1.0756903,1.0740995,3.2777059,3.7319701,0.017111325636506,36.763790130615234,32.782894134521484,30.334867477416992,2017-07-02T09:27:28+00:00,0.8782776421493831,11.09261703491211,38.29481887817383,512.0,1955.9063883463543,0
10,1.0760785,1.0715975,3.2799675,3.7223284,0.017036978155374,36.74276351928711,32.89808654785156,30.388160705566406,2017-07-02T10:27:12+00:00,0.8811601630850191,12.164215087890625,42.017147064208984,512.0,1962.8699259440104,0
11,1.0755715,1.0739633,3.272912299999999,3.732629799999999,0.017209835350513,36.65330123901367,32.333251953125,29.699378967285156,2017-07-02T11:26:56+00:00,0.8768381745224241,13.238178253173828,45.749778747558594,640.0,1929.6231567382813,0
12,1.0762421,1.0760261,3.2784369,3.7376187,0.017046172171831003,36.799617767333984,32.76286315917969,30.44280242919922,2017-07-02T12:26:40+00:00,0.877145895058797,14.314204216003418,49.487396240234375,640.0,1954.480655924479,0
13,1.0766805,1.0707568,3.2800190000000002,3.720772,0.016945147886872,36.611263275146484,32.85794448852539,30.728933334350586,2017-07-02T13:26:24+00:00,0.8815425938488031,15.384961128234863,53.208168029785156,640.0,1960.8482299804687,0
14,1.076178399999999,1.0761086,3.275748,3.7392116,0.017163718119263,36.82253646850586,32.54114532470703,30.028831481933594,2017-07-02T14:26:08+00:00,0.8760531230701141,16.461069107055664,56.94738006591797,640.0,1939.8948242187498,0
15,1.076763699999999,1.0736513,3.280275299999999,3.729730799999999,0.017015213146805,37.2841796875,32.970794677734375,30.4770565032959,2017-07-02T15:25:52+00:00,0.8794938497974171,17.53472137451172,60.6771125793457,640.0,2033.9027384440103,0
16,1.0766698,1.0751625,3.277285299999999,3.7343519,0.016935221850872,36.70329666137695,32.85462188720703,30.622509002685547,2017-07-02T16:27:44+00:00,0.8776048395439111,18.60988426208496,64.41146087646484,512.0,1958.8241170247397,0
17,1.0764527,1.0764376,3.277846299999999,3.7406132000000003,0.01716075092554,37.13200759887695,32.69517135620117,30.22450065612793,2017-07-02T17:27:28+00:00,0.8762858185925231,19.686321258544922,68.1520767211914,512.0,1950.1160685221353,0
18,1.0771122,1.0740905,3.282222,3.7299583,0.016943141818046,37.27481460571289,33.26955795288086,30.837139129638672,2017-07-02T18:27:12+00:00,0.8799621164665561,20.760412216186523,71.88203430175781,512.0,1983.5717407226564,0
19,1.0769496,1.0754815,3.2751994,3.7338209,0.016907401382923,36.42671585083008,32.90301513671875,30.052881240844727,2017-07-02T19:26:56+00:00,0.8771709966056481,21.835893630981445,75.61585235595703,640.0,1959.8244181315106,0
20,1.077339399999999,1.0684345,3.2808199,3.7154933999999997,0.017101332545280002,37.238956451416016,32.91639709472656,30.440887451171875,2017-07-02T20:26:40+00:00,0.883010557897909,22.904327392578125,79.33135223388672,640.0,1962.0957600911456,0
21,1.077227,1.0772341,3.2831647,3.7398615,0.016937619075179003,37.119529724121094,33.3258171081543,30.74755096435547,2017-07-02T21:26:24+00:00,0.877884033940829,23.9815616607666,83.07121276855469,640.0,1985.8327067057294,0
22,1.0769385,1.072486,3.275234899999999,3.723327399999999,0.016987780109047,36.54768753051758,32.91075897216797,29.973356246948242,2017-07-02T22:26:08+00:00,0.8796526730364881,25.054048538208008,86.79454040527344,640.0,1959.9626261393232,0
23,1.076941,1.073934899999999,3.2778237,3.7321501,0.017124878242611,37.03135299682617,32.75676727294922,30.209129333496094,2017-07-02T23:25:52+00:00,0.8782668467701761,26.12798309326172,90.52668762207031,640.0,1952.0668212890625,0
24,1.077154,1.0771638000000001,3.2802866,3.7399394999999993,0.017005577683448,36.92570114135742,33.11760711669922,30.477893829345703,2017-07-03T00:25:36+00:00,0.877096166929973,27.20514678955078,94.2666244506836,640.0,1974.1713500976562,0
25,1.0766785,1.0767665,3.271591899999999,3.7377803,0.017048310488462,36.43754577636719,32.64735794067383,29.461448669433594,2017-07-03T01:25:20+00:00,0.8752766715582501,28.28191375732422,98.00440979003906,640.0,1944.4106241861978,0
26,1.077235899999999,1.0771346,3.279982299999999,3.7413712,0.017067234963178,37.19026184082031,32.937984466552734,30.267595291137695,2017-07-03T02:25:04+00:00,0.8766791971884531,29.359046936035156,101.74578094482422,640.0,1962.325349934896,0
27,1.0775183,1.0774536,3.2824163,3.7404773000000002,0.016974039375782003,37.59678649902344,33.34309768676758,30.637359619140625,2017-07-03T03:24:48+00:00,0.8775394252492851,30.436500549316406,105.48625946044922,640.0,1985.5698811848956,0
28,1.0769471,1.0767962,3.2734737000000003,3.7389590999999998,0.017108261585235002,36.88554382324219,32.75238037109375,29.897663116455078,2017-07-03T04:24:32+00:00,0.875504013937996,31.51329803466797,109.22521209716797,640.0,1949.8575520833335,0
29,1.0773923,1.0773861,3.2800953,3.741561699999999,0.017004054039716002,37.29873275756836,33.15205001831055,30.573871612548828,2017-07-03T05:24:16+00:00,0.8766647627379761,32.59068298339844,112.9667739868164,640.0,1976.9584838867188,0
30,1.0774736,1.077318,3.2813079,3.7400527,0.016989355906844,37.26612091064453,33.27756118774414,30.55829620361328,2017-07-03T06:24:00+00:00,0.8773426909198361,33.66800308227539,116.70683288574219,640.0,1984.4513142903645,0
31,1.0767145,1.075209,3.2721176,3.7355657,0.017186876386404003,37.035072326660156,32.58721923828125,29.725351333618164,2017-07-03T07:23:44+00:00,0.8759363006250961,34.74320983886719,120.44239807128906,640.0,1940.2272054036457,0
32,1.077329,1.0773034,3.2777224,3.741351399999999,0.017017450183629,37.33998107910156,33.108436584472656,30.615524291992188,2017-07-03T08:23:28+00:00,0.876079803677355,35.82051467895508,124.18374633789062,640.0,1971.983203125,0
33,1.0773038,1.0772605,3.278243799999999,3.740519799999999,0.016972104087471,36.77619171142578,33.01604461669922,30.553524017333984,2017-07-03T09:23:12+00:00,0.8764139679196451,36.89777374267578,127.92426300048828,640.0,1970.3570068359377,0
34,1.0769851,1.0739341,3.2732596000000003,3.7326741,0.017247073352336002,37.175254821777344,32.61052322387695,30.203556060791016,2017-07-03T10:22:56+00:00,0.876920811275755,37.971710205078125,131.6569366455078,640.0,1941.0268473307292,0
35,1.0770091,1.0770816,3.2745216,3.7409174,0.017018422484397,36.7950325012207,32.9027214050293,30.26886749267578,2017-07-03T11:22:40+00:00,0.8753258224840781,39.048789978027344,135.39785766601562,640.0,1961.715808105469,0
36,1.0771831,1.0771297,3.2724423,3.7406734999999998,0.017121959477663002,36.387786865234375,32.727867126464844,30.009815216064453,2017-07-03T12:22:24+00:00,0.874827033153254,40.125919342041016,139.13853454589844,640.0,1951.3726888020833,0
37,1.0770425,1.0769186,3.2742324,3.743040299999999,0.017218340188264,37.13545608520508,32.639888763427734,30.155241012573242,2017-07-03T13:22:08+00:00,0.874752109935872,41.20283889770508,142.88157653808594,640.0,1946.2781534830729,0
38,1.0775281,1.0775207,3.279020999999999,3.741395,0.016982827335596,37.22587585449219,33.28413391113281,30.511966705322266,2017-07-03T14:21:52+00:00,0.8764166841512321,42.280357360839844,146.6229705810547,640.0,1983.8292805989583,0
39,1.0776774,1.077662299999999,3.274327,3.7411016999999998,0.01705003529787,37.074623107910156,33.17039489746094,30.203889846801758,2017-07-03T15:21:36+00:00,0.87523068405224,43.3580207824707,150.36407470703125,640.0,1975.451883951823,0
40,1.0774964,1.0773581,3.2759204,3.7431626,0.017138749361038,37.66758728027344,33.04365539550781,30.361400604248047,2017-07-03T16:21:20+00:00,0.875174484805976,44.43537902832031,154.1072235107422,640.0,1968.4730143229167,0
41,1.0778632,1.0777947,3.278199,3.7423933,0.016914706677198,37.979679107666016,33.52849197387695,30.9666748046875,2017-07-03T17:21:04+00:00,0.8759632505755071,45.51317596435547,157.84962463378906,640.0,1996.432470703125,0
42,1.077286,1.0771874,3.268609,3.7402787,0.016876714304089,36.91947555541992,32.99608612060547,29.969711303710938,2017-07-03T18:20:48+00:00,0.8738945041715741,46.590362548828125,161.58990478515625,640.0,1964.0089355468751,0
43,1.0775468,1.0774525,3.2748253,3.7436891,0.017072172835469003,37.485862731933594,33.10009002685547,30.534622192382812,2017-07-03T19:20:32+00:00,0.8747588842246541,47.66781234741211,165.33358764648438,640.0,1972.5392211914063,0
44,1.0777464,1.0777165,3.2778146,3.7419736,0.016971722245216002,37.55229187011719,33.4451789855957,30.67346954345703,2017-07-03T20:20:16+00:00,0.8759587721303,48.74552917480469,169.0755615234375,640.0,1992.7085327148436,0
45,1.0770925,1.0769603,3.2666817,3.738714,0.016977118328213,36.898681640625,32.95328140258789,29.639877319335938,2017-07-03T21:20:00+00:00,0.873744742176053,49.82249069213867,172.8142852783203,640.0,1960.336991373698,0
46,1.0775506,1.0773145,3.2741051,3.7427306,0.01710632815957,37.6176872253418,33.120750427246094,30.359405517578125,2017-07-03T22:19:44+00:00,0.874790480511741,50.89980697631836,176.5570068359375,640.0,1975.8102905273438,0
47,1.0778621,1.0774602,3.2756324,3.7414627,0.016993330791592,38.019378662109375,33.48240280151367,30.529632568359375,2017-07-03T23:19:28+00:00,0.8754951372360331,51.977264404296875,180.29847717285156,640.0,1992.5612915039062,0
48,1.0769773,1.076904699999999,3.2634214999999998,3.7405589,0.017081961035728,36.835838317871094,32.720489501953125,29.49970054626465,2017-07-04T00:19:12+00:00,0.872442217124291,53.054168701171875,184.03903198242188,640.0,1947.7333984375,0
49,1.0774866,1.0773911,3.2717481,3.7435348,0.017119849100708,37.35858154296875,33.03277587890625,30.203990936279297,2017-07-04T01:18:56+00:00,0.873972935953473,54.131561279296875,187.78256225585938,640.0,1967.5155517578128,0
50,1.0777763,1.0776767999999999,3.2738407,3.7427299,0.017033094540238002,37.629844665527344,33.25885009765625,30.312196731567383,2017-07-04T02:18:40+00:00,0.8747200005001691,55.2092399597168,191.52529907226562,512.0,1980.4020711263022,0
51,1.0770229,1.0753119,3.2647784,3.736577999999999,0.017188910394906002,37.11060333251953,32.59312057495117,29.66362762451172,2017-07-04T03:18:24+00:00,0.8737348450908821,56.284549713134766,195.26187133789062,512.0,1942.9114990234377,0
52,1.077597,1.0763121,3.2725375,3.739082299999999,0.017038349062204,37.38010025024414,33.15111541748047,30.439470291137695,2017-07-04T04:18:08+00:00,0.8752247844344051,57.360862731933594,199.00096130371094,512.0,1976.9091349283854,0
53,1.0777454,1.077431899999999,3.2726781000000003,3.7414591,0.017052618786692002,37.898521423339844,33.28542709350586,30.132347106933594,2017-07-04T05:17:52+00:00,0.874706367898021,58.43829345703125,202.74241638183594,512.0,1914.3802734375,0
54,1.0769312,1.0770001,3.2643747,3.7429428,0.017182713374495,37.40499496459961,32.75870895385742,29.803625106811523,2017-07-04T06:15:28+00:00,0.872141220004751,59.51529312133789,206.4853515625,640.0,1950.332674153646,0
55,1.077503,1.0774982,3.2705398,3.7431145,0.017018934711813,37.72761154174805,33.29430389404297,30.574567794799805,2017-07-04T07:15:12+00:00,0.87374826498094,60.59279251098633,210.2284698486328,640.0,1983.8175252278645,0
56,1.07771,1.0774938,3.2711582,3.7421708000000002,0.016965424641966,37.20370864868164,33.29412078857422,30.71038246154785,2017-07-04T08:14:56+00:00,0.8741338583476731,61.6702880859375,213.97064208984375,640.0,1983.694392903646,0
57,1.075745,1.0769378,3.260826299999999,3.7434599,0.017263814806938,37.306034088134766,32.655574798583984,29.816741943359375,2017-07-04T09:14:40+00:00,0.8710728542864851,62.747222900390625,217.714111328125,640.0,1945.7186035156249,0
58,1.0775692,1.0774765,3.2682195,3.7432041,0.017056120559573,37.97667694091797,33.18619918823242,30.233043670654297,2017-07-04T10:14:24+00:00,0.8731074803000991,63.82469940185547,221.45730590820312,640.0,1976.0235839843751,0
59,1.077364199999999,1.076952899999999,3.2647123000000002,3.742029,0.016900364309549002,37.07432556152344,33.00155258178711,30.61884117126465,2017-07-04T11:14:08+00:00,0.8724444145141571,64.90165710449219,225.1993408203125,640.0,1967.3785481770835,0
60,1.0771298,1.0766504,3.2647548,3.7433617,0.017277684062719,37.500118255615234,32.72669219970703,29.973922729492188,2017-07-04T12:13:52+00:00,0.8721451629961381,65.97830200195312,228.9427032470703,640.0,1949.33095703125,0
61,1.0776489,1.077615,3.2686284,3.7434602,0.016999848186969,37.791664123535156,33.239013671875,30.4832763671875,2017-07-04T13:13:36+00:00,0.8731569792033581,67.05591583251953,232.6861572265625,512.0,1980.9150716145834,0
