cycle_index,discharge_capacity,charge_capacity,discharge_energy,charge_energy,dc_internal_resistance,temperature_maximum,temperature_average,temperature_minimum,date_time_iso,energy_efficiency,charge_throughput,energy_throughput,charge_duration,time_temperature_integrated,paused
0,1.6885386999999992,1.169181899999999,5.196137,3.9808507,0.01733074337244,34.606163024902344,30.107742309570312,29.39324951171875,2017-05-13T03:14:08+00:00,1.305283064245539,1.169181942939758,3.98085069656372,13184.0,7981.366182454423,0
1,1.0773673,1.0774291,3.279633799999999,3.7054972999999993,0.016960624605417002,34.76207733154297,31.830093383789062,29.9971981048584,2017-05-13T07:36:32+00:00,0.8850725110500011,2.24661111831665,7.686347961425781,768.0,1691.9345540364584,0
2,1.0799223,1.0797698,3.288979799999999,3.711613399999999,0.016867980360984,34.70383834838867,31.825420379638672,29.98398780822754,2017-05-13T08:29:52+00:00,0.886132106323357,3.326380729675293,11.397961616516113,768.0,1760.334627278646,0
3,1.081315399999999,1.0811372,3.2936141,3.7152206999999997,0.016831938177347003,34.788917541503906,31.875471115112305,30.00101661682129,2017-05-13T09:25:20+00:00,0.8865190969677791,4.407517910003662,15.113182067871094,768.0,1695.784480794271,0
4,1.082234,1.0819083,3.295975,3.7174981,0.016718979924917002,35.09843826293945,31.93738555908203,30.300148010253906,2017-05-13T10:18:40+00:00,0.886611078563833,5.489426136016846,18.83068084716797,768.0,1764.1613728841148,0
5,1.0827312,1.0825093,3.2986681,3.7190099,0.016715366393327002,34.97829055786133,31.96477699279785,30.033159255981445,2017-05-13T11:14:08+00:00,0.886974810150411,6.571935653686523,22.54969024658203,768.0,1696.8949340820313,0
6,1.0830303,1.0827514,3.300036699999999,3.719506299999999,0.016664039343595,35.00580978393555,31.969829559326172,30.283376693725586,2017-05-13T12:07:28+00:00,0.8872243878172751,7.65468692779541,26.269195556640625,768.0,1765.6591796875,0
7,1.0833386,1.0831335,3.3010545000000002,3.720337399999999,0.016674762591719003,34.8394775390625,31.91319465637207,29.985631942749023,2017-05-13T13:02:56+00:00,0.8872997648009021,8.737820625305176,29.989534378051758,768.0,1696.9204264322918,0
8,1.083684,1.0834411,3.3017678,3.7212157,0.016659654676914,34.696197509765625,31.879959106445312,29.98287010192871,2017-05-13T13:56:16+00:00,0.887282024527629,9.821261405944824,33.710750579833984,768.0,1764.208711751302,0
9,1.083714699999999,1.083520499999999,3.3012123,3.7214425,0.016700698062777002,34.8328857421875,31.880186080932617,30.087589263916016,2017-05-13T14:51:44+00:00,0.8870786798398731,10.90478229522705,37.432193756103516,768.0,1693.0860595703127,0
