cycle_index,discharge_capacity,charge_capacity,voltage,temperature,current,internal_resistance,step_type,cycle_life
99,0.966660536197057,1.0767255,2.799999952316284,36.26020812988281,-4.400047779083252,0.016983205452561,discharge,542
99,0.9664144927916001,1.0767255,2.8007006645202632,36.257225036621094,-4.400052070617676,0.016983205452561,discharge,542
99,0.9661684493861421,1.0767255,2.801401376724243,36.25424575805664,-4.400055885314941,0.016983205452561,discharge,542
99,0.9659224059806851,1.0767255,2.802102088928222,36.25126647949219,-4.400059700012207,0.016983205452561,discharge,542
99,0.965676362575228,1.0767255,2.802802801132202,36.24828338623047,-4.400063991546631,0.016983205452561,discharge,542
99,0.9654303191697711,1.076725499999999,2.803503513336181,36.245304107666016,-4.4000678062438965,0.016983205452561,discharge,542
99,0.9651842757643131,1.076725499999999,2.804204225540161,36.24232482910156,-4.40007209777832,0.016983205452561,discharge,542
99,0.9649382323588561,1.0767255,2.80490493774414,36.239341735839844,-4.400075912475586,0.016983205452561,discharge,542
99,0.964692188953399,1.0767255,2.80560564994812,36.23636245727539,-4.40008020401001,0.016983205452561,discharge,542
99,0.9644461455479411,1.0767255,2.806306362152099,36.23338317871094,-4.400084018707275,0.016983205452561,discharge,542
99,0.9642001021424841,1.0767255,2.807007074356079,36.23040008544922,-4.400088310241699,0.016983205452561,discharge,542
99,0.9639540587370271,1.076725499999999,2.807707786560058,36.227420806884766,-4.400092124938965,0.016983205452561,discharge,542
99,0.963708015331569,1.0767255,2.808408498764038,36.22444152832031,-4.4000959396362305,0.016983205452561,discharge,542
99,0.963461971926112,1.0767255,2.809109210968017,36.221458435058594,-4.400100231170654,0.016983205452561,discharge,542
99,0.96319977842709,1.0767255,2.809809923171997,36.21901321411133,-4.400099754333496,0.016983205452561,discharge,542
99,0.96293734836743,1.0767255,2.810510396957397,36.216575622558594,-4.400099277496338,0.016983205452561,discharge,542
99,0.9626749183077691,1.0767255,2.811211109161377,36.21413803100586,-4.4000983238220215,0.016983205452561,discharge,542
99,0.9624124882481081,1.076725499999999,2.811911821365356,36.211700439453125,-4.400097846984863,0.016983205452561,discharge,542
99,0.9621500581884481,1.0767255,2.812612533569336,36.20926284790039,-4.400097370147705,0.016983205452561,discharge,542
99,0.961887628128787,1.0767255,2.813313245773315,36.206825256347656,-4.400096893310547,0.016983205452561,discharge,542
99,0.961625198069127,1.0767255,2.814013957977295,36.20439147949219,-4.400096416473389,0.016983205452561,discharge,542
99,0.9613627680094661,1.0767255,2.814714670181274,36.20195388793945,-4.4000959396362305,0.016983205452561,discharge,542
99,0.9611003379498061,1.0767255,2.815415382385254,36.19951629638672,-4.400094985961914,0.016983205452561,discharge,542
99,0.9608379078901451,1.0767255,2.816116094589233,36.197078704833984,-4.400094509124756,0.016983205452561,discharge,542
99,0.960575477830485,1.0767255,2.816816806793213,36.19464111328125,-4.400094032287598,0.016983205452561,discharge,542
99,0.960313047770824,1.0767255,2.817517518997192,36.192203521728516,-4.4000935554504395,0.016983205452561,discharge,542
99,0.9600506177111641,1.0767255,2.818218231201172,36.18976593017578,-4.400093078613281,0.016983205452561,discharge,542
