cycle_index,discharge_capacity,charge_capacity,voltage,internal_resistance,temperature,current,step_type,cycle_life
99,0.9842847024778191,1.0628619,2.799999952316284,0.015058562159538002,37.99593734741211,-4.400198936462402,discharge,1115
99,0.984080756637099,1.0628619,2.8007006645202632,0.015058562159538002,37.988521575927734,-4.40019416809082,discharge,1115
99,0.9838768107963791,1.0628619,2.801401376724243,0.015058562159538002,37.98110580444336,-4.400189399719238,discharge,1115
99,0.9836728649556601,1.0628619,2.802102088928222,0.015058562159538002,37.97368621826172,-4.400184631347656,discharge,1115
99,0.9834689191149399,1.0628619,2.802802801132202,0.015058562159538002,37.966270446777344,-4.400179862976074,discharge,1115
99,0.9832607835916911,1.0628619,2.803503513336181,0.015058562159538002,37.96284866333008,-4.4001784324646,discharge,1115
99,0.9830481661788341,1.0628619,2.804204225540161,0.015058562159538002,37.96369934082031,-4.400180339813232,discharge,1115
99,0.9828355487659761,1.0628619,2.80490493774414,0.015058562159538002,37.96455383300781,-4.400182723999023,discharge,1115
99,0.9826229313531191,1.0628619,2.80560564994812,0.015058562159538002,37.96540451049805,-4.400184631347656,discharge,1115
99,0.9824103139402621,1.0628619,2.806306362152099,0.015058562159538002,37.96625518798828,-4.400186538696289,discharge,1115
99,0.9821976965274051,1.0628619,2.807007074356079,0.015058562159538002,37.967105865478516,-4.40018892288208,discharge,1115
99,0.9819850791145481,1.0628619,2.807707786560058,0.015058562159538002,37.967960357666016,-4.400190830230713,discharge,1115
99,0.9817724617016911,1.0628619,2.808408498764038,0.015058562159538002,37.96881103515625,-4.400192737579346,discharge,1115
99,0.981559844288834,1.0628619,2.809109210968017,0.015058562159538002,37.969661712646484,-4.400195121765137,discharge,1115
99,0.9813472268759771,1.0628619,2.809809923171997,0.015058562159538002,37.97051239013672,-4.400197029113769,discharge,1115
99,0.98113460946312,1.0628619,2.810510396957397,0.015058562159538002,37.97136688232422,-4.400198936462402,discharge,1115
99,0.9809219920502631,1.0628619,2.811211109161377,0.015058562159538002,37.97221755981445,-4.400201320648193,discharge,1115
99,0.980709374637406,1.0628619,2.811911821365356,0.015058562159538002,37.97306823730469,-4.400203227996826,discharge,1115
99,0.9804967572245481,1.0628619,2.812612533569336,0.015058562159538002,37.97391891479492,-4.400205135345459,discharge,1115
99,0.9802817703194261,1.0628619,2.813313245773315,0.015058562159538002,37.97420120239258,-4.400207042694092,discharge,1115
99,0.980056094512163,1.0628619,2.814013957977295,0.015058562159538002,37.9719123840332,-4.400206089019775,discharge,1115
99,0.9798304187049001,1.0628619,2.814714670181274,0.015058562159538002,37.96962356567383,-4.400204658508301,discharge,1115
99,0.9796047428976361,1.0628619,2.815415382385254,0.015058562159538002,37.96733474731445,-4.400203704833984,discharge,1115
99,0.979379067090373,1.0628619,2.816116094589233,0.015058562159538002,37.96504211425781,-4.400202751159668,discharge,1115
99,0.9791533912831101,1.0628619,2.816816806793213,0.015058562159538002,37.96275329589844,-4.400201797485352,discharge,1115
99,0.9789277154758471,1.0628619,2.817517518997192,0.015058562159538002,37.96046447753906,-4.400200843811035,discharge,1115
99,0.978702039668583,1.0628619,2.818218231201172,0.015058562159538002,37.95817565917969,-4.400199890136719,discharge,1115
99,0.9784763638613201,1.0628619,2.818918943405151,0.015058562159538002,37.95588684082031,-4.400198936462402,discharge,1115
99,0.9782506880540571,1.0628619,2.819619655609131,0.015058562159538002,37.95359420776367,-4.400197982788086,discharge,1115
99,0.9780250122467941,1.0628619,2.82032036781311,0.015058562159538002,37.9513053894043,-4.400197029113769,discharge,1115
99,0.9777993364395301,1.0628619,2.82102108001709,0.015058562159538002,37.94901657104492,-4.400196075439453,discharge,1115
