cycle_index,discharge_capacity,charge_capacity,voltage,internal_resistance,current,temperature,step_type,cycle_life
99,0.950035844961538,1.0717996,2.799999952316284,0.016570679843425,-4.400066375732422,36.15375518798828,discharge,521
99,0.949763243888139,1.0717996,2.8007006645202632,0.016570679843425,-4.400073528289795,36.15375518798828,discharge,521
99,0.94949064281474,1.0717996,2.801401376724243,0.016570679843425,-4.40008020401001,36.15375518798828,discharge,521
99,0.9492180417413411,1.0717996,2.802102088928222,0.016570679843425,-4.400087356567383,36.15375518798828,discharge,521
99,0.9489454406679411,1.0717996,2.802802801132202,0.016570679843425,-4.400094509124756,36.15375518798828,discharge,521
99,0.9486728395945421,1.0717996,2.803503513336181,0.016570679843425,-4.400101184844971,36.15375518798828,discharge,521
99,0.9484002385211431,1.0717996,2.804204225540161,0.016570679843425,-4.400108337402344,36.15375518798828,discharge,521
99,0.9481276374477441,1.0717996,2.80490493774414,0.016570679843425,-4.400115013122559,36.15375518798828,discharge,521
99,0.9478550363743451,1.0717996,2.80560564994812,0.016570679843425,-4.400122165679932,36.15375518798828,discharge,521
99,0.9475801337196661,1.0717996,2.806306362152099,0.016570679843425,-4.400125503540039,36.152584075927734,discharge,521
99,0.9472949072850251,1.0717996,2.807007074356079,0.016570679843425,-4.400112628936768,36.146156311035156,discharge,521
99,0.9470096808503851,1.0717996,2.807707786560058,0.016570679843425,-4.400099277496338,36.13972854614258,discharge,521
99,0.946724454415745,1.0717996,2.808408498764038,0.016570679843425,-4.400086402893066,36.13330078125,discharge,521
99,0.946439227981104,1.0717996,2.809109210968017,0.016570679843425,-4.400073528289795,36.12687301635742,discharge,521
99,0.9461540015464641,1.0717996,2.809809923171997,0.016570679843425,-4.400060176849365,36.120445251464844,discharge,521
99,0.9458687751118241,1.0717996,2.810510396957397,0.016570679843425,-4.400047302246094,36.114017486572266,discharge,521
99,0.9455835486771831,1.0717996,2.811211109161377,0.016570679843425,-4.400033950805664,36.10758590698242,discharge,521
99,0.9452983222425431,1.0717996,2.811911821365356,0.016570679843425,-4.400021076202393,36.101158142089844,discharge,521
99,0.945013095807902,1.0717996,2.812612533569336,0.016570679843425,-4.400008201599121,36.094730377197266,discharge,521
99,0.944727869373262,1.0717996,2.813313245773315,0.016570679843425,-4.399994850158691,36.08830261230469,discharge,521
99,0.9444426429386211,1.0717996,2.814013957977295,0.016570679843425,-4.39998197555542,36.08187484741211,discharge,521
99,0.9441574165039811,1.0717996,2.814714670181274,0.016570679843425,-4.399969100952148,36.07544708251953,discharge,521
99,0.9438721900693411,1.0717996,2.815415382385254,0.016570679843425,-4.399955749511719,36.06901931762695,discharge,521
99,0.9435869636347001,1.0717996,2.816116094589233,0.016570679843425,-4.399942874908447,36.062591552734375,discharge,521
99,0.9432857001792521,1.0717996,2.816816806793213,0.016570679843425,-4.399927139282227,36.10764694213867,discharge,521
99,0.942980123496412,1.0717996,2.817517518997192,0.016570679843425,-4.399910926818848,36.10227584838867,discharge,521
99,0.9426745468135721,1.0717996,2.818218231201172,0.016570679843425,-4.399894714355469,36.09690475463867,discharge,521
99,0.9423689701307321,1.0717996,2.818918943405151,0.016570679843425,-4.39987850189209,36.09153747558594,discharge,521
99,0.942063393447891,1.0717996,2.819619655609131,0.016570679843425,-4.399862289428711,36.08616638183594,discharge,521
99,0.9417578167650511,1.0717996,2.82032036781311,0.016570679843425,-4.399845600128174,36.08079528808594,discharge,521
99,0.9414522400822111,1.0717996,2.82102108001709,0.016570679843425,-4.399829387664795,36.07542419433594,discharge,521
99,0.941146663399371,1.0717996,2.8217217922210693,0.016570679843425,-4.399813175201416,36.07005310058594,discharge,521
99,0.9408410867165311,1.0717996,2.822422504425049,0.016570679843425,-4.399796962738037,36.06468200683594,discharge,521
99,0.9405355100336911,1.0717996,2.8231232166290283,0.016570679843425,-4.399780750274658,36.05931091308594,discharge,521
99,0.94022993335085,1.0717996,2.823823928833008,0.016570679843425,-4.399764537811279,36.05393981933594,discharge,521
99,0.9399243566680101,1.0717996,2.8245246410369873,0.016570679843425,-4.3997483253479,36.04856872558594,discharge,521
99,0.9396187799851701,1.0717996,2.825225114822387,0.016570679843425,-4.399731636047363,36.04319763183594,discharge,521
99,0.93931320330233,1.0717996,2.825925827026367,0.016570679843425,-4.399715423583984,36.03782653808594,discharge,521
99,0.9389993125920011,1.071799599999999,2.826626539230346,0.016570679843425,-4.39971399307251,36.057193756103516,discharge,521
99,0.9386769235466,1.0717996,2.827327251434326,0.016570679843425,-4.399728298187256,36.04903793334961,discharge,521
99,0.9383545345011991,1.071799599999999,2.828027963638305,0.016570679843425,-4.399742126464844,36.0408821105957,discharge,521
99,0.938032145455798,1.0717996,2.828728675842285,0.016570679843425,-4.399755954742432,36.03272247314453,discharge,521
99,0.9377097564103971,1.0717996,2.829429388046264,0.016570679843425,-4.399769783020019,36.024566650390625,discharge,521
99,0.9373873673649961,1.0717996,2.830130100250244,0.016570679843425,-4.399784088134766,36.01640701293945,discharge,521
99,0.9370649783195951,1.0717996,2.830830812454223,0.016570679843425,-4.399797916412353,36.00825119018555,discharge,521
99,0.9367425892741941,1.0717996,2.831531524658203,0.016570679843425,-4.399811744689941,36.000091552734375,discharge,521
99,0.936420200228792,1.0717996,2.832232236862182,0.016570679843425,-4.399825572967529,35.99193572998047,discharge,521
99,0.9360978111833911,1.071799599999999,2.832932949066162,0.016570679843425,-4.399839878082275,35.9837760925293,discharge,521
99,0.93577542213799,1.0717996,2.833633661270141,0.016570679843425,-4.399853706359863,35.97562026977539,discharge,521
