cycle_index,discharge_capacity,charge_capacity,voltage,current,temperature,internal_resistance,step_type,cycle_life
99,0.945500104112007,1.077109199999999,2.799999952316284,-4.399716377258301,33.363529205322266,0.017345616593956,discharge,499
99,0.945196856458666,1.077109199999999,2.8007006645202632,-4.399710178375244,33.364036560058594,0.017345616593956,discharge,499
99,0.944893608805325,1.077109199999999,2.801401376724243,-4.3997039794921875,33.36454772949219,0.017345616593956,discharge,499
99,0.944590361151984,1.077109199999999,2.802102088928222,-4.399697780609131,33.365055084228516,0.017345616593956,discharge,499
99,0.944287113498643,1.077109199999999,2.802802801132202,-4.399691581726074,33.36556625366211,0.017345616593956,discharge,499
99,0.943983865845302,1.077109199999999,2.803503513336181,-4.399685382843018,33.36607360839844,0.017345616593956,discharge,499
99,0.943680618191961,1.077109199999999,2.804204225540161,-4.399679660797119,33.36658477783203,0.017345616593956,discharge,499
99,0.94337737053862,1.077109199999999,2.80490493774414,-4.3996734619140625,33.36709213256836,0.017345616593956,discharge,499
99,0.943074122885279,1.077109199999999,2.80560564994812,-4.399667263031006,33.36760330200195,0.017345616593956,discharge,499
99,0.942770875231938,1.077109199999999,2.806306362152099,-4.399661064147949,33.36811065673828,0.017345616593956,discharge,499
99,0.942467627578597,1.077109199999999,2.807007074356079,-4.399654865264893,33.368621826171875,0.017345616593956,discharge,499
99,0.942164379925255,1.077109199999999,2.807707786560058,-4.399648666381836,33.3691291809082,0.017345616593956,discharge,499
99,0.941861132271914,1.077109199999999,2.808408498764038,-4.399642467498779,33.3696403503418,0.017345616593956,discharge,499
99,0.9415549584956091,1.077109199999999,2.809109210968017,-4.399647235870361,33.370086669921875,0.017345616593956,discharge,499
99,0.9412417525220391,1.077109199999999,2.809809923171997,-4.399678707122803,33.37038040161133,0.017345616593956,discharge,499
99,0.940928546548469,1.077109199999999,2.810510396957397,-4.399709701538086,33.37067794799805,0.017345616593956,discharge,499
99,0.940615340574898,1.077109199999999,2.811211109161377,-4.399741172790527,33.3709716796875,0.017345616593956,discharge,499
99,0.940302134601328,1.077109199999999,2.811911821365356,-4.39977216720581,33.37126922607422,0.017345616593956,discharge,499
99,0.9399889286277581,1.077109199999999,2.812612533569336,-4.399803638458252,33.37156295776367,0.017345616593956,discharge,499
99,0.9396757226541881,1.077109199999999,2.813313245773315,-4.399834632873535,33.37186050415039,0.017345616593956,discharge,499
99,0.9393625166806181,1.077109199999999,2.814013957977295,-4.399866104125977,33.372154235839844,0.017345616593956,discharge,499
99,0.9390493107070481,1.077109199999999,2.814714670181274,-4.39989709854126,33.37245178222656,0.017345616593956,discharge,499
99,0.9387361047334771,1.077109199999999,2.815415382385254,-4.399928569793701,33.37274932861328,0.017345616593956,discharge,499
99,0.938422898759907,1.077109199999999,2.816116094589233,-4.399959564208984,33.373043060302734,0.017345616593956,discharge,499
99,0.938109692786337,1.077109199999999,2.816816806793213,-4.399991035461426,33.37334060668945,0.017345616593956,discharge,499
99,0.9377964868127671,1.077109199999999,2.817517518997192,-4.400022506713867,33.373634338378906,0.017345616593956,discharge,499
99,0.9374832808391971,1.077109199999999,2.818218231201172,-4.40005350112915,33.373931884765625,0.017345616593956,discharge,499
99,0.9371700748656271,1.077109199999999,2.818918943405151,-4.400084972381592,33.37422561645508,0.017345616593956,discharge,499
99,0.9368424106705131,1.077109199999999,2.819619655609131,-4.400101661682129,33.36994552612305,0.017345616593956,discharge,499
99,0.9365090839333161,1.077109199999999,2.82032036781311,-4.400113582611084,33.36387634277344,0.017345616593956,discharge,499
99,0.9361757571961191,1.077109199999999,2.82102108001709,-4.400125026702881,33.35780715942383,0.017345616593956,discharge,499
99,0.9358424304589221,1.077109199999999,2.8217217922210693,-4.400136947631836,33.35173416137695,0.017345616593956,discharge,499
99,0.935509103721725,1.077109199999999,2.822422504425049,-4.400148391723633,33.345664978027344,0.017345616593956,discharge,499
99,0.935175776984528,1.077109199999999,2.8231232166290283,-4.40015983581543,33.33959197998047,0.017345616593956,discharge,499
99,0.934842450247331,1.077109199999999,2.823823928833008,-4.400171756744385,33.33352279663086,0.017345616593956,discharge,499
99,0.934509123510133,1.077109199999999,2.8245246410369873,-4.400183200836182,33.32745361328125,0.017345616593956,discharge,499
99,0.934175796772936,1.077109199999999,2.825225114822387,-4.400194644927978,33.321380615234375,0.017345616593956,discharge,499
99,0.9338424700357391,1.077109199999999,2.825925827026367,-4.400206565856934,33.315311431884766,0.017345616593956,discharge,499
99,0.9335091432985421,1.077109199999999,2.826626539230346,-4.4002180099487305,33.30923843383789,0.017345616593956,discharge,499
99,0.9331758165613451,1.077109199999999,2.827327251434326,-4.400229454040527,33.30316925048828,0.017345616593956,discharge,499
99,0.9328424898241481,1.077109199999999,2.828027963638305,-4.400241374969482,33.29710006713867,0.017345616593956,discharge,499
99,0.9325091630869511,1.077109199999999,2.828728675842285,-4.400252819061279,33.2910270690918,0.017345616593956,discharge,499
99,0.9321678893853801,1.077109199999999,2.829429388046264,-4.400259971618652,33.28516387939453,0.017345616593956,discharge,499
99,0.9318113271140581,1.077109199999999,2.830130100250244,-4.400259017944336,33.27969741821289,0.017345616593956,discharge,499
99,0.931454764842737,1.077109199999999,2.830830812454223,-4.400258064270019,33.27423095703125,0.017345616593956,discharge,499
99,0.9310982025714161,1.077109199999999,2.831531524658203,-4.400257110595703,33.268768310546875,0.017345616593956,discharge,499
99,0.9307416403000951,1.077109199999999,2.832232236862182,-4.400255680084228,33.263301849365234,0.017345616593956,discharge,499
99,0.9303850780287741,1.077109199999999,2.832932949066162,-4.400254726409912,33.257835388183594,0.017345616593956,discharge,499
99,0.930028515757453,1.077109199999999,2.833633661270141,-4.400253772735596,33.25236892700195,0.017345616593956,discharge,499
99,0.9296719534861321,1.077109199999999,2.834334373474121,-4.400252819061279,33.24690628051758,0.017345616593956,discharge,499
99,0.9293153912148111,1.077109199999999,2.8350350856781,-4.400251388549805,33.24143981933594,0.017345616593956,discharge,499
99,0.92895882894349,1.077109199999999,2.83573579788208,-4.400250434875488,33.2359733581543,0.017345616593956,discharge,499
99,0.928602266672168,1.077109199999999,2.836436510086059,-4.400249481201172,33.230506896972656,0.017345616593956,discharge,499
99,0.9282457044008471,1.077109199999999,2.837137222290039,-4.4002485275268555,33.22504425048828,0.017345616593956,discharge,499
99,0.9278891421295261,1.077109199999999,2.837837934494018,-4.400247097015381,33.21957778930664,0.017345616593956,discharge,499
99,0.927532579858205,1.077109199999999,2.838538646697998,-4.4002461433410645,33.214111328125,0.017345616593956,discharge,499
99,0.927175146658726,1.077109199999999,2.839239120483398,-4.4002461433410645,33.28873825073242,0.017345616593956,discharge,499
99,0.9267989701871081,1.077109199999999,2.839939832687378,-4.400264739990234,33.27936553955078,0.017345616593956,discharge,499
99,0.9264227937154901,1.077109199999999,2.840640544891357,-4.400283336639404,33.269996643066406,0.017345616593956,discharge,499
99,0.926046617243872,1.077109199999999,2.841341257095337,-4.400301933288574,33.260623931884766,0.017345616593956,discharge,499
99,0.925670440772253,1.077109199999999,2.842041969299316,-4.400321006774902,33.251251220703125,0.017345616593956,discharge,499
99,0.9252942643006351,1.077109199999999,2.842742681503296,-4.400339603424072,33.24188232421875,0.017345616593956,discharge,499
99,0.9249180878290171,1.077109199999999,2.843443393707275,-4.400358200073242,33.23250961303711,0.017345616593956,discharge,499
99,0.924541911357399,1.077109199999999,2.844144105911255,-4.400376796722412,33.22313690185547,0.017345616593956,discharge,499
99,0.924165734885781,1.077109199999999,2.844844818115234,-4.40039587020874,33.213768005371094,0.017345616593956,discharge,499
99,0.9237895584141631,1.077109199999999,2.845545530319214,-4.40041446685791,33.20439529418945,0.017345616593956,discharge,499
99,0.9234133819425451,1.077109199999999,2.846246242523193,-4.40043306350708,33.19502258300781,0.017345616593956,discharge,499
99,0.923037205470926,1.077109199999999,2.846946954727173,-4.40045166015625,33.18565368652344,0.017345616593956,discharge,499
99,0.922661028999308,1.077109199999999,2.847647666931152,-4.40047025680542,33.1762809753418,0.017345616593956,discharge,499
99,0.9222848525276901,1.077109199999999,2.848348379135132,-4.400489330291748,33.166908264160156,0.017345616593956,discharge,499
99,0.9219086760560721,1.077109199999999,2.8490490913391113,-4.400507926940918,33.15753936767578,0.017345616593956,discharge,499
99,0.921518218645137,1.077109199999999,2.849749803543091,-4.4004902839660645,33.20619201660156,0.017345616593956,discharge,499
99,0.9211221202530071,1.077109199999999,2.8504505157470703,-4.400458335876465,33.20243453979492,0.017345616593956,discharge,499
99,0.920726021860877,1.077109199999999,2.85115122795105,-4.400425910949707,33.198673248291016,0.017345616593956,discharge,499
99,0.9203299234687471,1.077109199999999,2.8518519401550293,-4.400393962860107,33.19491195678711,0.017345616593956,discharge,499
99,0.919933825076617,1.077109199999999,2.852552652359009,-4.400362014770508,33.1911506652832,0.017345616593956,discharge,499
99,0.9195377266844871,1.077109199999999,2.8532533645629883,-4.400330066680908,33.18739318847656,0.017345616593956,discharge,499
99,0.9191416282923581,1.077109199999999,2.8539538383483882,-4.400298118591309,33.183631896972656,0.017345616593956,discharge,499
99,0.9187455299002281,1.077109199999999,2.854654550552368,-4.400265693664551,33.17987060546875,0.017345616593956,discharge,499
99,0.9183494315080981,1.077109199999999,2.855355262756347,-4.400233745574951,33.176109313964844,0.017345616593956,discharge,499
99,0.917953333115968,1.077109199999999,2.856055974960327,-4.400201797485352,33.1723518371582,0.017345616593956,discharge,499
99,0.9175572347238381,1.077109199999999,2.856756687164306,-4.400169849395752,33.1685905456543,0.017345616593956,discharge,499
99,0.917161136331708,1.077109199999999,2.857457399368286,-4.400137901306152,33.16482925415039,0.017345616593956,discharge,499
