cycle_index,discharge_capacity,charge_capacity,voltage,current,internal_resistance,temperature,step_type,cycle_life
99,1.001923506167761,1.0738026,2.799999952316284,-4.400060176849365,0.015328940935432002,37.127777099609375,discharge,2238
99,1.001742325500306,1.0738026,2.8007006645202632,-4.400069713592529,0.015328940935432002,37.130550384521484,discharge,2238
99,1.001561144832852,1.0738026,2.801401376724243,-4.400078773498535,0.015328940935432002,37.13331985473633,discharge,2238
99,1.001379964165397,1.0738026,2.802102088928222,-4.400088310241699,0.015328940935432002,37.13609313964844,discharge,2238
99,1.001198783497943,1.0738026,2.802802801132202,-4.400097846984863,0.015328940935432002,37.13886642456055,discharge,2238
99,1.001017602830489,1.0738026,2.803503513336181,-4.400107383728027,0.015328940935432002,37.141639709472656,discharge,2238
99,1.000836422163034,1.0738026,2.804204225540161,-4.400116920471191,0.015328940935432002,37.1444091796875,discharge,2238
99,1.00065524149558,1.0738026,2.80490493774414,-4.4001264572143555,0.015328940935432002,37.14718246459961,discharge,2238
99,1.000474060828125,1.0738026,2.80560564994812,-4.400135993957519,0.015328940935432002,37.14995574951172,discharge,2238
99,1.000292880160671,1.0738026,2.806306362152099,-4.400145530700684,0.015328940935432002,37.15272903442383,discharge,2238
99,1.000111699493216,1.0738026,2.807007074356079,-4.400155067443848,0.015328940935432002,37.15549850463867,discharge,2238
99,0.9999305188257621,1.0738026,2.807707786560058,-4.400164604187012,0.015328940935432002,37.15827178955078,discharge,2238
99,0.999733041695901,1.0738026,2.808408498764038,-4.4001312255859375,0.015328940935432002,37.15861511230469,discharge,2238
99,0.9995350831387081,1.0738026,2.809109210968017,-4.400096416473389,0.015328940935432002,37.15888214111328,discharge,2238
99,0.999337124581515,1.0738026,2.809809923171997,-4.40006160736084,0.015328940935432002,37.15915298461914,discharge,2238
99,0.9991391660243231,1.0738026,2.810510396957397,-4.400026798248291,0.015328940935432002,37.159423828125,discharge,2238
99,0.9989412074671301,1.0738026,2.811211109161377,-4.399991989135742,0.015328940935432002,37.15969467163086,discharge,2238
99,0.998743248909937,1.0738026,2.811911821365356,-4.399957180023193,0.015328940935432002,37.15996551513672,discharge,2238
99,0.9985452903527441,1.0738026,2.812612533569336,-4.399922370910644,0.015328940935432002,37.16023254394531,discharge,2238
99,0.9983473317955511,1.0738026,2.813313245773315,-4.399887561798096,0.015328940935432002,37.16050338745117,discharge,2238
99,0.9981493732383581,1.0738026,2.814013957977295,-4.399852752685547,0.015328940935432002,37.16077423095703,discharge,2238
99,0.9979514146811651,1.0738026,2.814714670181274,-4.399817943572998,0.015328940935432002,37.16104507446289,discharge,2238
99,0.997753456123972,1.0738026,2.815415382385254,-4.399783134460449,0.015328940935432002,37.161312103271484,discharge,2238
99,0.9975554975667791,1.0738026,2.816116094589233,-4.3997483253479,0.015328940935432002,37.161582946777344,discharge,2238
99,0.9973575390095861,1.0738026,2.816816806793213,-4.399713516235352,0.015328940935432002,37.1618537902832,discharge,2238
99,0.9971595804523941,1.0738026,2.817517518997192,-4.399678707122803,0.015328940935432002,37.16212463378906,discharge,2238
99,0.9969558198095231,1.0738026,2.818218231201172,-4.399673938751221,0.015328940935432002,37.16240310668945,discharge,2238
99,0.9967484086111961,1.0738026,2.818918943405151,-4.399688243865967,0.015328940935432002,37.16268539428711,discharge,2238
99,0.9965409974128691,1.0738026,2.819619655609131,-4.399702548980713,0.015328940935432002,37.162967681884766,discharge,2238
99,0.996333586214542,1.0738026,2.82032036781311,-4.399716854095459,0.015328940935432002,37.16324996948242,discharge,2238
99,0.996126175016215,1.0738026,2.82102108001709,-4.399731159210205,0.015328940935432002,37.163536071777344,discharge,2238
99,0.9959187638178881,1.0738026,2.8217217922210693,-4.399745464324951,0.015328940935432002,37.163818359375,discharge,2238
99,0.9957113526195611,1.0738026,2.822422504425049,-4.399759292602539,0.015328940935432002,37.164100646972656,discharge,2238
99,0.9955039414212341,1.0738026,2.8231232166290283,-4.399773597717285,0.015328940935432002,37.16438293457031,discharge,2238
99,0.9952965302229071,1.0738026,2.823823928833008,-4.399787902832031,0.015328940935432002,37.164669036865234,discharge,2238
99,0.9950891190245801,1.0738026,2.8245246410369873,-4.399802207946777,0.015328940935432002,37.16495132446289,discharge,2238
99,0.9948817078262541,1.0738026,2.825225114822387,-4.399816513061523,0.015328940935432002,37.16523361206055,discharge,2238
99,0.9946742966279271,1.0738026,2.825925827026367,-4.399830818176269,0.015328940935432002,37.1655158996582,discharge,2238
99,0.9944668854296,1.0738026,2.826626539230346,-4.399845123291016,0.015328940935432002,37.165802001953125,discharge,2238
99,0.994259474231273,1.0738026,2.827327251434326,-4.399859428405762,0.015328940935432002,37.16608428955078,discharge,2238
99,0.9940461029727751,1.0738026,2.828027963638305,-4.399869441986084,0.015328940935432002,37.16412353515625,discharge,2238
99,0.993819678534086,1.0738026,2.828728675842285,-4.399871349334717,0.015328940935432002,37.15724182128906,discharge,2238
99,0.9935932540953981,1.0738026,2.829429388046264,-4.399872779846191,0.015328940935432002,37.150360107421875,discharge,2238
99,0.9933668296567091,1.0738026,2.830130100250244,-4.399874687194824,0.015328940935432002,37.14347839355469,discharge,2238
99,0.99314040521802,1.0738026,2.830830812454223,-4.399876117706299,0.015328940935432002,37.1365966796875,discharge,2238
99,0.9929139807793321,1.0738026,2.831531524658203,-4.399878025054932,0.015328940935432002,37.12971878051758,discharge,2238
99,0.9926875563406431,1.0738026,2.832232236862182,-4.399879455566406,0.015328940935432002,37.12283706665039,discharge,2238
99,0.9924611319019551,1.0738026,2.832932949066162,-4.399881362915039,0.015328940935432002,37.1159553527832,discharge,2238
99,0.992234707463266,1.0738026,2.833633661270141,-4.399883270263672,0.015328940935432002,37.109073638916016,discharge,2238
99,0.9920082830245771,1.0738026,2.834334373474121,-4.3998847007751465,0.015328940935432002,37.102195739746094,discharge,2238
99,0.9917818585858891,1.0738026,2.8350350856781,-4.399886608123779,0.015328940935432002,37.095314025878906,discharge,2238
99,0.9915554341472,1.0738026,2.83573579788208,-4.399888038635254,0.015328940935432002,37.08843231201172,discharge,2238
99,0.9913290097085121,1.0738026,2.836436510086059,-4.399889945983887,0.015328940935432002,37.08155059814453,discharge,2238
99,0.9911025852698231,1.0738026,2.837137222290039,-4.399891376495361,0.015328940935432002,37.074668884277344,discharge,2238
99,0.990876160831135,1.0738026,2.837837934494018,-4.399893283843994,0.015328940935432002,37.06779098510742,discharge,2238
99,0.990645421354662,1.0738026,2.838538646697998,-4.399917125701904,0.015328940935432002,37.06745529174805,discharge,2238
99,0.9904145897974331,1.0738026,2.839239120483398,-4.399941444396973,0.015328940935432002,37.067256927490234,discharge,2238
99,0.9901837582402041,1.0738026,2.839939832687378,-4.399965763092041,0.015328940935432002,37.06706237792969,discharge,2238
99,0.9899529266829741,1.0738026,2.840640544891357,-4.399990081787109,0.015328940935432002,37.06686782836914,discharge,2238
99,0.989722095125745,1.0738026,2.841341257095337,-4.400014400482178,0.015328940935432002,37.066673278808594,discharge,2238
99,0.989491263568516,1.0738026,2.842041969299316,-4.400038719177246,0.015328940935432002,37.06647491455078,discharge,2238
99,0.9892604320112871,1.0738026,2.842742681503296,-4.4000630378723145,0.015328940935432002,37.066280364990234,discharge,2238
99,0.9890296004540581,1.0738026,2.843443393707275,-4.400087356567383,0.015328940935432002,37.06608581542969,discharge,2238
99,0.988798768896828,1.0738026,2.844144105911255,-4.400111675262451,0.015328940935432002,37.065887451171875,discharge,2238
99,0.988567937339599,1.0738026,2.844844818115234,-4.400135993957519,0.015328940935432002,37.06569290161133,discharge,2238
99,0.9883371057823701,1.0738026,2.845545530319214,-4.400160312652588,0.015328940935432002,37.06549835205078,discharge,2238
99,0.9881062742251411,1.0738026,2.846246242523193,-4.400184631347656,0.015328940935432002,37.06529998779297,discharge,2238
99,0.987875442667912,1.0738026,2.846946954727173,-4.400208950042725,0.015328940935432002,37.06510543823242,discharge,2238
99,0.987644611110683,1.0738026,2.847647666931152,-4.400233268737793,0.015328940935432002,37.064910888671875,discharge,2238
99,0.987398775150872,1.0738026,2.848348379135132,-4.400243282318115,0.015328940935432002,37.06446838378906,discharge,2238
99,0.987141802164555,1.0738026,2.8490490913391113,-4.400242805480957,0.015328940935432002,37.0638427734375,discharge,2238
99,0.986884829178238,1.0738026,2.849749803543091,-4.400242328643799,0.015328940935432002,37.06321716308594,discharge,2238
99,0.9866278561919211,1.0738026,2.8504505157470703,-4.400241374969482,0.015328940935432002,37.062591552734375,discharge,2238
