Date and Time	Time stamp	Total time (days)	Total test time (days)	Position	Tasks	CellUnit	Cycle - actual	Cycle - normalized	Cycle - total	Cycle - total - normalized	Cycle length (h)	Current_dch (C)	Current_dch std dev (C)	Current_dch_end (C)	Current_cha (C)	Current_cha std dev (C)	Current_cha_end (C)	Temp avg (°C)	Temp std dev (°C)	Temp dch start (°C)	Temp dch avg (°C)	Temp dch max (°C)	Temp dch std dev (°C)	Temp cha start (°C)	Temp cha avg (°C)	Temp cha max (°C)	Temp cha std dev (°C)	Voltage EoD (V)	Voltage EoC (V)	Voltage EoD ocv (V)	Voltage EoC ocv (V)	Voltage charge avg (V)	Voltage discharge avg (V)	Ah_dch (Ah)	Ah_cha (Ah)	Ah_dch (nominal) (%)	Ah_dch (C20 first) (%)	Ah_cha (nominal) (%)	Ah_cha (C20 first) (%)	CE (%)	Wh_dch (Wh)	Wh_cha (Wh)	Efficiency (%)	Ah_balance start (mAh)	Ah_balance end (mAh)	Ah_balance max (mAh)	Ah_balance min (mAh)	SoC - max (nom) (%)	SoC - min (nom) (%)	SoC - max (C20 last) (%)	SoC - min (C20 last) (%)	R_DC 0ms EoC (mOhm)	R_DC 50ms EoC (mOhm)	R_DC 0ms EoD (mOhm)	R_DC 50ms EoD (mOhm)	R_DC 0ms SoC50 dch (mOhm)	R_DC 50ms Soc50 dch (mOhm)	R_DC 0ms SoC50 cha (mOhm)	R_DC 50ms Soc50 cha (mOhm)	Shunt voltage dch (µV)	Shunt voltage cha (µV)	CE Shunt 	Ah_cha slippage (Ah)	Ah_dch slippage (Ah)	Cycle type	TestRegime	TestRegime version
05.02.2021 15:37:00	3695380620.002	0.000	0.069	23.05	14829	SK04A2C208	0	0.0000	0	0.0000	1.666	0.000	0.0000	0.000	0.000	0.0000	0.000	20.29	2.12	16.33	20.29	24.83	2.12	16.33	20.29	24.83	2.12	3.602173	3.602173	3.601818	3.601818	3.602141	3.602141	0.000000	0.000000	0.000	0.000000		0.000000	0.0000	0.000000	0.000000	0.0000	31640.575	31640.574	31640.575	31640.574	50.5616	50.5616	52.2416	52.2416									0.000000	0.000000	0	0.000000	0.000000	OCV	OCV generic long HP	8
05.02.2021 17:18:00	3695386680.005	0.070	0.132	23.05	14836	SK04A2C208	0	0.0000	1	0.0000	1.500				0.750	0.1660	0.050	26.19	0.57					24.89	26.28	26.80	0.56		4.194601		4.187404	4.002568			48.708552			76.107	73.520808	0.0000		189.683507	0.0000	31640.574	0.000	31640.574	-17067.983	126.6687	50.5616	125.7625	52.2416									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG25oC charact P1a	2
05.02.2021 18:48:00	3695392080.018	0.133	0.397	23.05	14836	SK04A2C208	1	0.9957	2	0.9957	6.355	-0.750	0.0700	-0.699	0.750	0.0560	0.050	25.76	0.63	25.94	26.44	27.16	0.42	25.43	26.24	26.52	0.33	3.015650	4.198817	3.317301	4.179711	3.797860	3.641563	63.727555	63.815265	99.574	96.785798	99.711	96.322918	99.8626	233.938206	243.658115	96.0108	0.000	-0.001	63727.560	-87.710	100.1370	0.4257	100.1324	3.8095	0.3513	0.4564	0.5094	0.9619	0.4873	0.6631	0.3724	0.5359	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	2
06.02.2021 16:29:58	3695470198.397	1.037	0.758	23.05	14836	SK04A2C208	2	2.0039	3	2.0039	8.666	-0.250	0.0160	-0.330	0.250	0.0130	0.050	25.34	0.16	25.22	25.29	25.73	0.17	25.47	25.36	25.55	0.13	2.999974	4.198930	3.208987	4.187648	3.767932	3.696530	64.521974	64.655483	100.816	97.992317	101.024	97.591145	99.7935	239.150029	243.966795	98.0256	-0.001	0.000	64521.975	-133.510	100.2086	-0.8156	100.2015	2.6104	0.3703	0.4705	0.3441	0.7817	0.4457	0.6461	0.3054	0.4964	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	2
07.02.2021 01:09:56	3695501396.651	1.398	2.499	23.05	14836	SK04A2C208	3	3.0327	4	3.0327	41.790	-0.050	0.0020	-0.050	0.050	0.0020	0.035	25.13	0.12	25.44	25.13	25.44	0.12	25.33	25.13	25.43	0.12	2.999933	4.199065	3.034991	4.193291	3.758841	3.713814	65.843911	66.251383	102.881	100.000000	103.518	100.000000	99.3850	244.813342	248.354541	98.5741	0.000	-0.001	65843.911	-407.472	100.6367	-2.8811	100.6150	0.6150	0.3791	0.5757	0.4554	0.8724	0.4891	0.7179	0.2179	0.3986	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge - pulses, OCV	LG25oC charact P1a	2
08.02.2021 18:57:20	3695651840.448	3.139	3.237	23.05	14836	SK04A2C208	4	4.0625	5	4.0625	17.717	-0.200	0.7130	-0.050				25.22	0.16	25.05	25.22	25.80	0.16					2.999997		3.046219			3.743544	65.907568		102.981	100.096679			0.0000	242.659774		0.0000	-0.001	65907.570	65907.571	-0.001	100.0000	-2.9806	100.0000	0.5190	0.3358	0.4869	0.3597	0.9747	0.4322	0.6250	0.3809	0.5554	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge - HPPC, OCV	LG25oC charact P1a	2
09.02.2021 12:40:23	3695715623.411	3.877	3.345	23.05	14836	SK04A2C208	5	4.0625	6	4.0625	2.582				0.750	0.0260	0.751	25.51	0.40					25.03	25.62	26.44	0.48		3.753773		3.686283	3.515246			32.955667			51.493	49.743365	0.0000		119.480713	0.0000	65907.570	32951.897	65907.570	32951.897	48.5127	-2.9806	50.2623	0.5190	0.3189	0.4138					0.3189	0.4138	0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC, OCV	LG25oC charact P1a	2
09.02.2021 15:21:00	3695725260.002	3.989	3.547	24.08	14861	SK04A2C208	0	0.0000	7	4.0625	4.851	0.000	0.0000	0.000	0.000	0.0000	0.000	29.85	2.87	25.40	29.85	34.93	2.87	25.40	29.85	34.93	2.87	3.686524	3.686524	3.686366	3.686366	3.686557	3.686557	0.000000	0.000000	0.000	0.000000		0.000000	0.0000	0.000000	0.000000	0.0000	32951.897	32951.885	32951.897	32951.885	48.5127	48.5127	50.2623	50.2623									0.000000	0.000000	0	0.000000	0.000000	OCV	OCV generic long HP	8
09.02.2021 20:16:00	3695742960.005	4.194	3.594	24.08	14872	SK04A2C208	0	0.0000	8	4.0625	1.121				0.750	0.2090	0.050	35.77	0.42					34.91	35.81	36.30	0.43		4.199116		4.189688	3.990849			33.017928			51.591	49.837342	0.0000		130.936894	0.0000	32951.885	0.000	32951.885	-66.048	100.1032	48.5127	100.0997	50.2623									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG35oC 00080S3C4 P1a	1
09.02.2021 21:23:16	3695746996.716	4.240	3.734	24.08	14872	SK04A2C208	1	1.0122	9	5.0747	3.360	-0.750	0.0590	-0.750	0.750	0.0290	0.750	36.37	0.38	35.67	36.30	37.17	0.34	35.95	36.35	36.91	0.43	2.999994	4.009348	3.215944	3.963341	3.613211	3.685848	64.781993	51.824996	101.222	98.387219	80.977	78.224776	125.0014	238.968937	192.405245	124.2008	0.000	12956.995	64781.998	0.000	100.0000	-1.2219	100.0000	2.2179			0.3728	0.6017	0.3716	0.4260	0.3488	0.3769	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC, OCV	LG35oC 00080S3C4 P1a	1
