cycle_index,discharge_capacity,charge_capacity,discharge_energy,charge_energy,dc_internal_resistance,temperature_maximum,temperature_average,temperature_minimum,date_time_iso,energy_efficiency,charge_throughput,energy_throughput,charge_duration,time_temperature_integrated,paused
0,1.5689189,1.0710737,4.807014,3.7352712,0.016299750655889,37.29108810424805,32.313289642333984,22.9891357421875,2018-04-13T01:27:28+00:00,1.286925029700654,1.071073651313781,3.735271215438842,101760.0,55985.51669921875,0
1,1.0731678,1.0725025,3.2680535,3.7260218,0.016181953251361,35.189266204833984,33.1047477722168,31.17228889465332,2018-04-14T06:26:08+00:00,0.87708920543621,2.143576145172119,7.461293220520019,512.0,1621.0053548177084,0
2,1.0741653,1.0736545,3.2722847,3.7281945,0.016139417886734002,35.18856430053711,33.09000015258789,31.190160751342773,2018-04-14T07:15:12+00:00,0.8777129787622401,3.217230796813965,11.18948745727539,512.0,1619.3257405598958,0
3,1.0748765,1.0745056,3.2753634,3.7301137,0.016102511435747,35.260562896728516,33.10844802856445,31.11138343811035,2018-04-14T08:04:16+00:00,0.878086745720378,4.291736125946045,14.919601440429688,640.0,1619.4965942382814,0
4,1.0754544,1.0751213,3.2773905,3.7315185,0.016089925542473002,35.24817657470703,33.06830596923828,31.022550582885742,2018-04-14T08:53:20+00:00,0.8782994108162671,5.366857528686523,18.651119232177734,512.0,1617.6877319335938,0
5,1.0758239,1.0755165,3.2786701000000003,3.7325327,0.016078373417258002,35.201194763183594,33.03882598876953,31.014461517333984,2018-04-14T09:42:24+00:00,0.878403583711403,6.442374229431152,22.383651733398438,512.0,1546.0013916015623,0
6,1.076031999999999,1.0758402,3.279932,3.733422,0.016080666333436,35.21116256713867,33.02117156982422,31.025707244873047,2018-04-14T10:29:20+00:00,0.8785323491424221,7.518214225769043,26.117074966430664,640.0,1614.8232340494792,0
7,1.076033499999999,1.075856699999999,3.2803988,3.733211,0.016076557338237003,35.2003059387207,33.0489387512207,31.07465171813965,2018-04-14T11:18:24+00:00,0.8787070433468661,8.594071388244629,29.850284576416016,640.0,1616.478857421875,0
8,1.075101,1.076084499999999,3.2778025,3.7337592,0.016069915145635,35.240089416503906,33.04065704345703,31.186033248901367,2018-04-14T12:07:28+00:00,0.8778826711695811,9.67015552520752,33.58404541015625,640.0,1615.2237752278647,0
9,1.0765018,1.076294399999999,3.2820535,3.7343583000000002,0.016070365905761,34.852203369140625,33.017879486083984,31.10047149658203,2018-04-14T12:56:32+00:00,0.8788801813687771,10.74644947052002,37.31840133666992,512.0,1615.753092447917,0
10,1.0765386000000001,1.0764661,3.2821205,3.7348816,0.016063453629612,34.961002349853516,32.9906120300293,31.408517837524414,2018-04-14T13:45:36+00:00,0.8787749791050941,11.822916030883789,41.05328369140625,512.0,1545.469425455729,0
11,1.0765332,1.0763478,3.2816653000000002,3.734051,0.016048168763518,35.30413055419922,33.05318832397461,31.19690704345703,2018-04-14T14:32:32+00:00,0.878848548131774,12.899263381958008,44.78733444213867,640.0,1614.428299967448,0
12,1.076514999999999,1.0763613,3.2806644,3.7343099,0.01605156622827,35.22232437133789,33.05895233154297,31.047685623168945,2018-04-14T15:21:36+00:00,0.8785195893891931,13.975625038146973,48.521644592285156,640.0,1616.4174235026044,0
13,1.0767156,1.0764371,3.2814364,3.7343935999999998,0.016056180000305002,35.124446868896484,33.00227355957031,30.951786041259766,2018-04-14T16:10:40+00:00,0.8787066258896751,15.052062034606934,52.256038665771484,512.0,1543.1034423828123,0
14,1.0765821,1.0763675,3.2812004,3.7340729,0.016047947108745002,35.08181381225586,33.05160903930664,31.277982711791992,2018-04-14T16:57:36+00:00,0.8787188916424201,16.128429412841797,55.9901123046875,640.0,1616.2797973632814,0
