cycle_index,discharge_capacity,charge_capacity,discharge_energy,charge_energy,dc_internal_resistance,temperature_maximum,temperature_average,temperature_minimum,date_time_iso,energy_efficiency,charge_throughput,energy_throughput,charge_duration,time_temperature_integrated,paused
0,1.6919425000000001,1.1672008,5.217964599999999,4.018086,0.016988527029752003,35.99311065673828,30.959117889404297,29.734153747558594,2017-05-13T03:20:32+00:00,1.298619442192128,1.167200803756713,4.018085956573486,85376.0,44051.07673339844,1
1,1.0846132,1.0851796,3.3072391,3.7631247,0.016449391841888,36.04552459716797,33.0265998840332,30.461851119995117,2017-05-14T03:44:00+00:00,0.8788545062033151,2.25238037109375,7.781210899353027,640.0,1684.8151082356771,0
2,1.0876514,1.0879872,3.3171101,3.770276799999999,0.016376387327909,36.00156784057617,33.10419464111328,30.454524993896484,2017-05-14T04:35:12+00:00,0.8798054561935611,3.340367555618286,11.551487922668457,640.0,1685.304484049479,0
3,1.088776899999999,1.0892196,3.3211551,3.7736092,0.016335485503077,35.99796676635742,33.044189453125,30.420251846313477,2017-05-14T05:26:24+00:00,0.8801004354133961,4.429587364196777,15.32509708404541,640.0,1756.4244018554687,0
4,1.0895739,1.0897871000000001,3.3233032,3.7748637,0.01630170084536,35.92927932739258,33.04697799682617,30.41697120666504,2017-05-14T06:19:44+00:00,0.880377005400221,5.519374370574951,19.099960327148438,640.0,1685.48720703125,0
5,1.090127,1.0903399,3.3259133999999992,3.7766316,0.016301710158586002,36.00346755981445,33.06632614135742,30.531719207763672,2017-05-14T07:10:56+00:00,0.8806560322166451,6.609714031219482,22.8765926361084,640.0,1685.55537109375,0
6,1.0902194,1.0905515,3.3260870000000002,3.7769794,0.016278371214866,36.04393768310547,33.056461334228516,30.438570022583008,2017-05-14T08:02:08+00:00,0.880620900394638,7.700265884399414,26.65357208251953,640.0,1684.5864095052084,0
7,1.0905415,1.0907426,3.3272171,3.7772911000000002,0.016262963414192002,36.0720329284668,33.11786651611328,30.473865509033203,2017-05-14T08:53:20+00:00,0.8808474146988561,8.791007995605469,30.430862426757812,640.0,1758.6635498046876,0
8,1.0907471,1.0909083,3.3278055,3.777678,0.016255125403404,36.04627990722656,33.071311950683594,30.475141525268555,2017-05-14T09:46:40+00:00,0.8809129576422341,9.881916999816895,34.20854187011719,640.0,1687.4156372070315,0
9,1.0908767,1.090792899999999,3.3282332,3.7771907000000002,0.016244081780314,36.0838623046875,33.116615295410156,30.483657836914062,2017-05-14T10:37:52+00:00,0.881139837604704,10.972709655761719,37.98573303222656,640.0,1686.9523478190104,0
10,1.0910354,1.091236,3.328744399999999,3.7785716000000003,0.016227073967456002,36.12273406982422,33.130558013916016,30.541486740112305,2017-05-14T11:29:04+00:00,0.8809531093707471,12.063945770263672,41.76430130004883,640.0,1688.065576171875,0
11,1.091149,1.0913535,3.3291209,3.778743499999999,0.016223829239606,36.12178421020508,33.15042495727539,30.588443756103516,2017-05-14T12:20:16+00:00,0.8810126699523271,13.155299186706543,45.54304504394531,640.0,1760.4612467447919,0
12,1.091260199999999,1.091396699999999,3.3292325,3.7788739,0.016211964190006003,36.11716079711914,33.11359786987305,30.590486526489258,2017-05-14T13:13:36+00:00,0.8810118008965581,14.246695518493652,49.32191848754883,640.0,1691.2048177083334,0
13,1.091268899999999,1.0914035,3.328799199999999,3.778811499999999,0.016215804964303002,36.09254837036133,33.14338302612305,30.567466735839844,2017-05-14T14:04:48+00:00,0.8809116834750821,15.338099479675293,53.100730895996094,640.0,1690.2495361328126,0
14,1.0913666,1.091388899999999,3.3285599,3.7788043,0.016224611550569,36.06243896484375,33.098262786865234,30.47684669494629,2017-05-14T14:56:00+00:00,0.8808500350229831,16.429487228393555,56.87953567504883,640.0,1687.3612101236981,0
15,1.0914187,1.089729199999999,3.3283031,3.7736468,0.016217803582549,35.9661865234375,33.06097412109375,30.199949264526367,2017-05-14T15:47:12+00:00,0.8819858551680031,17.519216537475586,60.65318298339844,640.0,1683.763387044271,0
16,1.0913129,1.0914654,3.3276738999999997,3.779097299999999,0.016226759180426,35.99625015258789,32.989925384521484,30.35152816772461,2017-05-14T16:38:24+00:00,0.8805472936619011,18.61068344116211,64.43228149414062,640.0,1753.8965983072917,0
17,1.0913908,1.091449699999999,3.3278496,3.7791171,0.016219396144151,36.08283615112305,33.02766799926758,30.37901496887207,2017-05-14T17:31:44+00:00,0.8805891725345051,19.702133178710938,68.21139526367188,640.0,1684.108113606771,0
18,1.0913309,1.0914217,3.327204,3.7788842000000002,0.016218028962612003,36.0061149597168,33.03639602661133,30.403409957885742,2017-05-14T18:22:56+00:00,0.8804726008804391,20.793554306030273,71.99028015136719,640.0,1683.002575683594,0
19,1.0913507,1.0914277000000001,3.3272529,3.779015099999999,0.016225740313529,36.050567626953125,32.990196228027344,30.30519676208496,2017-05-14T19:14:08+00:00,0.880455042373342,21.884981155395508,75.76929473876953,640.0,1680.6887329101564,0
20,1.0901743,1.0915056,3.3233373,3.7792237,0.016225257888436,36.05615997314453,32.967472076416016,30.30396842956543,2017-05-14T20:05:20+00:00,0.8793703585209841,22.97648811340332,79.54852294921875,640.0,1753.0608276367188,0
21,1.0913407,1.091445899999999,3.326743799999999,3.7788637,0.016216330230236,35.97648239135742,33.00774383544922,30.265409469604492,2017-05-14T20:58:40+00:00,0.8803555947254721,24.067934036254883,83.32738494873047,640.0,1682.8571248372398,0
