Date and Time	Time stamp	Total time (days)	Total test time (days)	Position	Tasks	CellUnit	Cycle - actual	Cycle - normalized	Cycle - total	Cycle - total - normalized	Cycle length (h)	Current_dch (C)	Current_dch std dev (C)	Current_dch_end (C)	Current_cha (C)	Current_cha std dev (C)	Current_cha_end (C)	Temp avg (°C)	Temp std dev (°C)	Temp dch start (°C)	Temp dch avg (°C)	Temp dch max (°C)	Temp dch std dev (°C)	Temp cha start (°C)	Temp cha avg (°C)	Temp cha max (°C)	Temp cha std dev (°C)	Voltage EoD (V)	Voltage EoC (V)	Voltage EoD ocv (V)	Voltage EoC ocv (V)	Voltage charge avg (V)	Voltage discharge avg (V)	Ah_dch (Ah)	Ah_cha (Ah)	Ah_dch (nominal) (%)	Ah_dch (C20 first) (%)	Ah_cha (nominal) (%)	Ah_cha (C20 first) (%)	CE (%)	Wh_dch (Wh)	Wh_cha (Wh)	Efficiency (%)	Ah_balance start (mAh)	Ah_balance end (mAh)	Ah_balance max (mAh)	Ah_balance min (mAh)	SoC - max (nom) (%)	SoC - min (nom) (%)	SoC - max (C20 last) (%)	SoC - min (C20 last) (%)	R_DC 0ms EoC (mOhm)	R_DC 50ms EoC (mOhm)	R_DC 0ms EoD (mOhm)	R_DC 50ms EoD (mOhm)	R_DC 0ms SoC50 dch (mOhm)	R_DC 50ms Soc50 dch (mOhm)	R_DC 0ms SoC50 cha (mOhm)	R_DC 50ms Soc50 cha (mOhm)	Shunt voltage dch (µV)	Shunt voltage cha (µV)	CE Shunt 	Ah_cha slippage (Ah)	Ah_dch slippage (Ah)	Cycle type	TestRegime	TestRegime version
03.06.2021 12:46:00	3705561960.002	0.000	0.031	12.01	15785	SK04A21767	0	0.0000	0	0.0000	0.753	0.000	0.0000	0.000	0.000	0.0000	0.000	23.78	1.13	20.99	23.78	25.15	1.13	20.99	23.78	25.15	1.13	3.597622	3.597622	3.597710	3.597710	3.597653	3.597653	0.000000	0.000000	0.000	0.000000		0.000000	0.0000	0.000000	0.000000	0.0000	48922.113	48922.113	48922.113	48922.113	23.5592	23.5592	25.8526	25.8526									0.000000	0.000000	0	0.000000	0.000000	OCV	OCV generic long S	7
03.06.2021 13:51:00	3705565860.005	0.045	0.094	12.01	15787	SK04A21767	0	0.0000	1	0.0000	1.492				0.750	0.0000	0.050	26.76	0.94					24.95	26.96	28.07	0.89		4.200321		4.188502	3.942405			48.922100			76.441	74.147345	0.0000		190.595624	0.0000	48922.113	0.000	48922.113	0.000	100.0000	23.5592	100.0000	25.8526									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG25oC charact P1s	2
03.06.2021 15:20:29	3705571229.714	0.107	0.363	12.01	15787	SK04A21767	1	0.9728	2	0.9728	6.470	-0.750	0.0000	-0.750	0.750	0.0000	0.050	26.27	1.05	25.71	27.00	28.76	0.70	25.96	27.02	28.17	0.73	2.999987	4.200134	3.396156	4.179628	3.803369	3.682840	62.258987	62.333236	97.280	94.777488	97.396	94.473539	99.8809	229.420059	238.446188	96.2146	0.000	0.000	62259.000	-74.249	100.1160	2.7203	100.1125	5.6390	0.3826	0.5025	0.3926	0.7073	0.4169	0.5716	0.3878	0.5592	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1s	2
03.06.2021 21:48:40	3705594520.210	0.377	0.724	12.01	15787	SK04A21767	2	1.9785	3	1.9785	8.650	-0.250	0.0000	-0.250	0.250	0.0000	0.050	25.53	0.36	25.51	25.50	26.63	0.39	25.79	25.54	26.15	0.31	2.999995	4.200253	3.187379	4.190226	3.769017	3.693532	64.363356	64.539581	100.568	97.980990	100.843	97.817521	99.7270	238.534831	243.643558	97.9032	0.000	0.000	64363.360	-176.225	100.2754	-0.5678	100.2671	2.4496	0.3704	0.5609	0.3877	0.7521	0.4017	0.6039	0.3598	0.6015	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1s	2
04.06.2021 06:27:41	3705625661.037	0.737	2.459	12.01	15787	SK04A21767	3	3.0049	4	3.0049	41.651	-0.050	0.0010	-0.050	0.050	0.0000	0.050	25.18	0.20	25.20	25.25	25.77	0.20	25.58	25.11	25.58	0.16	2.999986	4.199975	3.035556	4.192863	3.749473	3.715026	65.689636	65.979571	102.640	100.000000	103.093	100.000000	99.5606	244.314671	247.431503	98.7403	0.000	0.000	65689.636	-289.935	100.4530	-2.6401	100.4394	0.4394	0.2231	0.5588	0.3198	0.7752	0.4297	0.6792	0.2091	0.6264	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC  - R_DC, OCV	LG25oC charact P1s	2
06.06.2021 00:16:20	3705776180.529	2.479	3.195	12.01	15787	SK04A21767	4	4.0302	5	4.0302	17.667	-0.200	0.7380	-0.050				25.18	0.20	25.05	25.19	26.13	0.20					3.000075		3.035527			3.744672	65.623069		102.536	99.898664			0.0000	241.528360		0.0000	0.000	65623.082	65623.082	0.000	100.0000	-2.5361	100.0000	0.5403	0.3977	0.5775	0.9417	0.8133	0.4421	0.6042	0.3944	0.6101	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge - HPPC, OCV	LG25oC charact P1s	2
06.06.2021 17:56:20	3705839780.148	3.216	3.484	12.01	15787	SK04A21767	5	4.0302	6	4.0302	6.935				0.750	0.0000	0.750	25.28	0.57					25.09	25.98	27.41	0.78		3.756155		3.686800	3.444438			32.812024			51.269	49.730581	0.0000		119.037749	0.0000	65623.082	32811.045	65623.082	32811.045	48.7327	-2.5361	50.2709	0.5403	0.3648	0.5041					0.3648	0.5041	0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC, OCV	LG25oC charact P1s	2
07.06.2021 13:22:00	3705909720.005	4.025	3.545	12.01	15811	SK04A21767	0	0.0000	7	4.0302	1.457				0.500	0.0000	0.050	25.73	0.40					24.75	25.84	26.15	0.35		4.200284		4.189536	3.985994			32.694835			51.086	49.552967	0.0000		129.561129	0.0000	32811.045	0.000	32811.045	0.000	100.0000	48.7327	100.0000	50.2709									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG25oC Soc100 P1s	2
07.06.2021 14:49:26	3705914966.138	4.086	3.907	12.01	15811	SK04A21767	1	1.0086	8	5.0388	8.691	-0.250	0.0000	-0.250	0.500	0.0000	0.055	25.50	0.49	25.23	25.38	26.51	0.37	25.72	25.99	26.83	0.51	3.000010	4.200402	3.168657	4.182478	3.778533	3.696261	64.548905	64.548995	100.858	98.263454	100.858	97.831789	99.9999	239.274902	244.622009	97.8141	0.000	0.000	64548.909	-0.094	100.0001	-0.8577	100.0001	2.1683	0.3840	0.5161	0.3504	0.7107	0.4044	0.5780	0.3840	0.5161	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge - pulses, OCV	LG25oC Soc100 P1s	2
08.09.2021 11:07:00	3713936820.002	96.931	3.918	21.10	16408	SK04A21767	0	0.0000	9	5.0388	0.271	0.000	0.0000	0.000	0.000	0.0000	0.000	26.03	0.30	26.55	26.03	26.55	0.30	26.55	26.03	26.55	0.30	4.139221	4.139221	4.139684	4.139684	4.139624	4.139624	0.000000	0.000000	0.000	0.000000		0.000000	0.0000	0.000000	0.000000	0.0000	0.000	0.000	0.000	0.000	100.0000	100.0000	100.0000	100.0000									0.000000	0.000000	0	0.000000	0.000000	OCV	OCV generic long HP	8
