Date and Time	Time stamp	Total time (days)	Total test time (days)	Position	Tasks	CellUnit	Cycle - actual	Cycle - normalized	Cycle - total	Cycle - total - normalized	Cycle length (h)	Current_dch (C)	Current_dch std dev (C)	Current_dch_end (C)	Current_cha (C)	Current_cha std dev (C)	Current_cha_end (C)	Temp avg (°C)	Temp std dev (°C)	Temp dch start (°C)	Temp dch avg (°C)	Temp dch max (°C)	Temp dch std dev (°C)	Temp cha start (°C)	Temp cha avg (°C)	Temp cha max (°C)	Temp cha std dev (°C)	Voltage EoD (V)	Voltage EoC (V)	Voltage EoD ocv (V)	Voltage EoC ocv (V)	Voltage charge avg (V)	Voltage discharge avg (V)	Ah_dch (Ah)	Ah_cha (Ah)	Ah_dch (nominal) (%)	Ah_dch (C20 first) (%)	Ah_cha (nominal) (%)	Ah_cha (C20 first) (%)	CE (%)	Wh_dch (Wh)	Wh_cha (Wh)	Efficiency (%)	Ah_balance start (mAh)	Ah_balance end (mAh)	Ah_balance max (mAh)	Ah_balance min (mAh)	SoC - max (nom) (%)	SoC - min (nom) (%)	SoC - max (C20 last) (%)	SoC - min (C20 last) (%)	R_DC 0ms EoC (mOhm)	R_DC 50ms EoC (mOhm)	R_DC 0ms EoD (mOhm)	R_DC 50ms EoD (mOhm)	R_DC 0ms SoC50 dch (mOhm)	R_DC 50ms Soc50 dch (mOhm)	R_DC 0ms SoC50 cha (mOhm)	R_DC 50ms Soc50 cha (mOhm)	Shunt voltage dch (µV)	Shunt voltage cha (µV)	CE Shunt 	Ah_cha slippage (Ah)	Ah_dch slippage (Ah)	Cycle type	TestRegime	TestRegime version
09.11.2020 15:17:00	3687776220.002	0.000	0.227	23.10	14174	SK05A16881	0	0.0000	0	0.0000	5.443	0.000	0.0000	0.000	0.000	0.0000	0.000	21.90	1.79	18.72	21.90	24.55	1.79	18.72	21.90	24.55	1.79	3.601440	3.601440	3.600896	3.600896	3.600920	3.600920	0.000000	0.000000	0.000	0.000000		0.000000	0.0000	0.000000	0.000000	0.0000	30206.843	30206.821	30206.843	30206.821	52.8018	52.8018	54.3495	54.3495									0.000000	0.000000	0	0.000000	0.000000	OCV	OCV generic long HP	8
09.11.2020 20:45:00	3687795900.005	0.228	0.289	23.10	14176	SK05A16881	0	0.0000	1	0.0000	1.502				0.750	0.2120	0.050	25.54	0.49					24.48	25.66	26.04	0.45		4.199655		4.188022	3.948849			48.712118			76.113	73.616851	0.0000		189.840179	0.0000	30206.821	-0.001	30206.821	-18505.302	128.9145	52.8018	127.9664	54.3495									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG25oC charact P1a	2
09.11.2020 22:15:06	3687801306.997	0.290	0.550	23.10	14176	SK05A16881	1	0.9603	2	0.9603	6.259	-0.750	0.0590	-0.750	0.750	0.0620	0.050	25.20	0.68	25.05	25.62	26.45	0.30	25.72	25.97	26.27	0.25	2.999984	4.199511	3.443940	4.180480	3.812516	3.690767	61.458422	61.513935	96.029	93.314391	96.116	92.963771	99.9098	226.574385	235.554391	96.1877	-0.001	-0.013	61458.426	-55.515	100.0867	3.9712	100.0839	7.1201	0.4071	0.4945	0.4813	0.8433	0.4687	0.6239	0.4258	0.5502	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	2
10.11.2020 04:30:38	3687823838.501	0.551	0.912	23.10	14176	SK05A16881	2	1.9631	3	1.9631	8.690	-0.250	0.0140	-0.250	0.240	0.0220	0.050	24.67	0.17	24.47	24.61	25.20	0.14	24.94	24.71	25.00	0.15	2.999998	4.199990	3.241340	4.189513	3.774682	3.693836	64.181404	64.346615	100.283	97.448786	100.542	97.244697	99.7432	237.954245	243.096460	97.8847	-0.013	-0.001	64181.393	-165.225	100.2582	-0.2834	100.2497	3.0050	0.3713	0.5033	0.4896	0.8942	0.4796	0.6642	0.3992	0.5721	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	2
10.11.2020 13:12:02	3687855122.819	0.913	2.653	23.10	14176	SK05A16881	3	2.9922	4	2.9922	41.770	-0.050	0.0020	-0.050	0.050	0.0020	0.042	24.42	0.08	24.52	24.44	24.64	0.08	24.48	24.39	24.55	0.07	2.999986	4.199228	3.038593	4.193619	3.752095	3.715414	65.861676	66.169793	102.909	100.000000	103.390	100.000000	99.5344	244.903702	248.115357	98.7056	-0.001	-0.001	65861.675	-308.119	100.4814	-2.9089	100.4656	0.4656	0.3833	0.5085	0.4658	0.9024	0.4563	0.6778	0.3459	0.5803	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge - pulses, OCV	LG25oC charact P1a	2
12.11.2020 06:58:14	3688005494.661	2.654	3.393	23.10	14176	SK05A16881	4	4.0214	5	4.0214	17.772	-0.200	0.7160	-0.050				24.47	0.11	24.44	24.46	24.85	0.11					3.000000		3.049858			3.742530	65.865904		102.915	100.006420			0.0000	242.328478		0.0000	-0.001	65865.906	65865.908	-0.001	100.0000	-2.9155	100.0000	0.4593	0.4223	0.5520	0.5444	0.9296	0.4652	0.6479	0.4348	0.6033	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge - HPPC, OCV	LG25oC charact P1a	2
13.11.2020 00:44:33	3688069473.501	3.394	3.682	23.10	14176	SK05A16881	5	4.0214	6	4.0214	6.937				0.750	0.0280	0.751	24.50	0.36					24.42	24.95	25.84	0.48		3.756814		3.685435	3.478496			32.934665			51.460	49.772961	0.0000		119.552105	0.0000	65865.906	32931.212	65865.906	32931.212	48.5450	-2.9155	50.2323	0.4593	0.4311	0.5123					0.4311	0.5123	0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC, OCV	LG25oC charact P1a	2
17.11.2020 20:37:00	3688486620.004	8.222	3.730	23.10	14218	SK05A16881	0	0.0000	7	4.0214	1.154				0.750	0.2220	0.050	25.07	0.31					24.42	25.16	25.47	0.28		4.200270		4.188980	3.999309			32.759999			51.187	49.508994	0.0000		130.310267	0.0000	32931.212	-0.001	32931.212	-0.001	100.0000	48.5450	100.0000	50.2323									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG25oC 20060S3C4 P1a	2
17.11.2020 21:46:14	3688490774.937	8.270	3.837	23.10	14218	SK05A16881	1	0.9645	8	4.9859	2.560	-0.750	0.0590	-0.751	0.750	0.0380	0.750	25.63	0.36	24.81	25.43	26.23	0.32	25.56	25.76	26.21	0.28	2.999997	3.838242	3.430440	3.792030	3.639883	3.679202	61.726528	37.036004	96.448	93.721466	57.869	55.971165	166.6663	227.450791	136.351452	166.8122	-0.001	24690.521	61726.532	-0.001	100.0000	3.5523	100.0000	6.7149			0.4625	0.7830	0.4547	0.5879	0.4333	0.4853	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC, OCV	LG25oC 20060S3C4 P1a	2
18.11.2020 00:19:51	3688499991.972	8.377	3.899	23.10	14218	SK05A16881	2	1.3503	9	5.3717	1.490	-0.750	0.0420	-0.750	0.750	0.2410	0.050	25.38	0.30	25.48	25.24	25.48	0.11	25.04	25.53	26.01	0.37	3.509772	3.791552	3.582189	3.786681	3.723173	3.651086	24.690999	24.100349	38.580	37.489175	37.657	36.421980	102.4508	88.990557	89.636408	99.2795	24690.521	25281.171	49381.525	24690.521	61.4211	22.8414	62.6861	25.3715			0.4650	0.6283	0.4650	0.6283			0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC, OCV, Charge CC-CV, OCV	LG25oC 20060S3C4 P1a	2
