Date and Time	Time stamp	Total time (days)	Total test time (days)	Position	Tasks	CellUnit	Cycle - actual	Cycle - normalized	Cycle - total	Cycle - total - normalized	Cycle length (h)	Current_dch (C)	Current_dch std dev (C)	Current_dch_end (C)	Current_cha (C)	Current_cha std dev (C)	Current_cha_end (C)	Temp avg (°C)	Temp std dev (°C)	Temp dch start (°C)	Temp dch avg (°C)	Temp dch max (°C)	Temp dch std dev (°C)	Temp cha start (°C)	Temp cha avg (°C)	Temp cha max (°C)	Temp cha std dev (°C)	Voltage EoD (V)	Voltage EoC (V)	Voltage EoD ocv (V)	Voltage EoC ocv (V)	Voltage charge avg (V)	Voltage discharge avg (V)	Ah_dch (Ah)	Ah_cha (Ah)	Ah_dch (nominal) (%)	Ah_dch (C20 first) (%)	Ah_cha (nominal) (%)	Ah_cha (C20 first) (%)	CE (%)	Wh_dch (Wh)	Wh_cha (Wh)	Efficiency (%)	Ah_balance start (mAh)	Ah_balance end (mAh)	Ah_balance max (mAh)	Ah_balance min (mAh)	SoC - max (nom) (%)	SoC - min (nom) (%)	SoC - max (C20 last) (%)	SoC - min (C20 last) (%)	R_DC 0ms EoC (mOhm)	R_DC 50ms EoC (mOhm)	R_DC 0ms EoD (mOhm)	R_DC 50ms EoD (mOhm)	R_DC 0ms SoC50 dch (mOhm)	R_DC 50ms Soc50 dch (mOhm)	R_DC 0ms SoC50 cha (mOhm)	R_DC 50ms Soc50 cha (mOhm)	Shunt voltage dch (µV)	Shunt voltage cha (µV)	CE Shunt 	Ah_cha slippage (Ah)	Ah_dch slippage (Ah)	Cycle type	TestRegime	TestRegime version
10.07.2020 15:24:00	3677232240.002	0.000	0.275	24.04	13425	SK05A11675	0	0.0000	0	0.0000	6.596	0.000	0.0000	0.000	0.000	0.0000	0.000	24.59	0.12	24.39	24.59	24.85	0.12	24.39	24.59	24.85	0.12	3.601135	3.601135	3.601145	3.601145	3.601102	3.601102	0.000000	0.000000	0.000	0.000000		0.000000	0.0000	0.000000	0.000000	0.0000	30932.033	30932.023	30932.033	30932.023	51.6687	51.6687	53.4808	53.4808									0.000000	0.000000	0	0.000000	0.000000	OCV	OCV generic long HP	8
10.07.2020 22:01:00	3677256060.005	0.276	0.348	24.04	13441	SK05A11675	0	0.0000	1	0.0000	1.749				0.750	0.2110	0.050	28.61	1.98					24.80	29.10	31.47	2.03		4.199973		4.187317	3.936823			49.048018			76.638	73.764158	0.0000		190.957567	0.0000	30932.023	-0.001	30932.023	-18116.000	128.3063	51.6687	127.2450	53.4808									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG25oC charact P1a	2
10.07.2020 23:45:57	3677262357.012	0.349	0.348	24.04	13441	SK05A11675	1	0.0007	2	0.0007	0.001	-0.700	0.3030	0.000				25.99	0.00	25.99	25.99	25.99	0.00					0.014977		0.014977			4.089463	0.043938		0.069	0.066360			0.0000	0.182637		0.0000	-0.001	43.938	43.938	-0.001	100.0000	99.9313	100.0000	99.9339									0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge - pulses	LG25oC charact P1a	2
13.07.2020 10:11:00	3677472660.002	2.783	0.364	24.09	13458	SK05A11675	0	0.0000	3	0.0007	0.389				0.000	0.0000	0.050	24.62	0.04					24.56	24.60	24.62	0.02		4.198120		4.191581	4.198186			0.953645			1.490	1.434203	0.0000		4.003641	0.0000	43.938	0.000	43.938	-909.712	101.4214	99.9313	101.3681	99.9339									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG25oC charact P1a	2
13.07.2020 10:34:20	3677474060.764	2.799	0.653	24.09	13458	SK05A11675	1	0.9941	4	0.9948	6.930	-0.750	0.0620	-0.750	0.750	0.0610	0.050	27.35	2.05	24.78	28.06	31.46	1.80	25.97	28.67	30.32	1.42	2.999994	4.198442	3.373662	4.183399	3.804901	3.684287	63.620874	63.278188	99.408	96.087551	98.872	95.165156	100.5416	234.306519	241.594712	96.9833	0.000	0.001	63620.879	0.000	100.0000	0.5924	100.0000	4.3195	0.3986	0.4540	0.4322	0.7440	0.4365	0.5667	0.4165	0.5170	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	2
13.07.2020 17:39:36	3677499576.677	3.094	1.021	24.09	13458	SK05A11675	2	2.0073	5	2.0080	8.831	-0.250	0.0140	-0.250	0.240	0.0210	0.050	25.74	0.56	24.62	25.79	27.19	0.57	25.98	25.64	26.60	0.49	2.999997	4.198974	3.212166	4.188736	3.768037	3.699306	64.846766	64.817929	101.323	97.939033	101.278	97.480799	100.0445	240.367631	244.687218	98.2346	0.001	0.000	64846.769	0.000	100.0000	-1.3231	100.0000	2.4758	0.4250	0.5499	0.4708	0.8273	0.4665	0.6344	0.4270	0.5867	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	2
14.07.2020 02:29:27	3677531367.924	3.462	2.770	24.09	13458	SK05A11675	3	3.0419	6	3.0426	41.980	-0.050	0.0020	-0.050	0.050	0.0030	0.008	24.72	0.16	25.19	24.74	25.27	0.18	25.06	24.70	25.06	0.12	2.999994	4.197949	3.038278	4.192902	3.750519	3.716656	66.211360	66.493022	103.455	100.000000	103.895	100.000000	99.5764	246.134402	249.306212	98.7277	0.000	0.000	66211.361	-281.661	100.4401	-3.4553	100.4236	0.4236	0.3239	0.5494	0.5095	0.9026	0.4132	0.6804	0.3482	0.6057	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge - pulses, OCV	LG25oC charact P1a	2
15.07.2020 21:48:53	3677687333.515	5.267	3.510	24.09	13458	SK05A11675	4	4.0771	7	4.0778	17.776	-0.200	0.7160	-0.050				25.19	0.25	24.76	25.18	26.44	0.25					2.999999		3.049660			3.742507	66.257135		103.527	100.069135			0.0000	243.746466		0.0000	0.000	66257.140	66257.140	0.000	100.0000	-3.5268	100.0000	0.3547	0.4238	0.5618	0.4920	0.8296	0.4523	0.6351	0.4325	0.6069	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge - HPPC, OCV	LG25oC charact P1a	2
16.07.2020 15:35:27	3677751327.030	6.008	3.800	24.09	13458	SK05A11675	5	4.0771	8	4.0778	6.941				0.750	0.0280	0.751	25.67	1.56					25.03	27.22	30.05	1.60		3.749962		3.685058	3.487261			33.130665			51.767	49.825777	0.0000		120.137321	0.0000	66257.140	33126.469	66257.140	33126.469	48.2399	-3.5268	50.1805	0.3547	0.4074	0.4636					0.4074	0.4636	0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC, OCV	LG25oC charact P1a	2
17.07.2020 10:16:01	3677818561.000	6.786	9.311	24.09	13515	SK05A11675	0	0.0000	9	4.0778	132.262	0.000	0.0000	0.000	0.000	0.0000	0.000	33.25	3.24	24.64	33.25	35.09	3.24	24.64	33.25	35.09	3.24	3.684480	3.684480	3.681479	3.681479	3.683159	3.683159	0.000000	0.000000	0.000	0.000000		0.000000	0.0000	0.000000	0.000000	0.0000	33126.469	33126.493	33126.493	33126.469	48.2399	48.2399	50.1805	50.1805									0.000000	0.000000	0	0.000000	0.000000	OCV	OCV generic long HP	8
