Date and Time	Time stamp	Total time (days)	Total test time (days)	Position	Tasks	CellUnit	Cycle - actual	Cycle - normalized	Cycle - total	Cycle - total - normalized	Cycle length (h)	Current_dch (C)	Current_dch std dev (C)	Current_dch_end (C)	Current_cha (C)	Current_cha std dev (C)	Current_cha_end (C)	Temp avg (°C)	Temp std dev (°C)	Temp dch start (°C)	Temp dch avg (°C)	Temp dch max (°C)	Temp dch std dev (°C)	Temp cha start (°C)	Temp cha avg (°C)	Temp cha max (°C)	Temp cha std dev (°C)	Voltage EoD (V)	Voltage EoC (V)	Voltage EoD ocv (V)	Voltage EoC ocv (V)	Voltage charge avg (V)	Voltage discharge avg (V)	Ah_dch (Ah)	Ah_cha (Ah)	Ah_dch (nominal) (%)	Ah_dch (C20 first) (%)	Ah_cha (nominal) (%)	Ah_cha (C20 first) (%)	CE (%)	Wh_dch (Wh)	Wh_cha (Wh)	Efficiency (%)	Ah_balance start (mAh)	Ah_balance end (mAh)	Ah_balance max (mAh)	Ah_balance min (mAh)	SoC - max (nom) (%)	SoC - min (nom) (%)	SoC - max (C20 last) (%)	SoC - min (C20 last) (%)	R_DC 0ms EoC (mOhm)	R_DC 50ms EoC (mOhm)	R_DC 0ms EoD (mOhm)	R_DC 50ms EoD (mOhm)	R_DC 0ms SoC50 dch (mOhm)	R_DC 50ms Soc50 dch (mOhm)	R_DC 0ms SoC50 cha (mOhm)	R_DC 50ms Soc50 cha (mOhm)	Shunt voltage dch (µV)	Shunt voltage cha (µV)	CE Shunt 	Ah_cha slippage (Ah)	Ah_dch slippage (Ah)	Cycle type	TestRegime	TestRegime version
30.09.2020 11:01:00	3684301260.002	0.000	0.122	24.15	13973	SK05A23659	0	0.0000	0	0.0000	2.934	0.000	0.0000	-0.000	0.000	0.0000	-0.000	23.03	0.67	21.88	23.03	24.45	0.67	21.88	23.03	24.45	0.67	3.603027	3.603027	3.603324	3.603324	3.603167	3.603167	0.000000	0.000000	0.000	0.000000		0.000000	0.0000	0.000000	0.000000	0.0000	25300.502	25300.512	25300.512	25300.502	60.4680	60.4679	62.0518	62.0518									0.000000	0.000000	0	0.000000	0.000000	OCV	OCV generic long HP	8
30.09.2020 13:59:00	3684311940.005	0.124	0.185	24.15	13974	SK05A23659	0	0.0000	1	0.0000	1.506				0.750	0.2140	0.050	25.25	0.49					24.22	25.39	25.87	0.43		4.198759		4.188139	3.950192			48.763393			76.193	73.140223	0.0000		190.115767	0.0000	25300.512	-0.001	25300.512	-23462.886	136.6608	60.4679	135.1920	62.0518									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG25oC charact P1a	2
30.09.2020 15:29:23	3684317363.122	0.186	0.447	24.15	13974	SK05A23659	1	0.9675	2	0.9675	6.281	-0.750	0.0630	-0.750	0.750	0.0630	0.050	24.84	0.60	24.72	25.19	26.04	0.28	25.37	25.51	25.85	0.25	2.999988	4.196474	3.441341	4.180068	3.809302	3.682963	61.920956	61.971173	96.751	93.491772	96.830	92.950575	99.9190	228.241206	237.280390	96.1905	-0.001	-0.009	61920.960	-50.219	100.0785	3.2485	100.0753	7.1247	0.3910	0.5013	0.4672	0.8383	0.4393	0.6232	0.3963	0.5593	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	2
30.09.2020 21:46:13	3684339973.059	0.448	0.809	24.15	13974	SK05A23659	2	1.9780	3	1.9780	8.688	-0.250	0.0140	-0.250	0.250	0.0130	0.050	24.64	0.26	24.31	24.57	25.29	0.27	24.81	24.69	25.12	0.22	2.999998	4.199584	3.226439	4.188892	3.769349	3.698082	64.668627	64.837121	101.045	97.640361	101.308	97.249212	99.7401	239.718926	244.823099	97.9152	-0.009	0.000	64668.620	-168.504	100.2633	-1.0447	100.2527	3.0035	0.3198	0.4959	0.4760	0.8862	0.4498	0.6561	0.3636	0.5581	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	2
01.10.2020 06:27:28	3684371248.855	0.810	2.560	24.15	13974	SK05A23659	3	3.0128	4	3.0128	42.042	-0.050	0.0020	-0.050	0.050	0.0020	0.030	24.68	0.25	24.59	24.61	25.20	0.28	24.99	24.75	25.17	0.18	2.999999	4.198946	3.035957	4.194252	3.754851	3.717242	66.231450	66.671102	103.487	100.000000	104.174	100.000000	99.3406	246.247131	249.967087	98.5118	0.000	-0.001	66231.450	-439.652	100.6870	-3.4866	100.6594	0.6594	0.2600	0.4492	0.4608	0.9650	0.4524	0.7080	0.2190	0.4454	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge - pulses, OCV	LG25oC charact P1a	2
03.10.2020 00:30:01	3684522601.138	2.562	3.301	24.15	13974	SK05A23659	4	4.0491	5	4.0491	17.768	-0.200	0.7160	-0.050				24.88	0.18	24.65	24.88	25.27	0.18					2.999993		3.047523			3.743582	66.322176		103.628	100.136983			0.0000	244.154832		0.0000	-0.001	66322.179	66322.180	-0.001	100.0000	-3.6284	100.0000	0.5233	0.3863	0.5317	0.4973	0.9585	0.4385	0.6294	0.3999	0.5772	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge - HPPC, OCV	LG25oC charact P1a	2
03.10.2020 18:16:04	3684586564.313	3.302	3.590	24.15	13974	SK05A23659	5	4.0491	6	4.0491	6.942				0.750	0.0280	0.751	24.97	0.31					24.51	25.07	25.99	0.53		3.755656		3.685574	3.476718			33.162666			51.817	49.740690	0.0000		120.302098	0.0000	66322.179	33159.492	66322.179	33159.492	48.1883	-3.6284	50.2641	0.5233	0.3626	0.4941					0.3626	0.4941	0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC, OCV	LG25oC charact P1a	2
04.10.2020 14:57:00	3684661020.005	4.164	3.622	24.15	13990	SK05A23659	0	0.0000	7	4.0491	0.774				1.500	0.4220	0.100	25.97	0.47					25.19	26.13	26.75	0.48		4.197560		4.182320	4.012078			32.608804			50.951	48.909952	0.0000		130.843308	0.0000	33159.492	-0.002	33159.492	-0.002	100.0000	48.1883	100.0000	50.2641									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG25oC 00100S3C2 P2a	1
04.10.2020 15:43:27	3684663807.467	4.196	3.709	24.15	13990	SK05A23659	1	0.9442	8	4.9933	2.075	-1.500	0.1680	-1.498	1.500	0.0940	0.111	27.14	0.77	25.61	27.01	28.53	0.85	25.99	27.31	28.21	0.70	2.999999	4.196607	3.463782	4.181343	3.951207	3.650368	60.431828	60.431988	94.425	91.243402	94.425	90.641952	99.9997	220.381580	233.600594	94.3412	-0.002	-0.118	60431.848	-0.146	100.0002	5.5752	100.0002	9.3583	0.3632	0.4305	0.4121	0.7148	0.4009	0.5275	0.3632	0.4305	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge - pulses, OCV	LG25oC 00100S3C2 P2a	1
04.10.2020 17:47:57	3684671277.529	4.283	3.806	24.15	13990	SK05A23659	2	1.8869	9	5.9360	2.330	-1.500	0.0710	-1.500	1.500	0.3770	0.100	26.93	0.66	25.95	26.88	28.15	0.67	26.01	27.08	27.81	0.60	2.999994	4.198917	3.464372	4.181128	3.908328	3.602793	60.327988	60.403548	94.262	91.086618	94.381	90.599294	99.8749	219.988784	233.484466	94.2199	-0.118	0.040	60327.892	-75.664	100.1182	5.7377	100.1135	9.5142			0.4079	0.7240	0.4079	0.7240			0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC, OCV, Charge CC-CV, OCV	LG25oC 00100S3C2 P2a	1
04.10.2020 20:07:45	3684679665.017	4.380	3.897	24.15	13990	SK05A23659	3	2.8319	10	6.8810	2.185	-1.500	0.0980	-1.500	1.500	0.1220	0.100	27.22	0.72	26.01	27.22	28.33	0.64	25.99	27.49	28.45	0.74	2.999990	4.196417	3.463720	4.182859	3.931809	3.596910	60.479548	60.523834	94.499	91.315452	94.568	90.779711	99.9268	220.591144	233.848846	94.3307	0.040	0.032	60479.610	-44.230	100.0691	5.5006	100.0663	9.2866	0.3609	0.4227	0.3999	0.7182	0.3997	0.5972	0.3603	0.4312	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC 00100S3C2 P2a	1
04.10.2020 22:18:51	3684687531.013	4.471	3.991	24.15	13990	SK05A23659	4	3.7791	11	7.8282	2.250	-1.500	0.0970	-1.497	1.500	0.1220	0.100	27.16	0.77	25.98	27.34	28.75	0.80	25.98	27.07	27.87	0.64	2.999993	4.197771	3.462080	4.181598	3.930734	3.597229	60.624988	60.611780	94.727	91.535046	94.706	90.911622	100.0218	221.166310	234.157892	94.4518	0.032	0.036	60625.042	0.000	100.0000	5.2734	100.0000	9.0685	0.3526	0.4254	0.3987	0.7129	0.3995	0.5924	0.3599	0.4331	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC 00100S3C2 P2a	1
05.10.2020 00:33:51	3684695631.013	4.564	4.079	24.15	13990	SK05A23659	5	4.7255	12	8.7746	2.126	-1.500	0.0980	-1.500	1.500	0.1200	0.100	27.23	0.73	26.00	27.27	28.50	0.73	25.99	27.37	28.25	0.68	2.999994	4.196197	3.462544	4.183190	3.930817	3.598673	60.569284	60.597014	94.640	91.450941	94.683	90.889474	99.9542	220.946710	234.051766	94.4008	0.036	0.024	60569.342	-27.678	100.0432	5.3604	100.0415	9.1520	0.3558	0.4207	0.3974	0.7082	0.3965	0.5900	0.3555	0.4268	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC 00100S3C2 P2a	1
05.10.2020 02:41:23	3684703283.013	4.653	4.176	24.15	13990	SK05A23659	6	5.6725	13	9.7216	2.333	-1.500	0.0960	-1.497	1.500	0.1210	0.100	27.15	0.75	25.97	27.18	28.51	0.78	25.97	27.18	28.12	0.71	2.999997	4.197579	3.462235	4.181249	3.929018	3.597265	60.604010	60.607330	94.694	91.503372	94.699	90.904947	99.9945	221.100386	234.110676	94.4427	0.024	0.042	60604.056	-3.282	100.0051	5.3062	100.0049	9.1000	0.3581	0.4199	0.3985	0.7070	0.3954	0.5884	0.3562	0.4281	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC 00100S3C2 P2a	1
05.10.2020 05:01:20	3684711680.013	4.750	4.270	24.15	13990	SK05A23659	7	6.6173	14	10.6664	2.236	-1.500	0.0990	-1.498	1.500	0.1200	0.100	27.08	0.69	25.97	26.96	28.09	0.62	25.99	27.36	28.23	0.69	2.999992	4.196563	3.463194	4.182578	3.931956	3.596792	60.466546	60.486540	94.479	91.295821	94.510	90.723774	99.9669	220.549084	233.591952	94.4164	0.042	0.034	60466.610	-19.938	100.0312	5.5209	100.0299	9.3061	0.3571	0.4160	0.4008	0.7062	0.3951	0.5894	0.3649	0.4247	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC 00100S3C2 P2a	1
05.10.2020 07:15:30	3684719730.013	4.843	4.359	24.15	13990	SK05A23659	8	7.5643	15	11.6134	2.141	-1.500	0.0960	-1.500	1.500	0.1200	0.100	27.21	0.73	25.99	27.29	28.57	0.74	25.97	27.27	28.17	0.71	2.999996	4.197210	3.460890	4.181939	3.928510	3.596095	60.608522	60.624776	94.701	91.510184	94.726	90.931114	99.9732	221.116708	234.090666	94.4577	0.034	0.032	60608.580	-16.204	100.0253	5.2991	100.0243	9.0932	0.3559	0.4178	0.3959	0.6993	0.3944	0.5811	0.3564	0.4253	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC 00100S3C2 P2a	1
05.10.2020 09:23:57	3684727437.013	4.933	4.439	24.15	13990	SK05A23659	9	8.5071	16	12.5562	1.915	-1.500	0.0970	-1.500	1.500	0.1210	0.100	26.91	0.64	25.99	26.65	27.65	0.50	26.01	27.30	28.08	0.60	2.999995	4.195792	3.463072	4.185616	3.929593	3.599838	60.340042	60.333982	94.281	91.104818	94.272	90.494952	100.0100	220.096808	232.961308	94.4778	0.032	0.010	60340.096	-0.002	100.0000	5.7186	100.0000	9.4959	0.3590	0.4169	0.4006	0.7046	0.4006	0.5896	0.3595	0.4216	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC 00100S3C2 P2a	1
05.10.2020 11:18:52	3684734332.013	5.012	4.515	24.15	13990	SK05A23659	10	9.4485	17	13.4976	1.831	-1.500	0.1010	-1.499	1.500	0.1210	0.100	26.73	0.54	25.99	26.56	27.41	0.39	25.95	26.97	27.77	0.62	2.999973	4.197548	3.460045	4.183063	3.926852	3.603412	60.251616	60.253384	94.143	90.971307	94.146	90.374063	99.9971	219.880266	232.671860	94.5023	0.010	0.024	60251.648	-1.744	100.0027	5.8568	100.0026	9.6285	0.3555	0.4209	0.3976	0.7060	0.3959	0.5885	0.3601	0.4257	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC 00100S3C2 P2a	1
05.10.2020 13:08:44	3684740924.013	5.089	4.586	24.15	13990	SK05A23659	11	10.3878	18	14.4369	1.702	-1.490	0.1240	-1.501	1.500	0.1180	0.100	26.26	0.42	25.98	26.22	26.93	0.35	25.97	26.31	26.71	0.35	2.999973	4.196620	3.461103	4.186019	3.930097	3.596999	60.113148	60.077090	93.927	90.762241	93.870	90.109640	100.0600	219.378840	232.012822	94.5546	0.024	0.008	60113.194	-0.002	100.0000	6.0731	100.0000	9.8362	0.3392	0.4269	0.3996	0.7092	0.3952	0.5902	0.3457	0.4268	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC 00100S3C2 P2a	1
05.10.2020 15:04:22	3684747862.554	5.169	4.659	24.15	13990	SK05A23659	12	11.3281	19	15.3772	1.745	-1.500	0.1040	-1.500	1.500	0.1200	0.100	26.31	0.58	25.09	26.26	27.45	0.68	25.97	26.26	26.73	0.34	2.999977	4.196640	3.460836	4.185370	3.930542	3.604476	60.183078	60.186524	94.036	90.867825	94.041	90.273780	99.9943	219.567956	232.416918	94.4716	0.008	0.008	60183.108	-3.422	100.0053	5.9639	100.0051	9.7313	0.3425	0.4282	0.3914	0.6990	0.3901	0.5830	0.3450	0.4304	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC 00100S3C2 P2a	1
05.10.2020 16:49:05	3684754145.526	5.242	4.727	24.15	13990	SK05A23659	13	12.2657	20	16.3148	1.652	-1.500	0.1030	-1.501	1.500	0.1210	0.100	26.36	0.58	25.17	25.90	26.87	0.47	25.97	26.75	27.37	0.47	2.999995	4.198090	3.459991	4.186252	3.928671	3.600043	60.002404	60.033058	93.754	90.595033	93.802	90.043596	99.9489	218.868816	231.815576	94.4151	0.008	0.008	60002.434	-30.630	100.0479	6.2462	100.0459	10.0023	0.3654	0.4226	0.3987	0.7058	0.3988	0.5925	0.3642	0.4273	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC 00100S3C2 P2a	1
05.10.2020 18:28:11	3684760091.795	5.311	4.795	24.15	13990	SK05A23659	14	13.2039	21	17.2530	1.630	-1.500	0.1030	-1.501	1.500	0.1190	0.100	26.16	0.40	25.68	26.11	26.97	0.36	25.93	26.20	26.63	0.34	2.999990	4.196793	3.458320	4.185964	3.929483	3.602324	60.045994	60.009560	93.822	90.660848	93.765	90.008352	100.0607	219.075282	231.712740	94.5461	0.008	0.006	60046.022	-0.002	100.0000	6.1781	100.0000	9.9370	0.3502	0.4264	0.3942	0.7029	0.3932	0.5882	0.3461	0.4277	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC 00100S3C2 P2a	1
