Date and Time	Time stamp	Total time (days)	Total test time (days)	Position	Tasks	CellUnit	Cycle - actual	Cycle - normalized	Cycle - total	Cycle - total - normalized	Cycle length (h)	Current_dch (C)	Current_dch std dev (C)	Current_dch_end (C)	Current_cha (C)	Current_cha std dev (C)	Current_cha_end (C)	Temp avg (°C)	Temp std dev (°C)	Temp dch start (°C)	Temp dch avg (°C)	Temp dch max (°C)	Temp dch std dev (°C)	Temp cha start (°C)	Temp cha avg (°C)	Temp cha max (°C)	Temp cha std dev (°C)	Voltage EoD (V)	Voltage EoC (V)	Voltage EoD ocv (V)	Voltage EoC ocv (V)	Voltage charge avg (V)	Voltage discharge avg (V)	Ah_dch (Ah)	Ah_cha (Ah)	Ah_dch (nominal) (%)	Ah_dch (C20 first) (%)	Ah_cha (nominal) (%)	Ah_cha (C20 first) (%)	CE (%)	Wh_dch (Wh)	Wh_cha (Wh)	Efficiency (%)	Ah_balance start (mAh)	Ah_balance end (mAh)	Ah_balance max (mAh)	Ah_balance min (mAh)	SoC - max (nom) (%)	SoC - min (nom) (%)	SoC - max (C20 last) (%)	SoC - min (C20 last) (%)	R_DC 0ms EoC (mOhm)	R_DC 50ms EoC (mOhm)	R_DC 0ms EoD (mOhm)	R_DC 50ms EoD (mOhm)	R_DC 0ms SoC50 dch (mOhm)	R_DC 50ms Soc50 dch (mOhm)	R_DC 0ms SoC50 cha (mOhm)	R_DC 50ms Soc50 cha (mOhm)	Shunt voltage dch (µV)	Shunt voltage cha (µV)	CE Shunt 	Ah_cha slippage (Ah)	Ah_dch slippage (Ah)	Cycle type	TestRegime	TestRegime version
18.02.2021 14:22:00	3696499320.002	0.000	0.049	22.12	14929	SK04A2D030	0	0.0000	0	0.0000	1.188	0.000	0.0000	0.000	0.000	0.0000	0.000	21.09	2.23	16.14	21.09	24.38	2.23	16.14	21.09	24.38	2.23	3.598550	3.598550	3.598185	3.598185	3.598307	3.598307	0.000000	0.000000	0.000	0.000000		0.000000	0.0000	0.000000	0.000000	0.0000	31737.902	31737.902	31737.902	31737.902	50.4095	50.4095	51.6634	51.6634									0.000000	0.000000	0	0.000000	0.000000	OCV	OCV generic long S	7
18.02.2021 15:34:00	3696503640.005	0.050	0.112	22.12	14936	SK04A2D030	0	0.0000	1	0.0000	1.509				0.750	0.0000	0.050	26.13	0.73					24.53	26.23	26.88	0.71		4.200294		4.188804	3.952614			48.766035			76.197	74.270326	0.0000		190.217849	0.0000	31737.902	0.000	31737.902	-17028.146	126.6065	50.4095	125.9337	51.6634									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG25oC charact P1s	1
18.02.2021 17:04:33	3696509073.336	0.113	0.382	22.12	14936	SK04A2D030	1	0.9644	2	0.9644	6.471	-0.750	0.0000	-0.750	0.750	0.0000	0.050	25.94	0.72	25.91	26.52	27.28	0.29	25.96	26.64	27.13	0.40	2.999995	4.200313	3.413788	4.180187	3.811341	3.676761	61.721950	61.752101	96.441	94.459433	96.488	94.048013	99.9512	227.379062	236.488907	96.1479	0.000	0.000	61721.963	-30.151	100.0471	3.5594	100.0459	5.9979	0.3821	0.5159	0.3881	0.7264	0.4062	0.5814	0.3846	0.5701	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1s	1
18.02.2021 23:32:47	3696532367.959	0.382	0.741	22.12	14936	SK04A2D030	2	1.9659	3	1.9659	8.617	-0.250	0.0000	-0.250	0.250	0.0000	0.050	25.31	0.21	24.98	25.26	25.93	0.22	25.57	25.36	25.65	0.17	2.999950	4.200309	3.182769	4.189658	3.771651	3.690438	64.093009	64.247182	100.145	98.088108	100.386	97.848003	99.7600	237.510970	242.578239	97.9111	0.000	0.000	64093.013	-154.173	100.2409	-0.1453	100.2348	2.3868	0.3652	0.5682	0.3568	0.7561	0.3881	0.6087	0.3628	0.6173	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1s	1
19.02.2021 08:09:48	3696563388.762	0.742	2.468	22.12	14936	SK04A2D030	3	2.9868	4	2.9868	41.442	-0.050	0.0000	-0.050	0.050	0.0000	0.050	25.11	0.11	25.12	25.10	25.36	0.11	25.34	25.10	25.34	0.10	2.999995	4.200042	3.033955	4.192642	3.751395	3.712402	65.342283	65.660187	102.097	100.000000	102.594	100.000000	99.5158	243.031837	246.273279	98.6838	0.000	0.000	65342.283	-317.904	100.4967	-2.0973	100.4842	0.4842	0.2007	0.6093	0.5242	0.7428	0.3203	0.5905	0.2318	0.6563	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC  - R_DC, OCV	LG25oC charact P1s	1
21.02.2021 01:36:21	3696712581.114	2.468	3.192	22.12	14936	SK04A2D030	4	4.0075	5	4.0075	17.390	-0.200	0.7380	-0.050				25.23	0.13	25.02	25.22	25.73	0.13					3.000006		3.031869			3.743755	65.323483		102.068	99.971228			0.0000	240.468651		0.0000	0.000	65323.496	65323.496	0.000	100.0000	-2.0680	100.0000	0.5128	0.3901	0.5683	0.5004	0.8022	0.4072	0.6030	0.3857	0.6049	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge - HPPC, OCV	LG25oC charact P1s	1
21.02.2021 18:59:45	3696775185.030	3.193	3.481	22.12	14936	SK04A2D030	5	4.0075	6	4.0075	6.931				0.750	0.0000	0.750	25.29	0.36					25.27	25.70	26.50	0.42		3.760612		3.687194	3.442026			32.663017			51.036	49.745544	0.0000		118.547105	0.0000	65323.496	32660.466	65323.496	32660.466	48.9680	-2.0680	50.2583	0.5128	0.4080	0.5278					0.4080	0.5278	0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC, OCV	LG25oC charact P1s	1
24.02.2021 10:39:00	3697004340.002	5.845	3.581	21.11	14968	SK04A2D030	0	0.0000	7	4.0075	2.398	0.000	0.0000	0.000	0.000	0.0000	0.000	15.00	4.87	24.56	15.00	24.56	4.87	24.56	15.00	24.56	4.87	3.687457	3.687457	3.683854	3.683854	3.685417	3.685417	0.000000	0.000000	0.000	0.000000		0.000000	0.0000	0.000000	0.000000	0.0000	32660.466	32660.466	32660.466	32660.466	48.9680	48.9680	50.2583	50.2583									0.000000	0.000000	0	0.000000	0.000000	OCV	OCV generic long S	7
24.02.2021 13:05:00	3697013100.005	5.947	4.007	21.11	14973	SK04A2D030	0	0.0000	8	4.0075	10.232				0.050	0.0000	0.050	5.25	0.11					5.69	5.25	5.69	0.10		4.200449		4.187083	3.934211			31.836578			49.745	48.486883	0.0000		125.256991	0.0000	32660.466	0.000	32660.466	0.000	100.0000	48.9680	100.0000	50.2583									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG05oC 00080S3C4P1s	1
24.02.2021 23:18:55	3697049935.445	6.373	4.670	21.11	14973	SK04A2D030	1	0.8401	9	4.8476	15.893	-0.750	0.0000	-0.750	0.050	0.0000	0.050	5.51	0.83	5.20	7.23	9.13	1.06	5.99	5.22	5.99	0.12	3.000013	4.003407	3.511548	3.989993	3.735991	3.643580	53.767808	43.014002	84.012	82.286393	67.209	65.510021	125.0007	195.086686	160.791310	121.3291	0.000	10753.819	53767.821	0.000	100.0000	15.9878	100.0000	18.1120			0.4897	1.2452	0.5692	1.2530			0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC, OCV	LG05oC 00080S3C4P1s	1
