Date and Time	Time stamp	Total time (days)	Total test time (days)	Position	Tasks	CellUnit	Cycle - actual	Cycle - normalized	Cycle - total	Cycle - total - normalized	Cycle length (h)	Current_dch (C)	Current_dch std dev (C)	Current_dch_end (C)	Current_cha (C)	Current_cha std dev (C)	Current_cha_end (C)	Temp avg (°C)	Temp std dev (°C)	Temp dch start (°C)	Temp dch avg (°C)	Temp dch max (°C)	Temp dch std dev (°C)	Temp cha start (°C)	Temp cha avg (°C)	Temp cha max (°C)	Temp cha std dev (°C)	Voltage EoD (V)	Voltage EoC (V)	Voltage EoD ocv (V)	Voltage EoC ocv (V)	Voltage charge avg (V)	Voltage discharge avg (V)	Ah_dch (Ah)	Ah_cha (Ah)	Ah_dch (nominal) (%)	Ah_dch (C20 first) (%)	Ah_cha (nominal) (%)	Ah_cha (C20 first) (%)	CE (%)	Wh_dch (Wh)	Wh_cha (Wh)	Efficiency (%)	Ah_balance start (mAh)	Ah_balance end (mAh)	Ah_balance max (mAh)	Ah_balance min (mAh)	SoC - max (nom) (%)	SoC - min (nom) (%)	SoC - max (C20 last) (%)	SoC - min (C20 last) (%)	R_DC 0ms EoC (mOhm)	R_DC 50ms EoC (mOhm)	R_DC 0ms EoD (mOhm)	R_DC 50ms EoD (mOhm)	R_DC 0ms SoC50 dch (mOhm)	R_DC 50ms Soc50 dch (mOhm)	R_DC 0ms SoC50 cha (mOhm)	R_DC 50ms Soc50 cha (mOhm)	Shunt voltage dch (µV)	Shunt voltage cha (µV)	CE Shunt 	Ah_cha slippage (Ah)	Ah_dch slippage (Ah)	Cycle type	TestRegime	TestRegime version
26.04.2021 14:46:00	3702285960.002	0.000	0.082	23.14	15442	SK04A23557	0	0.0000	0	0.0000	1.961	0.000	0.0000	0.000	0.000	0.0000	0.000	20.99	1.66	18.12	20.99	24.68	1.66	18.12	20.99	24.68	1.66	3.599548	3.599548	3.599938	3.599938	3.600007	3.600007	0.000000	0.000000	0.000	0.000000		0.000000	0.0000	0.000000	0.000000	0.0000	48692.628	48692.623	48692.628	48692.623	23.9178	23.9178	26.0644	26.0644									0.000000	0.000000	0	0.000000	0.000000	OCV	OCV generic long HP	8
26.04.2021 16:50:00	3702293400.005	0.086	0.144	23.14	15446	SK04A23557	0	0.0000	1	0.0000	1.502				0.750	0.1630	0.050	25.95	0.57					24.70	26.04	26.53	0.56		4.198792		4.188018	3.862211			48.692623			76.082	73.935606	0.0000		189.669616	0.0000	48692.623	-0.001	48692.623	-0.005	100.0000	23.9178	100.0000	26.0644									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG25oC charact P1a	3
26.04.2021 18:20:07	3702298807.505	0.149	0.414	23.14	15446	SK04A23557	1	0.9594	2	0.9594	6.477	-0.750	0.0580	-0.751	0.750	0.0520	0.050	25.72	0.68	25.69	26.17	26.92	0.26	25.95	26.39	26.73	0.33	2.999993	4.199158	3.438736	4.180845	3.781871	3.694625	61.404126	61.509633	95.944	93.708524	96.109	93.397145	99.8285	226.351400	235.340274	96.1805	-0.001	-0.009	61404.130	-105.508	100.1649	4.0560	100.1602	6.7631	0.3240	0.4356	0.4923	0.8709	0.4532	0.6282	0.3474	0.4936	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	3
27.04.2021 00:48:45	3702322125.832	0.419	0.775	23.14	15446	SK04A23557	2	1.9600	3	1.9600	8.661	-0.250	0.0130	-0.250	0.240	0.0210	0.050	25.13	0.17	24.94	25.07	25.59	0.16	25.40	25.17	25.48	0.14	2.999998	4.199284	3.220806	4.189659	3.772865	3.703654	64.033277	64.181014	100.052	97.720858	100.283	97.453410	99.7698	237.400512	242.356819	97.9550	-0.009	0.000	64033.270	-147.747	100.2309	-0.0520	100.2243	2.7709	0.3259	0.4739	0.5128	0.9414	0.4663	0.6651	0.3512	0.5340	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	3
27.04.2021 09:28:23	3702353303.920	0.779	2.507	23.14	15446	SK04A23557	3	2.9838	4	2.9838	41.568	-0.050	0.0020	-0.050	0.050	0.0020	0.008	24.87	0.07	25.02	24.88	25.05	0.07	25.02	24.86	25.02	0.06	2.999984	4.198202	3.036375	4.193169	3.753631	3.713420	65.526724	65.858151	102.386	100.000000	102.903	100.000000	99.4968	243.703585	246.970971	98.6770	0.000	0.000	65526.724	-331.428	100.5179	-2.3855	100.5032	0.5032	0.2351	0.5325	0.5123	0.9260	0.4027	0.6698	0.3110	0.5770	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge - pulses, OCV	LG25oC charact P1a	3
29.04.2021 03:02:28	3702502948.883	2.511	3.256	23.14	15446	SK04A23557	4	4.0078	5	4.0078	17.965	-0.200	0.7160	-0.050				24.96	0.10	24.90	24.96	25.36	0.09					2.999995		3.047943			3.744222	65.534686		102.398	100.012151			0.0000	241.235480		0.0000	0.000	65534.689	65534.691	0.000	100.0000	-2.3980	100.0000	0.4911	0.3326	0.4760	0.5532	0.9728	0.4567	0.6531	0.3402	0.5250	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge - HPPC, OCV	LG25oC charact P1a	3
29.04.2021 21:00:22	3702567622.733	3.260	3.544	23.14	15446	SK04A23557	5	4.0078	6	4.0078	6.934				0.750	0.0160	0.751	25.03	0.34					24.98	25.39	26.19	0.41		3.754542		3.686348	3.559640			32.768675			51.201	49.756445	0.0000		118.839004	0.0000	65534.689	32765.993	65534.689	32765.993	48.8031	-2.3980	50.2476	0.4911	0.3475	0.4461					0.3475	0.4461	0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC, OCV	LG25oC charact P1a	3
06.05.2021 09:08:00	3703129680.002	9.765	3.592	23.14	15525	SK04A23557	0	0.0000	7	4.0078	1.148				0.750	0.1300	0.050	25.67	0.38					24.86	25.73	26.13	0.37		4.199032		4.188784	3.909883			32.626513			50.979	49.540585	0.0000		129.690281	0.0000	32765.993	0.000	32765.993	0.000	100.0000	48.8031	100.0000	50.2476									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG25oC 00100S3C4aP1a	1
06.05.2021 10:16:52	3703133812.784	9.813	3.737	23.14	15525	SK04A23557	1	0.9647	8	4.9725	3.462	-0.750	0.0580	-0.751	0.720	0.0190	0.056	26.24	0.36	25.49	26.08	26.94	0.35	25.98	26.34	26.69	0.32	2.999956	4.199043	3.417206	4.188095	3.742254	3.685998	61.738629	61.738994	96.467	94.219007	96.467	93.745410	99.9994	227.462341	235.631537	96.5331	0.000	-0.001	61738.634	-0.366	100.0006	3.5334	100.0006	6.2551	0.3200	0.4273	0.4624	0.7943	0.4475	0.5895	0.3200	0.4273	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge - pulses, OCV	LG25oC 00100S3C4aP1a	1
06.05.2021 13:44:36	3703146276.204	9.957	3.877	23.14	15525	SK04A23557	2	1.9293	9	5.9371	3.376	-0.720	0.0210	-0.723	0.720	0.1380	0.050	26.29	0.32	25.80	26.16	26.87	0.25	25.95	26.37	26.75	0.32	3.053945	4.199216	3.415308	4.191792	3.725712	3.664148	61.738999	61.823628	96.467	94.219572	96.599	93.873920	99.8631	227.649332	235.929772	96.4903	-0.001	-0.001	61739.003	-84.631	100.1322	3.5328	100.1285	6.2546			0.4462	0.7908	0.4462	0.7908			0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC, OCV, Charge CC-CV, OCV	LG25oC 00100S3C4aP1a	1
06.05.2021 17:07:11	3703158431.017	10.098	4.018	23.14	15525	SK04A23557	3	2.8973	10	6.9051	3.370	-0.720	0.0300	-0.724	0.720	0.0300	0.050	26.31	0.31	25.97	26.21	26.91	0.23	25.95	26.35	26.73	0.32	2.999986	4.198893	3.405505	4.191988	3.770645	3.625018	61.952533	61.964759	96.801	94.545445	96.820	94.088215	99.9803	228.407129	236.394833	96.6210	-0.001	0.000	61952.537	-12.228	100.0191	3.1992	100.0186	5.9303	0.3506	0.4287	0.4567	0.8079	0.4462	0.6745	0.3437	0.4252	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC 00100S3C4aP1a	1
