Date and Time	Time stamp	Total time (days)	Total test time (days)	Position	Tasks	CellUnit	Cycle - actual	Cycle - normalized	Cycle - total	Cycle - total - normalized	Cycle length (h)	Current_dch (C)	Current_dch std dev (C)	Current_dch_end (C)	Current_cha (C)	Current_cha std dev (C)	Current_cha_end (C)	Temp avg (°C)	Temp std dev (°C)	Temp dch start (°C)	Temp dch avg (°C)	Temp dch max (°C)	Temp dch std dev (°C)	Temp cha start (°C)	Temp cha avg (°C)	Temp cha max (°C)	Temp cha std dev (°C)	Voltage EoD (V)	Voltage EoC (V)	Voltage EoD ocv (V)	Voltage EoC ocv (V)	Voltage charge avg (V)	Voltage discharge avg (V)	Ah_dch (Ah)	Ah_cha (Ah)	Ah_dch (nominal) (%)	Ah_dch (C20 first) (%)	Ah_cha (nominal) (%)	Ah_cha (C20 first) (%)	CE (%)	Wh_dch (Wh)	Wh_cha (Wh)	Efficiency (%)	Ah_balance start (mAh)	Ah_balance end (mAh)	Ah_balance max (mAh)	Ah_balance min (mAh)	SoC - max (nom) (%)	SoC - min (nom) (%)	SoC - max (C20 last) (%)	SoC - min (C20 last) (%)	R_DC 0ms EoC (mOhm)	R_DC 50ms EoC (mOhm)	R_DC 0ms EoD (mOhm)	R_DC 50ms EoD (mOhm)	R_DC 0ms SoC50 dch (mOhm)	R_DC 50ms Soc50 dch (mOhm)	R_DC 0ms SoC50 cha (mOhm)	R_DC 50ms Soc50 cha (mOhm)	Shunt voltage dch (µV)	Shunt voltage cha (µV)	CE Shunt 	Ah_cha slippage (Ah)	Ah_dch slippage (Ah)	Cycle type	TestRegime	TestRegime version
03.06.2021 12:46:00	3705561960.002	0.000	0.046	21.10	15786	SK04A21702	0	0.0000	0	0.0000	1.103	0.000	0.0000	0.000	0.000	0.0000	0.000	16.77	29.97	-186.73	16.77	23.81	29.97	-186.73	16.77	23.81	29.97	3.599060	3.599060	3.598649	3.598649	3.598839	3.598839	0.000000	0.000000	0.000	0.000000		0.000000	0.0000	0.000000	0.000000	0.0000	48819.222	48819.220	48819.222	48819.220	23.7200	23.7200	25.8133	25.8133									0.000000	0.000000	0	0.000000	0.000000	OCV	OCV generic long HP	8
03.06.2021 13:54:00	3705566040.005	0.047	0.118	21.10	15788	SK04A21702	0	0.0000	1	0.0000	1.739				0.750	0.2100	0.050	27.43	1.67					23.93	27.67	29.62	1.78		4.199262		4.186629	3.937456			48.819217			76.280	74.186726	0.0000		190.126331	0.0000	48819.220	0.000	48819.220	-0.002	100.0000	23.7200	100.0000	25.8133									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG25oC charact P1a	3
03.06.2021 15:38:20	3705572300.012	0.120	0.405	21.10	15788	SK04A21702	1	0.9801	2	0.9801	6.880	-0.750	0.0590	-0.750	0.750	0.0620	0.050	27.23	2.05	26.00	28.54	31.60	1.37	25.89	28.40	29.98	1.40	2.999998	4.199248	3.362188	4.181992	3.802458	3.687533	62.728476	62.828665	98.013	95.776731	98.170	95.475783	99.8405	231.153944	240.021728	96.3054	0.000	-0.005	62728.481	-100.189	100.1565	1.9867	100.1522	4.6765	0.3768	0.4480	0.4215	0.7820	0.4143	0.5638	0.3979	0.5213	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	3
03.06.2021 22:31:07	3705597067.356	0.406	0.770	21.10	15788	SK04A21702	2	1.9865	3	1.9865	8.753	-0.250	0.0140	-0.250	0.240	0.0210	0.050	25.34	0.55	24.47	25.24	27.18	0.55	25.95	25.36	26.33	0.46	3.000000	4.199388	3.178946	4.189702	3.768811	3.694636	64.405665	64.480850	100.634	98.337541	100.751	97.986479	99.8834	238.711533	243.381443	98.0812	-0.005	0.000	64405.663	-75.190	100.1175	-0.6338	100.1143	2.1278	0.3830	0.5172	0.4587	0.8485	0.4328	0.6338	0.3962	0.5721	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	3
04.06.2021 07:16:17	3705628577.515	0.771	2.501	21.10	15788	SK04A21702	3	3.0098	4	3.0098	41.542	-0.050	0.0020	-0.050	0.050	0.0020	0.028	24.67	0.22	24.87	24.63	25.24	0.20	24.73	24.70	25.14	0.23	2.999997	4.198753	3.035740	4.193398	3.754249	3.713886	65.494484	65.805865	102.335	100.000000	102.822	100.000000	99.5268	243.599242	246.791516	98.7065	0.000	0.000	65494.484	-311.381	100.4865	-2.3351	100.4732	0.4732	0.3863	0.4849	0.4368	0.8332	0.3970	0.6531	0.3295	0.5439	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge - pulses, OCV	LG25oC charact P1a	3
06.06.2021 00:48:47	3705778127.022	2.502	3.247	21.10	15788	SK04A21702	4	4.0332	5	4.0332	17.920	-0.200	0.7160	-0.050				25.04	0.27	24.85	25.03	26.25	0.27					2.999998		3.047691			3.745623	65.498596		102.342	100.006278			0.0000	241.134174		0.0000	0.000	65498.600	65498.601	0.000	100.0000	-2.3416	100.0000	0.4669	0.4010	0.5468	0.4612	0.8650	0.4277	0.6220	0.4096	0.5922	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge - HPPC, OCV	LG25oC charact P1a	3
06.06.2021 18:44:00	3705842640.041	3.249	3.536	21.10	15788	SK04A21702	5	4.0332	6	4.0332	6.933				0.750	0.0280	0.751	25.35	1.11					25.02	26.54	28.76	1.25		3.753590		3.687136	3.483300			32.750667			51.173	49.768614	0.0000		118.801068	0.0000	65498.600	32747.919	65498.600	32747.919	48.8314	-2.3416	50.2356	0.4669	0.3931	0.4641					0.3931	0.4641	0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC, OCV	LG25oC charact P1a	3
07.06.2021 13:23:00	3705909780.005	4.026	3.596	21.10	15812	SK04A21702	0	0.0000	7	4.0332	1.444				0.500	0.1280	0.050	25.72	0.60					24.37	25.80	26.44	0.59		4.199042		4.188695	3.981867			32.551643			50.862	49.466173	0.0000		128.950768	0.0000	32747.919	-0.001	32747.919	-0.001	100.0000	48.8314	100.0000	50.2356									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG25oC Soc080 P1a	1
07.06.2021 14:49:39	3705914979.897	4.086	3.936	21.10	15812	SK04A21702	1	1.0075	8	5.0407	8.146	-0.250	0.0140	-0.250	0.500	0.0160	0.500	25.39	0.74	25.38	25.17	26.62	0.46	25.87	26.20	27.42	0.82	3.000000	4.001645	3.158315	3.960761	3.597785	3.696079	64.482805	51.586001	100.754	98.455322	80.603	78.391191	125.0006	239.034385	191.164754	125.0410	-0.001	12896.798	64482.806	-0.001	100.0000	-0.7544	100.0000	2.0105			0.4439	0.8020	0.4276	0.6048	0.3712	0.4698	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC, OCV	LG25oC Soc080 P1a	1
13.09.2021 11:38:00	3714370680.002	101.953	4.013	21.20	16450	SK04A21702	0	0.0000	9	5.0407	1.851	0.000	0.0000	-0.000	0.000	0.0000	-0.000	26.23	1.09	28.22	26.23	28.22	1.09	28.22	26.23	28.22	1.09	3.924927	3.924927	3.924575	3.924575	3.924600	3.924600	0.000000	0.000000	0.000	0.000000		0.000000	0.0000	0.000000	0.000000	0.0000	12896.798	12896.799	12896.799	12896.798	79.8488	79.8488	80.4017	80.4017									0.000000	0.000000	0	0.000000	0.000000	OCV	OCV generic long HP	8
