Date and Time	Time stamp	Total time (days)	Total test time (days)	Position	Tasks	CellUnit	Cycle - actual	Cycle - normalized	Cycle - total	Cycle - total - normalized	Cycle length (h)	Current_dch (C)	Current_dch std dev (C)	Current_dch_end (C)	Current_cha (C)	Current_cha std dev (C)	Current_cha_end (C)	Temp avg (°C)	Temp std dev (°C)	Temp dch start (°C)	Temp dch avg (°C)	Temp dch max (°C)	Temp dch std dev (°C)	Temp cha start (°C)	Temp cha avg (°C)	Temp cha max (°C)	Temp cha std dev (°C)	Voltage EoD (V)	Voltage EoC (V)	Voltage EoD ocv (V)	Voltage EoC ocv (V)	Voltage charge avg (V)	Voltage discharge avg (V)	Ah_dch (Ah)	Ah_cha (Ah)	Ah_dch (nominal) (%)	Ah_dch (C20 first) (%)	Ah_cha (nominal) (%)	Ah_cha (C20 first) (%)	CE (%)	Wh_dch (Wh)	Wh_cha (Wh)	Efficiency (%)	Ah_balance start (mAh)	Ah_balance end (mAh)	Ah_balance max (mAh)	Ah_balance min (mAh)	SoC - max (nom) (%)	SoC - min (nom) (%)	SoC - max (C20 last) (%)	SoC - min (C20 last) (%)	R_DC 0ms EoC (mOhm)	R_DC 50ms EoC (mOhm)	R_DC 0ms EoD (mOhm)	R_DC 50ms EoD (mOhm)	R_DC 0ms SoC50 dch (mOhm)	R_DC 50ms Soc50 dch (mOhm)	R_DC 0ms SoC50 cha (mOhm)	R_DC 50ms Soc50 cha (mOhm)	Shunt voltage dch (µV)	Shunt voltage cha (µV)	CE Shunt 	Ah_cha slippage (Ah)	Ah_dch slippage (Ah)	Cycle type	TestRegime	TestRegime version
18.05.2021 14:13:00	3704184780.002	0.000	0.792	24.18	15672	SK05A15632	0	0.0000	0	0.0000	19.000	0.000	0.0000	0.000	0.000	0.0000	0.000	22.89	1.99	18.90	22.89	24.74	1.99	18.90	22.89	24.74	1.99	3.599243	3.599243	3.599821	3.599821	3.599999	3.599999	0.000000	0.000000	0.000	0.000000		0.000000	0.0000	0.000000	0.000000	0.0000	48682.115	48682.071	48682.115	48682.071	23.9343	23.9342	26.3658	26.3657									0.000000	0.000000	0	0.000000	0.000000	OCV	OCV generic long HP	8
19.05.2021 09:17:00	3704253420.005	0.794	0.854	24.18	15699	SK05A15632	0	0.0000	1	0.0000	1.505				0.750	0.2130	0.050	25.91	0.57					24.66	26.01	26.53	0.56		4.197032		4.186318	3.946364			48.682110			76.066	73.634269	0.0000		189.698689	0.0000	48682.071	-0.001	48682.071	-0.044	100.0001	23.9343	100.0001	26.3658									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG25oC charact P1a	3
19.05.2021 10:47:17	3704258837.028	0.857	1.120	24.18	15699	SK05A15632	1	0.9631	2	0.9631	6.380	-0.750	0.0580	-0.751	0.750	0.0600	0.050	25.59	0.79	25.52	26.10	27.05	0.37	25.95	26.37	26.77	0.34	2.999996	4.196686	3.429943	4.178066	3.807502	3.677301	61.636883	61.707011	96.308	93.955267	96.417	93.335121	99.8864	227.008093	236.145968	96.1304	-0.001	-0.006	61636.887	-70.130	100.1096	3.6924	100.1061	6.7709	0.3627	0.4881	0.4964	0.8751	0.4656	0.6413	0.3864	0.5456	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	3
19.05.2021 17:10:03	3704281803.688	1.123	1.479	24.18	15699	SK05A15632	2	1.9651	3	1.9651	8.619	-0.250	0.0130	-0.250	0.250	0.0130	0.050	24.95	0.18	24.70	24.88	25.46	0.16	25.28	24.98	25.28	0.15	2.999990	4.197030	3.213919	4.186097	3.770613	3.691071	64.131779	64.245925	100.206	97.758325	100.384	97.175363	99.8223	237.623901	242.512440	97.9842	-0.006	-0.001	64131.775	-114.153	100.1784	-0.2059	100.1727	2.9973	0.3365	0.4914	0.5323	0.9669	0.4873	0.6927	0.3490	0.5413	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	3
20.05.2021 01:47:11	3704312831.705	1.482	3.216	24.18	15699	SK05A15632	3	2.9902	4	2.9902	41.672	-0.050	0.0020	-0.050	0.050	0.0020	0.050	24.72	0.07	24.88	24.72	24.94	0.08	24.90	24.71	24.90	0.06	2.999979	4.200002	3.035644	4.192200	3.748239	3.712501	65.602371	66.113388	102.504	100.000000	103.302	100.000000	99.2271	243.876703	247.900141	98.3770	-0.001	-0.001	65602.370	-511.019	100.7985	-2.5037	100.7729	0.7729	0.2969	0.5404	0.5514	1.0258	0.4732	0.7404	0.1633	0.4597	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC  - R_DC, OCV	LG25oC charact P1a	3
21.05.2021 19:27:29	3704462849.166	3.218	3.964	24.18	15699	SK05A15632	4	4.0173	5	4.0173	17.971	-0.200	0.7160	-0.050				24.79	0.10	24.66	24.79	25.22	0.10					2.999966		3.047295			3.744994	65.733419		102.708	100.199761			0.0000	241.866785		0.0000	-0.001	65733.422	65733.423	-0.001	100.0000	-2.7085	100.0000	0.5747	0.3781	0.5304	0.6224	1.0093	0.4751	0.6695	0.3855	0.5756	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge - HPPC, OCV	LG25oC charact P1a	3
22.05.2021 13:25:45	3704527545.611	3.967	4.253	24.18	15699	SK05A15632	5	4.0173	6	4.0173	6.936				0.750	0.0290	0.751	24.85	0.38					24.80	25.30	26.16	0.45		3.757502		3.685836	3.472974			32.868670			51.357	49.715604	0.0000		119.264820	0.0000	65733.422	32864.730	65733.422	32864.730	48.6489	-2.7085	50.2904	0.5747	0.3455	0.4787					0.3455	0.4787	0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC, OCV	LG25oC charact P1a	3
25.05.2021 11:27:00	3704779620.003	6.885	4.302	24.18	15730	SK05A15632	0	0.0000	7	4.0173	1.157				0.750	0.2260	0.050	25.40	0.40					24.57	25.47	25.91	0.39		4.197819		4.187326	3.997720			32.612694			50.957	49.328426	0.0000		129.700234	0.0000	32864.730	-0.001	32864.730	-0.001	100.0000	48.6489	100.0000	50.2904									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG25oC 00040S3C4 P1a	1
25.05.2021 12:36:24	3704783784.335	6.933	4.399	24.18	15730	SK05A15632	1	0.9672	8	4.9845	2.342	-0.750	0.0580	-0.751	0.750	0.0440	0.750	25.94	0.38	25.14	25.86	26.83	0.40	25.99	25.89	26.10	0.08	2.999991	3.719457	3.412211	3.659195	3.574591	3.678538	61.898668	24.759997	96.717	94.354315	38.687	37.450806	249.9947	227.919128	89.955480	253.3688	-0.001	37138.668	61898.672	-0.001	100.0000	3.2833	100.0000	6.3750			0.4668	0.7965	0.4491	0.5965	0.3801	0.5079	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC, OCV	LG25oC 00040S3C4 P1a	1
25.05.2021 14:56:54	3704792214.521	7.030	4.473	24.18	15730	SK05A15632	2	1.3524	9	5.3697	1.781	-0.750	0.0320	-0.751	0.750	0.2870	0.050	25.74	0.40	25.64	25.80	26.53	0.34	25.99	25.63	25.99	0.27	2.999995	3.656561	3.419358	3.651219	3.608056	3.355759	24.657280	22.294513	38.527	37.585959	34.835	33.721631	110.5980	85.963718	80.604945	106.6482	37138.668	39501.434	61795.953	37138.668	41.9708	3.4438	43.8258	6.5303			0.4733	0.8325	0.4733	0.8325			0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC, OCV, Charge CC-CV, OCV	LG25oC 00040S3C4 P1a	1
