Date and Time	Time stamp	Total time (days)	Total test time (days)	Position	Tasks	CellUnit	Cycle - actual	Cycle - normalized	Cycle - total	Cycle - total - normalized	Cycle length (h)	Current_dch (C)	Current_dch std dev (C)	Current_dch_end (C)	Current_cha (C)	Current_cha std dev (C)	Current_cha_end (C)	Temp avg (°C)	Temp std dev (°C)	Temp dch start (°C)	Temp dch avg (°C)	Temp dch max (°C)	Temp dch std dev (°C)	Temp cha start (°C)	Temp cha avg (°C)	Temp cha max (°C)	Temp cha std dev (°C)	Voltage EoD (V)	Voltage EoC (V)	Voltage EoD ocv (V)	Voltage EoC ocv (V)	Voltage charge avg (V)	Voltage discharge avg (V)	Ah_dch (Ah)	Ah_cha (Ah)	Ah_dch (nominal) (%)	Ah_dch (C20 first) (%)	Ah_cha (nominal) (%)	Ah_cha (C20 first) (%)	CE (%)	Wh_dch (Wh)	Wh_cha (Wh)	Efficiency (%)	Ah_balance start (mAh)	Ah_balance end (mAh)	Ah_balance max (mAh)	Ah_balance min (mAh)	SoC - max (nom) (%)	SoC - min (nom) (%)	SoC - max (C20 last) (%)	SoC - min (C20 last) (%)	R_DC 0ms EoC (mOhm)	R_DC 50ms EoC (mOhm)	R_DC 0ms EoD (mOhm)	R_DC 50ms EoD (mOhm)	R_DC 0ms SoC50 dch (mOhm)	R_DC 50ms Soc50 dch (mOhm)	R_DC 0ms SoC50 cha (mOhm)	R_DC 50ms Soc50 cha (mOhm)	Shunt voltage dch (µV)	Shunt voltage cha (µV)	CE Shunt 	Ah_cha slippage (Ah)	Ah_dch slippage (Ah)	Cycle type	TestRegime	TestRegime version
21.12.2020 13:15:00	3691397700.002	0.000	0.281	21.15	14460	SK04A2D012	0	0.0000	0	0.0000	6.738	0.000	0.0000	0.000	0.000	0.0000	0.000	21.68	1.72	18.79	21.68	24.19	1.72	18.79	21.68	24.19	1.72	3.601074	3.601074	3.601293	3.601293	3.601423	3.601423	0.000000	0.000000	0.000	0.000000		0.000000	0.0000	0.000000	0.000000	0.0000	30740.410	30740.394	30740.410	30740.394	51.9681	51.9681	53.3682	53.3682									0.000000	0.000000	0	0.000000	0.000000	OCV	OCV generic long HP	8
21.12.2020 20:01:00	3691422060.005	0.282	0.343	21.15	14462	SK04A2D012	0	0.0000	1	0.0000	1.499				0.750	0.2120	0.050	25.66	0.75					24.10	25.79	26.45	0.74		4.198321		4.188447	3.946813			48.497359			75.777	73.568295	0.0000		189.089299	0.0000	30740.394	-0.001	30740.394	-17756.970	127.7453	51.9681	126.9365	53.3682									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG25oC charact P1a	2
21.12.2020 21:30:55	3691427455.594	0.344	0.605	21.15	14462	SK04A2D012	1	0.9598	2	0.9598	6.281	-0.750	0.0620	-0.751	0.750	0.0620	0.050	25.19	0.94	25.15	25.81	26.79	0.41	25.93	26.20	26.54	0.30	2.999986	4.198278	3.438290	4.180617	3.812048	3.688314	61.427118	61.493141	95.980	95.221886	96.083	93.282307	99.8926	226.314591	235.472739	96.1107	-0.001	-0.008	61427.122	-66.025	100.1032	4.0201	100.1002	6.8178	0.3941	0.5100	0.5048	0.8772	0.4761	0.6484	0.4077	0.5558	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	2
22.12.2020 03:47:47	3691450067.015	0.606	0.957	21.15	14462	SK04A2D012	2	1.9593	3	1.9593	8.443	-0.250	0.0140	-0.250	0.250	0.0140	0.008	24.46	0.17	24.11	24.39	24.95	0.17	24.76	24.50	24.76	0.13	2.999904	4.189516	3.237928	4.170486	3.772443	3.701761	63.966829	63.018065	99.948	99.158846	98.466	95.595548	101.5055	237.090665	237.609113	99.7818	-0.008	0.000	63966.823	-0.008	100.0000	0.0518	100.0000	2.9652	0.3772	0.5268	0.5535	0.9813	0.5087	0.7197	0.3704	0.5693	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge - pulses, OCV	LG25oC charact P1a	2
22.12.2020 12:14:20	3691480460.962	0.958	2.676	21.15	14462	SK04A2D012	3	2.9672	4	2.9672	41.270	-0.050	0.0020	-0.050	0.050	0.0020	0.008	24.14	0.09	24.36	24.14	24.45	0.10	24.26	24.14	24.28	0.07	2.999989	4.197864	3.038463	4.192947	3.752892	3.706833	64.509453	65.921548	100.796	100.000000	103.002	100.000000	97.8579	239.393628	247.189363	96.8462	0.000	-0.001	64509.453	-1412.096	102.2064	-0.7960	102.1421	2.1421	0.2270	0.4046	0.6060	1.0287	0.5038	0.7548	0.2641	0.5092	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge - pulses, OCV	LG25oC charact P1a	2
24.12.2020 05:30:32	3691629032.600	2.677	3.437	21.15	14462	SK04A2D012	4	3.9933	5	3.9933	18.261	-0.200	0.7150	-0.050				24.34	0.10	24.12	24.34	24.79	0.10					2.999995		3.045792			3.732809	65.670178		102.610	101.799310			0.0000	241.356753		0.0000	-0.001	65670.181	65670.182	-0.001	100.0000	-2.6097	100.0000	0.3813	0.4142	0.5647	0.5152	0.9413	0.4722	0.6645	0.4132	0.6026	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge - HPPC, OCV	LG25oC charact P1a	2
24.12.2020 23:46:13	3691694773.810	3.438	3.726	21.15	14462	SK04A2D012	5	3.9933	6	3.9933	6.935				0.750	0.0280	0.751	24.43	0.47					24.24	24.95	26.05	0.59		3.757713		3.685661	3.478247			32.836665			51.307	49.811732	0.0000		119.206872	0.0000	65670.181	32833.496	65670.181	32833.496	48.6977	-2.6097	50.1931	0.3813	0.3811	0.5017					0.3811	0.5017	0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC, OCV	LG25oC charact P1a	2
13.01.2021 11:19:00	3693377940.002	22.919	3.763	21.15	14634	SK04A2D012	0	0.0000	7	3.9933	0.894				0.750	0.0350	0.750	25.20	0.50					24.28	25.13	25.77	0.43		4.200004		4.127969	3.946092			29.309380			45.796	44.461001	0.0000		115.828638	0.0000	32833.496	3524.111	32833.496	3524.111	94.4936	48.6977	94.6541	50.1931									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC, OCV	LG25oC 00100S3C4cP1a	1
13.01.2021 12:12:38	3693381158.437	22.957	3.886	21.15	14634	SK04A2D012	1	0.9100	8	4.9033	2.949	-0.750	0.0620	-0.751	0.750	0.0300	0.750	26.00	0.38	25.35	25.75	26.69	0.36	25.98	26.11	26.47	0.28	2.999963	4.197637	3.418022	4.127129	3.789436	3.659034	58.238799	58.239006	90.998	90.279480	90.998	88.345932	99.9996	213.184606	221.271817	96.3451	3524.111	3523.902	61762.915	3523.902	94.4939	3.4954	94.6544	6.3085	0.3934	0.4841	0.4731	0.7959	0.4590	0.6080	0.3934	0.4841	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC, OCV	LG25oC 00100S3C4cP1a	1
13.01.2021 15:09:34	3693391774.635	23.080	4.005	21.15	14634	SK04A2D012	2	1.8200	9	5.8133	2.843	-0.750	0.0240	-0.751	0.750	0.0280	0.750	26.08	0.32	25.70	25.90	26.62	0.22	25.92	26.18	26.57	0.33	3.000580	4.200011	3.415448	4.131497	3.801970	3.583413	58.239007	58.395070	90.998	90.279803	91.242	88.582674	99.7327	213.218086	221.834925	96.1157	3523.902	3367.838	61762.914	3367.838	94.7378	3.4954	94.8911	6.3085	0.3893	0.4739	0.4802	0.8343	0.4802	0.8343	0.3893	0.4739	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC, OCV, Charge CC, OCV	LG25oC 00100S3C4cP1a	1
