discharge_capacity,cycle_life
-0.04374035797217801,597
-0.04380299867330906,597
-0.04386563937444099,597
-0.043928280075573034,597
-0.043965919153278965,597
-0.04400275079781901,597
-0.04403958244235795,597
-0.044076414086898,597
-0.044113245731438044,597
-0.044157780368722976,597
-0.04420933384185799,597
-0.044260887314992,597
-0.044312440788128016,597
-0.04436399426126192,597
-0.04441554773439693,597
-0.044467101207532056,597
-0.04451865468066707,597
-0.04457020815380197,597
-0.04461373101939403,597
-0.044652347387788005,597
-0.04469096375618198,597
-0.04472958012457495,597
-0.044768196492968926,597
-0.044808554159752045,597
-0.044856593624160945,597
-0.04490463308857007,597
-0.04495267255297897,597
-0.04500071201738798,597
-0.04504875148179599,597
-0.045096790946206,597
-0.04514483041061501,597
-0.04519286987502302,597
-0.045238573826476,597
-0.04526553596170002,597
-0.04529249809692393,597
-0.04531946023214806,597
-0.045346422367371964,597
-0.04537338450259609,597
-0.045419604142028946,597
-0.045468406829052954,597
-0.04551720951607796,597
-0.04556601220310097,597
-0.045614814890125976,597
-0.045663617577149984,597
-0.0457124202641741,597
-0.045761222951197,597
-0.04581002563822201,597
-0.045840702774117004,597
-0.04586721607682609,597
-0.045893729379533954,597
-0.04592024268224404,597
-0.045946755984952015,597
-0.04598810105363005,597
-0.046039656045122945,597
-0.04609121103661695,597
-0.04614276602811107,597
-0.04619432101960497,597
-0.046245876011097975,597
-0.04629743100259198,597
-0.0463489859940861,597
-0.046400540985579,597
-0.04644558177170999,597
-0.046478785639858966,597
-0.046511989508006946,597
-0.046545193376155036,597
-0.046578397244303016,597
-0.04661578377471398,597
-0.04666511938915696,597
-0.04671445500360005,597
-0.04676379061804303,597
-0.04681312623248601,597
-0.04686246184692899,597
-0.046911797461371973,597
-0.046961133075814065,597
-0.047010468690257046,597
-0.047059804304700026,597
-0.047075254941288946,597
-0.047088606771534036,597
-0.047101958601778016,597
-0.047115310432021995,597
-0.047128662262266974,597
-0.04716109475814101,597
-0.047196892786869005,597
-0.047232690815597,597
-0.047268488844324,597
-0.04730428687305199,597
-0.04734008490177899,597
-0.047375882930506985,597
-0.04741168095923498,597
-0.04744747898796298,597
-0.047463591669446914,597
-0.04746901772495593,597
-0.04747444378046395,597
-0.04747986983597208,597
-0.047485295891481094,597
-0.04750399232781399,597
-0.04753320504987302,597
-0.04756241777193404,597
-0.047591630493994064,597
-0.04762084321605409,597
-0.047650055938114,597
-0.04767926866017402,597
-0.04770848138223405,597
-0.04773769410429407,597
-0.04775629421294203,597
-0.047754873950724086,597
-0.04775345368850803,597
-0.047752033426290086,597
-0.04775061316407203,597
-0.047753550119934096,597
-0.04777789882269501,597
-0.04780224752545803,597
-0.04782659622821994,597
-0.047850944930981076,597
-0.04787529363374399,597
-0.04789964233650501,597
-0.04792399103926703,597
-0.047948339742029056,597
-0.04797268844479197,597
-0.047946119983782065,597
-0.04791884017787307,597
-0.04789156037196196,597
-0.047864280566052964,597
-0.04783700076014208,597
-0.04784661320252692,597
-0.04786220220876103,597
-0.047877791214994025,597
-0.04789338022122702,597
-0.04790896922746002,597
-0.047924558233694015,597
-0.04794014723992701,597
-0.04795573624616001,597
-0.04796826629272399,597
-0.04797670228218509,597
-0.04798513827164497,597
-0.047993574261105953,597
-0.04800201025056705,597
-0.04803267308034709,597
-0.04806865329607202,597
-0.048104633511797945,597
-0.048140613727523984,597
-0.048176593943249024,597
-0.04821257415897495,597
-0.04824855437470099,597
-0.04828453459042603,597
-0.048315729862216994,597
-0.048299080928866034,597
-0.04828243199551496,597
-0.048265783062164,597
-0.04826282425760797,597
-0.04827973183677603,597
-0.048296639415944975,597
-0.04831354699511303,597
-0.04833045457428198,597
-0.048347362153450035,597
-0.04836426973261798,597
-0.04838117731178604,597
-0.04839178438680203,597
-0.048359786382626946,597
-0.04832778837845397,597
-0.04829579037428,597
-0.04829175406671804,597
-0.048292283388115975,597
-0.04829281270951402,597
-0.04829334203091196,597
-0.04829387135231,597
-0.04829440067370694,597
-0.048294929995104985,597
-0.04828917091664797,597
-0.04826022890663806,597
-0.04823128689663003,597
-0.04820234488662101,597
-0.048202475166549075,597
-0.048205004671692975,597
-0.04820753417683599,597
-0.04821006368197911,597
-0.04821259318712201,597
-0.04821512269226502,597
-0.048217652197408034,597
-0.048163109327313935,597
-0.048097663701176074,597
-0.04803221807503799,597
-0.04798516511332207,597
-0.04795106636923596,597
-0.047916967625150075,597
-0.04788286888106297,597
-0.04784877013697697,597
-0.04781467139289097,597
-0.04775607558240291,597
-0.047677151247439986,597
-0.04759822691247695,597
-0.04751930257751402,597
-0.047506259658573025,597
-0.047509172818581025,597
-0.047512085978589025,597
-0.047514999138597025,597
-0.047517912298604914,597
-0.04750435797570396,597
-0.04748782434295706,597
-0.04747129071021006,597
-0.04745349359791906,597
-0.04742633687348907,597
-0.047399180149059084,597
-0.047372023424628096,597
-0.047344866700199106,597
-0.04728482101991993,597
-0.04717013531143499,597
-0.04705544960294894,597
-0.046940763894464,597
-0.04684189337935596,597
-0.04677861709655906,597
-0.04671534081376094,597
-0.046652064530964044,597
-0.046583684900003974,597
-0.046514085269758976,597
-0.04644448563951409,597
-0.04637488600926898,597
-0.046310057451599995,597
-0.046280782058151004,597
-0.046251506664701014,597
-0.04620667778974896,597
-0.04612641904050008,597
-0.04604616029125097,597
-0.045965901542002086,597
-0.04588564279275298,597
-0.04581917492324106,597
-0.04578438764584403,597
-0.0457263704334151,597
-0.04559744750665995,597
-0.045468524579904024,597
-0.045339601653148986,597
-0.04521067872639406,597
-0.045081755799638024,597
-0.04502519861589305,597
-0.04497245855947407,597
-0.04491968875820107,597
-0.04486691895692807,597
-0.04481414915565507,597
-0.04476137935438307,597
-0.044707257885646,597
-0.044622052972279946,597
-0.04451186493122905,597
-0.04440167689017904,597
-0.044291488849129035,597
-0.04418130080807903,597
-0.04407111276702902,597
-0.04396164304703698,597
-0.04385741716351099,597
-0.043753191279986,597
-0.043648965396461015,597
-0.043544739512936026,597
-0.04344051362941004,597
-0.04329484320284904,597
-0.043164878318695976,597
-0.04303491343454202,597
-0.042904948550388955,597
-0.042774983666236,597
-0.04264171534518901,597
-0.042502808998652,597
-0.04243534346369204,597
-0.04236834889986796,597
-0.04230135433604498,597
-0.04223283769481301,597
-0.042043484283938004,597
-0.041858971419649005,597
-0.041686504378794065,597
-0.041514037337939014,597
-0.04134359011284394,597
-0.04118320515421203,597
-0.04102282019558001,597
-0.04095277330415803,597
-0.04092619685138099,597
-0.04087636489909707,597
-0.040764576134249,597
-0.04065278736940103,597
-0.040521279349791994,597
-0.04038008624922207,597
-0.04024541528200398,597
-0.040113651492233005,597
-0.039981887702463914,597
-0.03987049591815406,597
-0.03977396358491703,597
-0.039667668338601025,597
-0.039561373092285024,597
-0.03945507784596891,597
-0.03938945518399506,597
-0.039281287560223976,597
-0.039103613123758985,597
-0.03892593868729499,597
-0.038748264250831,597
-0.03873487978823298,597
-0.038795033576141,597
-0.038855187364050026,597
-0.03891534115195794,597
-0.03891427876589204,597
-0.03880344444369199,597
-0.03869023563659901,597
-0.038577026829505034,597
-0.038479406065876964,597
-0.038309090000391066,597
-0.03809314020324506,597
-0.03787719040609894,597
