Date and Time	Time stamp	Total time (days)	Total test time (days)	Position	Tasks	CellUnit	Cycle - actual	Cycle - normalized	Cycle - total	Cycle - total - normalized	Cycle length (h)	Current_dch (C)	Current_dch std dev (C)	Current_dch_end (C)	Current_cha (C)	Current_cha std dev (C)	Current_cha_end (C)	Temp avg (°C)	Temp std dev (°C)	Temp dch start (°C)	Temp dch avg (°C)	Temp dch max (°C)	Temp dch std dev (°C)	Temp cha start (°C)	Temp cha avg (°C)	Temp cha max (°C)	Temp cha std dev (°C)	Voltage EoD (V)	Voltage EoC (V)	Voltage EoD ocv (V)	Voltage EoC ocv (V)	Voltage charge avg (V)	Voltage discharge avg (V)	Ah_dch (Ah)	Ah_cha (Ah)	Ah_dch (nominal) (%)	Ah_dch (C20 first) (%)	Ah_cha (nominal) (%)	Ah_cha (C20 first) (%)	CE (%)	Wh_dch (Wh)	Wh_cha (Wh)	Efficiency (%)	Ah_balance start (mAh)	Ah_balance end (mAh)	Ah_balance max (mAh)	Ah_balance min (mAh)	SoC - max (nom) (%)	SoC - min (nom) (%)	SoC - max (C20 last) (%)	SoC - min (C20 last) (%)	R_DC 0ms EoC (mOhm)	R_DC 50ms EoC (mOhm)	R_DC 0ms EoD (mOhm)	R_DC 50ms EoD (mOhm)	R_DC 0ms SoC50 dch (mOhm)	R_DC 50ms Soc50 dch (mOhm)	R_DC 0ms SoC50 cha (mOhm)	R_DC 50ms Soc50 cha (mOhm)	Shunt voltage dch (µV)	Shunt voltage cha (µV)	CE Shunt 	Ah_cha slippage (Ah)	Ah_dch slippage (Ah)	Cycle type	TestRegime	TestRegime version
07.10.2020 11:50:00	3684909000.002	0.000	0.081	21.18	14017	SK05A16047	0	0.0000	0	0.0000	1.934	0.000	0.0000	0.000	0.000	0.0000	0.000	23.11	0.87	21.53	23.11	25.24	0.87	21.53	23.11	25.24	0.87	3.601746	3.601746	3.600987	3.600987	3.601075	3.601075	0.000000	0.000000	0.000	0.000000		0.000000	0.0000	0.000000	0.000000	0.0000	48589.063	48589.059	48589.063	48589.059	24.0796	24.0796	26.2709	26.2709									0.000000	0.000000	0	0.000000	0.000000	OCV	OCV generic long HP	8
07.10.2020 13:48:00	3684916080.005	0.082	0.151	21.18	14022	SK05A16047	0	0.0000	1	0.0000	1.696				0.750	0.2110	0.050	26.41	0.50					25.28	26.53	26.98	0.50		4.200223		4.186864	3.948589			48.589058			75.920	73.729096	0.0000		189.380865	0.0000	48589.059	-0.001	48589.059	-0.004	100.0000	24.0796	100.0000	26.2709									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG25oC charact P1a	2
07.10.2020 15:29:47	3684922187.012	0.153	0.427	21.18	14022	SK05A16047	1	0.9614	2	0.9614	6.625	-0.750	0.0590	-0.750	0.750	0.0630	0.050	26.11	0.72	25.99	26.62	27.63	0.37	25.99	26.74	27.21	0.47	2.999939	4.199929	3.436992	4.181068	3.811050	3.678956	61.531994	61.628022	96.144	93.788329	96.294	93.514436	99.8442	226.900672	235.964194	96.1589	-0.001	-0.007	61531.998	-96.029	100.1500	3.8563	100.1457	6.6313	0.4305	0.4983	0.4659	0.8241	0.4503	0.5900	0.4436	0.5552	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	2
07.10.2020 22:07:18	3684946038.232	0.429	0.789	21.18	14022	SK05A16047	2	1.9625	3	1.9625	8.677	-0.250	0.0130	-0.250	0.240	0.0220	0.050	25.53	0.16	25.27	25.48	26.09	0.15	25.88	25.55	25.88	0.12	2.999998	4.200162	3.221412	4.190271	3.773729	3.692596	64.067572	64.259064	100.106	97.653109	100.405	97.506782	99.7020	237.573743	242.708237	97.8845	-0.007	-0.001	64067.567	-191.500	100.2992	-0.1056	100.2906	2.7838	0.4157	0.5325	0.4712	0.8653	0.4506	0.6230	0.4477	0.5942	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	2
08.10.2020 06:47:56	3684977276.196	0.790	2.522	21.18	14022	SK05A16047	3	2.9876	4	2.9876	41.607	-0.050	0.0020	-0.050	0.050	0.0020	0.046	25.30	0.09	25.40	25.31	25.54	0.09	25.48	25.30	25.48	0.08	2.999997	4.199230	3.036815	4.193146	3.753549	3.714745	65.607304	65.902148	102.511	100.000000	102.972	100.000000	99.5526	244.017380	247.136032	98.7381	-0.001	-0.000	65607.303	-294.845	100.4607	-2.5114	100.4474	0.4474	0.3850	0.5318	0.4967	0.8224	0.4353	0.6202	0.4009	0.5979	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge - pulses, OCV	LG25oC charact P1a	2
10.10.2020 00:24:20	3685127060.588	2.524	3.261	21.18	14022	SK05A16047	4	4.0122	5	4.0122	17.722	-0.200	0.7160	-0.050				25.40	0.09	25.40	25.40	25.79	0.09					2.999995		3.048874			3.743387	65.574156		102.460	99.949475			0.0000	241.404033		0.0000	-0.000	65574.160	65574.161	-0.000	100.0000	-2.4596	100.0000	0.4977	0.4371	0.5467	0.4109	0.8297	0.4413	0.6111	0.4398	0.5942	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge - HPPC, OCV	LG25oC charact P1a	2
10.10.2020 18:07:40	3685190860.997	3.262	3.550	21.18	14022	SK05A16047	5	4.0122	6	4.0122	6.934				0.750	0.0280	0.751	25.48	0.34					25.38	25.84	26.67	0.43		3.757339		3.686440	3.477052			32.788666			51.232	49.753562	0.0000		118.991645	0.0000	65574.160	32785.476	65574.160	32785.476	48.7727	-2.4596	50.2513	0.4977	0.4209	0.5093					0.4209	0.5093	0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC, OCV	LG25oC charact P1a	2
06.11.2020 15:46:00	3687518760.002	30.206	3.598	21.18	14164	SK05A16047	0	0.0000	7	4.0122	1.153				0.750	0.2200	0.050	25.92	0.36					25.14	25.99	26.37	0.35		4.199452		4.188910	3.996945			32.933581			51.459	49.973456	0.0000		130.921473	0.0000	32785.476	-0.001	32785.476	-148.110	100.2314	48.7727	100.2247	50.2513									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG25oC charact P1a	2
06.11.2020 16:55:09	3687522909.435	30.254	3.871	21.18	14164	SK05A16047	1	0.9648	8	4.9770	6.556	-0.750	0.0590	-0.751	0.750	0.0620	0.050	25.93	0.72	25.76	26.41	27.34	0.36	25.97	26.59	27.03	0.43	2.999976	4.199641	3.413596	4.182133	3.801052	3.678996	61.746459	61.815055	96.479	94.115221	96.586	93.798240	99.8890	227.537068	236.145500	96.3546	-0.001	-0.007	61746.463	-68.598	100.1072	3.5212	100.1041	6.3058	0.4150	0.4727	0.4544	0.7635	0.4432	0.5603	0.4199	0.5249	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	2
06.11.2020 23:28:30	3687546510.612	30.527	4.230	21.18	14164	SK05A16047	2	1.9666	9	5.9788	8.606	-0.250	0.0130	-0.250	0.250	0.0130	0.050	25.33	0.16	25.10	25.28	25.86	0.15	25.60	25.35	25.60	0.14	2.999997	4.199922	3.189552	4.189369	3.767684	3.690856	64.118544	64.173588	100.185	97.730801	100.271	97.377081	99.9142	237.589626	242.001813	98.1768	-0.007	-0.001	64118.539	-55.052	100.0860	-0.1852	100.0835	2.7065	0.3627	0.4807	0.4668	0.8426	0.4340	0.6067	0.4015	0.5454	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	2
