discharge_capacity,cycle_life
-0.0191754867994669,1048
-0.019214586170027026,1048
-0.01924484561969697,1048
-0.019274247678843004,1048
-0.019303649737989037,1048
-0.01933305179713507,1048
-0.01936245385628077,1048
-0.019391855915426803,1048
-0.019421257974571948,1048
-0.01945066003371798,1048
-0.019483248394279062,1048
-0.01952302400433481,1048
-0.01956279961439189,1048
-0.01960257522444786,1048
-0.01964235083450394,1048
-0.0196821264445588,1048
-0.019715253975455926,1048
-0.019744030893989906,1048
-0.019772807812523996,1048
-0.019801584731057975,1048
-0.019830361649593065,1048
-0.019859138568126822,1048
-0.019887915486660912,1048
-0.01991669240519489,1048
-0.019945796511502967,1048
-0.01998870570844502,1048
-0.020031614905385964,1048
-0.020074524102327795,1048
-0.02011743329926896,1048
-0.020160342496210903,1048
-0.02020006342634406,1048
-0.02022708432864795,1048
-0.020254105230950836,1048
-0.020281126133252836,1048
-0.020308147035556945,1048
-0.020335167937858944,1048
-0.020362188840163054,1048
-0.020389209742464942,1048
-0.02041623064476883,1048
-0.020452071973040886,1048
-0.02049202635308489,1048
-0.020531980733126898,1048
-0.020571935113169904,1048
-0.02061188949321402,1048
-0.020651843873256914,1048
-0.020681284828124813,1048
-0.02070809109315086,1048
-0.020734897358176907,1048
-0.020761703623202843,1048
-0.020788509888227003,1048
-0.020815316153252827,1048
-0.020842122418278874,1048
-0.02086892868330481,1048
-0.02090228477827194,1048
-0.02094736064414704,1048
-0.020992436510023804,1048
-0.02103751237589979,1048
-0.021082588241777,1048
-0.021127664107653987,1048
-0.02116499217955492,1048
-0.021193415149803996,1048
-0.02122183812005496,1048
-0.021250261090306033,1048
-0.021278684060556108,1048
-0.02130710703080707,1048
-0.021335530001056036,1048
-0.021363952971307,1048
-0.02139339518669514,1048
-0.021438555913817048,1048
-0.021483716640939066,1048
-0.021528877368060084,1048
-0.021574038095179993,1048
-0.02161919882230201,1048
-0.021661843893975963,1048
-0.021686730866011028,1048
-0.021711617838045094,1048
-0.021736504810079937,1048
-0.021761391782113004,1048
-0.02178627875414796,1048
-0.021811165726182025,1048
-0.02183605269821709,1048
-0.021860939670249935,1048
-0.021899313521176023,1048
-0.021941870123726948,1048
-0.021984426726277984,1048
-0.02202698332882902,1048
-0.022069539931378945,1048
-0.02211209653392998,1048
-0.022135162927407914,1048
-0.02215303968697402,1048
-0.02217091644654101,1048
-0.022188793206108004,1048
-0.022206669965673997,1048
-0.02222454672523999,1048
-0.022242423484806984,1048
-0.022260300244372977,1048
-0.022289630271812966,1048
-0.022331959581172955,1048
-0.022374288890533944,1048
-0.022416618199894933,1048
-0.022458947509255034,1048
-0.022501276818616023,1048
-0.02253206340007008,1048
-0.022549343566341973,1048
-0.022566623732615976,1048
-0.02258390389888898,1048
-0.022601184065162983,1048
-0.022618464231435986,1048
-0.02263574439770999,1048
-0.022653024563982993,1048
-0.022672984522839945,1048
-0.022716352704148957,1048
-0.022759720885457968,1048
-0.02280308906676709,1048
-0.02284645724807599,1048
-0.022889825429385002,1048
-0.02292838620591997,1048
-0.022942538843180982,1048
-0.02295669148044399,1048
-0.022970844117705003,1048
-0.0229849967549679,1048
-0.022999149392228913,1048
-0.023013302029491922,1048
-0.023027454666754044,1048
-0.023041607304016054,1048
-0.023075151437181973,1048
-0.02311546856015001,1048
-0.023155785683119046,1048
-0.02319610280608797,1048
-0.023236419929057006,1048
-0.02327673705202493,1048
-0.02328566447284197,1048
-0.02328766870643295,1048
-0.023289672940024042,1048
-0.023291677173615022,1048
-0.023293681407207,1048
-0.02329568564079898,1048
-0.02329768987438996,1048
-0.02329969410798105,1048
-0.023315178694939043,1048
-0.023354576370194002,1048
-0.023393974045449073,1048
-0.023433371720703033,1048
-0.023472769395957105,1048
-0.023512167071211953,1048
-0.023532855306171996,1048
-0.023533993874035986,1048
-0.023535132441900974,1048
-0.023536271009764964,1048
-0.023537409577630952,1048
-0.023538548145494942,1048
-0.02353968671335993,1048
-0.02354082528122392,1048
-0.02354222632417302,1048
-0.02358041940926503,1048
-0.023618612494358038,1048
-0.023656805579451046,1048
-0.023694998664544054,1048
-0.02373319174963595,1048
-0.02376239107247402,1048
-0.02375425477697901,1048
-0.023746118481486,1048
-0.023737982185991102,1048
-0.02372984589049698,1048
-0.023721709595001972,1048
-0.023713573299507962,1048
-0.023705437004013064,1048
-0.02370820662736106,1048
-0.023742798170198975,1048
-0.023777389713039,1048
-0.023811981255878023,1048
-0.023846572798718046,1048
-0.02388116434155596,1048
-0.02388811273246605,1048
-0.023881669972450004,1048
-0.02387522721243307,1048
-0.023868784452418024,1048
-0.02386234169240209,1048
-0.023855898932385045,1048
-0.023849456172369,1048
-0.023871490957598995,1048
-0.023904148189482943,1048
-0.023936805421365004,1048
-0.023969462653247953,1048
-0.024002119885130013,1048
-0.024018065893913976,1048
-0.024005217095792952,1048
-0.02399236829767104,1048
-0.023979519499550017,1048
-0.023966670701426995,1048
-0.023953821903304973,1048
-0.023945404050986996,1048
-0.023973125225863923,1048
-0.02400084640073996,1048
-0.024028567575617,1048
-0.024056288750493926,1048
-0.024081374230333963,1048
-0.024063992169223947,1048
-0.02404661010811493,1048
-0.024029228047004914,1048
-0.02401184598589501,1048
-0.023994463924784992,1048
-0.023995886334914007,1048
-0.024027609293524987,1048
-0.02405933225213497,1048
-0.02409105521074495,1048
-0.02412277816935493,1048
-0.024127514102992964,1048
-0.024116136843849945,1048
-0.024104759584706925,1048
-0.024093382325562906,1048
-0.024082005066419998,1048
-0.024090615393434045,1048
-0.02412196087934193,1048
-0.02415330636524804,1048
-0.024184651851155037,1048
-0.024215997337062922,1048
-0.024204219831501006,1048
-0.02418715070435795,1048
-0.024170081577215008,1048
-0.024153012450074063,1048
-0.02414557481859303,1048
-0.024176520480110986,1048
-0.02420746614162894,1048
-0.02423841180314701,1048
-0.024269357464666075,1048
-0.02426253173855608,1048
-0.02424872133446998,1048
-0.02423491093038399,1048
-0.024221100526298,1048
-0.024229810333850965,1048
-0.024257886958342967,1048
-0.02428596358283497,1048
-0.02431404020732708,1048
-0.024324611518133032,1048
-0.024303779702999906,1048
-0.024282947887866002,1048
-0.024262116072731987,1048
-0.024259802743411996,1048
-0.02428740388813211,1048
-0.024315005032852,1048
-0.024342606177572,1048
-0.024352239530028075,1048
-0.02433476564600001,1048
-0.02431729176197095,1048
-0.024299817877942997,1048
-0.024320678963159037,1048
-0.024356566976769023,1048
-0.02439245499037701,1048
-0.024428343003985997,1048
-0.02440875549896404,1048
-0.024384683379478966,1048
-0.024360611259994003,1048
-0.024357846653183968,1048
-0.024373509319339015,1048
-0.024389171985492952,1048
-0.02440483465164811,1048
-0.024376283899334994,1048
-0.02434472616640304,1048
-0.024313168433471977,1048
-0.02431380814940609,1048
-0.024331828117087007,1048
-0.02434984808476992,1048
-0.024355892704296056,1048
-0.02433127849414496,1048
-0.02430666428399597,1048
-0.02429050398158994,1048
-0.024317828305416955,1048
-0.024345152629242084,1048
-0.02437247695306799,1048
-0.02435387681282497,1048
-0.024332408170541053,1048
-0.024310939528258024,1048
-0.024350496193301985,1048
-0.024390893259025992,1048
-0.024431290324749,1048
-0.024415047547385993,1048
-0.024394062268669914,1048
-0.024379884778991,1048
-0.02439555805753202,1048
-0.024411231336073036,1048
-0.024415710249415135,1048
-0.024374917146321007,1048
-0.02433412404322699,1048
-0.024319062781591017,1048
-0.024324172413185075,1048
-0.02432928204478002,1048
-0.024293826386488915,1048
-0.024247732681461964,1048
-0.02421258289142003,1048
-0.02422211095920701,1048
-0.02423163902699399,1048
-0.024212850296948973,1048
-0.02417874079971194,1048
-0.02414733927789292,1048
-0.024155335478439066,1048
-0.02416333167898499,1048
-0.02412952959610104,1048
-0.024072387096363945,1048
-0.024018976941541093,1048
-0.024001610456297007,1048
-0.02398424397105292,1048
-0.023953434627724035,1048
