discharge_capacity,cycle_life
-0.11885573714803999,327
-0.11894074020226197,327
-0.11902574325648496,327
-0.11911074631070695,327
-0.11919574936492905,327
-0.11928075241915104,327
-0.11936575547337303,327
-0.11945075852759501,327
-0.119535761581818,327
-0.11958116040282696,327
-0.11962629898163801,327
-0.11967143756044896,327
-0.11971657613926001,327
-0.11976171471807107,327
-0.11980685329688201,327
-0.1198701974071541,327
-0.11993787894504804,327
-0.12000556048294198,327
-0.12007324202083602,327
-0.12014092355872996,327
-0.12020860509662401,327
-0.12027628663451806,327
-0.120343968172412,327
-0.12041832792769203,327
-0.12049603810799703,327
-0.12057374828829992,327
-0.12065145846860503,327
-0.12072916864890904,327
-0.12080687882921304,327
-0.12089602252219211,327
-0.12099534482289598,327
-0.12109466712359995,327
-0.12119398942430504,327
-0.12129331172500801,327
-0.1213926340257121,327
-0.12149195632641596,327
-0.12159127862712005,327
-0.12167816086076699,327
-0.12174011582369793,327
-0.12180207078662908,327
-0.12186402574955901,327
-0.12192598071249006,327
-0.12198793567542099,327
-0.12205328051022502,327
-0.12213079909716495,327
-0.122208317684104,327
-0.12228583627104406,327
-0.122363354857984,327
-0.12244087344492305,327
-0.12251839203186299,327
-0.12259591061880193,327
-0.12267342560524008,327
-0.12275064811217906,327
-0.12282787061911793,327
-0.12290509312605702,327
-0.122982315632995,327
-0.12305953813993398,327
-0.12313676064687307,327
-0.12322403379939695,327
-0.12331299464032397,327
-0.12340195548125199,327
-0.12349091632217901,327
-0.12357987716310603,327
-0.12366883800403305,327
-0.12375779884496096,327
-0.12384675968588799,327
-0.123917612449301,327
-0.12395854258977301,327
-0.12399947273024703,327
-0.12404040287071905,327
-0.12408133301119206,327
-0.12412226315166397,327
-0.12417746837369892,327
-0.12425033346250802,327
-0.12432319855131602,327
-0.12439606364012401,327
-0.124468928728932,327
-0.124541793817741,327
-0.1246146589065491,327
-0.12468752399535699,327
-0.12476038908416498,327
-0.12480571116462003,327
-0.12485097068903195,327
-0.12489623021344409,327
-0.12494148973785602,327
-0.12498674926226805,327
-0.12503455074193504,327
-0.12509502393899008,327
-0.125155497136044,327
-0.12521597033309806,327
-0.125276443530152,327
-0.12533691672720615,327
-0.12539738992426097,327
-0.12545786312131602,327
-0.12551833631836995,327
-0.12557668782631692,327
-0.12563410080954895,327
-0.1256915137927811,327
-0.12574892677601301,327
-0.12580633975924704,327
-0.12586375274247907,327
-0.12595568920154698,327
-0.126053248486671,327
-0.1261508077717941,327
-0.126248367056917,327
-0.126345926342041,327
-0.126443485627164,327
-0.12654104491228702,327
-0.12663860419741102,327
-0.12671352928205792,327
-0.12674554699677498,327
-0.12677756471149204,327
-0.126809582426211,327
-0.12684160014092805,327
-0.126886188820042,327
-0.126943141046011,327
-0.12700009327198092,327
-0.12705704549795005,327
-0.12711399772391907,327
-0.12717094994988898,327
-0.127227902175858,327
-0.12728485440182702,327
-0.12734180662779693,327
-0.12739887961336605,327
-0.12745794104598707,327
-0.12751700247860598,327
-0.127576063911226,327
-0.12763929764677395,327
-0.12770680369715592,327
-0.127774309747539,327
-0.1278418157979221,327
-0.12790932184830506,327
-0.12797682789868803,327
-0.128044333949071,327
-0.12811183999945397,327
-0.12817934604983694,327
-0.12824685210022002,327
-0.12830645191215495,327
-0.12830593473580598,327
-0.12832627424606502,327
-0.128363606431806,327
-0.1284009386175471,327
-0.12843827080328796,327
-0.12847560298902805,327
-0.12851293517476892,327
-0.12855026736051,327
-0.1285875995462511,327
-0.12862493173199097,327
-0.12866226391773206,327
-0.12869959610347292,327
-0.12872342326519504,327
-0.1288045706730261,327
-0.12888571808085691,327
-0.12896686548868996,327
-0.129048012896521,327
-0.12912916030435306,327
-0.129210307712184,327
-0.12929145512001594,327
-0.129372602527848,327
-0.12945374993567904,327
-0.12953489734350998,327
-0.129606456351966,327
-0.12963444445278305,327
-0.12965669442287597,327
-0.129678944392969,327
-0.12970119436306105,327
-0.12972344433315408,327
-0.129745694303246,327
-0.12976794427333904,327
-0.12979019424343208,327
-0.1298124442135251,327
-0.1298667064325859,327
-0.12997542996993805,327
-0.13003654741566795,327
-0.13009766486139707,327
-0.13015878230712696,327
-0.13021989975285597,327
-0.13028101719858598,327
-0.130342134644315,327
-0.1304032520900451,327
-0.130464369535774,327
-0.1305085817690791,327
-0.13054774899322497,327
-0.130562898917841,327
-0.13057128800023,327
-0.13057967708261797,327
-0.13058806616500807,327
-0.13059645524739594,327
-0.13060484432978503,327
-0.130613233412174,327
-0.13065865873220295,327
-0.13072066651165404,327
-0.1307590797079411,327
-0.13075894833189894,327
-0.130758816955858,327
-0.13075868557981807,327
-0.13075855420377602,327
-0.1307584228277351,327
-0.13075829145169393,327
-0.13081341468280705,327
-0.13087160073340298,327
-0.13092543344877394,327
-0.13097457444940797,327
-0.13102371545004,327
-0.131072856450674,327
-0.13112199745130693,327
-0.13117113845194095,327
-0.131216999802112,327
-0.13126170351404798,327
-0.13130640722598497,327
-0.13130615862747397,327
-0.1313018785251311,327
-0.1312975984227881,327
-0.131293318320445,327
-0.131289038218103,327
-0.131364739848282,327
-0.13147683728537907,327
-0.131588934722477,327
-0.13163060614508204,327
-0.13166673924299,327
-0.13170287234089906,327
-0.131739005438806,327
-0.13173923834728896,327
-0.13170067427382204,327
-0.13166211020035512,327
-0.131614101746928,327
-0.13155862679153096,327
-0.13150315183613404,327
-0.131447676880737,327
-0.13139507028118003,327
-0.13144347505270493,327
-0.13149187982423094,327
-0.13152723660064092,327
-0.13153527593058412,327
-0.1315433152605291,327
-0.13155135459047207,327
-0.13157860015620804,327
-0.13165996400784097,327
-0.131741327859474,327
-0.13177461414832503,327
-0.131765091986622,327
-0.13175556982491798,327
-0.13174604766321407,327
-0.13172599106250893,327
-0.131702283080408,327
-0.1316801475956041,327
-0.13166127189529098,327
-0.13164239619497697,327
-0.13162352049466497,327
-0.131638179354589,327
-0.13168231178938405,327
-0.13172231616098007,327
-0.13168561573779403,327
-0.13164891531460898,327
-0.13161221489142394,327
-0.13161299379980607,327
-0.13164305510017804,327
-0.13166529036684205,327
-0.1316653955204551,327
-0.13166550067406801,327
-0.13166560582768105,327
-0.13166357109417903,327
-0.13166125329836897,327
-0.13163069824449203,327
-0.131578433169663,327
-0.13152616809483297,327
-0.13150336243132998,327
-0.131547044889748,327
-0.131567126507653,327
-0.13151450926921293,327
-0.13146189203077308,327
-0.13141150812093705,327
-0.13137836036821104,327
-0.13134521261548593,327
-0.131391521400825,327
-0.13143785646735695,327
-0.131485022412119,327
-0.13158235441634802,327
-0.13167968642057692,327
-0.13171369996806503,327
-0.13173744197008996,327
-0.13176730273884907,327
-0.13185207726653203,327
-0.131936851794217,327
-0.1319703374877681,327
-0.132001574262693,327
-0.13205263159813996,327
-0.13212640643972995,327
-0.13217045607708,327
-0.13212670043077201,327
-0.13208294478446492,327
-0.13206270815101995,327
-0.132044251627066,327
-0.132056209840282,327
-0.132078272301695,327
-0.13211513082132798,327
-0.13216550437785302,327
-0.13217721561850704,327
-0.13212333210512794,327
-0.132082075479937,327
-0.13211413932467997,327
-0.132148555291691,327
-0.13219328738219904,327
-0.13224058558373408,327
-0.13231393006577596,327
-0.13238727454781796,327
-0.13243921344848797,327
-0.13249391496066,327
-0.13258803426232801,327
-0.13268215356399404,327
-0.13264248449805005,327
-0.13258389586712205,327
-0.132590252008284,327
-0.13261156200508195,327
-0.13276010158904195,327
-0.132925139117136,327
-0.13311100479390603,327
-0.13329549065096502,327
-0.13331853063633403,327
-0.133332765741475,327
-0.133344529354682,327
-0.13336913087159796,327
-0.13343566144362506,327
-0.133616468940569,327
-0.13379727643751294,327
-0.13396635877934904,327
-0.13405121863130598,327
-0.134106531830543,327
-0.13416184502977901,327
-0.134057288261198,327
-0.13413733396982208,327
-0.13421737967844705,327
-0.13439750381410198,327
-0.13451290815405004,327
-0.13461665407906198,327
-0.13472040000407404,327
-0.13482538865668903,327
-0.13506424311452503,327
-0.13530309757236103,327
-0.135533762707025,327
-0.13575701347299707,327
-0.13598026423897092,327
-0.136160582588556,327
-0.13604615697275602,327
-0.13593173135695702,327
-0.13593065303240703,327
-0.13639192721389992,327
-0.13685320139539203,327
-0.13717754035608298,327
-0.13720753122137497,327
-0.13714862035387498,327
-0.13725239455044302,327
-0.137550478145816,327
-0.13787156287325408,327
-0.13795560976884302,327
-0.13789995956328105,327
-0.13778706339012492,327
-0.13788934904377603,327
-0.13823320081883606,327
-0.13861137657649802,327
-0.13893522661786906,327
-0.13897586191883504,327
-0.13895461913751195,327
-0.13906238602903398,327
-0.13918649507929903,327
-0.13906454561387804,327
-0.13900659916242397,327
-0.13911542244339603,327
-0.139402552128279,327
-0.13960950781396597,327
-0.13988980683075602,327
-0.14022539744180706,327
-0.14026693226237108,327
-0.14020841456920408,327
-0.140412636954646,327
-0.140783734585893,327
-0.14115376177595795,327
-0.14136839841997906,327
-0.14150450457324404,327
-0.14160487237881803,327
-0.14113983432015498,327
-0.14079786480381806,327
-0.141476978529664,327
-0.14217043741231805,327
-0.142700932015565,327
-0.14269971221379196,327
