discharge_capacity,cycle_life
-0.022146610668403954,989
-0.022178712622789032,989
-0.022210814577174,989
-0.022242916531558077,989
-0.022275018485943043,989
-0.022310114405262094,989
-0.022355081343644057,989
-0.02240004828202602,989
-0.022445015220407982,989
-0.022482931403754014,989
-0.022516898126909046,989
-0.022550864850062968,989
-0.022584831573218,989
-0.022618798296372034,989
-0.022652765019525956,989
-0.0226867317426811,989
-0.02272069846583502,989
-0.022754665188988943,989
-0.022788631912142976,989
-0.022822598635298008,989
-0.022866958350498012,989
-0.02291289282025699,989
-0.02295882729001797,989
-0.023000701073936924,989
-0.023032378826226108,989
-0.023064056578515957,989
-0.02309573433080503,989
-0.02312741208309499,989
-0.02315908983538406,989
-0.02319076758767391,989
-0.023222445339962983,989
-0.023254123092251944,989
-0.023285800844542015,989
-0.023317478596831087,989
-0.023357076229258977,989
-0.02340433832531208,989
-0.02345160042136496,989
-0.02349876904044701,989
-0.023531112479603933,989
-0.023563455918761078,989
-0.023595799357917002,989
-0.023628142797074037,989
-0.02366048623623096,989
-0.023692829675387994,989
-0.02372517311454403,989
-0.023757516553701064,989
-0.023789859992857987,989
-0.02382220343201502,989
-0.023857720579375963,989
-0.02390663470431298,989
-0.023955548829248996,989
-0.024004462954186012,989
-0.02404022397321004,989
-0.02407061291067103,989
-0.02410100184813302,989
-0.02413139078559401,989
-0.024161779723056,989
-0.024192168660517988,989
-0.024222557597978978,989
-0.024252946535441078,989
-0.024283335472901957,989
-0.024313724410364057,989
-0.024344113347826046,989
-0.024388820602893935,989
-0.024434939754229057,989
-0.024481058905563957,989
-0.024519684252593987,989
-0.02454429598846397,989
-0.024568907724332067,989
-0.02459351946020194,989
-0.024618131196071036,989
-0.02464274293194002,989
-0.024667354667809005,989
-0.02469196640367899,989
-0.024716578139547973,989
-0.024741189875416958,989
-0.024765801611285942,989
-0.02480299829562005,989
-0.024848763520810002,989
-0.024894528745997957,989
-0.024939794083469025,989
-0.02496437178463007,989
-0.024988949485791,989
-0.025013527186952933,989
-0.025038104888113977,989
-0.02506268258927502,989
-0.025087260290436064,989
-0.025111837991596997,989
-0.02513641569275904,989
-0.025160993393920972,989
-0.025185571095082016,989
-0.025216472681348967,989
-0.02526544702684097,989
-0.025314421372333973,989
-0.025363395717826087,989
-0.025393321246794054,989
-0.02541304022417301,989
-0.02543275920154997,989
-0.02545247817892804,989
-0.025472197156305998,989
-0.025491916133683956,989
-0.025511635111061914,989
-0.025531354088439984,989
-0.025551073065817054,989
-0.025570792043195012,989
-0.02559051102057297,989
-0.025631463631997087,989
-0.025674346173290008,989
-0.02571722871458293,989
-0.025750748638722065,989
-0.025763291519685927,989
-0.02577583440065001,989
-0.025788377281612984,989
-0.02580092016257607,989
-0.02581346304353993,989
-0.025826005924503015,989
-0.025838548805466988,989
-0.02585109168643107,989
-0.025863634567394045,989
-0.025876177448356907,989
-0.02590566897610702,989
