Date and Time	Time stamp	Total time (days)	Total test time (days)	Position	Tasks	CellUnit	Cycle - actual	Cycle - normalized	Cycle - total	Cycle - total - normalized	Cycle length (h)	Current_dch (C)	Current_dch std dev (C)	Current_dch_end (C)	Current_cha (C)	Current_cha std dev (C)	Current_cha_end (C)	Temp avg (°C)	Temp std dev (°C)	Temp dch start (°C)	Temp dch avg (°C)	Temp dch max (°C)	Temp dch std dev (°C)	Temp cha start (°C)	Temp cha avg (°C)	Temp cha max (°C)	Temp cha std dev (°C)	Voltage EoD (V)	Voltage EoC (V)	Voltage EoD ocv (V)	Voltage EoC ocv (V)	Voltage charge avg (V)	Voltage discharge avg (V)	Ah_dch (Ah)	Ah_cha (Ah)	Ah_dch (nominal) (%)	Ah_dch (C20 first) (%)	Ah_cha (nominal) (%)	Ah_cha (C20 first) (%)	CE (%)	Wh_dch (Wh)	Wh_cha (Wh)	Efficiency (%)	Ah_balance start (mAh)	Ah_balance end (mAh)	Ah_balance max (mAh)	Ah_balance min (mAh)	SoC - max (nom) (%)	SoC - min (nom) (%)	SoC - max (C20 last) (%)	SoC - min (C20 last) (%)	R_DC 0ms EoC (mOhm)	R_DC 50ms EoC (mOhm)	R_DC 0ms EoD (mOhm)	R_DC 50ms EoD (mOhm)	R_DC 0ms SoC50 dch (mOhm)	R_DC 50ms Soc50 dch (mOhm)	R_DC 0ms SoC50 cha (mOhm)	R_DC 50ms Soc50 cha (mOhm)	Shunt voltage dch (µV)	Shunt voltage cha (µV)	CE Shunt 	Ah_cha slippage (Ah)	Ah_dch slippage (Ah)	Cycle type	TestRegime	TestRegime version
13.07.2020 15:35:00	3677492100.002	0.000	0.012	24.10	13469	SK05A15215	0	0.0000	0	0.0000	0.280	0.000	0.0000	0.000	0.000	0.0000	0.000	24.53	0.01	24.49	24.53	24.55	0.01	24.49	24.53	24.55	0.01	3.601013	3.601013	3.601200	3.601200	3.601143	3.601143	0.000000	0.000000	0.000	0.000000		0.000000	0.0000	0.000000	0.000000	0.0000	30633.838	30633.840	30633.840	30633.838	52.1346	52.1346	53.6250	53.6250									0.000000	0.000000	0	0.000000	0.000000	OCV	OCV generic long HP	8
13.07.2020 15:52:00	3677493120.005	0.012	0.086	24.10	13473	SK05A15215	0	0.0000	1	0.0000	1.794				0.750	0.2090	0.050	28.46	1.96					24.62	28.90	31.32	2.07		4.199279		4.187667	3.936318			48.472531			75.738	73.380009	0.0000		188.668807	0.0000	30633.840	-0.001	30633.840	-17838.696	127.8730	52.1346	127.0051	53.6250									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG25oC charact P1a	2
13.07.2020 17:39:40	3677499580.012	0.087	0.374	24.10	13473	SK05A15215	1	0.9896	2	0.9896	6.899	-0.750	0.0610	-0.750	0.750	0.0620	0.050	28.15	2.67	25.97	29.56	33.48	1.98	25.91	29.53	31.82	2.07	2.999988	4.199361	3.345095	4.183834	3.801299	3.682939	63.334910	63.436916	98.961	96.293285	99.120	96.033802	99.8392	233.398960	242.011759	96.4412	-0.001	-0.003	63334.914	-102.008	100.1594	1.0392	100.1544	4.1206	0.3613	0.4158	0.4079	0.7442	0.4058	0.5434	0.3734	0.4942	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	2
14.07.2020 00:33:35	3677524415.963	0.374	0.739	24.10	13473	SK05A15215	2	1.9981	3	1.9981	8.756	-0.250	0.0140	-0.250	0.240	0.0220	0.050	25.48	0.53	24.95	25.37	27.12	0.52	25.97	25.52	26.37	0.47	2.999997	4.199996	3.207293	4.190494	3.768668	3.696703	64.542088	64.594194	100.847	98.128657	100.928	97.785744	99.9193	239.255421	243.794612	98.1381	-0.003	0.000	64542.087	-52.110	100.0814	-0.8470	100.0789	2.2931	0.3251	0.4968	0.4519	0.8393	0.4347	0.6380	0.3642	0.5512	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	2
14.07.2020 09:18:57	3677555937.683	0.739	2.477	24.10	13473	SK05A15215	3	3.0258	4	3.0258	41.707	-0.050	0.0020	-0.050	0.050	0.0030	0.050	24.67	0.17	25.11	24.67	25.21	0.17	24.99	24.66	24.99	0.16	2.999999	4.199316	3.037836	4.193230	3.751617	3.714656	65.772925	66.056862	102.770	100.000000	103.214	100.000000	99.5702	244.555622	247.633867	98.7569	0.000	0.000	65772.925	-283.938	100.4437	-2.7702	100.4298	0.4298	0.2102	0.3734	0.4250	0.9064	0.4372	0.6979	0.2283	0.4710	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge - pulses, OCV	LG25oC charact P1a	2
16.07.2020 04:22:23	3677710943.288	2.533	3.215	24.10	13473	SK05A15215	4	4.0530	5	4.0530	17.723	-0.200	0.7160	-0.050				25.12	0.26	24.69	25.11	26.46	0.26					3.000000		3.049431			3.742220	65.742579		102.723	99.953862			0.0000	241.949947		0.0000	0.000	65742.584	65742.584	0.000	100.0000	-2.7228	100.0000	0.4758	0.3813	0.5349	0.4244	0.9224	0.4227	0.6282	0.3913	0.5810	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge - HPPC, OCV	LG25oC charact P1a	2
16.07.2020 22:05:45	3677774745.513	3.271	3.238	24.10	13473	SK05A15215	5	4.0530	6	4.0530	0.559				0.750	0.0790	0.000	25.71	0.76					24.95	25.71	27.08	0.76		3.649968		3.649968	3.450710			26.807350			41.886	40.582234	0.0000		96.548753	0.0000	65742.584	38935.229	65742.584	38935.229	39.1637	-2.7228	41.0580	0.4758									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV	LG25oC charact P1a	2
19.07.2020 12:29:01	3677999341.000	5.871	6.657	24.10	13517	SK05A15215	0	0.0000	7	4.0530	82.048	0.000	0.0000	0.000	0.000	0.0000	0.000	34.25	0.23	34.66	34.25	34.98	0.23	34.66	34.25	34.98	0.23	3.649963	3.649963	3.648509	3.648509	3.649314	3.649314	0.000000	0.000000	0.000	0.000000		0.000000	0.0000	0.000000	0.000000	0.0000	38935.229	38935.127	38935.229	38935.127	39.1639	39.1637	41.0582	41.0580									0.000000	0.000000	0	0.000000	0.000000	OCV	OCV generic long HP	8
22.07.2020 22:36:00	3678294960.005	9.292	6.659	24.10	13556	SK05A15215	0	0.0000	8	4.0530	0.038				0.750	0.1860	0.000	34.02	0.02					-100.00	-100.00	-100.00	-100.00		3.651760		3.651760	3.669617			0.226616			0.354	0.343062	0.0000		0.833606	0.0000	38935.127	38708.506	38935.127	38708.506	39.5180	39.1639	41.4012	41.0582									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV	LG35oC 20060S3C4 P1a	1
22.07.2020 23:19:00	3678297540.005	9.322	6.666	24.10	13567	SK05A15215	0	0.0000	9	4.0530	0.177				0.750	0.1450	0.000	34.45	0.29					34.22	34.51	35.11	0.29		3.691262		3.691262	3.705309			6.901962			10.784	10.448516	0.0000		25.669657	0.0000	38708.506	31806.539	38708.506	31806.539	50.3023	39.5180	51.8498	41.4012									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV	LG35oC 20060S3C4 P1a	2
