cycle_index,discharge_capacity,charge_capacity,voltage,internal_resistance,current,temperature,step_type,cycle_life
99,0.9820827778026011,1.0857317,2.799999952316284,0.016810728237032002,-4.399901866912842,34.37236785888672,discharge,862
99,0.9818221910243301,1.0857317,2.8007006645202632,0.016810728237032002,-4.399917125701904,34.37118911743164,discharge,862
99,0.9815616042460581,1.0857317,2.801401376724243,0.016810728237032002,-4.399931907653809,34.37001037597656,discharge,862
99,0.9813010174677871,1.0857317,2.802102088928222,0.016810728237032002,-4.399947166442871,34.368831634521484,discharge,862
99,0.9810404306895161,1.0857317,2.802802801132202,0.016810728237032002,-4.399961948394775,34.367652893066406,discharge,862
99,0.9807798439112441,1.0857317,2.803503513336181,0.016810728237032002,-4.399977207183838,34.366477966308594,discharge,862
99,0.980519257132972,1.0857317,2.804204225540161,0.016810728237032002,-4.399991989135742,34.365299224853516,discharge,862
99,0.980258670354701,1.0857317,2.80490493774414,0.016810728237032002,-4.400007247924805,34.36412048339844,discharge,862
99,0.97999808357643,1.0857317,2.80560564994812,0.016810728237032002,-4.400022029876709,34.36294174194336,discharge,862
99,0.979737496798158,1.0857317,2.806306362152099,0.016810728237032002,-4.4000372886657715,34.36176300048828,discharge,862
99,0.9794769100198871,1.0857317,2.807007074356079,0.016810728237032002,-4.400052070617676,34.3605842590332,discharge,862
99,0.9792163232416151,1.0857317,2.807707786560058,0.016810728237032002,-4.400067329406738,34.359405517578125,discharge,862
99,0.9789557364633441,1.0857317,2.808408498764038,0.016810728237032002,-4.400082111358643,34.35822677612305,discharge,862
99,0.9786951496850721,1.0857317,2.809109210968017,0.016810728237032002,-4.400097370147705,34.35704803466797,discharge,862
99,0.9784293692253551,1.0857317,2.809809923171997,0.016810728237032002,-4.400105953216553,34.3541145324707,discharge,862
99,0.97815108558311,1.0857317,2.810510396957397,0.016810728237032002,-4.400099754333496,34.346954345703125,discharge,862
99,0.9778728019408661,1.085731699999999,2.811211109161377,0.016810728237032002,-4.4000935554504395,34.33979034423828,discharge,862
99,0.9775945182986221,1.0857317,2.811911821365356,0.016810728237032002,-4.400086879730225,34.3326301574707,discharge,862
99,0.9773162346563781,1.085731699999999,2.812612533569336,0.016810728237032002,-4.400080680847168,34.32546615600586,discharge,862
99,0.977037951014133,1.0857317,2.813313245773315,0.016810728237032002,-4.400074481964111,34.31830596923828,discharge,862
99,0.9767596673718891,1.0857317,2.814013957977295,0.016810728237032002,-4.400068283081055,34.31114196777344,discharge,862
99,0.9764813837296451,1.0857317,2.814714670181274,0.016810728237032002,-4.40006160736084,34.30398178100586,discharge,862
99,0.9762031000874001,1.0857317,2.815415382385254,0.016810728237032002,-4.400055408477783,34.296817779541016,discharge,862
99,0.975924816445156,1.0857317,2.816116094589233,0.016810728237032002,-4.400049209594727,34.28965759277344,discharge,862
99,0.975646532802912,1.085731699999999,2.816816806793213,0.016810728237032002,-4.40004301071167,34.282493591308594,discharge,862
99,0.9753682491606671,1.0857317,2.817517518997192,0.016810728237032002,-4.400036334991455,34.275333404541016,discharge,862
99,0.9750899655184231,1.0857317,2.818218231201172,0.016810728237032002,-4.400030136108398,34.26816940307617,discharge,862
99,0.9748116818761791,1.0857317,2.818918943405151,0.016810728237032002,-4.400023937225342,34.261009216308594,discharge,862
99,0.974533398233934,1.0857317,2.819619655609131,0.016810728237032002,-4.400017738342285,34.25384521484375,discharge,862
99,0.97424013349542,1.085731699999999,2.82032036781311,0.016810728237032002,-4.4000043869018555,34.34218978881836,discharge,862
99,0.9739449079162981,1.0857317,2.82102108001709,0.016810728237032002,-4.399990081787109,34.33510208129883,discharge,862
99,0.9736496823371761,1.0857317,2.8217217922210693,0.016810728237032002,-4.399975776672363,34.3280143737793,discharge,862
99,0.9733544567580541,1.0857317,2.822422504425049,0.016810728237032002,-4.399961948394775,34.320926666259766,discharge,862
99,0.9730592311789321,1.0857317,2.8231232166290283,0.016810728237032002,-4.399947643280029,34.313838958740234,discharge,862
99,0.97276400559981,1.0857317,2.823823928833008,0.016810728237032002,-4.399933338165283,34.3067512512207,discharge,862
99,0.972468780020688,1.085731699999999,2.8245246410369873,0.016810728237032002,-4.399919509887695,34.29966354370117,discharge,862
99,0.9721735544415661,1.0857317,2.825225114822387,0.016810728237032002,-4.399905204772949,34.29257583618164,discharge,862
99,0.9718783288624441,1.0857317,2.825925827026367,0.016810728237032002,-4.399890899658203,34.28548812866211,discharge,862
99,0.9715831032833221,1.0857317,2.826626539230346,0.016810728237032002,-4.399877071380615,34.27839660644531,discharge,862
99,0.9712878777042001,1.0857317,2.827327251434326,0.016810728237032002,-4.399862766265869,34.27130889892578,discharge,862
99,0.9709926521250781,1.0857317,2.828027963638305,0.016810728237032002,-4.399848461151123,34.26422119140625,discharge,862
99,0.970697426545956,1.0857317,2.828728675842285,0.016810728237032002,-4.399834632873535,34.25713348388672,discharge,862
99,0.970402200966834,1.0857317,2.829429388046264,0.016810728237032002,-4.399820327758789,34.25004577636719,discharge,862
99,0.9700983413068991,1.085731699999999,2.830130100250244,0.016810728237032002,-4.399813652038574,34.25193405151367,discharge,862
99,0.9697843488675951,1.0857317,2.830830812454223,0.016810728237032002,-4.399816036224365,34.24958419799805,discharge,862
99,0.969470356428292,1.085731699999999,2.831531524658203,0.016810728237032002,-4.399817943572998,34.24723434448242,discharge,862
99,0.9691563639889881,1.085731699999999,2.832232236862182,0.016810728237032002,-4.399819850921631,34.2448844909668,discharge,862
99,0.9688423715496841,1.0857317,2.832932949066162,0.016810728237032002,-4.399822235107422,34.242530822753906,discharge,862
99,0.96852837911038,1.0857317,2.833633661270141,0.016810728237032002,-4.399824142456055,34.24018096923828,discharge,862
99,0.9682143866710771,1.0857317,2.834334373474121,0.016810728237032002,-4.399826526641846,34.237831115722656,discharge,862
99,0.9679003942317731,1.085731699999999,2.8350350856781,0.016810728237032002,-4.399828433990478,34.23548126220703,discharge,862
99,0.967586401792469,1.0857317,2.83573579788208,0.016810728237032002,-4.399830818176269,34.23312759399414,discharge,862
99,0.967272409353166,1.085731699999999,2.836436510086059,0.016810728237032002,-4.399832725524902,34.230777740478516,discharge,862
99,0.9669584169138621,1.0857317,2.837137222290039,0.016810728237032002,-4.399835109710693,34.22842788696289,discharge,862
99,0.9666444244745581,1.0857317,2.837837934494018,0.016810728237032002,-4.399837017059326,34.22607421875,discharge,862
99,0.966330432035254,1.085731699999999,2.838538646697998,0.016810728237032002,-4.399839401245117,34.223724365234375,discharge,862
99,0.9660164395959511,1.085731699999999,2.839239120483398,0.016810728237032002,-4.39984130859375,34.22137451171875,discharge,862
99,0.9656994181915691,1.0857317,2.839939832687378,0.016810728237032002,-4.399842739105225,34.24523162841797,discharge,862
99,0.9653630280026531,1.0857317,2.840640544891357,0.016810728237032002,-4.399838924407959,34.237911224365234,discharge,862
99,0.9650266378137361,1.0857317,2.841341257095337,0.016810728237032002,-4.399835109710693,34.2305908203125,discharge,862
99,0.96469024762482,1.0857317,2.842041969299316,0.016810728237032002,-4.399831771850586,34.22327423095703,discharge,862
99,0.9643538574359041,1.0857317,2.842742681503296,0.016810728237032002,-4.39982795715332,34.2159538269043,discharge,862
99,0.9640174672469871,1.085731699999999,2.843443393707275,0.016810728237032002,-4.399824142456055,34.20863723754883,discharge,862
99,0.96368107705807,1.0857317,2.844144105911255,0.016810728237032002,-4.399820804595947,34.201316833496094,discharge,862
99,0.9633446868691541,1.0857317,2.844844818115234,0.016810728237032002,-4.399816989898682,34.194000244140625,discharge,862
99,0.9630082966802381,1.085731699999999,2.845545530319214,0.016810728237032002,-4.399813175201416,34.18667984008789,discharge,862
99,0.9626719064913211,1.0857317,2.846246242523193,0.016810728237032002,-4.39980936050415,34.17936325073242,discharge,862
99,0.9623355163024051,1.0857317,2.846946954727173,0.016810728237032002,-4.399806022644043,34.17204284667969,discharge,862
99,0.961999126113488,1.0857317,2.847647666931152,0.016810728237032002,-4.399802207946777,34.16472625732422,discharge,862
99,0.9616627359245721,1.0857317,2.848348379135132,0.016810728237032002,-4.399798393249512,34.157405853271484,discharge,862
99,0.9613263457356551,1.0857317,2.8490490913391113,0.016810728237032002,-4.399794578552246,34.150089263916016,discharge,862
99,0.960989955546739,1.0857317,2.849749803543091,0.016810728237032002,-4.399791240692139,34.14276885986328,discharge,862
99,0.9606367638420981,1.0857317,2.8504505157470703,0.016810728237032002,-4.399809837341309,34.215087890625,discharge,862
99,0.9602787326492481,1.0857317,2.85115122795105,0.016810728237032002,-4.399835586547852,34.20960998535156,discharge,862
99,0.9599207014563981,1.0857317,2.8518519401550293,0.016810728237032002,-4.399860858917236,34.20413589477539,discharge,862
99,0.959562670263548,1.0857317,2.852552652359009,0.016810728237032002,-4.399886608123779,34.19865798950195,discharge,862
99,0.9592046390706981,1.0857317,2.8532533645629883,0.016810728237032002,-4.399911880493164,34.193180084228516,discharge,862
99,0.958846607877848,1.0857317,2.8539538383483882,0.016810728237032002,-4.399937152862549,34.18770217895508,discharge,862
99,0.9584885766849981,1.085731699999999,2.854654550552368,0.016810728237032002,-4.399962902069092,34.18222427368164,discharge,862
99,0.958130545492148,1.0857317,2.855355262756347,0.016810728237032002,-4.399988174438477,34.1767463684082,discharge,862
