cycle_index,discharge_capacity,charge_capacity,voltage,internal_resistance,current,temperature,step_type,cycle_life
99,0.98362755427277,1.0810822,2.799999952316284,0.016200978308916,-4.399836540222168,36.04910659790039,discharge,842
99,0.9833933136364831,1.081082199999999,2.8007006645202632,0.016200978308916,-4.399834632873535,36.040164947509766,discharge,842
99,0.9831590730001961,1.0810822,2.801401376724243,0.016200978308916,-4.399832248687744,36.03122329711914,discharge,842
99,0.982924832363909,1.0810822,2.802102088928222,0.016200978308916,-4.399830341339111,36.02228546142578,discharge,842
99,0.9826905917276211,1.0810822,2.802802801132202,0.016200978308916,-4.399828433990478,36.013343811035156,discharge,842
99,0.9824563510913341,1.081082199999999,2.803503513336181,0.016200978308916,-4.399826526641846,36.00440216064453,discharge,842
99,0.9822126962986241,1.081082199999999,2.804204225540161,0.016200978308916,-4.399835586547852,36.02768325805664,discharge,842
99,0.9819638236893501,1.0810822,2.80490493774414,0.016200978308916,-4.399850845336914,36.025753021240234,discharge,842
99,0.9817149510800761,1.0810822,2.80560564994812,0.016200978308916,-4.399866104125977,36.02381896972656,discharge,842
99,0.981466078470801,1.0810822,2.806306362152099,0.016200978308916,-4.399881839752197,36.021888732910156,discharge,842
99,0.981217205861527,1.0810822,2.807007074356079,0.016200978308916,-4.39989709854126,36.019954681396484,discharge,842
99,0.9809683332522531,1.0810822,2.807707786560058,0.016200978308916,-4.399912357330322,36.01802444458008,discharge,842
99,0.9807194606429791,1.0810822,2.808408498764038,0.016200978308916,-4.399927616119385,36.01609420776367,discharge,842
99,0.9804705880337051,1.0810822,2.809109210968017,0.016200978308916,-4.3999433517456055,36.01416015625,discharge,842
99,0.980221715424431,1.0810822,2.809809923171997,0.016200978308916,-4.399958610534668,36.012229919433594,discharge,842
99,0.9799728428151571,1.0810822,2.810510396957397,0.016200978308916,-4.3999738693237305,36.01029586791992,discharge,842
99,0.9797239702058821,1.0810822,2.811211109161377,0.016200978308916,-4.399989604949951,36.008365631103516,discharge,842
99,0.9794750975966081,1.0810822,2.811911821365356,0.016200978308916,-4.400004863739014,36.006431579589844,discharge,842
99,0.979226224987334,1.0810822,2.812612533569336,0.016200978308916,-4.400020122528076,36.00450134277344,discharge,842
99,0.97897735237806,1.0810822,2.813313245773315,0.016200978308916,-4.400035381317139,36.002567291259766,discharge,842
99,0.9787237796808491,1.0810822,2.814013957977295,0.016200978308916,-4.400040149688721,36.000633239746094,discharge,842
99,0.9784591426577771,1.0810822,2.814714670181274,0.016200978308916,-4.400020122528076,35.998695373535156,discharge,842
99,0.9781945056347061,1.0810822,2.815415382385254,0.016200978308916,-4.399999618530273,35.99675369262695,discharge,842
