cycle_index,discharge_capacity,charge_capacity,voltage,temperature,internal_resistance,current,step_type,cycle_life
99,0.9485059162746461,1.0790171999999991,2.799999952316284,36.255069732666016,0.018104948103427002,-4.400102138519287,discharge,488
99,0.948232409825511,1.0790171999999991,2.8007006645202632,36.251319885253906,0.018104948103427002,-4.400090217590332,discharge,488
99,0.9479589033763761,1.0790171999999991,2.801401376724243,36.24757385253906,0.018104948103427002,-4.400077819824219,discharge,488
99,0.9476853969272411,1.0790171999999991,2.802102088928222,36.24382781982422,0.018104948103427002,-4.400065898895264,discharge,488
99,0.947411890478106,1.0790171999999991,2.802802801132202,36.240081787109375,0.018104948103427002,-4.40005350112915,discharge,488
99,0.9471383840289711,1.0790171999999991,2.803503513336181,36.23633575439453,0.018104948103427002,-4.400041580200195,discharge,488
99,0.9468648775798361,1.0790172,2.804204225540161,36.23258972167969,0.018104948103427002,-4.400029182434082,discharge,488
99,0.946591371130701,1.0790171999999991,2.80490493774414,36.22883987426758,0.018104948103427002,-4.400017261505127,discharge,488
99,0.9463178646815661,1.0790171999999991,2.80560564994812,36.225093841552734,0.018104948103427002,-4.400004863739014,discharge,488
99,0.946044358232431,1.0790171999999991,2.806306362152099,36.22134780883789,0.018104948103427002,-4.399992942810059,discharge,488
99,0.9457708517832961,1.0790171999999991,2.807007074356079,36.21760177612305,0.018104948103427002,-4.399980545043945,discharge,488
99,0.9454973453341611,1.0790171999999991,2.807707786560058,36.2138557434082,0.018104948103427002,-4.39996862411499,discharge,488
99,0.9451967341944271,1.0790171999999991,2.808408498764038,36.209224700927734,0.018104948103427002,-4.39995813369751,discharge,488
99,0.9448884514216731,1.0790171999999991,2.809109210968017,36.204341888427734,0.018104948103427002,-4.399948596954346,discharge,488
99,0.944580168648919,1.0790171999999991,2.809809923171997,36.199459075927734,0.018104948103427002,-4.399939060211182,discharge,488
99,0.9442718858761651,1.0790171999999991,2.810510396957397,36.194576263427734,0.018104948103427002,-4.399929523468018,discharge,488
99,0.9439636031034101,1.0790171999999991,2.811211109161377,36.189697265625,0.018104948103427002,-4.399919986724853,discharge,488
