cycle_index,discharge_capacity,charge_capacity,voltage,temperature,internal_resistance,current,step_type,cycle_life
99,0.8752133565075251,1.0402684,2.799999952316284,30.097145080566406,0.017640007659792,-4.399898529052734,discharge,327
99,0.8749109591448191,1.0402684,2.8007006645202632,30.095319747924805,0.017640007659792,-4.3999104499816895,discharge,327
99,0.8746085617821121,1.0402684,2.801401376724243,30.093494415283203,0.017640007659792,-4.399922370910644,discharge,327
99,0.8743061644194061,1.0402684,2.802102088928222,30.09166717529297,0.017640007659792,-4.3999342918396,discharge,327
99,0.8740037670567,1.0402684,2.802802801132202,30.089841842651367,0.017640007659792,-4.399946212768555,discharge,327
99,0.873701369693994,1.0402684,2.803503513336181,30.088016510009766,0.017640007659792,-4.39995813369751,discharge,327
99,0.873398972331288,1.0402684,2.804204225540161,30.08618927001953,0.017640007659792,-4.399970054626465,discharge,327
99,0.8730965749685821,1.0402684,2.80490493774414,30.08436393737793,0.017640007659792,-4.39998197555542,discharge,327
99,0.8727941776058751,1.0402684,2.80560564994812,30.082536697387695,0.017640007659792,-4.399993896484375,discharge,327
99,0.8724917802431691,1.0402684,2.806306362152099,30.080711364746094,0.017640007659792,-4.40000581741333,discharge,327
99,0.8721893828804631,1.0402684,2.807007074356079,30.078886032104492,0.017640007659792,-4.400017738342285,discharge,327
99,0.8718869855177571,1.0402684,2.807707786560058,30.077058792114258,0.017640007659792,-4.40002965927124,discharge,327
99,0.87158458815505,1.0402684,2.808408498764038,30.075233459472656,0.017640007659792,-4.400041580200195,discharge,327
99,0.871282190792344,1.0402684,2.809109210968017,30.073408126831055,0.017640007659792,-4.40005350112915,discharge,327
99,0.870979793429638,1.0402684,2.809809923171997,30.07158088684082,0.017640007659792,-4.4000654220581055,discharge,327
99,0.87065919053547,1.0402684,2.810510396957397,30.062206268310547,0.017640007659792,-4.400060653686523,discharge,327
99,0.870334250213681,1.0402684,2.811211109161377,30.062875747680664,0.017640007659792,-4.400052070617676,discharge,327
99,0.8700093098918921,1.0402684,2.811911821365356,30.06354522705078,0.017640007659792,-4.40004301071167,discharge,327
99,0.8696843695701021,1.0402684,2.812612533569336,30.0642147064209,0.017640007659792,-4.400034427642822,discharge,327
99,0.8693594292483131,1.0402684,2.813313245773315,30.06488609313965,0.017640007659792,-4.400025844573975,discharge,327
99,0.869034488926524,1.0402684,2.814013957977295,30.065555572509766,0.017640007659792,-4.400016784667969,discharge,327
99,0.868709548604734,1.0402684,2.814714670181274,30.066225051879883,0.017640007659792,-4.400008201599121,discharge,327
99,0.8683846082829451,1.0402684,2.815415382385254,30.06689453125,0.017640007659792,-4.399999618530273,discharge,327
99,0.8680596679611561,1.0402684,2.816116094589233,30.067564010620117,0.017640007659792,-4.399990558624268,discharge,327
99,0.8677347276393661,1.0402684,2.816816806793213,30.068235397338867,0.017640007659792,-4.39998197555542,discharge,327
99,0.8674097873175771,1.0402684,2.817517518997192,30.068904876708984,0.017640007659792,-4.399973392486572,discharge,327
99,0.867084846995787,1.0402684,2.818218231201172,30.0695743560791,0.017640007659792,-4.399964332580566,discharge,327
99,0.866759906673998,1.0402684,2.818918943405151,30.07024383544922,0.017640007659792,-4.399955749511719,discharge,327
99,0.8664349663522091,1.0402684,2.819619655609131,30.07091522216797,0.017640007659792,-4.399947166442871,discharge,327
99,0.866098592517745,1.0402684,2.82032036781311,30.070741653442383,0.017640007659792,-4.399930953979492,discharge,327
99,0.8657520400755561,1.0402684,2.82102108001709,30.06981658935547,0.017640007659792,-4.399908542633057,discharge,327
99,0.8654054876333671,1.0402684,2.8217217922210693,30.068893432617188,0.017640007659792,-4.399885654449463,discharge,327
99,0.865058935191177,1.0402684,2.822422504425049,30.067968368530273,0.017640007659792,-4.399863243103027,discharge,327
99,0.8647123827489881,1.0402684,2.8231232166290283,30.067045211791992,0.017640007659792,-4.399840831756592,discharge,327
99,0.864365830306799,1.0402684,2.823823928833008,30.066120147705078,0.017640007659792,-4.399817943572998,discharge,327
99,0.8640192778646101,1.0402684,2.8245246410369873,30.065196990966797,0.017640007659792,-4.3997955322265625,discharge,327
99,0.863672725422421,1.0402684,2.825225114822387,30.064271926879883,0.017640007659792,-4.399773120880127,discharge,327
99,0.8633261729802321,1.0402684,2.825925827026367,30.0633487701416,0.017640007659792,-4.399750709533691,discharge,327
99,0.8629796205380431,1.0402684,2.826626539230346,30.062423706054688,0.017640007659792,-4.399727821350098,discharge,327
99,0.862633068095854,1.0402684,2.827327251434326,30.061500549316406,0.017640007659792,-4.399705410003662,discharge,327
99,0.8622865156536651,1.0402684,2.828027963638305,30.060575485229492,0.017640007659792,-4.399682998657227,discharge,327
99,0.861939963211476,1.0402684,2.828728675842285,30.059650421142578,0.017640007659792,-4.399660110473633,discharge,327
99,0.8615934107692871,1.0402684,2.829429388046264,30.058727264404297,0.017640007659792,-4.399637699127197,discharge,327
99,0.861243468455224,1.0402684,2.830130100250244,30.05706214904785,0.017640007659792,-4.39962100982666,discharge,327
99,0.8608813523890261,1.0402684,2.830830812454223,30.05274200439453,0.017640007659792,-4.399624347686768,discharge,327
99,0.8605192363228281,1.0402684,2.831531524658203,30.048419952392578,0.017640007659792,-4.399628162384033,discharge,327
99,0.86015712025663,1.0402684,2.832232236862182,30.044097900390625,0.017640007659792,-4.399631500244141,discharge,327
99,0.8597950041904321,1.0402684,2.832932949066162,30.039775848388672,0.017640007659792,-4.399634838104248,discharge,327
99,0.859432888124234,1.0402684,2.833633661270141,30.03545379638672,0.017640007659792,-4.399638652801514,discharge,327
99,0.8590707720580361,1.0402684,2.834334373474121,30.031131744384766,0.017640007659792,-4.399641990661621,discharge,327
99,0.8587086559918381,1.0402684,2.8350350856781,30.026811599731445,0.017640007659792,-4.399645805358887,discharge,327
99,0.858346539925639,1.0402684,2.83573579788208,30.022489547729492,0.017640007659792,-4.399649143218994,discharge,327
99,0.8579844238594411,1.0402684,2.836436510086059,30.01816749572754,0.017640007659792,-4.39965295791626,discharge,327
99,0.8576223077932431,1.0402684,2.837137222290039,30.013845443725586,0.017640007659792,-4.399656295776367,discharge,327
99,0.857260191727045,1.0402684,2.837837934494018,30.009523391723633,0.017640007659792,-4.399660110473633,discharge,327
99,0.8568980756608471,1.0402684,2.838538646697998,30.00520133972168,0.017640007659792,-4.39966344833374,discharge,327
99,0.8565359595946491,1.0402684,2.839239120483398,30.00088119506836,0.017640007659792,-4.399666786193848,discharge,327
99,0.856173843528451,1.0402684,2.839939832687378,29.996559143066406,0.017640007659792,-4.399670600891113,discharge,327
99,0.8558016768166671,1.0402684,2.840640544891357,30.0257511138916,0.017640007659792,-4.3997015953063965,discharge,327
99,0.8554278224164811,1.0402684,2.841341257095337,30.02615737915039,0.017640007659792,-4.399737358093262,discharge,327
99,0.8550539680162941,1.0402684,2.842041969299316,30.02656364440918,0.017640007659792,-4.399773120880127,discharge,327
99,0.8546801136161081,1.0402684,2.842742681503296,30.0269718170166,0.017640007659792,-4.39980936050415,discharge,327
99,0.8543062592159211,1.0402684,2.843443393707275,30.02737808227539,0.017640007659792,-4.399845123291016,discharge,327
99,0.8539324048157351,1.0402684,2.844144105911255,30.02778434753418,0.017640007659792,-4.399880886077881,discharge,327
99,0.8535585504155481,1.0402684,2.844844818115234,30.0281925201416,0.017640007659792,-4.399916648864746,discharge,327
99,0.8531846960153621,1.0402684,2.845545530319214,30.02859878540039,0.017640007659792,-4.399952411651611,discharge,327
99,0.8528108416151751,1.0402684,2.846246242523193,30.02900505065918,0.017640007659792,-4.399988174438477,discharge,327
99,0.8524369872149891,1.0402684,2.846946954727173,30.0294132232666,0.017640007659792,-4.400023937225342,discharge,327
99,0.8520631328148021,1.0402684,2.847647666931152,30.02981948852539,0.017640007659792,-4.400059700012207,discharge,327
99,0.8516892784146161,1.0402684,2.848348379135132,30.03022575378418,0.017640007659792,-4.400095462799072,discharge,327
99,0.8513154240144291,1.0402684,2.8490490913391113,30.0306339263916,0.017640007659792,-4.4001312255859375,discharge,327
99,0.850941569614243,1.0402684,2.849749803543091,30.03104019165039,0.017640007659792,-4.400166988372803,discharge,327
99,0.8505534401324941,1.0402684,2.8504505157470703,29.99704360961914,0.017640007659792,-4.400182247161865,discharge,327
99,0.850147650783972,1.0402684,2.85115122795105,29.9995174407959,0.017640007659792,-4.400171756744385,discharge,327
99,0.84974186143545,1.0402684,2.8518519401550293,30.001991271972656,0.017640007659792,-4.400160789489746,discharge,327
99,0.8493360720869281,1.0402684,2.852552652359009,30.004465103149414,0.017640007659792,-4.400150299072266,discharge,327
99,0.8489302827384061,1.0402684,2.8532533645629883,30.006938934326172,0.017640007659792,-4.400139331817627,discharge,327
99,0.8485244933898841,1.0402684,2.8539538383483882,30.00941276550293,0.017640007659792,-4.4001288414001465,discharge,327
99,0.848118704041362,1.0402684,2.854654550552368,30.011886596679688,0.017640007659792,-4.400118350982666,discharge,327
99,0.84771291469284,1.0402684,2.855355262756347,30.014360427856445,0.017640007659792,-4.400107383728027,discharge,327
99,0.8473071253443181,1.0402684,2.856055974960327,30.016834259033203,0.017640007659792,-4.400096893310547,discharge,327
99,0.8469013359957961,1.0402684,2.856756687164306,30.01930809020996,0.017640007659792,-4.400085926055908,discharge,327
99,0.8464955466472741,1.0402684,2.857457399368286,30.02178192138672,0.017640007659792,-4.400075435638428,discharge,327
99,0.846089757298752,1.0402684,2.858158111572265,30.02425765991211,0.017640007659792,-4.400064468383789,discharge,327
99,0.84568396795023,1.0402684,2.858858823776245,30.026731491088867,0.017640007659792,-4.400053977966309,discharge,327
99,0.8452781786017081,1.0402684,2.859559535980224,30.029205322265625,0.017640007659792,-4.400043487548828,discharge,327
99,0.844869847297931,1.0402684,2.860260248184204,30.031517028808594,0.017640007659792,-4.4000396728515625,discharge,327
99,0.844448844276766,1.0402684,2.860960960388183,30.03302001953125,0.017640007659792,-4.400069713592529,discharge,327
99,0.844027841255602,1.0402684,2.861661672592163,30.03452491760254,0.017640007659792,-4.400099754333496,discharge,327
99,0.843606838234438,1.0402684,2.862362384796142,30.036027908325195,0.017640007659792,-4.400129795074463,discharge,327
99,0.8431858352132741,1.0402684,2.863063097000122,30.037532806396484,0.017640007659792,-4.40015983581543,discharge,327
99,0.84276483219211,1.0402684,2.863763809204101,30.039037704467773,0.017640007659792,-4.4001898765563965,discharge,327
99,0.8423438291709451,1.0402684,2.864464521408081,30.04054069519043,0.017640007659792,-4.4002203941345215,discharge,327
99,0.8419228261497811,1.0402684,2.86516523361206,30.04204559326172,0.017640007659792,-4.400250434875488,discharge,327
99,0.8415018231286171,1.0402684,2.86586594581604,30.043548583984375,0.017640007659792,-4.400280475616455,discharge,327
99,0.8410808201074521,1.0402684,2.866566658020019,30.045053482055664,0.017640007659792,-4.400310516357422,discharge,327
99,0.8406598170862881,1.0402684,2.867267370223999,30.04655647277832,0.017640007659792,-4.400340557098389,discharge,327
99,0.840238814065124,1.0402684,2.867968082427978,30.04806137084961,0.017640007659792,-4.400371074676514,discharge,327
99,0.83981781104396,1.0402684,2.868668556213379,30.049564361572266,0.017640007659792,-4.4004011154174805,discharge,327
99,0.839396808022795,1.0402684,2.869369268417358,30.051069259643555,0.017640007659792,-4.400431156158447,discharge,327
99,0.838975805001631,1.0402684,2.870069980621338,30.052574157714844,0.017640007659792,-4.400461196899414,discharge,327
99,0.8385202785046311,1.0402684,2.870770692825317,30.054882049560547,0.017640007659792,-4.400434494018555,discharge,327
99,0.8380591291815761,1.0402684,2.871471405029297,30.057321548461914,0.017640007659792,-4.4003987312316895,discharge,327
99,0.837597979858521,1.0402684,2.872172117233276,30.05975914001465,0.017640007659792,-4.400362968444824,discharge,327
99,0.8371368305354661,1.0402684,2.872872829437256,30.062198638916016,0.017640007659792,-4.400326728820801,discharge,327
99,0.8366756812124111,1.0402684,2.873573541641235,30.064638137817383,0.017640007659792,-4.400290966033935,discharge,327
99,0.836214531889356,1.0402684,2.874274253845215,30.06707763671875,0.017640007659792,-4.40025520324707,discharge,327
99,0.835753382566301,1.0402684,2.8749749660491943,30.069517135620117,0.017640007659792,-4.400218963623047,discharge,327
99,0.8352922332432461,1.0402684,2.875675678253174,30.071956634521484,0.017640007659792,-4.400183200836182,discharge,327
99,0.8348310839201911,1.0402684,2.8763763904571533,30.07439613342285,0.017640007659792,-4.400147438049316,discharge,327
99,0.834369934597136,1.0402684,2.877077102661133,30.076833724975586,0.017640007659792,-4.400111198425293,discharge,327
99,0.8339087852740811,1.0402684,2.8777778148651123,30.079273223876953,0.017640007659792,-4.400075435638428,discharge,327
99,0.8334476359510251,1.0402684,2.878478527069092,30.08171272277832,0.017640007659792,-4.4000396728515625,discharge,327
99,0.83298648662797,1.0402684,2.8791792392730713,30.084152221679688,0.017640007659792,-4.400003433227539,discharge,327
99,0.8325127663405191,1.0402684,2.8798799514770512,30.04935073852539,0.017640007659792,-4.400000095367432,discharge,327
99,0.832026682506212,1.0402684,2.8805806636810303,30.04935073852539,0.017640007659792,-4.400028228759766,discharge,327
99,0.8315405986719051,1.0402684,2.881281375885009,30.04935073852539,0.017640007659792,-4.4000563621521,discharge,327
99,0.8310545148375981,1.0402684,2.8819820880889893,30.04935073852539,0.017640007659792,-4.400084972381592,discharge,327
99,0.830568431003291,1.0402684,2.882682800292968,30.04935073852539,0.017640007659792,-4.400113105773926,discharge,327
99,0.8300823471689841,1.0402684,2.883383274078369,30.04935073852539,0.017640007659792,-4.40014123916626,discharge,327
99,0.8295962633346771,1.0402684,2.884083986282348,30.04935073852539,0.017640007659792,-4.400169372558594,discharge,327
99,0.82911017950037,1.0402684,2.884784698486328,30.04935073852539,0.017640007659792,-4.400197982788086,discharge,327
99,0.8286240956660631,1.0402684,2.885485410690307,30.04935073852539,0.017640007659792,-4.40022611618042,discharge,327
99,0.8281380118317571,1.0402684,2.886186122894287,30.04935073852539,0.017640007659792,-4.400254249572754,discharge,327
99,0.827651927997449,1.0402684,2.886886835098266,30.04935073852539,0.017640007659792,-4.400282382965088,discharge,327
99,0.8271658441631431,1.0402684,2.887587547302246,30.04935073852539,0.017640007659792,-4.40031099319458,discharge,327
99,0.826679760328836,1.0402684,2.888288259506225,30.04935073852539,0.017640007659792,-4.400339126586914,discharge,327
99,0.8261895041916021,1.0402684,2.888988971710205,30.04949188232422,0.017640007659792,-4.400339126586914,discharge,327
99,0.8256949757395331,1.0402684,2.889689683914184,30.049779891967773,0.017640007659792,-4.400310516357422,discharge,327
99,0.8252004472874631,1.0402684,2.890390396118164,30.050067901611328,0.017640007659792,-4.40028190612793,discharge,327
99,0.824705918835394,1.0402684,2.891091108322143,30.050355911254883,0.017640007659792,-4.400252819061279,discharge,327
99,0.824211390383324,1.0402684,2.891791820526123,30.050642013549805,0.017640007659792,-4.400224208831787,discharge,327
99,0.823716861931254,1.0402684,2.892492532730102,30.05093002319336,0.017640007659792,-4.400195598602295,discharge,327
99,0.823222333479185,1.0402684,2.893193244934082,30.051218032836914,0.017640007659792,-4.400166511535644,discharge,327
99,0.8227278050271151,1.0402684,2.893893957138061,30.051504135131836,0.017640007659792,-4.400137901306152,discharge,327
99,0.8222332765750451,1.0402684,2.894594669342041,30.05179214477539,0.017640007659792,-4.40010929107666,discharge,327
99,0.8217387481229761,1.0402684,2.89529538154602,30.052080154418945,0.017640007659792,-4.400080680847168,discharge,327
99,0.8212442196709061,1.0402684,2.89599609375,30.0523681640625,0.017640007659792,-4.400051593780518,discharge,327
99,0.8207496912188371,1.0402684,2.896696805953979,30.052654266357422,0.017640007659792,-4.400022983551025,discharge,327
99,0.820234306080161,1.0402684,2.89739727973938,30.051456451416016,0.017640007659792,-4.4000043869018555,discharge,327
99,0.8197019282660031,1.0402684,2.898097991943359,30.049049377441406,0.017640007659792,-4.399994373321533,discharge,327
99,0.819169550451845,1.0402684,2.898798704147339,30.046640396118164,0.017640007659792,-4.399984359741211,discharge,327
99,0.8186371726376871,1.0402684,2.899499416351318,30.044233322143555,0.017640007659792,-4.399974346160889,discharge,327
99,0.818104794823529,1.0402684,2.900200128555298,30.041824340820312,0.017640007659792,-4.399964332580566,discharge,327
99,0.8175724170093711,1.0402684,2.9009008407592773,30.039417266845703,0.017640007659792,-4.399954319000244,discharge,327
99,0.8170400391952131,1.0402684,2.901601552963257,30.03700828552246,0.017640007659792,-4.399944305419922,discharge,327
99,0.816507661381055,1.0402684,2.9023022651672363,30.03460121154785,0.017640007659792,-4.3999342918396,discharge,327
99,0.8159752835668971,1.0402684,2.903002977371216,30.03219223022461,0.017640007659792,-4.399923801422119,discharge,327
99,0.815442905752739,1.0402684,2.9037036895751953,30.02978515625,0.017640007659792,-4.399913787841797,discharge,327
