cycle_index,discharge_capacity,charge_capacity,discharge_energy,charge_energy,dc_internal_resistance,temperature_maximum,temperature_average,temperature_minimum,date_time_iso,energy_efficiency,charge_throughput,energy_throughput,charge_duration,time_temperature_integrated,paused
0,1.5583979000000001,1.061013,4.7836318,3.697923399999999,0.015650141984224,38.280517578125,32.36509704589844,21.691007614135742,2018-04-13T01:27:28+00:00,1.293599483428997,1.061012983322143,3.697923421859741,101632.0,54823.85736490886,0
1,1.0626153,1.0619888,3.2444921,3.6830456,0.015503207221627001,38.38015365600586,35.30957794189453,32.063453674316406,2018-04-14T06:21:52+00:00,0.880926399607976,2.12300181388855,7.380969047546387,512.0,1650.4235432942705,0
2,1.063380399999999,1.0630448,3.2477655,3.6852047,0.015490530058741,38.37017059326172,35.32975769042969,32.103389739990234,2018-04-14T07:08:48+00:00,0.8812985341085661,3.186046600341797,11.066173553466797,512.0,1574.951985677083,0
3,1.0637906,1.0635259,3.249733,3.686511799999999,0.015479395166039002,38.30603790283203,35.32012939453125,32.06974411010742,2018-04-14T07:53:36+00:00,0.881519760766804,4.249572277069092,14.752685546875,640.0,1650.1132568359374,0
4,1.0643303,1.0641713,3.2518380000000002,3.6876104,0.015449795871973001,38.275390625,35.326683044433594,32.005104064941406,2018-04-14T08:40:32+00:00,0.881827971848653,5.313743591308594,18.440296173095703,640.0,1648.6701090494792,0
5,1.0644418,1.064202,3.2526505,3.6870903999999998,0.015424388460814,38.23719024658203,35.301395416259766,32.01438522338867,2018-04-14T09:27:28+00:00,0.8821727018138741,6.377945899963379,22.12738609313965,512.0,1572.8509847005207,0
6,1.0646554,1.0645493,3.2533014,3.6877782,0.015415230765938,38.202674865722656,35.275657653808594,31.978803634643555,2018-04-14T10:12:16+00:00,0.882184671518476,7.442494869232178,25.81516456604004,640.0,1645.905948893229,0
7,1.0647912,1.0647057,3.2540178,3.6880248,0.015420783311128,38.16131591796875,35.273475646972656,31.974163055419922,2018-04-14T10:59:12+00:00,0.882319934508032,8.507201194763184,29.503189086914062,512.0,1571.505265299479,0
8,1.0648786,1.064791399999999,3.2545366,3.687957,0.01540560927242,38.145240783691406,35.288089752197266,31.977249145507812,2018-04-14T11:44:00+00:00,0.8824768293122721,9.571991920471191,33.19114685058594,640.0,1570.8119384765623,0
9,1.0650241,1.0649472,3.2552693,3.6882424,0.015396534465253001,38.18837356567383,35.30489730834961,32.01997756958008,2018-04-14T12:28:48+00:00,0.8826072006547071,10.63693904876709,36.87938690185547,640.0,1647.9732666015623,0
10,1.0652138,1.0651754,3.2558255000000003,3.6886184,0.015385068021714,38.14842987060547,35.260597229003906,31.76124382019043,2018-04-14T13:15:44+00:00,0.882668020091208,11.702115058898926,40.56800842285156,512.0,1571.7060384114582,0
11,1.0652966,1.0651585,3.2560706,3.6883426,0.015386382117867001,38.244407653808594,35.22552490234375,31.828149795532227,2018-04-14T14:00:32+00:00,0.882800475205313,12.76727294921875,44.256351470947266,640.0,1568.8711507161456,0
12,1.0652906,1.0652593,3.2559526,3.6886883,0.015377506613731001,38.30305099487305,35.243343353271484,32.05607986450195,2018-04-14T14:45:20+00:00,0.882685750379071,13.83253288269043,47.945037841796875,640.0,1646.1418212890624,0
13,1.0653019,1.0651989,3.255426399999999,3.6883755,0.015378073789179,38.22847366333008,35.31169891357422,31.96651840209961,2018-04-14T15:32:16+00:00,0.8826179438617351,14.89773178100586,51.63341522216797,512.0,1571.6868977864583,0
14,1.0652812,1.0651836000000001,3.2556853,3.688314,0.015369872562587001,38.125389099121094,35.208030700683594,31.910547256469727,2018-04-14T16:17:04+00:00,0.882702855559477,15.962915420532227,55.32172775268555,640.0,1566.7456380208332,0
15,1.0652479,1.0652076,3.2557921,3.6881351,0.015361909754574,38.11913299560547,35.28244400024414,32.152103424072266,2018-04-14T17:01:52+00:00,0.8827746304629671,17.028121948242188,59.00986099243164,640.0,1646.8058430989581,0
16,1.0653039,1.0651228,3.256524799999999,3.6876382999999997,0.015360852703452001,38.28816604614258,35.334136962890625,32.04853057861328,2018-04-14T17:48:48+00:00,0.8830922490418861,18.093244552612305,62.69750213623047,512.0,1573.852880859375,0
17,1.065339,1.0652308,3.2568495,3.6877224,0.015365979634225,38.291603088378906,35.39824295043945,32.1407585144043,2018-04-14T18:33:36+00:00,0.8831601586930731,19.158475875854492,66.38522338867188,512.0,1576.2245686848958,0
18,1.0652597,1.065208,3.2567093,3.687539299999999,0.015348890796303001,38.3394889831543,35.412841796875,32.1896858215332,2018-04-14T19:18:24+00:00,0.8831659909360151,20.223684310913086,70.07276153564453,640.0,1576.3016276041667,0
