Date and Time	Time stamp	Total time (days)	Total test time (days)	Position	Tasks	CellUnit	Cycle - actual	Cycle - normalized	Cycle - total	Cycle - total - normalized	Cycle length (h)	Current_dch (C)	Current_dch std dev (C)	Current_dch_end (C)	Current_cha (C)	Current_cha std dev (C)	Current_cha_end (C)	Temp avg (°C)	Temp std dev (°C)	Temp dch start (°C)	Temp dch avg (°C)	Temp dch max (°C)	Temp dch std dev (°C)	Temp cha start (°C)	Temp cha avg (°C)	Temp cha max (°C)	Temp cha std dev (°C)	Voltage EoD (V)	Voltage EoC (V)	Voltage EoD ocv (V)	Voltage EoC ocv (V)	Voltage charge avg (V)	Voltage discharge avg (V)	Ah_dch (Ah)	Ah_cha (Ah)	Ah_dch (nominal) (%)	Ah_dch (C20 first) (%)	Ah_cha (nominal) (%)	Ah_cha (C20 first) (%)	CE (%)	Wh_dch (Wh)	Wh_cha (Wh)	Efficiency (%)	Ah_balance start (mAh)	Ah_balance end (mAh)	Ah_balance max (mAh)	Ah_balance min (mAh)	SoC - max (nom) (%)	SoC - min (nom) (%)	SoC - max (C20 last) (%)	SoC - min (C20 last) (%)	R_DC 0ms EoC (mOhm)	R_DC 50ms EoC (mOhm)	R_DC 0ms EoD (mOhm)	R_DC 50ms EoD (mOhm)	R_DC 0ms SoC50 dch (mOhm)	R_DC 50ms Soc50 dch (mOhm)	R_DC 0ms SoC50 cha (mOhm)	R_DC 50ms Soc50 cha (mOhm)	Shunt voltage dch (µV)	Shunt voltage cha (µV)	CE Shunt 	Ah_cha slippage (Ah)	Ah_dch slippage (Ah)	Cycle type	TestRegime	TestRegime version
21.12.2020 13:15:00	3691397700.002	0.000	0.281	21.10	14459	SK04A2C085	0	0.0000	0	0.0000	6.746	0.000	0.0000	0.000	0.000	0.0000	0.000	21.40	1.85	18.57	21.40	24.23	1.85	18.57	21.40	24.23	1.85	3.602661	3.602661	3.602197	3.602197	3.602380	3.602380	0.000000	0.000000	0.000	0.000000		0.000000	0.0000	0.000000	0.000000	0.0000	30409.793	30409.783	30409.793	30409.783	52.4847	52.4847	54.0713	54.0713									0.000000	0.000000	0	0.000000	0.000000	OCV	OCV generic long HP	8
21.12.2020 20:01:00	3691422060.005	0.282	0.344	21.10	14461	SK04A2C085	0	0.0000	1	0.0000	1.504				0.750	0.2150	0.050	25.79	0.78					24.17	25.88	26.63	0.79		4.199288		4.188193	3.950081			48.770747			76.204	73.659784	0.0000		190.117333	0.0000	30409.783	0.000	30409.783	-18360.969	128.6890	52.4847	127.7311	54.0713									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG25oC charact P1a	2
21.12.2020 21:31:15	3691427475.155	0.345	0.612	21.10	14461	SK04A2C085	1	0.9674	2	0.9674	6.437	-0.750	0.0600	-0.750	0.750	0.0630	0.050	25.41	0.99	25.49	26.06	26.93	0.37	25.96	26.40	26.79	0.39	2.999990	4.199286	3.431424	4.179870	3.807909	3.682900	61.911457	61.980002	96.737	94.070934	96.844	93.610081	99.8894	228.254318	237.222748	96.2194	0.000	-0.005	61911.462	-68.546	100.1071	3.2633	100.1035	6.4934	0.4027	0.4909	0.4581	0.8162	0.4311	0.5972	0.4071	0.5538	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	2
22.12.2020 03:57:30	3691450650.141	0.613	0.972	21.10	14461	SK04A2C085	2	1.9730	3	1.9730	8.645	-0.250	0.0140	-0.250	0.250	0.0130	0.050	24.57	0.18	24.21	24.49	25.05	0.17	24.91	24.62	24.91	0.13	2.999995	4.199482	3.222880	4.188148	3.771744	3.695249	64.360179	64.438946	100.563	97.791628	100.686	97.323891	99.8778	238.601392	243.337929	98.0535	-0.005	0.001	64360.176	-78.773	100.1231	-0.5628	100.1190	2.7951	0.4065	0.5202	0.4868	0.8909	0.4400	0.6430	0.3952	0.5744	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	2
22.12.2020 12:36:11	3691481771.605	0.973	2.712	21.10	14461	SK04A2C085	3	3.0013	4	3.0013	41.768	-0.050	0.0020	-0.050	0.050	0.0020	0.008	24.10	0.10	24.45	24.12	24.45	0.12	24.23	24.08	24.23	0.07	2.999998	4.198707	3.036586	4.192795	3.752132	3.715013	65.813588	66.210820	102.834	100.000000	103.454	100.000000	99.4000	244.713296	248.283449	98.5621	0.001	-0.001	65813.589	-397.232	100.6207	-2.8337	100.6000	0.5999	0.3493	0.5065	0.4595	0.9219	0.3992	0.6489	0.3416	0.5664	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge - pulses, OCV	LG25oC charact P1a	2
24.12.2020 06:22:16	3691632136.163	2.713	3.452	21.10	14461	SK04A2C085	4	4.0311	5	4.0311	17.742	-0.200	0.7160	-0.050				24.30	0.10	24.09	24.30	24.73	0.10					2.999999		3.048393			3.743778	65.906837		102.979	100.141687			0.0000	242.592223		0.0000	-0.001	65906.840	65906.841	-0.001	100.0000	-2.9794	100.0000	0.4591	0.4055	0.5511	0.5483	0.9056	0.4328	0.6290	0.4115	0.5968	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge - HPPC, OCV	LG25oC charact P1a	2
25.12.2020 00:06:47	3691696007.045	3.453	3.741	21.10	14461	SK04A2C085	5	4.0311	6	4.0311	6.938				0.750	0.0280	0.751	24.41	0.49					24.40	25.02	25.91	0.50		3.756834		3.685782	3.475955			32.954671			51.492	49.772335	0.0000		119.568601	0.0000	65906.840	32952.155	65906.840	32952.155	48.5123	-2.9794	50.2315	0.4591	0.4100	0.5027					0.4100	0.5027	0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC, OCV	LG25oC charact P1a	2
29.12.2020 13:11:00	3692088660.002	7.997	3.863	23.07	14523	SK04A2C085	0	0.0000	7	4.0311	2.928	0.000	0.0000	0.000	0.000	0.0000	0.000	14.38	5.31	23.60	14.38	23.60	5.31	23.60	14.38	23.60	5.31	3.684204	3.684204	3.681669	3.681669	3.682732	3.682732	0.000000	0.000000	0.000	0.000000		0.000000	0.0000	0.000000	0.000000	0.0000	32952.155	32952.148	32952.155	32952.148	48.5123	48.5123	50.2315	50.2315									0.000000	0.000000	0	0.000000	0.000000	OCV	OCV generic long HP	8
29.12.2020 16:08:00	3692099280.005	8.120	3.965	23.07	14525	SK04A2C085	0	0.0000	8	4.0311	2.461				0.250	0.0550	0.050	5.05	0.11					4.74	5.07	5.18	0.10		4.200652		4.181061	3.980941			31.655465			49.462	47.810109	0.0000		125.710450	0.0000	32952.148	-0.001	32952.148	-0.001	100.0000	48.5123	100.0000	50.2315									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG05oC 00100S3C4 P1a	1
29.12.2020 18:35:38	3692108138.593	8.223	4.109	23.07	14525	SK04A2C085	1	0.8414	9	4.8725	3.459	-0.750	0.0690	-0.750	0.750	0.0410	0.052	6.82	0.72	4.94	6.54	7.93	0.80	5.97	7.10	7.81	0.57	2.999996	4.200301	3.509402	4.180588	3.973888	3.638890	53.847163	53.847993	84.136	81.817698	84.137	81.328087	99.9985	195.698946	210.529094	92.9558	-0.001	-0.001	53847.167	-0.833	100.0013	15.8638	100.0013	18.6732	0.4698	1.0638	0.5181	1.3784	0.5014	1.3268	0.4698	1.0638	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge - pulses, OCV	LG05oC 00100S3C4 P1a	1
29.12.2020 22:03:11	3692120591.647	8.367	4.247	23.07	14525	SK04A2C085	2	1.6827	10	5.7138	3.305	-0.750	0.0300	-0.750	0.750	0.2430	0.050	6.92	0.59	5.82	6.86	7.93	0.55	5.97	7.03	7.73	0.54	3.024249	4.200494	3.508220	4.185091	3.941287	3.603336	53.848004	53.854974	84.138	81.818976	84.148	81.338630	99.9871	196.029177	210.418750	93.1615	-0.001	-0.001	53848.008	-6.972	100.0109	15.8625	100.0105	18.6719			0.5392	1.3293	0.5392	1.3293			0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC, OCV, Charge CC-CV, OCV	LG05oC 00100S3C4 P1a	1
30.12.2020 01:21:30	3692132490.017	8.505	4.385	23.07	14525	SK04A2C085	3	2.5250	11	6.5561	3.302	-0.750	0.0390	-0.750	0.750	0.0480	0.050	6.91	0.55	5.99	6.86	7.87	0.47	5.98	7.00	7.69	0.54	2.999990	4.200348	3.506988	4.185064	3.956639	3.591496	53.907191	53.881410	84.230	81.908908	84.190	81.378557	100.0478	196.309935	210.416071	93.2961	-0.001	-0.001	53907.195	-0.001	100.0000	15.7700	100.0000	18.5825	0.4642	1.0428	0.5124	1.3164	0.4968	1.2497	0.4707	1.0837	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG05oC 00100S3C4 P1a	1
30.12.2020 04:39:38	3692144378.013	8.642	4.523	23.07	14525	SK04A2C085	4	3.3675	12	7.3986	3.319	-0.750	0.0390	-0.750	0.750	0.0480	0.050	6.90	0.56	5.97	6.85	7.94	0.50	5.99	6.98	7.69	0.54	3.000000	4.200346	3.506614	4.185251	3.957431	3.589894	53.914662	53.910618	84.242	81.920259	84.235	81.422671	100.0075	196.351524	210.476876	93.2889	-0.001	0.000	53914.666	-0.001	100.0000	15.7583	100.0000	18.5712	0.4681	1.0401	0.5123	1.3064	0.4932	1.2384	0.4723	1.0775	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG05oC 00100S3C4 P1a	1
30.12.2020 07:58:45	3692156325.013	8.780	4.661	23.07	14525	SK04A2C085	5	4.2097	13	8.2408	3.316	-0.750	0.0380	-0.750	0.750	0.0500	0.050	6.89	0.56	5.99	6.83	7.87	0.49	5.98	7.00	7.70	0.54	2.999996	4.200266	3.505436	4.184630	3.955616	3.589665	53.905343	53.902117	84.227	81.906100	84.222	81.409832	100.0060	196.339026	210.389006	93.3219	0.000	-0.001	53905.348	-0.001	100.0000	15.7729	100.0000	18.5853	0.4614	1.0305	0.5124	1.2961	0.4945	1.2299	0.4698	1.0663	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG05oC 00100S3C4 P1a	1
30.12.2020 11:17:44	3692168264.013	8.919	4.798	23.07	14525	SK04A2C085	6	5.0521	14	9.0832	3.270	-0.750	0.0380	-0.750	0.750	0.0490	0.050	6.89	0.55	5.99	6.84	7.87	0.48	5.97	6.95	7.65	0.54	2.999996	4.200246	3.504943	4.186361	3.956110	3.587909	53.912171	53.897412	84.238	81.916474	84.215	81.402725	100.0274	196.369136	210.340041	93.3579	-0.001	0.000	53912.175	-0.001	100.0000	15.7622	100.0000	18.5750	0.4760	1.0272	0.5103	1.2916	0.4967	1.2252	0.4695	1.0591	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG05oC 00100S3C4 P1a	1
30.12.2020 14:33:55	3692180035.013	9.055	4.934	23.07	14525	SK04A2C085	7	5.8939	15	9.9250	3.278	-0.750	0.0390	-0.750	0.750	0.0480	0.050	6.86	0.54	5.99	6.80	7.81	0.47	5.97	6.95	7.65	0.52	2.999998	4.200321	3.504764	4.185137	3.956397	3.590558	53.877826	53.881632	84.184	81.864289	84.190	81.378892	99.9929	196.253834	210.252847	93.3418	0.000	0.000	53877.831	-3.806	100.0059	15.8159	100.0057	18.6268	0.4677	1.0209	0.5106	1.2875	0.4914	1.2215	0.4684	1.0559	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG05oC 00100S3C4 P1a	1
30.12.2020 17:50:35	3692191835.013	9.191	5.073	23.07	14525	SK04A2C085	8	6.7364	16	10.7675	3.328	-0.750	0.0370	-0.750	0.750	0.0490	0.050	6.88	0.55	5.97	6.82	7.85	0.47	5.98	6.99	7.69	0.53	3.000000	4.200444	3.504182	4.184468	3.955655	3.588904	53.915205	53.914921	84.243	81.921084	84.242	81.429170	100.0005	196.394043	210.345739	93.3673	0.000	-0.001	53915.210	-0.001	100.0000	15.7575	100.0000	18.5704	0.4654	1.0131	0.5055	1.2785	0.4870	1.2137	0.4654	1.0449	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG05oC 00100S3C4 P1a	1
30.12.2020 21:10:14	3692203814.013	9.330	5.211	23.07	14525	SK04A2C085	9	7.5791	17	11.6102	3.323	-0.750	0.0370	-0.750	0.750	0.0480	0.050	6.90	0.55	5.97	6.86	7.93	0.49	5.97	6.98	7.67	0.53	2.999990	4.200420	3.503449	4.184952	3.955625	3.589653	53.935333	53.933658	84.274	81.951668	84.271	81.457469	100.0031	196.467674	210.388738	93.3832	-0.001	0.000	53935.337	-0.001	100.0000	15.7260	100.0000	18.5400	0.4588	1.0092	0.5011	1.2745	0.4838	1.2035	0.4655	1.0429	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG05oC 00100S3C4 P1a	1
31.12.2020 00:29:38	3692215778.013	9.468	5.349	23.07	14525	SK04A2C085	10	8.4216	18	12.4527	3.297	-0.750	0.0360	-0.750	0.750	0.0500	0.050	6.87	0.54	5.98	6.82	7.89	0.49	5.97	6.94	7.63	0.52	2.999999	4.200430	3.503303	4.185820	3.954212	3.587899	53.921596	53.914863	84.252	81.930795	84.242	81.429082	100.0125	196.416566	210.306787	93.3953	0.000	0.000	53921.601	0.000	100.0000	15.7475	100.0000	18.5607	0.4585	1.0102	0.5077	1.2773	0.4875	1.2062	0.4590	1.0411	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG05oC 00100S3C4 P1a	1
31.12.2020 03:47:27	3692227647.013	9.606	5.486	23.07	14525	SK04A2C085	11	9.2639	19	13.2950	3.286	-0.750	0.0380	-0.750	0.750	0.0490	0.050	6.87	0.54	5.97	6.80	7.85	0.47	5.97	6.96	7.66	0.53	2.999994	4.200299	3.502852	4.185604	3.954687	3.589272	53.905443	53.906732	84.227	81.906252	84.229	81.416802	99.9976	196.360868	210.251734	93.3932	0.000	0.000	53905.448	-1.289	100.0020	15.7727	100.0019	18.5851	0.4634	1.0047	0.5026	1.2763	0.4900	1.2055	0.4582	1.0367	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG05oC 00100S3C4 P1a	1
