cycle_index,discharge_capacity,charge_capacity,voltage,current,internal_resistance,temperature,step_type,cycle_life
9,0.9951436830969931,1.0657001,2.799999952316284,-4.400123119354248,0.016777284443378,35.65666580200195,discharge,719
9,0.9949507820110591,1.0657001,2.8007006645202632,-4.400143146514893,0.016777284443378,35.65312194824219,discharge,719
9,0.9947510020390221,1.0657001,2.801401376724243,-4.400152206420898,0.016777284443378,35.65178298950195,discharge,719
9,0.9945423693685861,1.0657001,2.802102088928222,-4.400148391723633,0.016777284443378,35.65327453613281,discharge,719
9,0.9943337366981501,1.0657001,2.802802801132202,-4.400144100189209,0.016777284443378,35.65476608276367,discharge,719
9,0.994125104027714,1.0657001,2.803503513336181,-4.400140285491943,0.016777284443378,35.65625762939453,discharge,719
9,0.9939164713572771,1.0657001,2.804204225540161,-4.400135993957519,0.016777284443378,35.65774917602539,discharge,719
9,0.9937078386868411,1.0657001,2.80490493774414,-4.400132179260254,0.016777284443378,35.65924072265625,discharge,719
9,0.9934992060164051,1.0657001,2.80560564994812,-4.40012788772583,0.016777284443378,35.66073226928711,discharge,719
9,0.993290573345969,1.0657001,2.806306362152099,-4.400123596191406,0.016777284443378,35.662227630615234,discharge,719
9,0.9930819406755321,1.0657001,2.807007074356079,-4.400119781494141,0.016777284443378,35.663719177246094,discharge,719
9,0.9928733080050961,1.0657001,2.807707786560058,-4.400115489959717,0.016777284443378,35.66521072387695,discharge,719
9,0.9926646753346601,1.0657001,2.808408498764038,-4.400111675262451,0.016777284443378,35.66670227050781,discharge,719
9,0.992456042664224,1.0657001,2.809109210968017,-4.400107383728027,0.016777284443378,35.66819381713867,discharge,719
9,0.9922474099937881,1.0657001,2.809809923171997,-4.400103569030762,0.016777284443378,35.66968536376953,discharge,719
9,0.9920387773233511,1.0657001,2.810510396957397,-4.400099277496338,0.016777284443378,35.67117691040039,discharge,719
9,0.991827860891021,1.0657001,2.811211109161377,-4.400094985961914,0.016777284443378,35.6717529296875,discharge,719
9,0.9916043271362761,1.065700099999999,2.811911821365356,-4.400088310241699,0.016777284443378,35.667274475097656,discharge,719
9,0.9913807933815321,1.0657001,2.812612533569336,-4.400081634521484,0.016777284443378,35.66279602050781,discharge,719
