cycle_index,discharge_capacity,charge_capacity,voltage,temperature,current,internal_resistance,step_type,cycle_life
9,0.9964188436145531,1.066857499999999,2.799999952316284,34.9974365234375,-4.400054931640625,0.015246381051838,discharge,813
9,0.996226809265726,1.066857499999999,2.8007006645202632,34.99626159667969,-4.400049209594727,0.015246381051838,discharge,813
9,0.9960347749168981,1.0668575,2.801401376724243,34.99508285522461,-4.400043487548828,0.015246381051838,discharge,813
9,0.9958427405680711,1.0668575,2.802102088928222,34.9939079284668,-4.400038242340088,0.015246381051838,discharge,813
9,0.9956507062192431,1.0668575,2.802802801132202,34.992733001708984,-4.4000325202941895,0.015246381051838,discharge,813
9,0.995458671870416,1.0668575,2.803503513336181,34.991554260253906,-4.400026798248291,0.015246381051838,discharge,813
9,0.9952666375215881,1.0668575,2.804204225540161,34.990379333496094,-4.400021553039551,0.015246381051838,discharge,813
9,0.9950746031727611,1.0668575,2.80490493774414,34.989200592041016,-4.400015830993652,0.015246381051838,discharge,813
9,0.9948816928565141,1.0668575,2.80560564994812,34.98800277709961,-4.400012016296387,0.015246381051838,discharge,813
9,0.9946745869926491,1.0668575,2.806306362152099,34.98646926879883,-4.400036811828613,0.015246381051838,discharge,813
9,0.994467481128785,1.0668575,2.807007074356079,34.98493194580078,-4.400062084197998,0.015246381051838,discharge,813
9,0.9942603752649201,1.0668575,2.807707786560058,34.983394622802734,-4.400086879730225,0.015246381051838,discharge,813
9,0.9940532694010551,1.0668575,2.808408498764038,34.98185729980469,-4.400112152099609,0.015246381051838,discharge,813
9,0.9938461635371901,1.0668575,2.809109210968017,34.98031997680664,-4.400136947631836,0.015246381051838,discharge,813
9,0.993639057673325,1.0668575,2.809809923171997,34.978782653808594,-4.400162220001221,0.015246381051838,discharge,813
9,0.9934319518094611,1.0668575,2.810510396957397,34.97724533081055,-4.400187015533447,0.015246381051838,discharge,813
9,0.9932248459455961,1.0668575,2.811211109161377,34.9757080078125,-4.400211811065674,0.015246381051838,discharge,813
9,0.993017740081731,1.0668575,2.811911821365356,34.97417068481445,-4.400237083435059,0.015246381051838,discharge,813
9,0.9928106342178661,1.0668575,2.812612533569336,34.972633361816406,-4.400261878967285,0.015246381051838,discharge,813
9,0.9926035283540011,1.0668575,2.813313245773315,34.97109603881836,-4.40028715133667,0.015246381051838,discharge,813
9,0.992396422490136,1.0668575,2.814013957977295,34.96955871582031,-4.4003119468688965,0.015246381051838,discharge,813
9,0.9921893166262721,1.0668575,2.814714670181274,34.968021392822266,-4.400336742401123,0.015246381051838,discharge,813
9,0.9919822107624071,1.0668575,2.815415382385254,34.966487884521484,-4.400362014770508,0.015246381051838,discharge,813
9,0.991766787608463,1.0668575,2.816116094589233,34.96720504760742,-4.400346279144287,0.015246381051838,discharge,813
