cycle_index,discharge_capacity,charge_capacity,voltage,internal_resistance,temperature,current,step_type,cycle_life
9,0.9966911120598281,1.0722399,2.799999952316284,0.015930525958538,35.622413635253906,-4.400019645690918,discharge,1046
9,0.996477676824962,1.0722399,2.8007006645202632,0.015930525958538,35.6202278137207,-4.400031089782715,discharge,1046
9,0.9962642415900961,1.0722399,2.801401376724243,0.015930525958538,35.6180419921875,-4.40004301071167,discharge,1046
9,0.996050806355231,1.0722399,2.802102088928222,0.015930525958538,35.6158561706543,-4.400054454803467,discharge,1046
9,0.9958373711203651,1.0722399,2.802802801132202,0.015930525958538,35.613670349121094,-4.400065898895264,discharge,1046
9,0.995623935885499,1.0722399,2.803503513336181,0.015930525958538,35.61148452758789,-4.400077819824219,discharge,1046
9,0.9954105006506341,1.0722399,2.804204225540161,0.015930525958538,35.60929870605469,-4.400089263916016,discharge,1046
9,0.9951967478599221,1.0722399,2.80490493774414,0.015930525958538,35.607112884521484,-4.4001007080078125,discharge,1046
9,0.994971326313795,1.0722399,2.80560564994812,0.015930525958538,35.60490798950195,-4.4000935554504395,discharge,1046
9,0.9947459047676691,1.0722399,2.806306362152099,0.015930525958538,35.60270309448242,-4.400086402893066,discharge,1046
9,0.9945204832215421,1.0722399,2.807007074356079,0.015930525958538,35.600502014160156,-4.400079250335693,discharge,1046
9,0.994295061675416,1.0722399,2.807707786560058,0.015930525958538,35.598297119140625,-4.40007209777832,discharge,1046
9,0.99406964012929,1.0722399,2.808408498764038,0.015930525958538,35.59609603881836,-4.400064945220947,discharge,1046
9,0.9938442185831631,1.0722399,2.809109210968017,0.015930525958538,35.59389114379883,-4.400057792663574,discharge,1046
9,0.993618797037037,1.0722399,2.809809923171997,0.015930525958538,35.5916862487793,-4.400050640106201,discharge,1046
9,0.9933933754909101,1.0722399,2.810510396957397,0.015930525958538,35.58948516845703,-4.400043487548828,discharge,1046
9,0.9931679539447841,1.0722399,2.811211109161377,0.015930525958538,35.5872802734375,-4.400036334991455,discharge,1046
9,0.992942532398658,1.0722399,2.811911821365356,0.015930525958538,35.58507537841797,-4.400029182434082,discharge,1046
9,0.9927171108525311,1.0722399,2.812612533569336,0.015930525958538,35.5828742980957,-4.400022029876709,discharge,1046
9,0.9924916893064051,1.0722399,2.813313245773315,0.015930525958538,35.58066940307617,-4.400014877319336,discharge,1046
9,0.992266267760278,1.0722399,2.814013957977295,0.015930525958538,35.57846450805664,-4.400007724761963,discharge,1046
9,0.9920408462141521,1.0722399,2.814714670181274,0.015930525958538,35.576263427734375,-4.40000057220459,discharge,1046
9,0.9918032962117791,1.0722399,2.815415382385254,0.015930525958538,35.57367706298828,-4.400008678436279,discharge,1046
9,0.9915587737537991,1.0722399,2.816116094589233,0.015930525958538,35.57087326049805,-4.400025367736816,discharge,1046
9,0.9913142512958191,1.0722399,2.816816806793213,0.015930525958538,35.56806945800781,-4.400042057037353,discharge,1046
9,0.9910697288378391,1.0722399,2.817517518997192,0.015930525958538,35.56526565551758,-4.400058746337891,discharge,1046
9,0.990825206379859,1.0722399,2.818218231201172,0.015930525958538,35.562461853027344,-4.400075435638428,discharge,1046
9,0.990580683921879,1.0722399,2.818918943405151,0.015930525958538,35.55965805053711,-4.400092124938965,discharge,1046
9,0.990336161463899,1.0722399,2.819619655609131,0.015930525958538,35.556854248046875,-4.400108814239502,discharge,1046
9,0.9900916390059191,1.0722399,2.82032036781311,0.015930525958538,35.55405044555664,-4.400125503540039,discharge,1046
9,0.9898471165479391,1.0722399,2.82102108001709,0.015930525958538,35.551246643066406,-4.400142192840576,discharge,1046
9,0.9896025940899591,1.0722399,2.8217217922210693,0.015930525958538,35.54844284057617,-4.400158882141113,discharge,1046
9,0.9893580716319791,1.0722399,2.822422504425049,0.015930525958538,35.54563903808594,-4.40017557144165,discharge,1046
9,0.9891135491739991,1.0722399,2.8231232166290283,0.015930525958538,35.5428352355957,-4.4001922607421875,discharge,1046
9,0.9888690267160191,1.0722399,2.823823928833008,0.015930525958538,35.54003143310547,-4.400208950042725,discharge,1046
9,0.988624504258038,1.0722399,2.8245246410369873,0.015930525958538,35.537227630615234,-4.400225639343262,discharge,1046
9,0.98837431092308,1.072239899999999,2.825225114822387,0.015930525958538,35.535282135009766,-4.400232791900635,discharge,1046
9,0.9881097437576801,1.0722399,2.825925827026367,0.015930525958538,35.53550720214844,-4.400216102600098,discharge,1046
9,0.9878451765922811,1.0722399,2.826626539230346,0.015930525958538,35.53573226928711,-4.400199890136719,discharge,1046
9,0.9875806094268811,1.072239899999999,2.827327251434326,0.015930525958538,35.53595733642578,-4.400183200836182,discharge,1046
9,0.9873160422614811,1.0722399,2.828027963638305,0.015930525958538,35.53618240356445,-4.400166511535644,discharge,1046
9,0.987051475096081,1.0722399,2.828728675842285,0.015930525958538,35.536407470703125,-4.400149822235107,discharge,1046
9,0.986786907930681,1.0722399,2.829429388046264,0.015930525958538,35.5366325378418,-4.400133609771728,discharge,1046
9,0.9865223407652821,1.0722399,2.830130100250244,0.015930525958538,35.53685760498047,-4.400116920471191,discharge,1046
9,0.9862577735998821,1.0722399,2.830830812454223,0.015930525958538,35.53708267211914,-4.400100231170654,discharge,1046
