Date and Time	Time stamp	Total time (days)	Total test time (days)	Position	Tasks	CellUnit	Cycle - actual	Cycle - normalized	Cycle - total	Cycle - total - normalized	Cycle length (h)	Current_dch (C)	Current_dch std dev (C)	Current_dch_end (C)	Current_cha (C)	Current_cha std dev (C)	Current_cha_end (C)	Temp avg (°C)	Temp std dev (°C)	Temp dch start (°C)	Temp dch avg (°C)	Temp dch max (°C)	Temp dch std dev (°C)	Temp cha start (°C)	Temp cha avg (°C)	Temp cha max (°C)	Temp cha std dev (°C)	Voltage EoD (V)	Voltage EoC (V)	Voltage EoD ocv (V)	Voltage EoC ocv (V)	Voltage charge avg (V)	Voltage discharge avg (V)	Ah_dch (Ah)	Ah_cha (Ah)	Ah_dch (nominal) (%)	Ah_dch (C20 first) (%)	Ah_cha (nominal) (%)	Ah_cha (C20 first) (%)	CE (%)	Wh_dch (Wh)	Wh_cha (Wh)	Efficiency (%)	Ah_balance start (mAh)	Ah_balance end (mAh)	Ah_balance max (mAh)	Ah_balance min (mAh)	SoC - max (nom) (%)	SoC - min (nom) (%)	SoC - max (C20 last) (%)	SoC - min (C20 last) (%)	R_DC 0ms EoC (mOhm)	R_DC 50ms EoC (mOhm)	R_DC 0ms EoD (mOhm)	R_DC 50ms EoD (mOhm)	R_DC 0ms SoC50 dch (mOhm)	R_DC 50ms Soc50 dch (mOhm)	R_DC 0ms SoC50 cha (mOhm)	R_DC 50ms Soc50 cha (mOhm)	Shunt voltage dch (µV)	Shunt voltage cha (µV)	CE Shunt 	Ah_cha slippage (Ah)	Ah_dch slippage (Ah)	Cycle type	TestRegime	TestRegime version
05.02.2021 15:36:00	3695380560.002	0.000	0.092	23.03	14828	SK04A2C212	0	0.0000	0	0.0000	2.217	0.000	0.0000	0.000	0.000	0.0000	0.000	19.52	1.92	16.12	19.52	23.85	1.92	16.12	19.52	23.85	1.92	3.592102	3.592102	3.590698	3.590698	3.591128	3.591128	0.000000	0.000000	0.000	0.000000		0.000000	0.0000	0.000000	0.000000	0.0000	50282.019	50282.014	50282.019	50282.014	21.4344	21.4343	24.5874	24.5874									0.000000	0.000000	0	0.000000	0.000000	OCV	OCV generic long HP	8
05.02.2021 17:50:00	3695388600.005	0.093	0.157	23.03	14838	SK04A2C212	0	0.0000	1	0.0000	1.541				0.750	0.2050	0.050	25.08	0.54					23.87	25.15	25.67	0.53		4.196418		4.186235	3.927654			50.282014			78.566	75.412565	0.0000		195.611593	0.0000	50282.014	-0.001	50282.014	-0.005	100.0000	21.4344	100.0000	24.5874									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG25oC charact P1a	2
05.02.2021 19:22:27	3695394147.976	0.157	0.418	23.03	14838	SK04A2C212	1	0.9615	2	0.9615	6.267	-0.750	0.0580	-0.751	0.750	0.0590	0.050	24.81	0.76	24.84	25.28	26.12	0.30	25.39	25.66	26.01	0.27	2.999998	4.197215	3.450309	4.178027	3.809777	3.680144	61.535714	61.602983	96.150	92.987076	96.255	92.391664	99.8908	226.701362	235.860847	96.1166	-0.001	-0.008	61535.718	-67.271	100.1051	3.8504	100.1009	7.7092	0.3626	0.4813	0.4988	0.8939	0.4943	0.6802	0.3615	0.5205	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	2
06.02.2021 01:38:27	3695416707.657	0.418	0.778	23.03	14838	SK04A2C212	2	1.9662	3	1.9662	8.642	-0.250	0.0130	-0.250	0.250	0.0130	0.050	24.17	0.19	23.87	24.11	24.74	0.19	24.49	24.20	24.50	0.13	2.999992	4.198542	3.271698	4.186743	3.775949	3.694982	64.299789	64.424142	100.468	97.163890	100.663	96.622816	99.8070	238.374788	243.462763	97.9102	-0.008	-0.001	64299.783	-124.362	100.1943	-0.4684	100.1865	3.5637	0.2989	0.5102	0.5150	0.9531	0.4750	0.6988	0.3561	0.5681	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	2
06.02.2021 10:16:59	3695447819.355	0.778	2.529	23.03	14838	SK04A2C212	3	3.0002	4	3.0002	42.027	-0.050	0.0020	-0.050	0.050	0.0020	0.004	23.94	0.09	24.13	23.95	24.17	0.09	23.99	23.92	24.13	0.09	2.999900	4.197750	3.041923	4.193146	3.754625	3.714843	66.176631	66.675910	103.401	100.000000	104.181	100.000000	99.2512	245.969816	250.012804	98.3829	-0.001	0.000	66176.630	-499.281	100.7801	-3.4010	100.7488	0.7488	0.2338	0.4570	0.7538	1.2394	0.4816	0.7893	0.2103	0.5068	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge - pulses, OCV	LG25oC charact P1a	2
08.02.2021 04:18:35	3695599115.722	2.530	3.273	23.03	14838	SK04A2C212	4	4.0369	5	4.0369	17.846	-0.200	0.7160	-0.050				24.01	0.11	24.05	24.01	24.49	0.11					2.999975		3.053062			3.742379	66.350679		103.673	100.263005			0.0000	244.009950		0.0000	0.000	66350.684	66350.684	0.000	100.0000	-3.6729	100.0000	0.4878	0.3574	0.5196	0.4976	1.0481	0.4942	0.7113	0.3569	0.5603	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge - HPPC, OCV	LG25oC charact P1a	2
08.02.2021 22:09:20	3695663360.273	3.273	3.562	23.03	14838	SK04A2C212	5	4.0369	6	4.0369	6.942				0.750	0.0280	0.751	24.08	0.38					24.09	24.57	25.33	0.40		3.756426		3.685033	3.484767			33.176669			51.839	49.758105	0.0000		120.396208	0.0000	66350.684	33173.994	66350.684	33173.994	48.1656	-3.6729	50.2459	0.4878	0.3550	0.4897					0.3550	0.4897	0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC, OCV	LG25oC charact P1a	2
09.02.2021 15:58:00	3695727480.005	4.015	3.610	23.03	14867	SK04A2C212	0	0.0000	7	4.0369	1.163				0.750	0.2260	0.050	24.45	0.39					23.62	24.51	24.92	0.38		4.198506		4.187276	4.000421			32.908988			51.420	49.356639	0.0000		130.886038	0.0000	33173.994	0.000	33173.994	0.000	100.0000	48.1656	100.0000	50.2459									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG25oC 00080S3C4 P1a	1
09.02.2021 17:07:48	3695731668.400	4.064	3.728	23.03	14867	SK04A2C212	1	0.9665	8	5.0034	2.822	-0.750	0.0590	-0.751	0.750	0.0340	0.750	25.17	0.43	24.27	24.86	25.81	0.39	25.30	25.43	25.73	0.23	2.999999	4.028674	3.443537	3.970986	3.725317	3.680345	61.855961	49.485004	96.650	93.471003	77.320	74.217216	124.9994	227.884781	185.364086	122.9390	0.000	12370.956	61855.966	0.000	100.0000	3.3501	100.0000	7.2289			0.4739	0.8110	0.4591	0.6162	0.4096	0.4851	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC, OCV	LG25oC 00080S3C4 P1a	1
09.02.2021 19:57:08	3695741828.881	4.181	3.833	23.03	14867	SK04A2C212	2	1.7381	9	5.7750	2.533	-0.750	0.0260	-0.751	0.750	0.1960	0.050	25.20	0.31	24.94	24.93	25.59	0.21	25.24	25.40	25.73	0.22	2.999998	3.969254	3.445386	3.964166	3.753029	3.511097	49.383610	48.850682	77.162	74.623941	76.329	73.265865	101.0909	178.165569	182.748716	97.4921	12370.956	12903.883	61754.571	12370.956	80.6704	3.5085	81.4461	7.3810			0.4830	0.8468	0.4830	0.8468			0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC, OCV, Charge CC-CV, OCV	LG25oC 00080S3C4 P1a	1
