cycle_index,discharge_capacity,charge_capacity,discharge_energy,charge_energy,dc_internal_resistance,temperature_maximum,temperature_average,temperature_minimum,date_time_iso,energy_efficiency,charge_throughput,energy_throughput,charge_duration,time_temperature_integrated,paused
0,1.5686624999999998,1.068134199999999,4.8231292,3.7184987,0.015951134264469,38.743343353271484,32.4378547668457,21.828176498413086,2018-04-13T01:27:28+00:00,1.297063570305941,1.068134188652038,3.718498706817627,101760.0,54862.9200032552,0
1,1.0709693,1.0702124,3.276814,3.7084143,0.015716448426246,38.87391662597656,35.56877136230469,32.214778900146484,2018-04-14T06:24:00+00:00,0.8836159433426841,2.138346672058105,7.426912784576416,512.0,1663.2554199218748,0
2,1.0720186,1.0715084,3.2810674,3.71191,0.015693368390202002,38.821739196777344,35.585289001464844,32.2366828918457,2018-04-14T07:10:56+00:00,0.8839296750190601,3.209855079650879,11.138822555541992,640.0,1738.6493977864586,0
3,1.0725763,1.0722686,3.2836671,3.7136917,0.015663977712392002,38.8483772277832,35.58390808105469,32.249595642089844,2018-04-14T08:00:00+00:00,0.8842056275161451,4.282123565673828,14.852514266967773,640.0,1662.2953694661455,0
4,1.0730283,1.0727129,3.2855601,3.7145572,0.015648340806365003,38.79132843017578,35.57976150512695,32.167091369628906,2018-04-14T08:46:56+00:00,0.884509222256693,5.354836463928223,18.56707191467285,640.0,1737.661922200521,0
5,1.0737659,1.0733569,3.2878809,3.716190799999999,0.015630157664418002,38.76837158203125,35.55113983154297,32.17976760864258,2018-04-14T09:36:00+00:00,0.884744911375379,6.42819356918335,22.283262252807617,512.0,1660.2404541015621,0
6,1.0741377,1.0738012,3.2890439,3.7176602,0.015623925253748,38.806427001953125,35.49338150024414,32.13315200805664,2018-04-14T10:22:56+00:00,0.884708048357942,7.501994609832764,26.00092315673828,640.0,1733.1648844401043,0
7,1.0745056,1.0742457,3.2905324,3.7189701,0.015609854832291001,38.83719253540039,35.510498046875,32.10710906982422,2018-04-14T11:12:00+00:00,0.8847966806724261,8.576240539550781,29.719892501831055,512.0,1658.8052978515625,0
8,1.074778899999999,1.074601699999999,3.2917335,3.7197757,0.015604463405907001,38.795711517333984,35.50335693359375,32.10377883911133,2018-04-14T11:58:56+00:00,0.8849279541236851,9.65084171295166,33.43967056274414,640.0,1733.1943847656253,0
9,1.0748756,1.0747719,3.2924857,3.7200584,0.015605596825480001,39.373104095458984,35.613338470458984,31.9078426361084,2018-04-14T12:48:00+00:00,0.8850629065393161,10.725613594055176,37.15972900390625,512.0,1660.5528971354165,0
10,1.0749502,1.0748345,3.2929199000000002,3.7198393,0.015588213689625001,38.84496307373047,35.503578186035156,31.812665939331055,2018-04-14T13:34:56+00:00,0.885231762565657,11.800448417663574,40.87956619262695,640.0,1656.2737589518229,0
11,1.075145,1.0749258,3.293436799999999,3.719917299999999,0.015583109110593001,38.817169189453125,35.478450775146484,31.864526748657227,2018-04-14T14:21:52+00:00,0.885352155543887,12.875373840332031,44.599483489990234,640.0,1732.0157063802085,0
12,1.0751888,1.0750889,3.293251799999999,3.7206113,0.015589682385325002,38.82999801635742,35.57582092285156,32.178287506103516,2018-04-14T15:10:56+00:00,0.8851372891331051,13.95046329498291,48.32009506225586,512.0,1661.7283610026043,0
13,1.0752844,1.0751141,3.293499899999999,3.7207551,0.015597676858305001,38.741634368896484,35.48963165283203,32.07685470581055,2018-04-14T15:57:52+00:00,0.885169760299461,15.025577545166016,52.04085159301758,640.0,1656.3186035156248,0
14,1.0751407,1.075226499999999,3.2934961,3.7209394,0.015598334372043,38.9442138671875,35.52714538574219,32.085899353027344,2018-04-14T16:44:48+00:00,0.8851248961485371,16.10080337524414,55.76179122924805,640.0,1658.5128743489583,0
15,1.0753924,1.075091,3.2944858,3.719739,0.015573203563690002,38.790897369384766,35.58346939086914,32.25373458862305,2018-04-14T17:31:44+00:00,0.8856766025788361,17.175893783569336,59.481529235839844,640.0,1735.569588216146,0
16,1.0753336,1.0752491,3.2947075,3.720416799999999,0.015570167452096,38.88754653930664,35.589202880859375,32.20885467529297,2018-04-14T18:20:48+00:00,0.8855748366688371,18.251144409179688,63.20194625854492,512.0,1661.8411295572917,0
17,1.0754038,1.0752597,3.2949991,3.7201436,0.015566264279186,38.88846969604492,35.648712158203125,32.26219940185547,2018-04-14T19:07:44+00:00,0.885718255607122,19.32640266418457,66.92208862304688,512.0,1663.597859700521,0
18,1.0754076,1.0752996,3.295011,3.720196,0.015564955770969,38.85418701171875,35.65889358520508,32.274559020996094,2018-04-14T19:54:40+00:00,0.885708978774236,20.401702880859375,70.64228820800781,640.0,1663.403653971354,0
19,1.075509,1.0753145,3.295252999999999,3.7202200999999997,0.015562807209789002,38.80635452270508,35.642845153808594,32.310550689697266,2018-04-14T20:41:36+00:00,0.8857682909675151,21.477018356323242,74.36250305175781,640.0,1662.4352539062497,0
20,1.075492899999999,1.0753704,3.2952647,3.7204511,0.015554896555840001,38.91865921020508,35.6534423828125,32.28169250488281,2018-04-14T21:28:32+00:00,0.885716439062994,22.552387237548828,78.08295440673828,640.0,1663.9638671874998,0
21,1.0755256,1.0754095,3.295142899999999,3.720542,0.015559274703264,38.88704299926758,35.62393569946289,32.23152542114258,2018-04-14T22:15:28+00:00,0.8856620621404081,23.627798080444336,81.80349731445312,640.0,1738.2666829427085,0
22,1.0754402,1.075313199999999,3.294698,3.7202525,0.015565373934805001,38.90319061279297,35.64029312133789,32.29661178588867,2018-04-14T23:04:32+00:00,0.885611393312685,24.70311164855957,85.52375030517578,512.0,1663.530460611979,0
23,1.0754918,1.0753591,3.2946911,3.720478299999999,0.015568947419524002,38.91550064086914,35.72724533081055,32.44664764404297,2018-04-14T23:51:28+00:00,0.8855557899638871,25.77846908569336,89.24423217773438,512.0,1668.5550292968749,0
24,1.075546699999999,1.0753361,3.294421,3.7203939,0.015568323433399001,38.87602615356445,35.69777297973633,32.3449821472168,2018-04-15T00:38:24+00:00,0.8855032796392871,26.853805541992188,92.9646224975586,512.0,1666.8278076171873,0
25,1.0754253,1.0753975,3.293664,3.720917899999999,0.015581113286316001,38.776004791259766,35.6277961730957,32.283302307128906,2018-04-15T01:25:20+00:00,0.885175133802334,27.929203033447266,96.68553924560547,640.0,1663.2188639322915,0
26,1.075464399999999,1.075226899999999,3.2935266,3.7201157,0.015587802976369,38.786643981933594,35.542991638183594,32.12834167480469,2018-04-15T02:12:16+00:00,0.8853290772649891,29.004430770874023,100.40565490722656,640.0,1658.4426188151037,0
27,1.0753639,1.0752778,3.2931736000000003,3.7206182,0.015600053593516001,38.762962341308594,35.53830337524414,32.21923828125,2018-04-15T02:59:12+00:00,0.885114629606445,30.079708099365234,104.12627410888672,640.0,1657.821923828125,0
28,1.0753471000000001,1.0752881,3.2933936,3.7205458,0.015592478215694,38.851112365722656,35.57965087890625,32.25186538696289,2018-04-15T03:46:08+00:00,0.8851909846130641,31.154996871948242,107.84681701660156,640.0,1659.944580078125,0
29,1.0752749,1.0751452,3.293425299999999,3.7196729,0.015577561222016001,38.83554458618164,35.63568878173828,32.283050537109375,2018-04-15T04:33:04+00:00,0.885407235673867,32.230140686035156,111.56649017333984,640.0,1663.2938232421875,0
30,1.0754609,1.075262899999999,3.2939487,3.7199366,0.015569710172712001,38.85978317260742,35.68108367919922,32.361392974853516,2018-04-15T05:20:00+00:00,0.8854851719784681,33.30540466308594,115.28643035888672,640.0,1664.842513020833,0
31,1.0755041,1.0752763,3.2941489,3.7200984999999998,0.015572307631373001,38.978885650634766,35.696414947509766,32.29522705078125,2018-04-15T06:06:56+00:00,0.8855004511305271,34.380680084228516,119.00653076171875,640.0,1665.5859944661458,0
32,1.0756522,1.0755270000000001,3.2947195,3.7210297999999993,0.015565179288387002,39.004676818847656,35.722171783447266,32.36363983154297,2018-04-15T06:53:52+00:00,0.885432172566852,35.456207275390625,122.7275619506836,640.0,1667.7532226562498,0
33,1.0756435,1.075523,3.2945356,3.7209775,0.015565142966806,38.98141098022461,35.736961364746094,32.44524002075195,2018-04-15T07:40:48+00:00,0.8853951952141601,36.53173065185547,126.44853210449219,640.0,1745.274527994792,0
34,1.0756701,1.0755428,3.294332,3.7209054999999998,0.015561942011117002,38.97672653198242,35.74428176879883,32.422000885009766,2018-04-15T08:29:52+00:00,0.885357609861362,37.60727310180664,130.16943359375,512.0,1669.314111328125,0
35,1.0756595,1.0755296,3.2940152,3.7209136,0.015566093847155002,38.9369010925293,35.720428466796875,32.373722076416016,2018-04-15T09:16:48+00:00,0.8852705421593231,38.682804107666016,133.89035034179688,512.0,1667.6844075520833,0
36,1.0757495,1.0755131,3.2939322,3.720973,0.015565151348710001,38.96240997314453,35.72188186645508,32.4018440246582,2018-04-15T10:03:44+00:00,0.8852341040905161,39.75831604003906,137.611328125,640.0,1667.362784830729,0
37,1.075809499999999,1.0755945,3.2938216000000002,3.7213707,0.015578982420265002,38.99331283569336,35.69353485107422,32.3940544128418,2018-04-15T10:50:40+00:00,0.885109779576649,40.83391189575195,141.33270263671875,640.0,1665.4936360677082,0
38,1.0756918,1.0756066,3.293014,3.7216065,0.015568879432976001,38.881561279296875,35.63490295410156,32.288917541503906,2018-04-15T11:37:36+00:00,0.884836696195581,41.909515380859375,145.05430603027344,640.0,1663.5534749348958,0
39,1.0757688,1.0755733,3.2923982,3.7215458999999997,0.015588301233947001,38.88795852661133,35.586708068847656,32.196956634521484,2018-04-15T12:24:32+00:00,0.884685635611803,42.98509216308594,148.77584838867188,640.0,1737.9977864583336,0
40,1.075623,1.0755714,3.2920568,3.721812999999999,0.015594498254358002,38.97029113769531,35.587459564208984,32.179473876953125,2018-04-15T13:13:36+00:00,0.884530415687193,44.06066131591797,152.49766540527344,512.0,1662.2075520833332,0
41,1.0756497,1.075515,3.291821,3.7214625,0.015586699359118002,38.91575241088867,35.62594223022461,32.19086837768555,2018-04-15T14:00:32+00:00,0.8845503615849951,45.13617706298828,156.21913146972656,512.0,1663.355753580729,0
42,1.0756497,1.0755131,3.2914379,3.721651799999999,0.015599689446389002,38.96669387817383,35.61722183227539,32.21580505371094,2018-04-15T14:47:28+00:00,0.884402431200038,46.21168899536133,159.94078063964844,640.0,1662.8112060546873,0
43,1.0755301,1.0754434,3.2909305,3.7212784,0.015596274286508002,38.97814178466797,35.670326232910156,32.29045486450195,2018-04-15T15:34:24+00:00,0.884354822794231,47.287132263183594,163.6620635986328,640.0,1664.8440104166664,0
44,1.0753908,1.075345,3.29038,3.7208536,0.015596280805766001,39.03007507324219,35.67692947387695,32.30677795410156,2018-04-15T16:21:20+00:00,0.884307837319909,48.36248016357422,167.38290405273438,640.0,1664.8412434895831,0
45,1.0754682,1.0752597,3.290664,3.7203991,0.015593882650136,38.9830207824707,35.71780014038086,32.331329345703125,2018-04-15T17:08:16+00:00,0.8844922040756321,49.43773651123047,171.10330200195312,640.0,1666.4187581380208,0
46,1.0754906,1.0753306,3.2911687,3.720606299999999,0.015581505373120001,39.05168914794922,35.69166946411133,32.37527847290039,2018-04-15T17:55:12+00:00,0.8845785967733271,50.51306915283203,174.82391357421875,640.0,1665.7576497395835,0
47,1.0754666,1.0753002,3.291128199999999,3.7202642,0.015576366335153002,39.105194091796875,35.77349853515625,32.3503303527832,2018-04-15T18:42:08+00:00,0.8846490526129831,51.5883674621582,178.54417419433594,640.0,1669.3704101562498,0
