cycle_index,discharge_capacity,charge_capacity,discharge_energy,charge_energy,dc_internal_resistance,temperature_maximum,temperature_average,temperature_minimum,date_time_iso,energy_efficiency,charge_throughput,energy_throughput,charge_duration,time_temperature_integrated,paused
0,1.9485314999999992,1.4362628,6.165954099999999,4.7377286,0.029468122869729003,33.508575439453125,29.951251983642578,23.105379104614258,2017-07-01T03:54:40+00:00,1.301457854719664,1.436262845993042,4.737728595733643,33280.0,38531.363484700516,0
1,1.0623763,1.0625434,3.2340322,3.7020485,0.0176512170583,35.31815719604492,32.04948806762695,29.921144485473633,2017-07-02T01:23:12+00:00,0.8735791008680731,2.498806238174438,8.439777374267578,512.0,1911.0453165690105,0
2,1.065841,1.0656146,3.2391577,3.705625499999999,0.017624324187636,34.83458709716797,31.6317195892334,29.155988693237305,2017-07-02T02:22:56+00:00,0.874119011756584,3.564420700073242,12.145402908325195,640.0,1884.8656656901042,0
3,1.0674493,1.067167499999999,3.2490451,3.7119296,0.017648097127676,35.28596496582031,31.87220573425293,29.927490234375,2017-07-02T03:22:40+00:00,0.8752981468183011,4.631588459014893,15.857332229614258,640.0,1900.4399169921874,0
4,1.068485899999999,1.068163,3.2539055,3.7130175000000003,0.017546460032463,35.496456146240234,32.15902328491211,29.87567710876465,2017-07-02T04:22:24+00:00,0.8763507039759441,5.699751377105713,19.570350646972656,640.0,1916.4902018229166,0
5,1.0684742,1.0682156,3.2488904,3.7126764999999997,0.017549557611346002,35.23929977416992,31.798185348510742,29.530946731567383,2017-07-02T05:22:08+00:00,0.87508039011748,6.7679667472839355,23.28302574157715,640.0,1894.9837931315105,0
6,1.0691681,1.0689155,3.2546372,3.7163370000000002,0.017457902431488002,35.507720947265625,32.04458236694336,30.11087417602539,2017-07-02T06:21:52+00:00,0.8757648189601751,7.836882591247559,26.99936294555664,640.0,1976.1932373046875,0
7,1.0696776,1.0693796,3.2575967,3.7161531,0.017382774502038,35.42711639404297,32.14925003051758,30.057785034179688,2017-07-02T07:23:44+00:00,0.8766045457061491,8.906262397766113,30.715517044067383,512.0,1917.5057291666667,0
8,1.069390399999999,1.0691452,3.2524705000000003,3.7152083,0.017527479678392,35.14761734008789,31.723527908325195,29.518827438354492,2017-07-02T08:23:28+00:00,0.8754476835121191,9.975407600402832,34.43072509765625,512.0,1890.3092773437502,0
9,1.0698885,1.069657,3.2569888,3.717822799999999,0.017376665025949003,35.43559646606445,31.999635696411133,29.995784759521484,2017-07-02T09:23:12+00:00,0.8760473468504201,11.045063972473145,38.1485481262207,640.0,1906.6757527669272,0
10,1.0701967,1.0699565,3.2586484000000002,3.7175653,0.017341252416372,35.42981719970703,32.05984878540039,29.88344383239746,2017-07-02T10:22:56+00:00,0.876554448149169,12.115020751953125,41.866111755371094,640.0,1910.8451009114583,0
11,1.069881399999999,1.069593899999999,3.254028799999999,3.7191751,0.017465844750404,35.39946746826172,31.65520668029785,29.782405853271484,2017-07-02T11:22:40+00:00,0.8749329387583821,13.184614181518555,45.585289001464844,640.0,1887.8148478190105,0
12,1.0703263,1.0701272,3.2575781,3.7188699,0.017283774912357,35.22947692871094,31.96432876586914,30.13730812072754,2017-07-02T12:22:24+00:00,0.8759591455458011,14.254741668701172,49.30415725708008,640.0,1907.2939086914064,0
13,1.070483799999999,1.0702394,3.2583449,3.7189133,0.01723064854741,34.790802001953125,31.879539489746094,30.000051498413086,2017-07-02T13:22:08+00:00,0.8761551123012191,15.324980735778809,53.0230712890625,640.0,1966.9511433919272,0
14,1.0691625,1.070109499999999,3.2512445,3.7209003,0.017428504303097,35.23209762573242,31.6802921295166,29.786951065063477,2017-07-02T14:24:00+00:00,0.8737789883808491,16.395090103149414,56.74397277832031,512.0,1889.419002278646,0
15,1.0707169,1.0704476,3.257612,3.7202265,0.017299715429544,35.476627349853516,32.03985595703125,29.98773193359375,2017-07-02T15:23:44+00:00,0.8756488348222881,17.465538024902344,60.46419906616211,512.0,1908.9659220377607,0
16,1.0707318,1.0705541,3.2564449,3.7199221,0.017259318381547,34.871681213378906,31.924142837524414,29.840810775756836,2017-07-02T16:23:28+00:00,0.8754067457487881,18.53609275817871,64.18412017822266,640.0,1903.231160481771,0
17,1.070737,1.0704985,3.2570095,3.7216597,0.017367864027619,35.55752182006836,31.834806442260742,29.979875564575195,2017-07-02T17:23:12+00:00,0.8751497349421811,19.606590270996094,67.90577697753906,640.0,1898.3449381510418,0
18,1.0709391,1.0707275,3.2592974,3.7204268,0.017241442576050002,35.48600769042969,32.1492919921875,30.162160873413086,2017-07-02T18:22:56+00:00,0.876054704261349,20.677318572998047,71.62620544433594,640.0,1918.531424967448,0
19,1.071084899999999,1.070823699999999,3.2532525,3.7197289,0.017297722399234,34.99831008911133,31.88612174987793,29.367002487182617,2017-07-02T19:22:40+00:00,0.874593979147243,21.74814224243164,75.34593200683594,640.0,1902.6089314778646,0
20,1.0710373,1.0707767,3.2579672,3.7221613,0.017338776960968,35.45701217651367,31.955533981323242,30.050119400024414,2017-07-02T20:22:24+00:00,0.875289096149594,22.818918228149414,79.06809997558594,640.0,1905.9292643229167,0
21,1.071225399999999,1.0709943,3.26002,3.7209332,0.017275253310799002,35.62106704711914,32.170501708984375,30.016183853149414,2017-07-02T21:22:08+00:00,0.8761296762865831,23.88991355895996,82.78903198242188,640.0,1985.21240234375,0
22,1.070931699999999,1.070701199999999,3.2537792,3.719305999999999,0.017279895022511,35.126556396484375,31.871692657470703,29.229202270507812,2017-07-02T22:24:00+00:00,0.8748350364288391,24.960615158081055,86.50833892822266,512.0,1899.0643310546875,0
