cycle_index,discharge_capacity,charge_capacity,discharge_energy,charge_energy,dc_internal_resistance,temperature_maximum,temperature_average,temperature_minimum,date_time_iso,energy_efficiency,charge_throughput,energy_throughput,charge_duration,time_temperature_integrated,paused
0,1.9543765999999998,1.4393839,6.1843724,4.7521009,0.031891774386167006,33.958518981933594,29.591196060180664,21.571027755737305,2017-07-01T03:48:16+00:00,1.301397535561587,1.439383864402771,4.752100944519043,32896.0,37931.84591471354,0
1,1.06918,1.0686822,3.2315285,3.751943299999999,0.017852231860160002,36.66962814331055,32.618797302246094,30.14676284790039,2017-07-02T01:12:32+00:00,0.861294598988209,2.508066177368164,8.504044532775879,640.0,1928.751505533854,0
2,1.0720705,1.0715642,3.2203147,3.7590442,0.017582140862941003,36.137054443359375,31.549571990966797,28.720857620239258,2017-07-02T02:12:16+00:00,0.8566844465409581,3.5796303749084473,12.26308822631836,640.0,1868.125850423177,0
3,1.072906,1.0721201,3.2319348,3.7657597000000003,0.018061423674225002,36.567317962646484,31.581396102905273,28.402984619140625,2017-07-02T03:12:00+00:00,0.8582424417575021,4.651750564575195,16.02884864807129,640.0,1935.797501627604,0
4,1.0736164,1.0732002,3.2316487,3.7649453,0.017474727705121002,37.20952224731445,32.48153305053711,29.711591720581055,2017-07-02T04:13:52+00:00,0.858352098767543,5.724950790405273,19.793792724609375,512.0,1923.0980265299481,0
5,1.0713807,1.071404,3.2140248,3.7607684,0.017232127487659,36.57645797729492,31.858753204345703,28.66419792175293,2017-07-02T05:13:36+00:00,0.8546191783572741,6.7963547706604,23.554561614990234,640.0,1882.1322224934897,0
6,1.071529899999999,1.0715003,3.2206306,3.763366,0.017622908577322002,36.69507598876953,32.12226486206055,29.30092430114746,2017-07-02T06:13:20+00:00,0.85578458220646,7.867855072021484,27.317928314208984,640.0,1902.5334025065104,0
7,1.0713911,1.0713344,3.219876799999999,3.7601717,0.017363199964165,37.382713317871094,32.618350982666016,29.743968963623047,2017-07-02T07:13:04+00:00,0.856311109410243,8.939188957214355,31.078100204467773,640.0,1993.9231608072919,0
8,1.0683247,1.0685794,3.1940401,3.7524226,0.017247660085558,36.95313262939453,31.62229347229004,28.047948837280273,2017-07-02T08:14:56+00:00,0.851194132558523,10.007768630981445,34.83052062988281,512.0,1862.8302205403647,0
9,1.0691665,1.0689729,3.2083402,3.7566805,0.017531048506498,36.826141357421875,31.99802017211914,29.217897415161133,2017-07-02T09:14:40+00:00,0.8540359500894471,11.076741218566895,38.58720397949219,640.0,1892.9036743164063,0
10,1.0690311000000001,1.0689027,3.2073617,3.7542052,0.017249036580324003,37.419044494628906,32.401851654052734,29.502819061279297,2017-07-02T10:14:24+00:00,0.8543384096319501,12.145644187927246,42.341407775878906,640.0,1915.805594889323,0
11,1.0661548,1.0663183,3.190115,3.7482355,0.017789628356695,35.703765869140625,31.307973861694336,27.991859436035156,2017-07-02T11:14:08+00:00,0.8510978032196741,13.211962699890137,46.08964157104492,640.0,1910.3465372721353,0
12,1.067168199999999,1.0672919,3.2038071,3.750006,0.017407357692718003,36.27970504760742,32.06468963623047,29.1010684967041,2017-07-02T12:16:00+00:00,0.854347193044491,14.279254913330078,49.83964920043945,512.0,1895.6847859700522,0
13,1.0671008,1.0672187,3.2076752,3.748804299999999,0.017330583184957,36.65724563598633,32.190223693847656,28.890945434570312,2017-07-02T13:15:44+00:00,0.85565288110665,15.34647274017334,53.58845520019531,640.0,1902.925809733073,0
14,1.065123,1.0653316,3.1927083,3.7468917,0.017632620409131,36.14939498901367,31.44124984741211,28.59592056274414,2017-07-02T14:15:28+00:00,0.8520951646400661,16.41180419921875,57.33534622192383,640.0,1860.5878987630208,0
15,1.0654278,1.0656641,3.1995196,3.7446077,0.017283275723457,36.52137756347656,32.213375091552734,29.17635726928711,2017-07-02T15:15:12+00:00,0.8544338569832021,17.477468490600586,61.079952239990234,640.0,1973.5556152343747,0
16,1.0649443,1.0652848,3.1975415,3.7405331,0.017318679019808002,35.58761978149414,32.117183685302734,28.56771469116211,2017-07-02T16:17:04+00:00,0.854835771938497,18.542753219604492,64.82048797607422,640.0,1898.5847534179688,0
17,1.0633978,1.0635402,3.1911235,3.7403158999999997,0.017576368525624,36.550357818603516,31.675851821899414,28.71986198425293,2017-07-02T17:16:48+00:00,0.853169514371767,19.606294631958008,68.56079864501953,640.0,1874.7606770833336,0
18,1.0636888,1.0639406,3.1989582,3.7373347,0.017048068344593003,36.86686325073242,32.60213851928711,29.464420318603516,2017-07-02T18:16:32+00:00,0.85594640480019,20.67023468017578,72.29813385009766,640.0,1992.8970621744793,0
19,1.0636046000000001,1.0640515,3.1813765,3.735988599999999,0.017118889838457,36.10837936401367,32.1988639831543,28.37019920349121,2017-07-02T19:18:24+00:00,0.8515487707858631,21.734285354614258,76.03412628173828,512.0,1899.1206095377604,0
20,1.062286399999999,1.0625368,3.1917527,3.7378016,0.017255712300539003,36.75454330444336,31.950593948364258,28.768943786621094,2017-07-02T20:18:08+00:00,0.853911748552946,22.796823501586914,79.77192687988281,640.0,1894.7318806966146,0
21,1.0622791,1.062530199999999,3.1957552,3.7318602,0.016986735165119,37.6282844543457,32.77898025512695,29.492555618286133,2017-07-02T21:17:52+00:00,0.856343761215921,23.859352111816406,83.5037841796875,640.0,1937.1277384440104,0
22,1.060863699999999,1.0611773,3.1767721,3.7271659,0.016772028058767003,37.23270034790039,32.12649154663086,27.85192108154297,2017-07-02T22:17:36+00:00,0.8523291383407431,24.920530319213867,87.23094940185547,640.0,1956.7305135091146,0
23,1.0600287,1.0604662,3.1820645,3.7294226,0.017241738736629,36.81184387207031,31.928449630737305,29.070951461791992,2017-07-02T23:19:28+00:00,0.8532324816179311,25.98099708557129,90.96037292480469,640.0,1886.4427449544273,0
24,1.0599813,1.0603185,3.185676799999999,3.7255138999999993,0.016931403428316002,37.264305114746094,32.67045974731445,29.779743194580078,2017-07-03T00:19:12+00:00,0.8550972793310471,27.04131507873535,94.6858901977539,640.0,1925.4910807291667,0
25,1.0581433,1.0584866,3.1628749,3.7186358,0.016642831265926,36.924041748046875,31.89798927307129,28.335124969482422,2017-07-03T01:18:56+00:00,0.8505471011708111,28.099802017211914,98.40452575683594,640.0,1877.864217122396,0
26,1.0584524,1.0587871,3.1802025,3.7231843,0.016957487910985003,37.33455276489258,32.27695846557617,29.201129913330078,2017-07-03T02:18:40+00:00,0.854161987092607,29.158588409423828,102.1277084350586,640.0,1971.4579874674478,0
27,1.0580263,1.058373,3.1803601,3.7192814,0.016716536134481,37.73507308959961,32.84302520751953,30.085437774658203,2017-07-03T03:20:32+00:00,0.8551006923003991,30.216960906982422,105.84699249267578,512.0,1939.7589477539063,0
28,1.0558233,1.0562711,3.1616716,3.7128747,0.017160981893539002,36.26979064941406,31.814245223999023,28.609355926513672,2017-07-03T04:20:16+00:00,0.85154276819522,31.27323341369629,109.55986785888672,640.0,1871.2247884114583,0
29,1.056164699999999,1.056702,3.1746237,3.7144825,0.016834823414683002,37.19961929321289,32.56198501586914,29.699216842651367,2017-07-03T05:20:00+00:00,0.854661100166712,32.329933166503906,113.27434539794922,640.0,1924.9719563802084,0
30,1.0555041,1.0559157,3.173722299999999,3.7103763,0.016817577183246002,37.843475341796875,32.81214141845703,29.49965476989746,2017-07-03T06:19:44+00:00,0.855363996368777,33.38584899902344,116.98472595214844,640.0,1935.8830240885418,0
31,1.0528004,1.0535036,3.1546531,3.7074199,0.017215913161635,36.713951110839844,31.496973037719727,28.26490592956543,2017-07-03T07:19:28+00:00,0.8509025643413091,34.439353942871094,120.69214630126953,640.0,1858.588028971354,0
32,1.0530196,1.0534945,3.1622732,3.7038295,0.016785461455583,36.648616790771484,32.45133590698242,29.63258934020996,2017-07-03T08:19:12+00:00,0.8537847652004501,35.49284744262695,124.3959732055664,640.0,1917.7411580403646,0
33,1.0521433,1.052700499999999,3.164127799999999,3.6994184999999993,0.016848672181367,35.67784881591797,32.30777359008789,28.88947105407715,2017-07-03T09:18:56+00:00,0.855304097116884,36.54554748535156,128.09539794921875,640.0,1909.4258341471354,0
