Date and Time	Time stamp	Total time (days)	Total test time (days)	Position	Tasks	CellUnit	Cycle - actual	Cycle - normalized	Cycle - total	Cycle - total - normalized	Cycle length (h)	Current_dch (C)	Current_dch std dev (C)	Current_dch_end (C)	Current_cha (C)	Current_cha std dev (C)	Current_cha_end (C)	Temp avg (°C)	Temp std dev (°C)	Temp dch start (°C)	Temp dch avg (°C)	Temp dch max (°C)	Temp dch std dev (°C)	Temp cha start (°C)	Temp cha avg (°C)	Temp cha max (°C)	Temp cha std dev (°C)	Voltage EoD (V)	Voltage EoC (V)	Voltage EoD ocv (V)	Voltage EoC ocv (V)	Voltage charge avg (V)	Voltage discharge avg (V)	Ah_dch (Ah)	Ah_cha (Ah)	Ah_dch (nominal) (%)	Ah_dch (C20 first) (%)	Ah_cha (nominal) (%)	Ah_cha (C20 first) (%)	CE (%)	Wh_dch (Wh)	Wh_cha (Wh)	Efficiency (%)	Ah_balance start (mAh)	Ah_balance end (mAh)	Ah_balance max (mAh)	Ah_balance min (mAh)	SoC - max (nom) (%)	SoC - min (nom) (%)	SoC - max (C20 last) (%)	SoC - min (C20 last) (%)	R_DC 0ms EoC (mOhm)	R_DC 50ms EoC (mOhm)	R_DC 0ms EoD (mOhm)	R_DC 50ms EoD (mOhm)	R_DC 0ms SoC50 dch (mOhm)	R_DC 50ms Soc50 dch (mOhm)	R_DC 0ms SoC50 cha (mOhm)	R_DC 50ms Soc50 cha (mOhm)	Shunt voltage dch (µV)	Shunt voltage cha (µV)	CE Shunt 	Ah_cha slippage (Ah)	Ah_dch slippage (Ah)	Cycle type	TestRegime	TestRegime version
10.07.2020 15:19:00	3677231940.002	0.000	0.091	21.19	13423	SK05A30036	0	0.0000	0	0.0000	2.195	0.000	0.0000	0.000	0.000	0.0000	0.000	24.62	0.11	24.44	24.62	24.97	0.11	24.44	24.62	24.97	0.11	3.599121	3.599121	3.598738	3.598738	3.598827	3.598827	0.000000	0.000000	0.000	0.000000		0.000000	0.0000	0.000000	0.000000	0.0000	26120.126	26120.121	26120.126	26120.121	59.1873	59.1873	60.3080	60.3080									0.000000	0.000000	0	0.000000	0.000000	OCV	OCV generic long HP	8
10.07.2020 17:32:00	3677239920.005	0.092	0.169	21.19	13438	SK05A30036	0	0.0000	1	0.0000	1.854				0.750	0.2100	0.050	27.71	1.37					24.99	28.12	29.42	1.37		4.200988		4.186779	3.939741			48.719134			76.124	74.033309	0.0000		189.740339	0.0000	26120.121	-0.001	26120.121	-22599.018	135.3110	59.1873	134.3413	60.3080									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG25oC charact P1a	2
10.07.2020 19:23:16	3677246596.012	0.170	0.454	21.19	13438	SK05A30036	1	0.9790	2	0.9790	6.838	-0.750	0.0590	-0.750	0.750	0.0620	0.050	27.19	1.87	26.01	28.31	31.06	1.24	25.93	28.37	29.95	1.31	2.999999	4.200992	3.369757	4.182635	3.804274	3.686729	62.653109	62.757355	97.895	95.581750	98.058	95.365707	99.8339	230.836173	239.817871	96.2548	-0.001	-0.007	62653.113	-104.249	100.1629	2.1045	100.1584	4.7927	0.3890	0.4541	0.4239	0.7901	0.4235	0.5710	0.4037	0.5277	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	2
11.07.2020 02:13:33	3677271213.037	0.455	0.820	21.19	13438	SK05A30036	2	1.9848	3	1.9848	8.799	-0.250	0.0130	-0.250	0.240	0.0220	0.050	25.50	0.49	24.97	25.39	27.12	0.49	25.91	25.54	26.31	0.39	2.999987	4.200967	3.193246	4.190440	3.770361	3.694318	64.375518	64.470389	100.587	98.209407	100.735	97.968824	99.8528	238.591953	243.414488	98.0188	-0.007	-0.001	64375.513	-94.879	100.1482	-0.5867	100.1442	2.1753	0.3993	0.5301	0.4773	0.8556	0.4550	0.6452	0.4110	0.5850	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	2
11.07.2020 11:01:28	3677302888.043	0.821	2.552	21.19	13438	SK05A30036	3	3.0090	4	3.0090	41.559	-0.050	0.0020	-0.050	0.050	0.0020	0.050	24.94	0.16	25.13	24.93	25.44	0.17	25.24	24.95	25.26	0.15	2.999999	4.199536	3.036747	4.193054	3.753618	3.713711	65.549238	65.807046	102.421	100.000000	102.824	100.000000	99.6082	243.759507	246.750845	98.7877	-0.001	0.000	65549.237	-257.810	100.4028	-2.4207	100.3918	0.3918	0.3838	0.5378	0.4827	0.8981	0.4315	0.6723	0.3477	0.6010	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge - pulses, OCV	LG25oC charact P1a	2
13.07.2020 04:35:00	3677452500.057	2.553	3.289	21.19	13438	SK05A30036	4	4.0324	5	4.0324	17.695	-0.200	0.7160	-0.050				25.22	0.26	25.01	25.23	26.03	0.26					2.999994		3.049088			3.742760	65.495820		102.337	99.918507			0.0000	241.050361		0.0000	0.000	65495.823	65495.825	0.000	100.0000	-2.3372	100.0000	0.4729	0.4119	0.5499	0.5209	0.8944	0.4385	0.6267	0.4142	0.5927	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge - HPPC, OCV	LG25oC charact P1a	2
13.07.2020 22:16:42	3677516202.559	3.290	3.578	21.19	13438	SK05A30036	5	4.0324	6	4.0324	6.933				0.750	0.0280	0.751	25.08	0.91					24.86	26.14	28.01	1.07		3.755024		3.685808	3.482709			32.749668			51.171	49.766203	0.0000		118.824445	0.0000	65495.823	32746.136	65495.823	32746.136	48.8342	-2.3372	50.2392	0.4729	0.4027	0.4812					0.4027	0.4812	0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC, OCV	LG25oC charact P1a	2
22.07.2020 23:12:00	3678297120.002	12.328	3.648	21.19	13563	SK05A30036	0	0.0000	7	4.0324	1.687				0.400	0.0920	0.050	25.56	0.32					24.66	25.64	25.85	0.26		4.201776		4.189820	3.976050			32.617992			50.966	49.566109	0.0000		129.055110	0.0000	32746.136	-0.001	32746.136	-0.001	100.0000	48.8342	100.0000	50.2392									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG25oC 00100S2C5 P1a	1
23.07.2020 00:53:14	3678303194.453	12.399	3.885	21.19	13563	SK05A30036	1	0.9939	8	5.0263	5.688	-0.400	0.0260	-0.400	0.400	0.0100	0.054	25.75	0.60	25.24	25.56	27.42	0.56	25.91	25.80	26.62	0.47	2.999997	4.201382	3.259745	4.189148	3.801852	3.693717	63.611879	63.611996	99.394	97.044422	99.394	96.664415	99.9998	235.334315	240.954175	97.6677	-0.001	-0.001	63611.881	-0.119	100.0002	0.6064	100.0002	3.3358	0.3764	0.4969	0.4382	0.7863	0.4319	0.5978	0.3764	0.4969	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge - pulses, OCV	LG25oC 00100S2C5 P1a	1
23.07.2020 06:34:29	3678323669.957	12.636	4.113	21.19	13563	SK05A30036	2	1.9879	9	6.0203	5.467	-0.400	0.0090	-0.400	0.400	0.0670	0.050	25.79	0.54	25.07	25.65	27.33	0.54	25.97	25.81	26.60	0.43	3.010234	4.201230	3.256951	4.193278	3.761547	3.629644	63.612000	63.646574	99.394	97.044606	99.448	96.716959	99.9457	235.360492	241.051480	97.6391	-0.001	0.001	63612.002	-34.575	100.0540	0.6062	100.0525	3.3356			0.4359	0.7798	0.4359	0.7798			0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC, OCV, Charge CC-CV, OCV	LG25oC 00100S2C5 P1a	1
