cycle_index,discharge_capacity,charge_capacity,voltage,internal_resistance,current,temperature,step_type,cycle_life
9,0.997419443420362,1.0691177,2.799999952316284,0.016307648271322,-4.399592876434326,34.48157501220703,discharge,1642
9,0.997228708131314,1.0691177,2.8007006645202632,0.016307648271322,-4.399557113647461,34.48002243041992,discharge,1642
9,0.997037972842266,1.0691177,2.801401376724243,0.016307648271322,-4.399521350860596,34.47846984863281,discharge,1642
9,0.996847237553218,1.0691177,2.802102088928222,0.016307648271322,-4.399485111236572,34.47692108154297,discharge,1642
9,0.9966396879858931,1.0691177,2.802802801132202,0.016307648271322,-4.399511814117432,34.476104736328125,discharge,1642
9,0.996430326152524,1.0691177,2.803503513336181,0.016307648271322,-4.399544715881348,34.47536849975586,discharge,1642
9,0.9962209643191551,1.0691177,2.804204225540161,0.016307648271322,-4.399578094482422,34.47463607788086,discharge,1642
9,0.9960116024857861,1.0691177,2.80490493774414,0.016307648271322,-4.399610996246338,34.473899841308594,discharge,1642
9,0.9958022406524181,1.0691177,2.80560564994812,0.016307648271322,-4.399644374847412,34.47316360473633,discharge,1642
9,0.9955928788190491,1.0691177,2.806306362152099,0.016307648271322,-4.399677276611328,34.47243118286133,discharge,1642
9,0.9953835169856801,1.0691177,2.807007074356079,0.016307648271322,-4.399710655212402,34.47169494628906,discharge,1642
9,0.9951741551523121,1.0691177,2.807707786560058,0.016307648271322,-4.399743556976318,34.4709587097168,discharge,1642
9,0.994964793318943,1.0691177,2.808408498764038,0.016307648271322,-4.399776458740234,34.4702262878418,discharge,1642
9,0.9947554314855741,1.0691177,2.809109210968017,0.016307648271322,-4.399809837341309,34.46949005126953,discharge,1642
9,0.994546069652206,1.0691177,2.809809923171997,0.016307648271322,-4.399842739105225,34.468753814697266,discharge,1642
9,0.9943367078188371,1.0691177,2.810510396957397,0.016307648271322,-4.399876117706299,34.468021392822266,discharge,1642
