cycle_index,discharge_capacity,charge_capacity,voltage,current,internal_resistance,temperature,step_type,cycle_life
9,1.010272647387785,1.0802017,2.799999952316284,-4.400130748748779,0.016607889905571,36.02703857421875,discharge,860
9,1.010082121619876,1.0802017,2.8007006645202632,-4.4001617431640625,0.016607889905571,36.02767562866211,discharge,860
9,1.009891595851966,1.0802017,2.801401376724243,-4.4001922607421875,0.016607889905571,36.028316497802734,discharge,860
9,1.009696451853745,1.0802017,2.802102088928222,-4.400213241577148,0.016607889905571,36.02813720703125,discharge,860
9,1.009483382048647,1.0802017,2.802802801132202,-4.400197505950928,0.016607889905571,36.02478790283203,discharge,860
9,1.009270312243548,1.0802017,2.803503513336181,-4.400181770324707,0.016607889905571,36.02143859863281,discharge,860
9,1.00905724243845,1.0802017,2.804204225540161,-4.400166034698486,0.016607889905571,36.01808547973633,discharge,860
9,1.008844172633352,1.0802017,2.80490493774414,-4.400150299072266,0.016607889905571,36.01473617553711,discharge,860
9,1.008631102828253,1.0802017,2.80560564994812,-4.400134563446045,0.016607889905571,36.01138687133789,discharge,860
9,1.008418033023155,1.0802017,2.806306362152099,-4.400118827819824,0.016607889905571,36.008033752441406,discharge,860
9,1.008204963218057,1.0802017,2.807007074356079,-4.400103092193603,0.016607889905571,36.00468444824219,discharge,860
9,1.007991893412958,1.0802017,2.807707786560058,-4.400087356567383,0.016607889905571,36.00133514404297,discharge,860
9,1.00777882360786,1.0802017,2.808408498764038,-4.400071144104004,0.016607889905571,35.99798583984375,discharge,860
9,1.007565753802762,1.0802017,2.809109210968017,-4.400055408477783,0.016607889905571,35.994632720947266,discharge,860
9,1.007352683997664,1.0802017,2.809809923171997,-4.4000396728515625,0.016607889905571,35.99128341674805,discharge,860
9,1.007139614192565,1.0802017,2.810510396957397,-4.400023937225342,0.016607889905571,35.98793411254883,discharge,860
9,1.006926544387467,1.0802017,2.811211109161377,-4.400008201599121,0.016607889905571,35.98458480834961,discharge,860
9,1.006713474582369,1.0802017,2.811911821365356,-4.3999924659729,0.016607889905571,35.981231689453125,discharge,860
9,1.006503564533371,1.0802017,2.812612533569336,-4.40000581741333,0.016607889905571,36.025787353515625,discharge,860
9,1.006293972337931,1.0802017,2.813313245773315,-4.400022029876709,0.016607889905571,36.02244567871094,discharge,860
9,1.006084380142492,1.0802017,2.814013957977295,-4.400038242340088,0.016607889905571,36.01910400390625,discharge,860
9,1.005874787947052,1.0802017,2.814714670181274,-4.400054454803467,0.016607889905571,36.01576232910156,discharge,860
9,1.005665195751613,1.0802017,2.815415382385254,-4.4000701904296875,0.016607889905571,36.012420654296875,discharge,860
9,1.005455603556173,1.0802017,2.816116094589233,-4.400086402893066,0.016607889905571,36.00907516479492,discharge,860
9,1.005246011360734,1.080201699999999,2.816816806793213,-4.400102615356445,0.016607889905571,36.005733489990234,discharge,860
9,1.005036419165294,1.0802017,2.817517518997192,-4.400118827819824,0.016607889905571,36.00239181518555,discharge,860
9,1.004826826969855,1.0802017,2.818218231201172,-4.400135040283203,0.016607889905571,35.99905014038086,discharge,860
9,1.004617234774415,1.0802017,2.818918943405151,-4.400151252746582,0.016607889905571,35.99570846557617,discharge,860
9,1.004407642578976,1.0802017,2.819619655609131,-4.400167465209961,0.016607889905571,35.992366790771484,discharge,860
9,1.004198050383536,1.0802017,2.82032036781311,-4.40018367767334,0.016607889905571,35.9890251159668,discharge,860
9,1.003988458188097,1.0802017,2.82102108001709,-4.400199890136719,0.016607889905571,35.98568344116211,discharge,860
9,1.003778865992657,1.0802017,2.8217217922210693,-4.400216102600098,0.016607889905571,35.98234176635742,discharge,860
9,1.003549968630848,1.0802017,2.822422504425049,-4.4002180099487305,0.016607889905571,35.98003387451172,discharge,860
9,1.003306916257965,1.0802017,2.8231232166290283,-4.400209426879883,0.016607889905571,35.97848892211914,discharge,860
9,1.003063863885082,1.0802017,2.823823928833008,-4.400201320648193,0.016607889905571,35.97694396972656,discharge,860
9,1.002820811512199,1.0802017,2.8245246410369873,-4.400192737579346,0.016607889905571,35.975399017333984,discharge,860
9,1.002577759139316,1.0802017,2.825225114822387,-4.400184154510498,0.016607889905571,35.97385025024414,discharge,860
9,1.002334706766433,1.0802017,2.825925827026367,-4.400176048278809,0.016607889905571,35.97230529785156,discharge,860
9,1.00209165439355,1.0802017,2.826626539230346,-4.400167465209961,0.016607889905571,35.970760345458984,discharge,860
9,1.001848602020667,1.0802017,2.827327251434326,-4.400158882141113,0.016607889905571,35.969215393066406,discharge,860
9,1.001605549647784,1.0802017,2.828027963638305,-4.400150775909424,0.016607889905571,35.96767044067383,discharge,860
9,1.001362497274901,1.0802017,2.828728675842285,-4.400142192840576,0.016607889905571,35.966121673583984,discharge,860
9,1.001119444902018,1.0802017,2.829429388046264,-4.400134086608887,0.016607889905571,35.964576721191406,discharge,860
9,1.000876392529135,1.0802017,2.830130100250244,-4.400125503540039,0.016607889905571,35.96303176879883,discharge,860
9,1.000633340156252,1.0802017,2.830830812454223,-4.400116920471191,0.016607889905571,35.96148681640625,discharge,860
9,1.000390287783369,1.0802017,2.831531524658203,-4.400108814239502,0.016607889905571,35.95994186401367,discharge,860
9,1.000143834296531,1.0802017,2.832232236862182,-4.400105476379394,0.016607889905571,35.9576301574707,discharge,860
9,0.9998885469818991,1.0802017,2.832932949066162,-4.400116920471191,0.016607889905571,35.95333480834961,discharge,860
9,0.9996332596672671,1.0802017,2.833633661270141,-4.40012788772583,0.016607889905571,35.94904327392578,discharge,860
9,0.999377972352634,1.0802017,2.834334373474121,-4.400138854980469,0.016607889905571,35.94474792480469,discharge,860
9,0.9991226850380021,1.0802017,2.8350350856781,-4.400149822235107,0.016607889905571,35.940452575683594,discharge,860
9,0.9988673977233701,1.0802017,2.83573579788208,-4.400160789489746,0.016607889905571,35.936161041259766,discharge,860
9,0.9986121104087371,1.0802017,2.836436510086059,-4.400171756744385,0.016607889905571,35.93186569213867,discharge,860
9,0.9983568230941051,1.0802017,2.837137222290039,-4.400182723999023,0.016607889905571,35.92757034301758,discharge,860
9,0.998101535779473,1.0802017,2.837837934494018,-4.400193691253662,0.016607889905571,35.923274993896484,discharge,860
9,0.99784624846484,1.0802017,2.838538646697998,-4.400204658508301,0.016607889905571,35.918983459472656,discharge,860
9,0.9975909611502081,1.0802017,2.839239120483398,-4.400216102600098,0.016607889905571,35.91468811035156,discharge,860
9,0.9973356738355761,1.0802017,2.839939832687378,-4.400227069854736,0.016607889905571,35.91039276123047,discharge,860
9,0.9970803865209431,1.0802017,2.840640544891357,-4.400238037109375,0.016607889905571,35.90610122680664,discharge,860
9,0.9968250992063111,1.0802017,2.841341257095337,-4.400249004364014,0.016607889905571,35.90180587768555,discharge,860
9,0.996569811891679,1.0802017,2.842041969299316,-4.400259971618652,0.016607889905571,35.89751052856445,discharge,860
9,0.996292246472919,1.0802017,2.842742681503296,-4.400238513946533,0.016607889905571,35.95157241821289,discharge,860
9,0.9960126487131161,1.0802017,2.843443393707275,-4.400214195251465,0.016607889905571,35.94753646850586,discharge,860
9,0.9957330509533121,1.0802017,2.844144105911255,-4.4001898765563965,0.016607889905571,35.94349670410156,discharge,860
9,0.9954534531935091,1.0802017,2.844844818115234,-4.40016508102417,0.016607889905571,35.93946075439453,discharge,860
9,0.9951738554337061,1.0802017,2.845545530319214,-4.400140762329102,0.016607889905571,35.9354248046875,discharge,860
9,0.994894257673902,1.0802017,2.846246242523193,-4.400116443634033,0.016607889905571,35.9313850402832,discharge,860
9,0.994614659914099,1.0802017,2.846946954727173,-4.400092124938965,0.016607889905571,35.92734909057617,discharge,860
9,0.9943350621542951,1.0802017,2.847647666931152,-4.4000678062438965,0.016607889905571,35.923309326171875,discharge,860
9,0.9940554643944911,1.0802017,2.848348379135132,-4.400043487548828,0.016607889905571,35.919273376464844,discharge,860
9,0.9937758666346881,1.0802017,2.8490490913391113,-4.400018692016602,0.016607889905571,35.91523742675781,discharge,860
9,0.9934962688748851,1.0802017,2.849749803543091,-4.399994373321533,0.016607889905571,35.911197662353516,discharge,860
9,0.993216671115081,1.0802017,2.8504505157470703,-4.399970054626465,0.016607889905571,35.907161712646484,discharge,860
9,0.992937073355277,1.0802017,2.85115122795105,-4.3999457359313965,0.016607889905571,35.90312576293945,discharge,860
9,0.9926574755954741,1.0802017,2.8518519401550293,-4.399921417236328,0.016607889905571,35.899085998535156,discharge,860
9,0.992362835045392,1.0802017,2.852552652359009,-4.399907112121582,0.016607889905571,35.89499282836914,discharge,860
9,0.9920543528137281,1.0802017,2.8532533645629883,-4.39990234375,0.016607889905571,35.89085006713867,discharge,860
9,0.9917458705820641,1.0802017,2.8539538383483882,-4.399897575378418,0.016607889905571,35.8867073059082,discharge,860
9,0.9914373883504001,1.0802017,2.854654550552368,-4.399893283843994,0.016607889905571,35.882564544677734,discharge,860
9,0.991128906118737,1.0802017,2.855355262756347,-4.399888515472412,0.016607889905571,35.878421783447266,discharge,860
9,0.990820423887073,1.0802017,2.856055974960327,-4.39988374710083,0.016607889905571,35.87427520751953,discharge,860
9,0.9905119416554091,1.0802017,2.856756687164306,-4.399878978729248,0.016607889905571,35.87013244628906,discharge,860
9,0.9902034594237451,1.0802017,2.857457399368286,-4.399874210357666,0.016607889905571,35.865989685058594,discharge,860
9,0.9898949771920811,1.0802017,2.858158111572265,-4.399869918823242,0.016607889905571,35.861846923828125,discharge,860
9,0.9895864949604171,1.0802017,2.858858823776245,-4.39986515045166,0.016607889905571,35.857704162597656,discharge,860
9,0.989278012728753,1.0802017,2.859559535980224,-4.399860382080078,0.016607889905571,35.85355758666992,discharge,860
9,0.98896953049709,1.0802017,2.860260248184204,-4.399855613708496,0.016607889905571,35.84941482543945,discharge,860
9,0.9886610482654261,1.0802017,2.860960960388183,-4.399850845336914,0.016607889905571,35.845272064208984,discharge,860
9,0.9883525660337621,1.0802017,2.861661672592163,-4.39984655380249,0.016607889905571,35.841129302978516,discharge,860
9,0.988040541291414,1.0802017,2.862362384796142,-4.399844646453857,0.016607889905571,35.836978912353516,discharge,860
9,0.9877046542002371,1.0802017,2.863063097000122,-4.399863243103027,0.016607889905571,35.83278274536133,discharge,860
9,0.9873687671090601,1.0802017,2.863763809204101,-4.399881839752197,0.016607889905571,35.82858657836914,discharge,860
9,0.987032880017883,1.0802017,2.864464521408081,-4.399900436401367,0.016607889905571,35.82439041137695,discharge,860
9,0.9866969929267061,1.0802017,2.86516523361206,-4.399919033050537,0.016607889905571,35.820194244384766,discharge,860
9,0.986361105835528,1.0802017,2.86586594581604,-4.399937152862549,0.016607889905571,35.81599807739258,discharge,860
9,0.9860252187443511,1.0802017,2.866566658020019,-4.399955749511719,0.016607889905571,35.81180191040039,discharge,860
9,0.9856893316531741,1.0802017,2.867267370223999,-4.399974346160889,0.016607889905571,35.8076057434082,discharge,860
