cycle_index,discharge_capacity,charge_capacity,voltage,current,temperature,internal_resistance,step_type,cycle_life
9,1.003028570492984,1.074466499999999,2.799999952316284,-4.40022087097168,35.17045974731445,0.01649871841073,discharge,472
9,1.002824037784682,1.0744665,2.8007006645202632,-4.400188446044922,35.166961669921875,0.01649871841073,discharge,472
9,1.00261950507638,1.0744665,2.801401376724243,-4.400155544281006,35.1634635925293,0.01649871841073,discharge,472
9,1.002414972368079,1.0744665,2.802102088928222,-4.400123119354248,35.15996551513672,0.01649871841073,discharge,472
9,1.002210439659777,1.074466499999999,2.802802801132202,-4.40009069442749,35.15646743774414,0.01649871841073,discharge,472
9,1.002005906951475,1.074466499999999,2.803503513336181,-4.400057792663574,35.15296936035156,0.01649871841073,discharge,472
9,1.001801374243173,1.074466499999999,2.804204225540161,-4.400025367736816,35.149471282958984,0.01649871841073,discharge,472
9,1.001596841534872,1.0744665,2.80490493774414,-4.399992942810059,35.145973205566406,0.01649871841073,discharge,472
9,1.00139230882657,1.074466499999999,2.80560564994812,-4.399960041046143,35.14247512817383,0.01649871841073,discharge,472
9,1.001187776118268,1.0744665,2.806306362152099,-4.399927616119385,35.13897705078125,0.01649871841073,discharge,472
9,1.000983243409966,1.0744665,2.807007074356079,-4.399895191192627,35.135475158691406,0.01649871841073,discharge,472
9,1.000778710701664,1.0744665,2.807707786560058,-4.399862289428711,35.13197708129883,0.01649871841073,discharge,472
9,1.000574177993363,1.0744665,2.808408498764038,-4.399829864501953,35.12847900390625,0.01649871841073,discharge,472
9,1.000363846822488,1.0744665,2.809109210968017,-4.399810791015625,35.12523651123047,0.01649871841073,discharge,472
9,1.00013867220072,1.0744665,2.809809923171997,-4.399826526641846,35.12263488769531,0.01649871841073,discharge,472
9,0.9999134975789521,1.0744665,2.810510396957397,-4.399842262268066,35.12003707885742,0.01649871841073,discharge,472
9,0.9996883229571841,1.0744665,2.811211109161377,-4.399857997894287,35.117435455322266,0.01649871841073,discharge,472
9,0.999463148335416,1.0744665,2.811911821365356,-4.399873733520508,35.114837646484375,0.01649871841073,discharge,472
9,0.9992379737136481,1.0744665,2.812612533569336,-4.399889469146728,35.112239837646484,0.01649871841073,discharge,472
9,0.9990127990918801,1.0744665,2.813313245773315,-4.399905204772949,35.10963821411133,0.01649871841073,discharge,472
9,0.998787624470112,1.0744665,2.814013957977295,-4.39992094039917,35.10704040527344,0.01649871841073,discharge,472
9,0.9985624498483441,1.0744665,2.814714670181274,-4.399936676025391,35.10444259643555,0.01649871841073,discharge,472
9,0.9983372752265761,1.0744665,2.815415382385254,-4.399952411651611,35.10184097290039,0.01649871841073,discharge,472
9,0.998112100604807,1.0744665,2.816116094589233,-4.399968147277832,35.0992431640625,0.01649871841073,discharge,472
9,0.9978869259830391,1.0744665,2.816816806793213,-4.399983882904053,35.09664535522461,0.01649871841073,discharge,472
9,0.9976617513612711,1.0744665,2.817517518997192,-4.399999618530273,35.09404373168945,0.01649871841073,discharge,472
9,0.997436576739503,1.0744665,2.818218231201172,-4.400015354156494,35.09144592285156,0.01649871841073,discharge,472
9,0.9972114021177351,1.0744665,2.818918943405151,-4.400030612945557,35.088844299316406,0.01649871841073,discharge,472
9,0.9969832428781281,1.0744665,2.819619655609131,-4.400038719177246,35.084693908691406,0.01649871841073,discharge,472
9,0.9967550329255611,1.0744665,2.82032036781311,-4.400045871734619,35.08051300048828,0.01649871841073,discharge,472
9,0.9965268229729931,1.074466499999999,2.82102108001709,-4.40005350112915,35.076332092285156,0.01649871841073,discharge,472
9,0.9962986130204251,1.0744665,2.8217217922210693,-4.400061130523682,35.07215118408203,0.01649871841073,discharge,472
9,0.9960704030678581,1.0744665,2.822422504425049,-4.400068759918213,35.06797409057617,0.01649871841073,discharge,472
9,0.9958421931152901,1.074466499999999,2.8231232166290283,-4.400075912475586,35.06379318237305,0.01649871841073,discharge,472
9,0.9956139831627221,1.074466499999999,2.823823928833008,-4.400083541870117,35.05961227416992,0.01649871841073,discharge,472
9,0.9953857732101551,1.0744665,2.8245246410369873,-4.400091171264648,35.05543518066406,0.01649871841073,discharge,472
9,0.9951575632575871,1.0744665,2.825225114822387,-4.40009880065918,35.05125427246094,0.01649871841073,discharge,472
9,0.9949293533050191,1.0744665,2.825925827026367,-4.400106430053711,35.04707336425781,0.01649871841073,discharge,472
9,0.9947011433524521,1.0744665,2.826626539230346,-4.400113582611084,35.04289245605469,0.01649871841073,discharge,472
9,0.9944729333998841,1.0744665,2.827327251434326,-4.400121212005615,35.03871536254883,0.01649871841073,discharge,472
9,0.9942447234473161,1.0744665,2.828027963638305,-4.4001288414001465,35.0345344543457,0.01649871841073,discharge,472
9,0.9940165134947491,1.0744665,2.828728675842285,-4.400136470794678,35.03035354614258,0.01649871841073,discharge,472
9,0.9937672148610711,1.0744665,2.829429388046264,-4.400134086608887,35.02776336669922,0.01649871841073,discharge,472
9,0.993506977488773,1.0744665,2.830130100250244,-4.4001264572143555,35.025997161865234,0.01649871841073,discharge,472
9,0.9932467401164751,1.0744665,2.830830812454223,-4.400119304656982,35.024227142333984,0.01649871841073,discharge,472
9,0.9929865027441771,1.0744665,2.831531524658203,-4.400111675262451,35.0224609375,0.01649871841073,discharge,472
