discharge_capacity,cycle_life
-0.03511260120244397,527
-0.03515093027518801,527
-0.035189259347930935,527
-0.03522867502397897,527
-0.03528206373143894,527
-0.03533545243889902,527
-0.035388841146358985,527
-0.03544222985382006,527
-0.03549561856128003,527
-0.035549007268739996,527
-0.035602068480343974,527
-0.03563719960348799,527
-0.03567233072663201,527
-0.03570746184977602,527
-0.03574259297292004,527
-0.035777724096064056,527
-0.03581285521920807,527
-0.03584798634235098,527
-0.03589196518412707,527
-0.03593913289415107,527
-0.03598630060417607,527
-0.03603346831419996,527
-0.036080636024224066,527
-0.036127803734249064,527
-0.03617497144427306,527
-0.036209726117093055,527
-0.03623832821253303,527
-0.03626693030797401,527
-0.03629553240341399,527
-0.03632413449885297,527
-0.036352736594293056,527
-0.036381338689733034,527
-0.03641360149559503,527
-0.036458562676011,527
-0.036503523856427966,527
-0.036548485036845046,527
-0.036593446217262016,527
-0.036638407397679984,527
-0.03668336857809695,527
-0.03672250910086694,527
-0.036751058181748064,527
-0.03677960726262908,527
-0.03680815634351098,527
-0.03683670542439199,527
-0.036865254505274,527
-0.036893803586155016,527
-0.03692235266703603,527
-0.036966376859951966,527
-0.03701503291175201,527
-0.03706368896355006,527
-0.03711234501534899,527
-0.03716100106714704,527
-0.03720965711894597,527
-0.03725718032958403,527
-0.03727601480544207,527
-0.037294849281301,527
-0.037313683757159044,527
-0.037332518233017975,527
-0.03735135270887702,527
-0.03737018718473606,527
-0.03738902166059399,527
-0.037417095096128006,527
-0.03745573100932498,527
-0.03749436692252195,527
-0.03753300283571803,527
-0.037571638748913894,527
-0.03761027466211009,527
-0.03764891057530495,527
-0.03766678700465098,527
-0.037677939429415996,527
-0.03768909185418101,527
-0.03770024427894603,527
-0.03771139670370993,527
-0.03772254912847506,527
-0.03773370155323996,527
-0.03774710554493799,527
-0.03778087474235403,527
-0.037814643939770076,527
-0.03784841313718501,527
-0.037882182334600945,527
-0.03791595153201699,527
-0.037949720729431924,527
-0.03797439849951101,527
-0.03798115790366807,527
-0.037987917307825025,527
-0.03799467671198098,527
-0.03800143611613793,527
-0.038008195520294996,527
-0.03801495492445206,527
-0.038021714328608014,527
-0.03804979256290497,527
-0.03808426490731298,527
-0.03811873725172199,527
-0.038153209596131,527
-0.0381876819405389,527
-0.03822215428494802,527
-0.03825553520387004,527
-0.038257465127060075,527
-0.038259395050252,527
-0.038261324973443034,527
-0.03826325489663296,527
-0.03826518481982499,527
-0.03826711474301703,527
-0.03826904466620795,527
-0.03828023417731896,527
-0.03830162757421596,527
-0.03832302097111295,527
-0.03834441436801095,527
-0.038365807764907944,527
-0.03838720116180494,527
-0.038408594558701936,527
-0.03839546466421795,527
-0.038369772394238,527
-0.03834408012425894,527
-0.03831838785427999,527
-0.03829269558429993,527
-0.03826700331432109,527
-0.03824131104434203,527
-0.03822148712870099,527
-0.038237706229741986,527
-0.03825392533078298,527
-0.03827014443182397,527
