discharge_capacity,cycle_life
-0.026465805185419078,876
-0.026505366054732082,876
-0.026544926924045975,876
-0.026580398372144987,876
-0.026607282119979092,876
-0.026634165867813087,876
-0.026661049615646082,876
-0.026687933363481076,876
-0.02671481711131507,876
-0.026741700859148065,876
-0.026768584606982948,876
-0.026801858410155033,876
-0.026843417875206943,876
-0.026884977340258964,876
-0.026926536805311985,876
-0.026968096270364006,876
-0.027009655735417026,876
-0.027051215200470047,876
-0.027077692316611057,876
-0.027103354713738925,876
-0.027129017110867015,876
-0.027154679507994994,876
-0.027180341905123084,876
-0.02720600430225195,876
-0.027231666699379042,876
-0.02725954386044105,876
-0.027300379167848998,876
-0.02734121447525706,876
-0.027382049782665008,876
-0.02742288509007207,876
-0.027463720397480018,876
-0.02750455570488808,876
-0.02753183919261204,876
-0.027552077173997103,876
-0.027572315155384053,876
-0.027592553136770004,876
-0.027612791118156066,876
-0.027633029099543016,876
-0.02765326708092808,876
-0.02767350506231503,876
-0.027705808350316996,876
-0.027741140106771978,876
-0.02777647186322807,876
-0.02781180361968405,876
-0.02784713537613892,876
-0.027882467132595012,876
-0.027912577098840985,876
-0.027932103606673975,876
-0.027951630114506965,876
-0.027971156622340065,876
-0.027990683130174054,876
-0.028010209638005934,876
-0.028029736145840034,876
-0.028049262653673024,876
-0.028080943853386997,876
-0.028124695360501994,876
-0.028168446867616992,876
-0.0282121983747321,876
-0.028255949881847986,876
-0.028299701388962983,876
-0.028343452896078092,876
-0.028360869115424014,876
-0.028377322164577,876
-0.0283937752137291,876
-0.028410228262881976,876
-0.028426681312034074,876
-0.02844313436118695,876
-0.028459587410338938,876
-0.028478890197814022,876
-0.02851339648747997,876
-0.02854790277714503,876
-0.028582409066809977,876
-0.028616915356475925,876
-0.028651421646141984,876
-0.028685927935807043,876
-0.02870583015622996,876
-0.028714978341787045,876
-0.028724126527345017,876
-0.02873327471290199,876
-0.028742422898458964,876
-0.02875157108401505,876
-0.02876071926957202,876
-0.028769867455129994,876
-0.02879651192068,876
-0.02882639263514597,876
-0.02885627334961205,876
-0.02888615406407702,876
-0.028916034778542987,876
-0.028945915493008956,876
-0.028966798108460146,876
-0.028966556028801937,876
-0.02896631394914395,876
-0.028966071869487964,876
-0.028965829789829978,876
-0.02896558771017199,876
-0.028965345630515005,876
-0.028965103550856908,876
-0.02898075304047798,876
-0.029009102320376012,876
-0.029037451600272046,876
-0.02906580088016908,876
-0.029094150160066,876
-0.029122499439962923,876
-0.029150645722233026,876
-0.02914797124355295,876
-0.029145296764873985,876
-0.02914262228619502,876
-0.029139947807514055,876
-0.02913727332883509,876
-0.029134598850156013,876
-0.029131924371475937,876
-0.02913488751505,876
-0.02916123793090797,876
-0.029187588346767046,876
-0.029213938762626013,876
-0.02924028917848498,876
-0.029266639594342947,876
-0.029292990010202025,876
-0.029288337706361967,876
-0.029270100308015023,876
-0.02925186290966697,876
-0.029233625511320027,876
-0.029215388112971974,876
-0.02919715071462503,876
-0.029178913316277977,876
-0.029160675917930035,876
-0.029173508293849015,876
