discharge_capacity,cycle_life
-0.027071030031868948,891
-0.027104131852235924,891
-0.027150475886056902,891
-0.027196819919875992,891
-0.02724316395369586,891
-0.027289507987516948,891
-0.027335852021335816,891
-0.027382196055156793,891
-0.027428540088976994,891
-0.027474884122795862,891
-0.02751826493847398,891
-0.027547146671805023,891
-0.027576028405134845,891
-0.027604910138465,891
-0.027633791871795932,891
-0.027662673605125865,891
-0.02770430006862301,891
-0.027747563519031848,891
-0.027790826969440907,891
-0.027834090419849855,891
-0.027877353870258914,891
-0.027920617320667862,891
-0.027963880771075922,891
-0.02800714422148487,891
-0.02805040767189404,891
-0.028078362656152045,891
-0.028102650585187017,891
-0.02812693851422088,891
-0.02815122644325685,891
-0.02817551437229182,891
-0.028208090043653877,891
-0.028248342078263877,891
-0.028288594112872878,891
-0.02832884614748188,891
-0.02836909818209188,891
-0.02840935021670088,891
-0.02844960225131099,891
-0.02848985428591999,891
-0.028530106320528992,891
-0.028564447003316062,891
-0.02859177562718307,891
-0.028619104251051075,891
-0.028646432874918082,891
-0.02867376149878509,891
-0.028705118637847082,891
-0.028749882118794035,891
-0.028794645599740987,891
-0.02883940908068805,891
-0.028884172561635002,891
-0.028928936042583064,891
-0.028973699523530017,891
-0.02901846300447697,891
-0.029063226485424032,891
-0.029106035487502013,891
-0.029123399420631024,891
-0.029140763353759924,891
-0.029158127286888935,891
-0.029175491220018057,891
-0.029192855153146957,891
-0.029244856466062008,891
-0.029299765335143002,891
-0.029354674204224995,891
-0.029409583073307988,891
-0.02946449194238898,891
-0.029519400811470975,891
-0.02957430968055308,891
-0.02962921854963496,891
-0.029684127418717066,891
-0.029714056225314978,891
-0.02973696082808097,891
-0.029759865430846966,891
-0.02978277003361296,891
-0.029805674636379065,891
-0.029827931140792963,891
-0.02984981862801006,891
-0.029871706115227936,891
-0.029893593602447033,891
-0.02991548108966391,891
-0.029937368576882006,891
-0.029959256064098994,891
-0.02998114355131698,891
-0.030003031038535966,891
-0.030018600233236103,891
-0.030026017236259972,891
-0.030033434239283063,891
-0.030040851242306932,891
-0.03004826824533202,891
-0.03007005752075098,891
-0.030130672618646992,891
-0.030191287716544002,891
-0.030251902814440013,891
-0.030312517912337023,891
-0.030373133010234032,891
-0.030433748108130043,891
-0.030494363206026942,891
-0.030554978303924063,891
-0.030615593401820962,891
-0.030636957803682918,891
-0.030656543172056017,891
-0.030676128540427006,891
-0.030695713908799993,891
-0.03071529927717198,891
-0.03073077073477304,891
-0.030745848523315966,891
-0.030760926311859005,891
-0.030776004100401932,891
-0.03079108188894497,891
-0.03080615967748801,891
-0.03082123746603005,891
-0.030836315254572977,891
-0.030851393043117015,891
-0.03083939413259007,891
-0.0308114303811039,891
-0.03078346662961795,891
-0.030755502878133,891
-0.030727539126645942,891
-0.030720027517874948,891
-0.030745559395883082,891
-0.030771091273890994,891
-0.030796623151899016,891
-0.030822155029908038,891
-0.03084768690791495,891
-0.030873218785923973,891
-0.030898750663932995,891
-0.030924282541940018,891
-0.030944902098393068,891
-0.030952525725650992,891
-0.030960149352910027,891
-0.03096777298016895,891
-0.030975396607427985,891
-0.031000539031918017,891
-0.031042374866753986,891
-0.031084210701590953,891
-0.031126046536427032,891
-0.031167882371264,891
-0.031209718206100967,891
-0.031251554040937046,891
-0.031293389875773014,891
-0.03133522571061009,891
-0.03136642768975495,891
-0.03134763736886503,891
-0.03132884704797401,891
-0.03131005672708409,891
-0.03130848332137803,891
-0.031316966039559024,891
-0.031325448757742014,891
-0.031333931475924004,891
-0.031342414194104995,891
-0.031350896912287096,891
-0.031359379630467976,891
-0.03136786234865008,891
-0.031376345066831846,891
-0.03136363039757706,891
-0.031344715682646074,891
-0.03132580096771498,891
-0.03133072653014202,891
-0.03136292754062009,891
-0.03139512855109705,891
-0.03142732956157501,891
-0.031459530572051975,891
-0.03149173158253005,891
-0.03152393259300801,891
-0.03155613360348497,891
-0.03158567458659001,891
-0.03156722172735593,891
-0.03154876886812197,891
-0.03154397960257993,891
-0.03155772441744098,891
-0.03157146923230303,891
-0.03158521404716397,891
-0.031598958862026016,891
-0.031612703676886955,891
-0.031626448491749004,891
-0.031640193306610054,891
-0.031636775825583996,891
-0.03160376597329906,891
-0.03157075612101401,891
-0.031589580806878015,891
-0.03160932619708201,891
-0.03162907158728501,891
-0.031648816977489,891
-0.03166856236769311,891
-0.031688307757895995,891
-0.03170805314809999,891
-0.031704461766519976,891
-0.03167578198878407,891
-0.031653245239607,891
-0.031640046223952,891
-0.031626847208297004,891
-0.03161364819264301,891
-0.03160044917698801,891
-0.031587250161333014,891
-0.03157405114567802,891
-0.031550451958703984,891
-0.03150413343255398,891
-0.03146042247775904,891
-0.03148454621913699,891
-0.031508669960515934,891
-0.03153279370189499,891
-0.03155691744327305,891
-0.03158104118465199,891
-0.03160516492603105,891
-0.031596177722275964,891
-0.03156310833439102,891
-0.031530700083628016,891
-0.03149870815834199,891
-0.03146671623305497,891
-0.031434724307769946,891
-0.031402732382483034,891
-0.03137074045719701,891
-0.03131290439196199,891
-0.031230040914211,891
-0.031163631806934045,891
-0.031169179905110034,891
-0.031174728003286023,891
-0.031180276101462012,891
-0.031185824199638,891
-0.03119137229781399,891
-0.031171740983154006,891
-0.03115052250107797,891
-0.031168833401626017,891
-0.03120705205091001,891
-0.031245270700195005,891
-0.031283489349479,891
-0.03132170799876399,891
-0.03132223897646602,891
-0.03129910519675605,891
-0.03125603849339298,891
-0.031202571006374025,891
-0.03114910351935396,891
-0.031095636032334006,891
-0.031042168545314053,891
-0.030966933287934983,891
-0.03088591444418609,891
-0.03083725387057501,891
-0.030836022428472942,891
-0.030834790986370986,891
-0.03083355954426903,891
-0.03081920964804097,891
-0.030740825517237003,891
-0.030662441386432038,891
-0.030636849226122087,891
-0.030626978281196093,891
-0.03061710733626799,891
-0.030607434611181983,891
-0.03060092275747406,891
-0.030594410903765024,891
-0.03059715311776101,891
-0.030606109344788024,891
-0.030615065571813926,891
-0.03062402179884105,891
-0.030495916952838042,891
-0.030356675023560986,891
-0.030254119120776024,891
-0.03018470810934093,891
-0.030115297097905946,891
-0.03006459882204493,891
-0.030026998480332967,891
-0.029989398138622003,891
-0.029958490612955968,891
-0.029928803468386,891
-0.029891672609637987,891
-0.029792669187356013,891
-0.02969366576507293,891
-0.029610073788839952,891
-0.029587519929590078,891
-0.029564966070339982,891
-0.029513825887388045,891
-0.029460399548392968,891
-0.029406973209399,891
-0.02945676043577894,891
