discharge_capacity,cycle_life
-0.03775342484038691,704
-0.03780503748853392,704
-0.03785665013668105,704
-0.03790826278482806,704
-0.037959875432974854,704
-0.03801148808112187,704
-0.038063100729268884,704
-0.0381147133774159,704
-0.03816632602556291,704
-0.038209570321941944,704
-0.03824638294074889,704
-0.038288713260421825,704
-0.03833936618131284,704
-0.038390019102203854,704
-0.03844067202309387,704
-0.038491324943984884,704
-0.0385419778648749,704
-0.0385926307857648,704
-0.03864328370665504,704
-0.03869393662754683,704
-0.03874458954843696,704
-0.038795242469326974,704
-0.03884589539021799,704
-0.03889352764551901,704
-0.038931970816751926,704
-0.038970815780566936,704
-0.03902252784354188,704
-0.03907423990651682,704
-0.03912595196949187,704
-0.03917766403246592,704
-0.03922937609544086,704
-0.0392810881584158,704
-0.03933280022139085,704
-0.0393845122843649,704
-0.03943622434733984,704
-0.03948793641031478,704
-0.03953964847329006,704
-0.039591360536265,704
-0.039626666890063,704
-0.0396580121926029,704
-0.03970168711868283,704
-0.039754133452057916,704
-0.03980657978543378,704
-0.03985902611880998,704
-0.03991147245218596,704
-0.03996391878556094,704
-0.040016365118936914,704
-0.040068811452313,704
-0.04012125778568898,704
-0.040173704119064846,704
-0.040226150452439935,704
-0.04027859678581602,704
-0.04032526486038801,704
-0.04036139316819398,704
-0.04040164625046205,704
-0.040452583492033956,704
-0.04050352073360597,704
-0.04055445797517798,704
-0.040605395216748996,704
-0.04065633245832101,704
-0.04070726969989302,704
-0.040758206941465036,704
-0.04080914418303694,704
-0.04086008142460895,704
-0.04091101866618008,704
-0.04096195590775198,704
-0.04101289314932399,704
-0.04103370972314102,704
-0.041053443507713006,704
-0.04109122690650102,704
-0.04113143525270102,704
-0.04117164359890102,704
-0.04121185194510102,704
-0.04125206029130202,704
-0.041292268637503016,704
-0.041332476983703015,704
-0.041372685329903014,704
-0.04141289367610401,704
-0.04145310202230301,704
-0.04149331036850401,704
-0.0415335187147049,704
-0.041560604431093995,704
-0.041580581470623046,704
-0.041614025023669066,704
-0.041657956514106975,704
-0.041701888004544996,704
-0.04174581949498202,704
-0.04178975098542004,704
-0.04183368247585795,704
-0.04187761396629608,704
-0.04192154545673299,704
-0.04196547694717101,704
-0.04200940843760903,704
-0.04205333992804705,704
-0.04209727141848496,704
-0.042131850116802094,704
-0.04214701755053607,704
-0.04216612071328296,704
-0.04220635080882995,704
-0.04224658090437694,704
-0.04228681099992393,704
-0.04232704109547103,704
-0.04236727119101702,704
-0.04240750128656501,704
-0.042447731382112,704
-0.04248796147765799,704
-0.04252819157320509,704
-0.04256842166875208,704
-0.042608651764300065,704
-0.042648881859845944,704
-0.04265786209561495,704
-0.042663196456092956,704
-0.042697572652963034,704
-0.04273576276866309,704
-0.04277395288436192,704
-0.042812143000060976,704
-0.04285033311576103,704
-0.042888523231461084,704
-0.04292671334715992,704
-0.04296490346285997,704
-0.043003093578560025,704
-0.04304128369425908,704
-0.043079473809959024,704
-0.04311766392565897,704
-0.04313174730731306,704
-0.04313069088382804,704
-0.04314423362006803,704
-0.043168310876660954,704
-0.04319238813325199,704
-0.04321646538984503,704
-0.04324054264643806,704
-0.04326461990302999,704
-0.043288697159623024,704
-0.04331277441621495,704
-0.0433368516728081,704
-0.04336092892940102,704
-0.04338500618599295,704
-0.04340908344258598,704
-0.04342197924597391,704
-0.04340551355482403,704
-0.043415015442544,704
-0.043439221048145016,704
-0.043463426653747916,704
-0.04348763225934904,704
-0.04351183786495105,704
-0.043536043470553065,704
-0.04356024907615497,704
-0.04358445468175598,704
-0.04360866028735799,704
-0.043632865892960004,704
-0.04365707149856202,704
