Date and Time	Time stamp	Total time (days)	Total test time (days)	Position	Tasks	CellUnit	Cycle - actual	Cycle - normalized	Cycle - total	Cycle - total - normalized	Cycle length (h)	Current_dch (C)	Current_dch std dev (C)	Current_dch_end (C)	Current_cha (C)	Current_cha std dev (C)	Current_cha_end (C)	Temp avg (°C)	Temp std dev (°C)	Temp dch start (°C)	Temp dch avg (°C)	Temp dch max (°C)	Temp dch std dev (°C)	Temp cha start (°C)	Temp cha avg (°C)	Temp cha max (°C)	Temp cha std dev (°C)	Voltage EoD (V)	Voltage EoC (V)	Voltage EoD ocv (V)	Voltage EoC ocv (V)	Voltage charge avg (V)	Voltage discharge avg (V)	Ah_dch (Ah)	Ah_cha (Ah)	Ah_dch (nominal) (%)	Ah_dch (C20 first) (%)	Ah_cha (nominal) (%)	Ah_cha (C20 first) (%)	CE (%)	Wh_dch (Wh)	Wh_cha (Wh)	Efficiency (%)	Ah_balance start (mAh)	Ah_balance end (mAh)	Ah_balance max (mAh)	Ah_balance min (mAh)	SoC - max (nom) (%)	SoC - min (nom) (%)	SoC - max (C20 last) (%)	SoC - min (C20 last) (%)	R_DC 0ms EoC (mOhm)	R_DC 50ms EoC (mOhm)	R_DC 0ms EoD (mOhm)	R_DC 50ms EoD (mOhm)	R_DC 0ms SoC50 dch (mOhm)	R_DC 50ms Soc50 dch (mOhm)	R_DC 0ms SoC50 cha (mOhm)	R_DC 50ms Soc50 cha (mOhm)	Shunt voltage dch (µV)	Shunt voltage cha (µV)	CE Shunt 	Ah_cha slippage (Ah)	Ah_dch slippage (Ah)	Cycle type	TestRegime	TestRegime version
28.06.2021 14:21:00	3707727660.002	0.000	0.042	21.10	15999	SK04A2C604	0	0.0000	0	0.0000	1.005	0.000	0.0000	0.000	0.000	0.0000	0.000	24.16	0.08	23.97	24.16	24.37	0.08	23.97	24.16	24.37	0.08	3.599487	3.599487	3.599336	3.599336	3.599345	3.599345	0.000000	0.000000	0.000	0.000000		0.000000	0.0000	0.000000	0.000000	0.0000	48792.708	48792.706	48792.708	48792.706	23.7614	23.7614	26.1830	26.1830									0.000000	0.000000	0	0.000000	0.000000	OCV	OCV generic long HP	8
28.06.2021 15:22:00	3707731320.005	0.042	0.104	21.10	16002	SK04A2C604	0	0.0000	1	0.0000	1.501				0.750	0.2120	0.050	25.91	0.74					24.31	25.97	26.65	0.74		4.199414		4.188279	3.948697			48.792703			76.239	73.816946	0.0000		190.183144	0.0000	48792.706	0.000	48792.706	-0.002	100.0000	23.7614	100.0000	26.1830									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG25oC charact P1a	3
28.06.2021 16:52:02	3707736722.079	0.105	0.374	21.10	16002	SK04A2C604	1	0.9641	2	0.9641	6.467	-0.750	0.0600	-0.750	0.750	0.0630	0.050	25.63	0.89	25.71	26.24	27.21	0.38	25.95	26.48	26.92	0.39	2.999998	4.199287	3.436770	4.180393	3.810425	3.679996	61.705369	61.768277	96.415	93.900942	96.513	93.447284	99.8982	227.481552	236.494709	96.1889	0.000	-0.006	61705.375	-62.908	100.0983	3.5854	100.0952	6.6479	0.4031	0.5007	0.4672	0.8314	0.4421	0.6069	0.4191	0.5632	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	3
28.06.2021 23:20:01	3707760001.917	0.374	0.733	21.10	16002	SK04A2C604	2	1.9675	3	1.9675	8.625	-0.250	0.0140	-0.250	0.250	0.0130	0.050	24.92	0.17	24.61	24.85	25.39	0.15	25.31	24.97	25.31	0.14	2.999987	4.199552	3.228287	4.188448	3.773052	3.694063	64.215427	64.289962	100.337	97.720655	100.453	97.262262	99.8841	238.080517	242.823882	98.0466	-0.006	-0.001	64215.423	-74.542	100.1165	-0.3366	100.1128	2.8505	0.3911	0.5302	0.4882	0.8977	0.4449	0.6489	0.4048	0.5928	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	3
29.06.2021 07:57:31	3707791051.663	0.734	2.471	21.10	16002	SK04A2C604	3	2.9943	4	2.9943	41.702	-0.050	0.0020	-0.050	0.050	0.0020	0.033	24.60	0.09	24.83	24.60	24.86	0.09	24.75	24.60	24.82	0.09	2.999993	4.198900	3.036590	4.193153	3.752766	3.714433	65.713259	66.099596	102.677	100.000000	103.281	100.000000	99.4155	244.345337	247.874116	98.5764	-0.001	0.000	65713.258	-386.338	100.6037	-2.6770	100.5845	0.5845	0.2535	0.5182	0.4179	0.8860	0.4118	0.6664	0.3135	0.5781	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge - pulses, OCV	LG25oC charact P1a	3
01.07.2021 01:39:37	3707941177.734	2.471	3.221	21.10	16002	SK04A2C604	4	4.0223	5	4.0223	17.993	-0.200	0.7160	-0.050				24.74	0.11	24.64	24.74	25.17	0.11					2.999990		3.048569			3.745187	65.794005		102.803	100.122876			0.0000	242.103037		0.0000	0.000	65794.008	65794.010	0.000	100.0000	-2.8031	100.0000	0.4623	0.4136	0.5605	0.4363	0.8854	0.4417	0.6393	0.4230	0.6071	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge - HPPC, OCV	LG25oC charact P1a	3
01.07.2021 19:39:13	3708005953.875	3.221	3.510	21.10	16002	SK04A2C604	5	4.0223	6	4.0223	6.936				0.750	0.0280	0.751	24.82	0.44					24.73	25.32	26.29	0.51		3.757039		3.685930	3.477224			32.898669			51.404	49.771362	0.0000		119.417799	0.0000	65794.008	32895.324	65794.008	32895.324	48.6011	-2.8031	50.2337	0.4623	0.4041	0.5096					0.4041	0.5096	0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC, OCV	LG25oC charact P1a	3
02.07.2021 15:18:00	3708076680.002	4.040	4.382	21.01	16033	SK04A2C604	0	0.0000	7	4.0223	20.936	0.000	0.0000	0.000	0.000	0.0000	0.000	39.89	6.08	25.87	39.89	45.10	6.08	25.87	39.89	45.10	6.08	3.686096	3.686096	3.684674	3.684674	3.686105	3.686105	0.000000	0.000000	0.000	0.000000		0.000000	0.0000	0.000000	0.000000	0.0000	32895.324	32895.355	32895.355	32895.324	48.6011	48.6010	50.2337	50.2337									0.000000	0.000000	0	0.000000	0.000000	OCV	OCV generic long HP	8
03.07.2021 12:16:00	3708152160.005	4.913	4.428	21.01	16039	SK04A2C604	0	0.0000	8	4.0223	1.111				0.750	0.2000	0.050	45.77	0.38					44.98	45.81	46.24	0.38		4.199018		4.190211	3.986279			33.238290			51.935	50.285164	0.0000		131.650601	0.0000	32895.355	0.000	32895.355	-342.940	100.5358	48.6010	100.5188	50.2337									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG45oC 00100S3C4 P1a	3
03.07.2021 13:22:38	3708156158.510	4.959	4.576	21.01	16039	SK04A2C604	1	1.0227	9	5.0450	3.541	-0.750	0.0590	-0.750	0.750	0.0250	0.076	46.30	0.40	45.69	46.20	47.16	0.34	45.96	46.32	46.77	0.43	2.999995	4.199186	3.123188	4.188599	3.763052	3.683334	65.453205	65.453995	102.271	99.604259	102.272	99.023291	99.9988	241.703303	247.627691	97.6075	0.000	0.000	65453.211	-0.789	100.0012	-2.2706	100.0012	0.9779	0.3289	0.3314	0.3448	0.5213	0.3468	0.3759	0.3289	0.3314	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge - pulses, OCV	LG45oC 00100S3C4 P1a	3
03.07.2021 16:55:06	3708168906.007	5.107	4.725	21.01	16039	SK04A2C604	2	2.0448	10	6.0671	3.573	-0.750	0.0230	-0.750	0.750	0.1460	0.050	46.37	0.38	45.96	46.34	47.15	0.27	45.97	46.35	46.83	0.44	2.999995	4.199209	3.121665	4.190624	3.714739	3.617857	65.416023	65.656913	102.213	99.547677	102.589	99.330279	99.6331	241.506704	248.401919	97.2242	0.000	0.001	65416.029	-240.889	100.3764	-2.2125	100.3644	1.0341			0.3466	0.5195	0.3466	0.5195			0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC, OCV, Charge CC-CV, OCV	LG45oC 00100S3C4 P1a	3
03.07.2021 20:29:27	3708181767.017	5.256	4.870	21.01	16039	SK04A2C604	3	3.0696	11	7.0919	3.500	-0.750	0.0310	-0.750	0.750	0.0330	0.050	46.36	0.38	45.98	46.34	47.20	0.28	45.91	46.34	46.81	0.44	2.999998	4.198926	3.119484	4.191538	3.770639	3.615373	65.587473	65.672427	102.480	99.808584	102.613	99.353749	99.8706	242.190223	248.415280	97.4941	0.001	0.000	65587.480	-84.952	100.1327	-2.4804	100.1285	0.7748	0.3242	0.3341	0.3420	0.5175	0.3420	0.5175	0.3242	0.3341	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG45oC 00100S3C4 P1a	3
03.07.2021 23:59:26	3708194366.013	5.402	5.014	21.01	16039	SK04A2C604	4	4.0947	12	8.1170	3.436	-0.750	0.0310	-0.750	0.750	0.0330	0.050	46.31	0.36	45.98	46.29	47.10	0.26	46.00	46.29	46.74	0.42	2.999999	4.198993	3.115737	4.191896	3.767888	3.614111	65.603925	65.665141	102.506	99.833620	102.602	99.342727	99.9068	242.253112	248.349969	97.5451	0.000	0.000	65603.931	-61.215	100.0956	-2.5061	100.0926	0.7499	0.3290	0.3334	0.3394	0.5133	0.3439	0.4339	0.3290	0.3334	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG45oC 00100S3C4 P1a	3
04.07.2021 03:25:35	3708206735.013	5.545	5.157	21.01	16039	SK04A2C604	5	5.1196	13	9.1419	3.438	-0.750	0.0310	-0.750	0.750	0.0330	0.050	46.29	0.35	45.98	46.25	47.06	0.25	45.91	46.27	46.73	0.41	2.999994	4.199119	3.116037	4.192172	3.769972	3.613360	65.591545	65.647433	102.487	99.814780	102.574	99.315937	99.9149	242.203754	248.263043	97.5593	0.000	0.000	65591.551	-55.887	100.0873	-2.4868	100.0845	0.7686			0.3431	0.5116	0.3440	0.4288			0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG45oC 00100S3C4 P1a	3
04.07.2021 06:51:51	3708219111.013	5.688	5.299	21.01	16039	SK04A2C604	6	6.1442	14	10.1665	3.421	-0.750	0.0310	-0.750	0.750	0.0330	0.050	46.29	0.36	45.98	46.23	47.01	0.24	45.96	46.28	46.73	0.42	2.999999	4.198899	3.113438	4.192122	3.769582	3.612865	65.579394	65.634122	102.468	99.796289	102.553	99.295799	99.9166	242.156514	248.188881	97.5694	0.000	0.001	65579.400	-54.727	100.0855	-2.4678	100.0828	0.7870			0.3453	0.5074	0.3454	0.4267			0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG45oC 00100S3C4 P1a	3
04.07.2021 10:17:07	3708231427.013	5.831	5.441	21.01	16039	SK04A2C604	7	7.1687	15	11.1910	3.398	-0.750	0.0310	-0.750	0.750	0.0330	0.050	46.28	0.36	45.96	46.25	47.08	0.26	45.98	46.27	46.73	0.42	2.999999	4.199026	3.113540	4.192282	3.767764	3.613880	65.566779	65.611692	102.448	99.777092	102.518	99.261865	99.9315	242.107921	248.091207	97.5883	0.001	-0.001	65566.786	-44.911	100.0702	-2.4481	100.0679	0.8061	0.3278	0.3347	0.3409	0.5044	0.3411	0.4272	0.3302	0.3353	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG45oC 00100S3C4 P1a	3
04.07.2021 13:41:00	3708243660.013	5.972	5.584	21.01	16039	SK04A2C604	8	8.1929	16	12.2152	3.423	-0.750	0.0310	-0.750	0.750	0.0330	0.050	46.31	0.36	45.96	46.27	47.03	0.24	45.94	46.29	46.74	0.43	2.999998	4.199073	3.113428	4.192321	3.768386	3.614049	65.550002	65.596842	102.422	99.751562	102.495	99.239399	99.9286	242.050287	248.026414	97.5905	-0.001	-0.001	65550.007	-46.840	100.0732	-2.4219	100.0709	0.8315			0.3430	0.5046	0.3430	0.5046	0.3325	0.3381	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG45oC 00100S3C4 P1a	3
