Date and Time	Time stamp	Total time (days)	Total test time (days)	Position	Tasks	CellUnit	Cycle - actual	Cycle - normalized	Cycle - total	Cycle - total - normalized	Cycle length (h)	Current_dch (C)	Current_dch std dev (C)	Current_dch_end (C)	Current_cha (C)	Current_cha std dev (C)	Current_cha_end (C)	Temp avg (°C)	Temp std dev (°C)	Temp dch start (°C)	Temp dch avg (°C)	Temp dch max (°C)	Temp dch std dev (°C)	Temp cha start (°C)	Temp cha avg (°C)	Temp cha max (°C)	Temp cha std dev (°C)	Voltage EoD (V)	Voltage EoC (V)	Voltage EoD ocv (V)	Voltage EoC ocv (V)	Voltage charge avg (V)	Voltage discharge avg (V)	Ah_dch (Ah)	Ah_cha (Ah)	Ah_dch (nominal) (%)	Ah_dch (C20 first) (%)	Ah_cha (nominal) (%)	Ah_cha (C20 first) (%)	CE (%)	Wh_dch (Wh)	Wh_cha (Wh)	Efficiency (%)	Ah_balance start (mAh)	Ah_balance end (mAh)	Ah_balance max (mAh)	Ah_balance min (mAh)	SoC - max (nom) (%)	SoC - min (nom) (%)	SoC - max (C20 last) (%)	SoC - min (C20 last) (%)	R_DC 0ms EoC (mOhm)	R_DC 50ms EoC (mOhm)	R_DC 0ms EoD (mOhm)	R_DC 50ms EoD (mOhm)	R_DC 0ms SoC50 dch (mOhm)	R_DC 50ms Soc50 dch (mOhm)	R_DC 0ms SoC50 cha (mOhm)	R_DC 50ms Soc50 cha (mOhm)	Shunt voltage dch (µV)	Shunt voltage cha (µV)	CE Shunt 	Ah_cha slippage (Ah)	Ah_dch slippage (Ah)	Cycle type	TestRegime	TestRegime version
15.03.2021 11:15:00	3698648100.002	0.000	0.101	23.01	15116	SK04A20094	0	0.0000	0	0.0000	2.417	0.000	0.0000	-0.000	0.000	0.0000	-0.000	21.46	1.88	17.67	21.46	24.91	1.88	17.67	21.46	24.91	1.88	3.600891	3.600891	3.601039	3.601039	3.601158	3.601158	0.000000	0.000000	0.000	0.000000		0.000000	0.0000	0.000000	0.000000	0.0000	30030.668	30030.686	30030.686	30030.668	53.0771	53.0771	54.6253	54.6253									0.000000	0.000000	0	0.000000	0.000000	OCV	OCV generic long HP	8
15.03.2021 13:54:00	3698657640.005	0.110	0.164	23.01	15120	SK04A20094	0	0.0000	1	0.0000	1.508				0.750	0.2140	0.050	25.51	0.25					24.93	25.58	25.76	0.22		4.198733		4.187550	3.950853			48.643808			76.006	73.498096	0.0000		189.656899	0.0000	30030.686	0.000	30030.686	-18613.127	129.0830	53.0771	128.1234	54.6253									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG25oC charact P1a	2
15.03.2021 15:24:29	3698663069.169	0.173	0.425	23.01	15120	SK04A20094	1	0.9626	2	0.9626	6.270	-0.750	0.0600	-0.750	0.750	0.0620	0.050	25.29	0.50	25.27	25.66	26.32	0.23	25.48	25.75	26.14	0.32	2.999999	4.199077	3.437648	4.179577	3.811707	3.678532	61.604700	61.660371	96.257	93.567462	96.344	93.165401	99.9097	227.014084	236.144809	96.1334	0.000	-0.003	61604.705	-55.671	100.0870	3.7426	100.0841	6.9187	0.3981	0.5068	0.4776	0.8541	0.4518	0.6219	0.4170	0.5631	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	2
15.03.2021 21:40:41	3698685641.165	0.435	0.787	23.01	15120	SK04A20094	2	1.9667	3	1.9667	8.701	-0.250	0.0130	-0.250	0.240	0.0220	0.050	24.88	0.21	24.87	24.82	25.39	0.19	25.11	24.90	25.29	0.21	2.999995	4.199324	3.220058	4.189980	3.772078	3.693538	64.261586	64.480497	100.409	97.602837	100.751	97.426455	99.6605	238.169924	243.527594	97.8000	-0.003	0.001	64261.585	-218.915	100.3421	-0.4087	100.3308	2.9043	0.3666	0.4998	0.5018	0.9123	0.4693	0.6643	0.3854	0.5784	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC -CV - R_DC, OCV	LG25oC charact P1a	2
16.03.2021 06:22:43	3698716963.549	0.797	2.528	23.01	15120	SK04A20094	3	2.9954	4	2.9954	41.768	-0.050	0.0020	-0.050	0.050	0.0020	0.030	24.90	0.15	24.81	24.88	25.20	0.17	24.85	24.92	25.23	0.14	2.999996	4.198576	3.036028	4.193176	3.751844	3.715506	65.839875	66.183766	102.875	100.000000	103.412	100.000000	99.4804	244.831993	248.163594	98.6575	0.001	-0.001	65839.877	-343.890	100.5373	-2.8748	100.5196	0.5196	0.3316	0.4409	0.5605	0.9466	0.4714	0.7153	0.2473	0.4601	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge - pulses, OCV	LG25oC charact P1a	2
18.03.2021 00:08:46	3698867326.628	2.537	3.267	23.01	15120	SK04A20094	4	4.0243	5	4.0243	17.735	-0.200	0.7160	-0.050				24.98	0.15	24.94	24.98	25.40	0.15					2.999987		3.048119			3.743329	65.847116		102.886	100.010998			0.0000	242.336258		0.0000	-0.001	65847.119	65847.120	-0.001	100.0000	-2.8861	100.0000	0.5087	0.4138	0.5501	0.6002	0.9194	0.4585	0.6392	0.4187	0.5929	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge - HPPC, OCV	LG25oC charact P1a	2
18.03.2021 17:52:53	3698931173.720	3.276	3.556	23.01	15120	SK04A20094	5	4.0243	6	4.0243	6.937				0.750	0.0280	0.751	24.97	0.24					25.15	25.30	25.82	0.23		3.758545		3.685818	3.477846			32.924666			51.445	49.747344	0.0000		119.489668	0.0000	65847.119	32922.440	65847.119	32922.440	48.5587	-2.8861	50.2560	0.5087	0.4175	0.5153					0.4175	0.5153	0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC, OCV	LG25oC charact P1a	2
19.03.2021 15:27:01	3699008821.000	4.175	6.474	23.01	15152	SK04A20094	0	0.0000	7	4.0243	70.040	0.000	0.0000	0.000	0.000	0.0000	0.000	24.71	0.23	24.79	24.71	25.94	0.23	24.79	24.71	25.94	0.23	3.685314	3.685314	3.683906	3.683906	3.684591	3.684591	0.000000	0.000000	0.000	0.000000		0.000000	0.0000	0.000000	0.000000	0.0000	32922.440	32922.356	32922.440	32922.356	48.5588	48.5587	50.2561	50.2560									0.000000	0.000000	0	0.000000	0.000000	OCV	OCV generic long HP	8
22.03.2021 13:31:00	3699261060.005	7.094	6.506	23.01	15172	SK04A20094	0	0.0000	8	4.0243	0.775				1.500	0.4300	0.100	26.14	0.47					25.68	26.42	26.90	0.34		4.197938		4.181562	4.011947			32.334626			50.523	48.855827	0.0000		129.793576	0.0000	32922.356	0.002	32922.356	0.000	100.0000	48.5588	100.0000	50.2561									0.000000	0.000000	0	0.000000	0.000000	OCV, Charge CC-CV, OCV	LG25oC 00080S3C2 P2a	1
22.03.2021 14:17:30	3699263850.188	7.127	6.584	23.01	15172	SK04A20094	1	0.9316	9	4.9559	1.876	-1.500	0.1670	-1.500	1.500	0.1070	1.500	26.75	0.64	25.46	26.76	28.03	0.72	25.96	26.65	27.27	0.49	2.999995	4.081735	3.465173	3.972290	3.774477	3.651969	59.620018	47.698008	93.156	90.553055	74.528	72.069045	124.9948	217.196966	181.006306	119.9941	0.002	11922.018	59620.044	0.002	100.0000	6.8437	100.0000	9.9174			0.4263	0.7441	0.4208	0.5521	0.3928	0.4506	0.000000	0.000000	0	0.000000	0.000000	OCV, Discharge CC - R_DC, OCV, Charge CC, OCV	LG25oC 00080S3C2 P2a	1
