cycle_index,discharge_capacity,charge_capacity,voltage,temperature,internal_resistance,current,step_type,cycle_life
9,0.9971800734688481,1.068942399999999,2.799999952316284,37.368507385253906,0.015295512974262002,-4.39979362487793,discharge,2190
9,0.996974409745887,1.068942399999999,2.8007006645202632,37.36751937866211,0.015295512974262002,-4.399800300598144,discharge,2190
9,0.9967687460229261,1.068942399999999,2.801401376724243,37.36653518676758,0.015295512974262002,-4.399806976318359,discharge,2190
9,0.996563082299965,1.068942399999999,2.802102088928222,37.36554718017578,0.015295512974262002,-4.399813175201416,discharge,2190
9,0.9963574185770041,1.068942399999999,2.802802801132202,37.364559173583984,0.015295512974262002,-4.399819850921631,discharge,2190
9,0.9961517548540431,1.068942399999999,2.803503513336181,37.36357498168945,0.015295512974262002,-4.399826526641846,discharge,2190
9,0.9959460911310831,1.068942399999999,2.804204225540161,37.362586975097656,0.015295512974262002,-4.399832725524902,discharge,2190
9,0.9957404274081221,1.068942399999999,2.80490493774414,37.36159896850586,0.015295512974262002,-4.399839401245117,discharge,2190
9,0.995534763685161,1.068942399999999,2.80560564994812,37.36061477661133,0.015295512974262002,-4.399845600128174,discharge,2190
9,0.9953290999622001,1.068942399999999,2.806306362152099,37.35962677001953,0.015295512974262002,-4.399852275848389,discharge,2190
9,0.995123436239239,1.068942399999999,2.807007074356079,37.358638763427734,0.015295512974262002,-4.399858951568603,discharge,2190
9,0.9949177725162781,1.068942399999999,2.807707786560058,37.3576545715332,0.015295512974262002,-4.39986515045166,discharge,2190
9,0.9947121087933171,1.068942399999999,2.808408498764038,37.356666564941406,0.015295512974262002,-4.399871826171875,discharge,2190
9,0.9945064450703571,1.0689424,2.809109210968017,37.355682373046875,0.015295512974262002,-4.39987850189209,discharge,2190
9,0.9942904369638491,1.068942399999999,2.809809923171997,37.35331726074219,0.015295512974262002,-4.399885654449463,discharge,2190
9,0.9940676794962001,1.068942399999999,2.810510396957397,37.35005187988281,0.015295512974262002,-4.399893760681152,discharge,2190
9,0.9938449220285501,1.068942399999999,2.811211109161377,37.3467903137207,0.015295512974262002,-4.399901866912842,discharge,2190
9,0.9936221645609,1.0689424,2.811911821365356,37.34352493286133,0.015295512974262002,-4.3999104499816895,discharge,2190
9,0.993399407093251,1.068942399999999,2.812612533569336,37.34025955200195,0.015295512974262002,-4.399918556213379,discharge,2190
9,0.993176649625601,1.0689424,2.813313245773315,37.336997985839844,0.015295512974262002,-4.399926662445068,discharge,2190
9,0.992953892157952,1.068942399999999,2.814013957977295,37.33373260498047,0.015295512974262002,-4.399934768676758,discharge,2190
9,0.992731134690302,1.0689424,2.814714670181274,37.33047103881836,0.015295512974262002,-4.399942874908447,discharge,2190
9,0.9925083772226531,1.068942399999999,2.815415382385254,37.327205657958984,0.015295512974262002,-4.399950981140137,discharge,2190
9,0.9922856197550031,1.0689424,2.816116094589233,37.323944091796875,0.015295512974262002,-4.399959087371826,discharge,2190
