cycle_index,discharge_capacity,charge_capacity,voltage,internal_resistance,temperature,current,step_type,cycle_life
9,0.9994652703790481,1.0703994,2.799999952316284,0.015529748052358001,36.395816802978516,-4.400090217590332,discharge,817
9,0.9992665701371801,1.0703994,2.8007006645202632,0.015529748052358001,36.39473342895508,-4.40009069442749,discharge,817
9,0.999067869895313,1.0703994,2.801401376724243,0.015529748052358001,36.393653869628906,-4.400091171264648,discharge,817
9,0.9988691696534461,1.0703994,2.802102088928222,0.015529748052358001,36.39257049560547,-4.400091648101807,discharge,817
9,0.9986704694115781,1.0703994,2.802802801132202,0.015529748052358001,36.3914909362793,-4.400092124938965,discharge,817
9,0.998471769169711,1.0703994,2.803503513336181,0.015529748052358001,36.39040756225586,-4.400092124938965,discharge,817
9,0.9982730689278431,1.0703994,2.804204225540161,0.015529748052358001,36.38932800292969,-4.400092601776123,discharge,817
9,0.9980743686859761,1.0703994,2.80490493774414,0.015529748052358001,36.38824462890625,-4.400093078613281,discharge,817
9,0.9978756684441081,1.0703994,2.80560564994812,0.015529748052358001,36.38716506958008,-4.4000935554504395,discharge,817
9,0.997676968202241,1.0703994,2.806306362152099,0.015529748052358001,36.38608169555664,-4.400094032287598,discharge,817
9,0.9974782679603731,1.0703994,2.807007074356079,0.015529748052358001,36.38500213623047,-4.400094509124756,discharge,817
9,0.9972795677185061,1.0703994,2.807707786560058,0.015529748052358001,36.3839225769043,-4.400094985961914,discharge,817
9,0.997080867476638,1.0703994,2.808408498764038,0.015529748052358001,36.38283920288086,-4.400094985961914,discharge,817
9,0.9968789372145851,1.0703994,2.809109210968017,0.015529748052358001,36.38174057006836,-4.4000959396362305,discharge,817
9,0.9966657566985561,1.0703994,2.809809923171997,0.015529748052358001,36.38058853149414,-4.40009880065918,discharge,817
9,0.996452576182526,1.0703994,2.810510396957397,0.015529748052358001,36.379432678222656,-4.400101661682129,discharge,817
9,0.9962393956664971,1.0703994,2.811211109161377,0.015529748052358001,36.37828063964844,-4.400104522705078,discharge,817
9,0.9960262151504681,1.0703994,2.811911821365356,0.015529748052358001,36.37712478637695,-4.400106906890869,discharge,817
9,0.995813034634438,1.070399399999999,2.812612533569336,0.015529748052358001,36.375972747802734,-4.400109767913818,discharge,817
9,0.9955998541184091,1.0703994,2.813313245773315,0.015529748052358001,36.37481689453125,-4.400112628936768,discharge,817
9,0.9953866736023791,1.0703994,2.814013957977295,0.015529748052358001,36.37366485595703,-4.400115489959717,discharge,817
9,0.9951734930863501,1.070399399999999,2.814714670181274,0.015529748052358001,36.37250900268555,-4.400118350982666,discharge,817
9,0.994960312570321,1.0703994,2.815415382385254,0.015529748052358001,36.37135696411133,-4.400120735168457,discharge,817
9,0.9947471320542911,1.0703994,2.816116094589233,0.015529748052358001,36.370201110839844,-4.400123596191406,discharge,817
9,0.9945339515382621,1.0703994,2.816816806793213,0.015529748052358001,36.369049072265625,-4.4001264572143555,discharge,817
9,0.994320771022232,1.0703994,2.817517518997192,0.015529748052358001,36.36789321899414,-4.400129318237305,discharge,817
9,0.9941075905062031,1.0703994,2.818218231201172,0.015529748052358001,36.36674118041992,-4.400131702423096,discharge,817
9,0.9938944099901741,1.0703994,2.818918943405151,0.015529748052358001,36.36558532714844,-4.400134563446045,discharge,817
9,0.993668882485049,1.0703994,2.819619655609131,0.015529748052358001,36.36267852783203,-4.400133609771728,discharge,817
9,0.993441324244945,1.0703994,2.82032036781311,0.015529748052358001,36.35947799682617,-4.400132656097412,discharge,817
9,0.9932137660048421,1.0703994,2.82102108001709,0.015529748052358001,36.35628128051758,-4.4001312255859375,discharge,817
9,0.9929862077647391,1.0703994,2.8217217922210693,0.015529748052358001,36.35308074951172,-4.400129795074463,discharge,817
9,0.9927586495246351,1.0703994,2.822422504425049,0.015529748052358001,36.349884033203125,-4.400128364562988,discharge,817
9,0.9925310912845321,1.0703994,2.8231232166290283,0.015529748052358001,36.34668731689453,-4.400126934051514,discharge,817
9,0.9923035330444291,1.0703994,2.823823928833008,0.015529748052358001,36.34348678588867,-4.400125503540039,discharge,817
9,0.9920759748043251,1.0703994,2.8245246410369873,0.015529748052358001,36.34029006958008,-4.4001240730285645,discharge,817
9,0.9918484165642221,1.0703994,2.825225114822387,0.015529748052358001,36.33708953857422,-4.40012264251709,discharge,817
9,0.9916208583241181,1.0703994,2.825925827026367,0.015529748052358001,36.333892822265625,-4.400121212005615,discharge,817
9,0.991393300084015,1.0703994,2.826626539230346,0.015529748052358001,36.33069610595703,-4.400119781494141,discharge,817
9,0.991165741843912,1.0703994,2.827327251434326,0.015529748052358001,36.32749557495117,-4.400118350982666,discharge,817
9,0.990938183603808,1.0703994,2.828027963638305,0.015529748052358001,36.32429885864258,-4.400116920471191,discharge,817
9,0.990710625363705,1.0703994,2.828728675842285,0.015529748052358001,36.32109832763672,-4.400115966796875,discharge,817
9,0.9904744509692841,1.0703994,2.829429388046264,0.015529748052358001,36.31774139404297,-4.400109767913818,discharge,817
9,0.9902283980238241,1.0703994,2.830130100250244,0.015529748052358001,36.31419372558594,-4.4000983238220215,discharge,817
9,0.989982345078364,1.0703994,2.830830812454223,0.015529748052358001,36.31064987182617,-4.400087356567383,discharge,817
9,0.989736292132905,1.0703994,2.831531524658203,0.015529748052358001,36.30710220336914,-4.400075912475586,discharge,817
9,0.989490239187445,1.0703994,2.832232236862182,0.015529748052358001,36.303558349609375,-4.400064468383789,discharge,817
9,0.9892441862419851,1.0703994,2.832932949066162,0.015529748052358001,36.30001449584961,-4.400053024291992,discharge,817
9,0.9889981332965251,1.0703994,2.833633661270141,0.015529748052358001,36.29646682739258,-4.400042057037353,discharge,817
9,0.9887520803510651,1.0703994,2.834334373474121,0.015529748052358001,36.29292297363281,-4.400030612945557,discharge,817
9,0.9885060274056061,1.0703994,2.8350350856781,0.015529748052358001,36.28937530517578,-4.40001916885376,discharge,817
9,0.9882599744601461,1.0703994,2.83573579788208,0.015529748052358001,36.285831451416016,-4.400008201599121,discharge,817
9,0.988013921514686,1.0703994,2.836436510086059,0.015529748052358001,36.28228759765625,-4.399996757507324,discharge,817
9,0.987767868569226,1.070399399999999,2.837137222290039,0.015529748052358001,36.27873992919922,-4.399985313415527,discharge,817
9,0.9875218156237661,1.0703994,2.837837934494018,0.015529748052358001,36.27519607543945,-4.3999738693237305,discharge,817
9,0.9872757626783071,1.0703994,2.838538646697998,0.015529748052358001,36.27165222167969,-4.399962902069092,discharge,817
9,0.9870260675133821,1.070399399999999,2.839239120483398,0.015529748052358001,36.26829147338867,-4.39995527267456,discharge,817
9,0.986758011794799,1.0703994,2.839939832687378,0.015529748052358001,36.26586151123047,-4.399965763092041,discharge,817
