cycle_index,discharge_capacity,charge_capacity,voltage,internal_resistance,temperature,current,step_type,cycle_life
9,0.9988556104372671,1.075474899999999,2.799999952316284,0.016626065596938,34.08481216430664,-4.399927616119385,discharge,857
9,0.9986420870671071,1.0754749,2.8007006645202632,0.016626065596938,34.08468246459961,-4.39993143081665,discharge,857
9,0.9984285636969461,1.0754749,2.801401376724243,0.016626065596938,34.08455276489258,-4.399935722351074,discharge,857
9,0.9982150403267851,1.0754749,2.802102088928222,0.016626065596938,34.08442306518555,-4.39993953704834,discharge,857
9,0.9980015169566251,1.0754749,2.802802801132202,0.016626065596938,34.084293365478516,-4.3999433517456055,discharge,857
9,0.9977879935864641,1.075474899999999,2.803503513336181,0.016626065596938,34.08415985107422,-4.399947166442871,discharge,857
9,0.9975657246260301,1.0754749,2.804204225540161,0.016626065596938,34.08132553100586,-4.399937629699707,discharge,857
9,0.9973353900248151,1.0754749,2.80490493774414,0.016626065596938,34.075992584228516,-4.399916172027588,discharge,857
9,0.9971050554236001,1.0754749,2.80560564994812,0.016626065596938,34.070655822753906,-4.39989423751831,discharge,857
9,0.996874720822385,1.0754749,2.806306362152099,0.016626065596938,34.06532287597656,-4.399872779846191,discharge,857
9,0.9966443862211701,1.0754749000000001,2.807007074356079,0.016626065596938,34.05998992919922,-4.399850845336914,discharge,857
9,0.9964140516199551,1.0754749,2.807707786560058,0.016626065596938,34.054656982421875,-4.399828910827637,discharge,857
9,0.9961837170187401,1.0754749,2.808408498764038,0.016626065596938,34.04932403564453,-4.399807453155518,discharge,857
9,0.9959533824175251,1.0754749,2.809109210968017,0.016626065596938,34.04399108886719,-4.39978551864624,discharge,857
9,0.99572304781631,1.0754749,2.809809923171997,0.016626065596938,34.038658142089844,-4.399764060974121,discharge,857
9,0.995492713215095,1.075474899999999,2.810510396957397,0.016626065596938,34.0333251953125,-4.399742126464844,discharge,857
9,0.9952623786138801,1.0754749,2.811211109161377,0.016626065596938,34.02798843383789,-4.399720191955566,discharge,857
9,0.9950320440126651,1.0754749,2.811911821365356,0.016626065596938,34.02265548706055,-4.399698734283447,discharge,857
9,0.9948017094114501,1.0754749,2.812612533569336,0.016626065596938,34.0173225402832,-4.39967679977417,discharge,857
9,0.994571374810235,1.0754749,2.813313245773315,0.016626065596938,34.01198959350586,-4.399655342102051,discharge,857
9,0.9943368112333071,1.0754749,2.814013957977295,0.016626065596938,34.00733947753906,-4.399647235870361,discharge,857
9,0.9940888780212,1.0754749,2.814714670181274,0.016626065596938,34.00483703613281,-4.39968204498291,discharge,857
9,0.9938409448090931,1.0754749,2.815415382385254,0.016626065596938,34.00233840942383,-4.399716854095459,discharge,857
9,0.9935930115969861,1.0754749,2.816116094589233,0.016626065596938,33.99983596801758,-4.399751663208008,discharge,857
9,0.9933450783848791,1.0754749,2.816816806793213,0.016626065596938,33.997337341308594,-4.399786949157715,discharge,857
9,0.993097145172772,1.0754749000000001,2.817517518997192,0.016626065596938,33.994834899902344,-4.399821758270264,discharge,857
9,0.9928492119606651,1.0754749,2.818218231201172,0.016626065596938,33.99233627319336,-4.3998565673828125,discharge,857
9,0.9926012787485581,1.0754749,2.818918943405151,0.016626065596938,33.989837646484375,-4.399891853332519,discharge,857
9,0.992353345536451,1.0754749,2.819619655609131,0.016626065596938,33.987335205078125,-4.399926662445068,discharge,857
9,0.9921054123243441,1.0754749,2.82032036781311,0.016626065596938,33.98483657836914,-4.399961471557617,discharge,857
9,0.9918574791122371,1.0754749000000001,2.82102108001709,0.016626065596938,33.98233413696289,-4.399996280670166,discharge,857
9,0.9916095459001301,1.0754749,2.8217217922210693,0.016626065596938,33.979835510253906,-4.400031566619873,discharge,857
9,0.991361612688023,1.0754749,2.822422504425049,0.016626065596938,33.977333068847656,-4.400066375732422,discharge,857
9,0.9911136794759161,1.0754749,2.8231232166290283,0.016626065596938,33.97483444213867,-4.400101184844971,discharge,857
9,0.9908657462638091,1.0754749,2.823823928833008,0.016626065596938,33.97233581542969,-4.400135993957519,discharge,857
9,0.9906003803581871,1.0754749,2.8245246410369873,0.016626065596938,33.95307159423828,-4.400148391723633,discharge,857
9,0.9903320718767731,1.0754749,2.825225114822387,0.016626065596938,33.95447540283203,-4.4001569747924805,discharge,857
9,0.9900637633953591,1.0754749,2.825925827026367,0.016626065596938,33.955875396728516,-4.40016508102417,discharge,857
9,0.989795454913945,1.0754749,2.826626539230346,0.016626065596938,33.957279205322266,-4.400173664093018,discharge,857
9,0.989527146432531,1.0754749,2.827327251434326,0.016626065596938,33.958683013916016,-4.400181770324707,discharge,857
9,0.9892588379511171,1.0754749,2.828027963638305,0.016626065596938,33.960086822509766,-4.400190353393555,discharge,857
9,0.9889905294697031,1.0754749000000001,2.828728675842285,0.016626065596938,33.961490631103516,-4.400198936462402,discharge,857
9,0.98872222098829,1.0754749,2.829429388046264,0.016626065596938,33.962894439697266,-4.400207042694092,discharge,857
9,0.9884539125068751,1.0754749,2.830130100250244,0.016626065596938,33.964298248291016,-4.4002156257629395,discharge,857
9,0.9881856040254621,1.0754749,2.830830812454223,0.016626065596938,33.9656982421875,-4.400223731994629,discharge,857
9,0.9879172955440481,1.0754749,2.831531524658203,0.016626065596938,33.96710205078125,-4.400232315063477,discharge,857
9,0.987648987062633,1.0754749,2.832232236862182,0.016626065596938,33.968505859375,-4.400240898132324,discharge,857
9,0.987380678581219,1.0754749,2.832932949066162,0.016626065596938,33.96990966796875,-4.400249004364014,discharge,857
9,0.9871123700998061,1.0754749,2.833633661270141,0.016626065596938,33.9713134765625,-4.400257587432861,discharge,857
